subject	quantity	roi	session	run	trial_nr	true	post_mean	post_map	post_sd	error
03	value	NPCr	1	4	73	22.5	39.17229094609968	41.5	4.113594521276019	16.67229094609968
03	value	NPCr	1	4	74	41.0	5.9209971001093	5.6836734	1.7102646537126613	-35.079002899890696
03	value	NPCr	1	4	75	7.5	15.6265220089343	12.051021	8.464188969481482	8.1265220089343
03	value	NPCr	1	4	76	22.0	15.943851928050808	6.479592	10.993271505479168	-6.056148071949192
03	value	NPCr	1	4	77	41.5	32.9928105453882	31.94898	3.883714851714954	-8.507189454611797
03	value	NPCr	1	4	78	39.0	36.39697202446176	39.908165	3.878196409083435	-2.6030279755382395
03	value	NPCr	1	4	79	24.0	24.294206390246984	24.785715	3.3141130810066373	0.29420639024698403
03	value	NPCr	1	4	80	4.0	17.96620302315394	16.82653	4.094481458381485	13.966203023153941
03	value	NPCr	1	4	81	5.0	5.414157381790535	4.091837	2.2356308340839433	0.41415738179053463
03	value	NPCr	1	4	82	32.5	37.66946869146947	39.908165	2.863688241709006	5.1694686914694685
03	value	NPCr	1	4	83	28.0	7.666286157456591	7.2755103	0.8945853480906959	-20.33371384254341
03	value	NPCr	1	4	84	16.0	20.946808667728877	18.418367	4.623478556144508	4.946808667728877
03	value	NPCr	1	4	85	3.0	4.347985562463108	4.091837	2.456588420758497	1.3479855624631076
03	value	NPCr	1	4	86	40.0	22.158119056427065	22.397959	1.0698428860919267	-17.841880943572935
03	value	NPCr	1	4	87	11.5	31.366923286485648	31.94898	3.970403565252098	19.866923286485648
03	value	NPCr	1	4	88	36.5	31.863796866800442	31.94898	1.4274060420499888	-4.636203133199558
03	value	NPCr	1	4	89	21.0	37.76400296559478	41.5	8.590377966231737	16.764002965594777
03	value	NPCr	1	4	90	2.5	6.076132228633216	8.071428	1.8794616480401494	3.576132228633216
03	value	NPCr	1	4	91	21.5	21.426504399461795	23.193878	2.92066645467515	-0.07349560053820525
03	value	NPCr	1	4	92	23.0	35.679684589536	36.72449	3.404490866706148	12.679684589536002
03	value	NPCr	1	5	93	21.0	23.50748663504019	21.602041	4.486528836997964	2.507486635040191
03	value	NPCr	1	5	94	21.5	7.841617926806142	7.2755103	4.929597666787135	-13.658382073193858
03	value	NPCr	1	5	95	28.0	23.823400439372097	3.2959185	15.873332557726249	-4.176599560627903
03	value	NPCr	1	5	96	11.5	7.218612143880166	2.5	9.92761062518768	-4.281387856119834
03	value	NPCr	1	5	97	41.5	24.089226424172967	24.785715	2.421569740274437	-17.410773575827033
03	value	NPCr	1	5	98	25.5	18.4514684283271	18.418367	0.4791547565216541	-7.0485315716729
03	value	NPCr	1	5	99	40.0	35.14699240283499	36.72449	2.224282505850963	-4.853007597165011
03	value	NPCr	1	5	100	39.0	27.781912506523753	36.72449	11.686040041894607	-11.218087493476247
03	value	NPCr	1	5	101	20.0	27.327219341396358	33.540817	11.204450329830724	7.327219341396358
03	value	NPCr	1	5	102	22.5	18.348968332315902	18.418367	0.23761869496009627	-4.151031667684098
03	value	NPCr	1	5	103	7.5	10.228629891915705	8.071428	4.7048456475998055	2.7286298919157055
03	value	NPCr	1	5	104	22.0	33.8364976049518	31.94898	2.994218515261424	11.836497604951802
03	value	NPCr	1	5	105	24.0	17.29118710870139	11.255102	8.290948036888963	-6.70881289129861
03	value	NPCr	1	5	106	5.0	31.987291444147285	31.15306	1.540534617257603	26.987291444147285
03	value	NPCr	1	5	107	23.0	21.531705478350233	21.602041	2.7372177858596896	-1.4682945216497671
03	value	NPCr	1	5	108	16.0	5.478632734119561	5.6836734	1.7097169527846023	-10.52136726588044
03	value	NPCr	1	5	109	18.5	5.978396404799042	5.6836734	1.598359260024685	-12.521603595200958
03	value	NPCr	1	5	110	32.5	25.024066477316513	25.581633	2.138053163012924	-7.475933522683487
03	value	NPCr	1	5	111	41.0	14.790374571669686	18.418367	8.470929470300824	-26.209625428330313
03	value	NPCr	1	5	112	36.5	34.235560917654446	35.92857	2.9950287446295265	-2.264439082345554
03	value	NPCr	1	5	113	2.5	18.136545173988786	16.82653	2.6177710367028535	15.636545173988786
03	value	NPCr	1	5	114	4.0	22.650474169723836	20.806122	2.6034710758592507	18.650474169723836
03	value	NPCr	1	5	115	3.0	3.928022858317075	3.2959185	4.353868481285522	0.9280228583170751
