run	trial_nr	true_value	train_condition	test_condition	matched_mean	matched_sd	cross_mean	cross_sd	test_session	subject
1	6	25.5	cdf	inverse_cdf	19.235251208015697	3.813230444988424	40.84158225783683	1.4493113153303798	2	06
1	7	32.5	cdf	inverse_cdf	25.701789475144487	5.110519231231506	48.7940532566552	2.2848428832188645	2	06
1	8	16.0	cdf	inverse_cdf	11.134760632127566	4.376903417352728	48.44399241540194	1.2017972729249065	2	06
1	9	7.5	cdf	inverse_cdf	5.568164994100114	2.5003315810324795	48.25906181506307	1.9824065067994177	2	06
1	10	40.0	cdf	inverse_cdf	22.571500418970828	1.8918846736614632	48.452281124949735	1.1330819112928174	2	06
1	11	22.0	cdf	inverse_cdf	22.084970499338908	6.437434825420859	22.8820846933845	14.813096661253294	2	06
1	12	41.0	cdf	inverse_cdf	20.502267519012165	4.994519584433747	48.556205496420446	2.5874458461704832	2	06
1	13	23.0	cdf	inverse_cdf	30.646061723116855	9.468226539079671	30.2491043993497	10.34766278924174	2	06
1	14	24.0	cdf	inverse_cdf	24.943243949949405	1.6333638529448042	46.695194244117104	2.863632212307486	2	06
1	15	39.0	cdf	inverse_cdf	2.931345984344375	4.445791232224169	46.509420600741926	2.5980089922970264	2	06
1	16	4.0	cdf	inverse_cdf	5.125693534017575	3.7221553922847894	47.26140294042311	1.6836233304863533	2	06
1	17	11.5	cdf	inverse_cdf	27.024048384154145	19.886514197652165	14.055379063679592	10.214992698987263	2	06
1	18	5.0	cdf	inverse_cdf	8.228814586575062	2.7898642039418187	45.30531795479098	2.2102086481526193	2	06
1	19	21.0	cdf	inverse_cdf	3.8841556438786866	1.2574823740510406	45.1068122335672	0.8637213467438748	2	06
1	20	21.5	cdf	inverse_cdf	47.29516170733283	2.2507893831512336	21.775892974785076	8.649888871916614	2	06
1	21	41.5	cdf	inverse_cdf	25.657002268477015	20.0752130028646	40.72768545517982	1.0342745312252903	2	06
1	22	22.5	cdf	inverse_cdf	19.319554954129373	8.511559258538862	45.80277282574216	0.5943973566180398	2	06
1	23	20.0	cdf	inverse_cdf	5.835855823534991	1.9643869508738576	45.982507981421506	1.5313953213671612	2	06
2	24	21.0	cdf	inverse_cdf	20.803838097057287	2.49056078336173	39.02878592566147	3.1801465483166704	2	06
2	25	36.5	cdf	inverse_cdf	34.17669735589391	3.6110373672310727	41.62054923206743	3.1864419522741647	2	06
2	26	22.0	cdf	inverse_cdf	46.914660865763985	2.2171056249413574	19.797387846404902	6.060781082131869	2	06
2	27	7.5	cdf	inverse_cdf	11.777685039134516	4.518661282778897	47.276392934308035	2.637840263213461	2	06
2	28	2.5	cdf	inverse_cdf	40.17630497252393	11.52554618785338	40.25106772288834	1.148924821626079	2	06
2	29	23.0	cdf	inverse_cdf	43.680274650710686	4.50380708321271	26.902249580456193	7.921357661722998	2	06
2	30	41.5	cdf	inverse_cdf	33.71281146247908	10.264960058005428	39.76225467543228	1.2318006561014336	2	06
2	31	25.5	cdf	inverse_cdf	25.224509154087585	1.0050606840159673	41.116542500884776	1.4611935134844858	2	06
2	32	39.0	cdf	inverse_cdf	26.60395405852571	3.3351438052791416	39.586921238803725	1.6140408001702538	2	06
2	33	16.0	cdf	inverse_cdf	15.816179759405616	3.754252680866721	40.55232295965274	0.7505019348616006	2	06
2	34	32.5	cdf	inverse_cdf	42.38497877852336	5.195229400986755	29.946901985123255	8.70915400983568	2	06
2	35	22.5	cdf	inverse_cdf	26.66408744564022	2.335629205239561	40.69972765777109	1.2472531921734793	2	06
2	36	20.0	cdf	inverse_cdf	22.346943903455816	1.9103008749280217	40.90067327315964	1.9444744001780736	2	06
2	37	18.5	cdf	inverse_cdf	21.728223245978914	4.222002648766399	48.25706537904255	1.00844774406623	2	06
2	38	5.0	cdf	inverse_cdf	10.444103048695489	4.576441976113197	43.055532779024645	2.5028650659843517	2	06
2	39	40.0	cdf	inverse_cdf	5.17493245734828	3.22709109827385	48.70962939528525	1.0031817114762465	2	06
2	40	21.5	cdf	inverse_cdf	46.10404205887542	2.9323608661213703	22.05427014312756	4.607601738987823	2	06
2	41	11.5	cdf	inverse_cdf	13.99028246094625	5.211741667184784	43.05352513607141	3.685123339295679	2	06
2	42	3.0	cdf	inverse_cdf	4.403475485836725	1.479608476674827	10.511478855204492	12.90006157163098	2	06
2	43	24.0	cdf	inverse_cdf	25.864536550979192	0.931235287565876	45.92700222659927	1.0434719632535066	2	06
2	44	28.0	cdf	inverse_cdf	33.83093431610679	9.913387604028808	39.08047641250535	2.7405722919725664	2	06
2	45	41.0	cdf	inverse_cdf	39.91120459763774	4.413014321644994	38.31644441602703	4.852563723910417	2	06
2	46	4.0	cdf	inverse_cdf	13.160319764591804	16.37416168290524	4.528107109036103	6.346577106988842	2	06
3	47	40.0	cdf	inverse_cdf	30.24941335500313	3.771075814130881	44.06037100605878	2.33834686281045	2	06
3	48	18.5	cdf	inverse_cdf	7.500160565525619	5.044467649425857	45.98213065917759	1.411873897474937	2	06
3	49	22.0	cdf	inverse_cdf	47.69787248259071	1.8882858610665616	24.41785006532521	6.395495823213632	2	06
3	50	22.5	cdf	inverse_cdf	45.3439988617283	4.401574310356487	19.068977502894036	9.893036673759095	2	06
3	51	25.5	cdf	inverse_cdf	26.056173482396535	0.9581854209696464	45.97424182188176	1.2146112649261165	2	06
3	52	2.5	cdf	inverse_cdf	3.2416764513938787	1.6631580425324506	41.36095246722305	1.31256764043211	2	06
3	53	3.0	cdf	inverse_cdf	47.95024835119462	1.979081159543972	16.195784321462575	8.299636710821858	2	06
3	54	20.0	cdf	inverse_cdf	25.51841462782652	3.3775876812930674	44.387637065473655	2.2076790383413174	2	06
3	55	7.5	cdf	inverse_cdf	7.519128428788946	3.191350112401764	41.807356186352834	2.648543194272467	2	06
3	56	21.0	cdf	inverse_cdf	12.942539658297328	3.912550207584552	41.13310971245703	2.682053197932229	2	06
3	57	36.5	cdf	inverse_cdf	26.570350178303777	3.1132531640809886	47.486680756208955	1.9492455340288075	2	06
3	58	21.5	cdf	inverse_cdf	41.82818114862496	7.610727860500356	32.3550390777097	6.340649983877379	2	06
3	59	41.5	cdf	inverse_cdf	47.14512625000038	2.2846383623179967	26.36582567836885	6.394379233061545	2	06
3	60	11.5	cdf	inverse_cdf	31.931200680877733	15.889631225460626	13.858648341550785	9.448002767121425	2	06
3	61	5.0	cdf	inverse_cdf	48.62910197653056	1.3251189900727296	12.662789776225829	7.032191714342626	2	06
3	62	41.0	cdf	inverse_cdf	36.616256662876225	3.432132575776143	38.1840985382033	3.357921020925993	2	06
3	63	32.5	cdf	inverse_cdf	27.22720920732464	2.910157505613766	42.226374708462515	0.8192089151717833	2	06
3	64	24.0	cdf	inverse_cdf	24.60601131788119	1.0168542269574783	43.29620772455985	3.761683243328	2	06
3	65	39.0	cdf	inverse_cdf	32.10054985114206	14.388934982066615	42.77853598052443	1.0308269776834176	2	06
3	66	23.0	cdf	inverse_cdf	31.964450191234334	9.714104355282492	38.74505283855855	1.9892037268798652	2	06
3	67	28.0	cdf	inverse_cdf	27.772397090952932	1.8923735330672244	43.363018245939415	1.329463220072121	2	06
3	68	16.0	cdf	inverse_cdf	35.75780682255501	11.35128514502141	36.51864806263052	7.906415249277036	2	06
3	69	4.0	cdf	inverse_cdf	6.717643842054164	4.860613879502391	41.833273216970845	0.884948056722932	2	06
4	70	39.0	cdf	inverse_cdf	6.833729397289508	3.3202073575739366	44.68246914425217	2.892018777073824	2	06
4	71	25.5	cdf	inverse_cdf	25.937731361243248	1.281664005004415	46.19451105236616	1.3657251280193312	2	06
4	72	18.5	cdf	inverse_cdf	6.660363899340114	2.1688173081985043	48.17274399793593	2.871469071570395	2	06
4	73	11.5	cdf	inverse_cdf	8.958388472137212	2.8636365002031914	47.29792084229369	3.3975607884765413	2	06
4	74	36.5	cdf	inverse_cdf	27.21714992771632	2.0984834120498315	47.61669162013249	1.555379681983885	2	06
4	75	28.0	cdf	inverse_cdf	26.80497220389945	0.9601817516064808	45.65975789315704	1.5305627111196698	2	06
4	76	20.0	cdf	inverse_cdf	20.048027480552012	8.604274959273384	39.02815294189889	3.64842656274477	2	06
4	77	41.0	cdf	inverse_cdf	41.65972046251975	1.3245082787965647	16.805603852525604	9.99706450994379	2	06
4	78	41.5	cdf	inverse_cdf	47.75047306959081	1.9976800986204897	15.369864742112398	7.772538962149991	2	06
4	79	32.5	cdf	inverse_cdf	26.52929022897936	1.379586044987342	48.82450180113628	1.2063834602788432	2	06
4	80	21.5	cdf	inverse_cdf	20.9339954251408	3.1823996996002992	40.649710640196645	0.9331947384096648	2	06
4	81	40.0	cdf	inverse_cdf	12.67355972977504	5.877003090597682	49.71746125779781	0.4749152359732423	2	06
4	82	22.5	cdf	inverse_cdf	46.95767996356543	2.533551292019374	19.577674081579374	9.746190657907407	2	06
4	83	16.0	cdf	inverse_cdf	21.16814900029372	4.289875342264782	47.94072870185885	1.8897544838050335	2	06
4	84	21.0	cdf	inverse_cdf	24.32568243742766	3.125309476842251	46.184227328327566	2.64756817142728	2	06
4	85	24.0	cdf	inverse_cdf	28.208963806184354	2.1755599915290462	48.33604965924215	1.6978444550529272	2	06
4	86	23.0	cdf	inverse_cdf	25.777694195317515	6.318099679744414	35.34951766300869	4.804547183953191	2	06
4	87	2.5	cdf	inverse_cdf	23.804257420316468	3.3392626956497113	45.19704886546529	1.2396618919147269	2	06
4	88	4.0	cdf	inverse_cdf	40.21152273403979	11.944496510588555	21.90750177404844	13.92782751138552	2	06
4	89	7.5	cdf	inverse_cdf	15.874085940828657	5.7542311109982665	33.27466877132153	9.33715059596791	2	06
4	90	3.0	cdf	inverse_cdf	9.137315073285572	5.06263884878043	47.07669931942045	3.8452629228347672	2	06
4	91	5.0	cdf	inverse_cdf	6.801185063921308	2.0755563648961495	34.45457858354408	13.438816400558784	2	06
4	92	22.0	cdf	inverse_cdf	47.268174035422575	2.019767897682401	25.942383789484893	5.733267563656704	2	06
5	93	22.5	cdf	inverse_cdf	27.90701903033897	1.016296874217368	47.36314831066464	1.518795601001422	2	06
5	94	5.0	cdf	inverse_cdf	6.088938458459168	1.9906518361629268	45.763512517314595	0.8823721771372339	2	06
5	95	11.5	cdf	inverse_cdf	8.405390955076273	2.163071975457093	44.18431999500473	1.8827118110817684	2	06
5	96	41.0	cdf	inverse_cdf	45.01658347678736	3.550556645362742	36.43657351996707	3.894745864203429	2	06
5	97	22.0	cdf	inverse_cdf	48.955000464237074	1.0576435330715326	15.293816001249509	6.273895167093178	2	06
5	98	41.5	cdf	inverse_cdf	43.84250174512275	3.790292002150141	32.68001237287646	6.451641526797747	2	06
5	99	23.0	cdf	inverse_cdf	22.83856141311031	2.985032254983361	37.77671266488872	4.706113649817402	2	06
5	100	40.0	cdf	inverse_cdf	4.700529368808235	2.2457343498460176	46.36569227591444	1.5151346329773747	2	06
5	101	36.5	cdf	inverse_cdf	34.56563051393564	4.457808838976858	43.13901819122647	3.3212057425775607	2	06
5	102	3.0	cdf	inverse_cdf	6.709625250838778	5.748608587072751	45.09956213523006	2.9814403260167297	2	06
5	103	7.5	cdf	inverse_cdf	10.718267916210989	3.968544076800772	40.480797973302955	2.101781597710757	2	06
5	104	24.0	cdf	inverse_cdf	12.490579998075953	4.921379892444873	44.97215048268911	4.439574647966437	2	06
5	105	16.0	cdf	inverse_cdf	34.37866230092936	16.966836976025313	6.7420169530146286	6.227702060723252	2	06
5	106	4.0	cdf	inverse_cdf	23.088953283464	12.330240409028752	39.05065757539239	5.182124409431083	2	06
5	107	39.0	cdf	inverse_cdf	26.225705342904146	4.494746748680434	47.075184465205375	4.068394658715871	2	06
5	108	21.0	cdf	inverse_cdf	23.00416401326316	2.0181636459509544	43.83754503419864	4.426911227897655	2	06
5	109	18.5	cdf	inverse_cdf	46.29757163697343	2.958267244493429	25.008535071552775	8.604151122471182	2	06
5	110	25.5	cdf	inverse_cdf	25.813077553700815	6.789089162795958	40.15379491800637	1.6709453542952273	2	06
5	111	28.0	cdf	inverse_cdf	26.917285004873335	1.11806400953949	46.6368221638713	3.0827525824559885	2	06
5	112	32.5	cdf	inverse_cdf	29.402711751644507	3.470815755203988	40.53841375996796	0.4267731563040972	2	06
5	113	21.5	cdf	inverse_cdf	17.08528101051786	17.816227466677077	34.08050657517118	11.560342314362137	2	06
5	114	20.0	cdf	inverse_cdf	38.65160872881883	7.067521775256227	28.01175419150912	13.5277202093761	2	06
5	115	2.5	cdf	inverse_cdf	3.969105381621665	7.762007192041674	12.453514211141211	10.24158419060587	2	06
6	116	20.0	cdf	inverse_cdf	24.51962207922626	0.8197584144807668	45.29700933124077	1.3197133399851395	2	06
6	117	28.0	cdf	inverse_cdf	24.858675707502783	10.830226627301604	44.840309807580425	1.7674179404905284	2	06
6	118	21.0	cdf	inverse_cdf	27.328645694134305	11.614044232647313	14.2163687925028	9.217154312827592	2	06
6	119	2.5	cdf	inverse_cdf	45.71233499269399	3.459046139771431	17.47741150030715	7.183051181802392	2	06
6	120	40.0	cdf	inverse_cdf	43.05180753889174	3.754455465998099	29.976628506165355	4.517391276999168	2	06
6	121	39.0	cdf	inverse_cdf	38.73335718903525	3.548862105119452	40.420497001500294	0.6964606047135224	2	06
6	122	21.5	cdf	inverse_cdf	44.44474365636037	5.639288312096161	30.475078453828583	7.87984094636468	2	06
6	123	25.5	cdf	inverse_cdf	25.279603789000824	0.3629232816759939	47.31478318430992	1.027518735391418	2	06
6	124	36.5	cdf	inverse_cdf	27.702704237032457	3.0804380311522968	45.23720978099844	1.5819100272433506	2	06
6	125	41.0	cdf	inverse_cdf	46.551138672748195	2.492901150047812	25.03175822943676	9.504152094777806	2	06
6	126	23.0	cdf	inverse_cdf	39.23374710950192	4.062576643848427	28.15281723368169	11.115726446987706	2	06
6	127	18.5	cdf	inverse_cdf	21.948703675362793	4.533921807366975	46.90810757209251	1.5993948761014465	2	06
6	128	41.5	cdf	inverse_cdf	23.87949349851108	0.6658465672289314	48.342685368026395	3.0321060112518143	2	06
6	129	32.5	cdf	inverse_cdf	28.96312721186429	2.041990437296325	43.52381725173352	1.5796678486316085	2	06
6	130	22.0	cdf	inverse_cdf	48.702756612181865	1.245297565260113	23.83272666136762	4.667882920678016	2	06
6	131	22.5	cdf	inverse_cdf	23.216638649161283	1.953086881559259	41.136853079982295	2.395963646231389	2	06
6	132	11.5	cdf	inverse_cdf	24.60296199919693	4.976832031579505	40.37446297924011	1.3264355308391025	2	06
6	133	16.0	cdf	inverse_cdf	22.25180477530279	6.137580139516935	38.76381628241501	3.573767096682111	2	06
6	134	4.0	cdf	inverse_cdf	21.492745704374578	4.09105557015042	45.353080376066046	3.390459096127931	2	06
6	135	7.5	cdf	inverse_cdf	13.699726795973572	10.1702585662377	9.314656594504056	7.404019334076825	2	06
6	136	5.0	cdf	inverse_cdf	45.49906294307549	8.338295226053944	17.87509239302599	11.935277901999578	2	06
6	137	3.0	cdf	inverse_cdf	15.115807900321109	10.89200061144978	9.362289518719567	7.267969299954881	2	06
6	138	24.0	cdf	inverse_cdf	24.950643684932196	0.4380666362821607	45.40526955761797	0.7519642948413794	2	06
7	139	20.0	cdf	inverse_cdf	43.791303011008296	5.070812562309855	18.05670253300599	9.036063633251354	2	06
7	140	28.0	cdf	inverse_cdf	33.52322677150006	3.237146934740218	40.27440275595741	0.5571448016414606	2	06
7	141	22.5	cdf	inverse_cdf	35.84701517084329	11.789369718677952	32.93238128033954	8.536823187694742	2	06
7	142	32.5	cdf	inverse_cdf	28.33671578272321	2.8090884029692753	43.05656897537053	1.2300901345932365	2	06
7	143	16.0	cdf	inverse_cdf	14.233129178218077	6.23302465143397	43.2722335698521	2.3091736805958556	2	06
7	144	21.0	cdf	inverse_cdf	41.100988340589026	4.602405925537757	30.68129083880746	7.309657425201467	2	06
7	145	4.0	cdf	inverse_cdf	9.086478719739436	7.850638490765053	5.288626501856793	6.752421420134758	2	06
7	146	5.0	cdf	inverse_cdf	14.194842075654446	5.9878550857250055	48.001634294125026	3.6011870571667184	2	06
7	147	18.5	cdf	inverse_cdf	27.04903785029959	6.556173218505936	41.6473670794947	2.5081986345487444	2	06
7	148	23.0	cdf	inverse_cdf	27.04351760935197	1.6971017637295407	44.81411890292477	0.9326561327662034	2	06
7	149	25.5	cdf	inverse_cdf	24.422159107734203	2.085669482324348	40.40397406035041	0.6166586315761529	2	06
7	150	2.5	cdf	inverse_cdf	40.12665087265417	13.931432166627966	39.276185262442	2.6525479045184825	2	06
7	151	22.0	cdf	inverse_cdf	44.418295636469104	4.710022301838682	24.186185420018823	13.409763441441877	2	06
7	152	7.5	cdf	inverse_cdf	36.84072755427393	15.335766914435348	35.09393447806423	9.676208752041974	2	06
7	153	41.5	cdf	inverse_cdf	47.16139706935715	2.3327811034619303	23.188026040746937	4.844442818662679	2	06
7	154	24.0	cdf	inverse_cdf	30.06445006964848	6.28689600447515	40.081203129167825	1.0934698040540376	2	06
7	155	36.5	cdf	inverse_cdf	41.0835592072637	4.3058777284644	34.45071622156601	5.557784208645314	2	06
7	156	39.0	cdf	inverse_cdf	33.51809785465172	5.605676227240224	41.124618278465064	1.94760004236236	2	06
7	157	11.5	cdf	inverse_cdf	5.968479443531955	2.2833050690836334	43.333967150561406	2.029573054723311	2	06
7	158	41.0	cdf	inverse_cdf	39.41528769664568	8.68960892526751	37.443641951905306	7.751174330289283	2	06
7	159	40.0	cdf	inverse_cdf	47.81615876943043	1.935353380620577	11.3347281048477	7.79406032043325	2	06
7	160	3.0	cdf	inverse_cdf	3.5361447977511404	4.802803234479859	40.35075604012359	0.6798254313857421	2	06
7	161	21.5	cdf	inverse_cdf	46.36463452154236	2.768385425092106	24.13331414857935	11.805410174228989	2	06
8	162	41.0	cdf	inverse_cdf	24.088659286626097	18.32807584936723	39.75585101725028	1.6837529417878934	2	06
8	163	22.0	cdf	inverse_cdf	46.8517400930707	2.79361779453678	21.98409297872116	9.377859492804497	2	06
8	164	25.5	cdf	inverse_cdf	28.613346052811124	1.7543940893057597	46.433843397761095	1.5787507011010933	2	06
8	165	28.0	cdf	inverse_cdf	47.59020124529731	2.061543454640311	16.87457389422466	9.634776728161162	2	06
8	166	22.5	cdf	inverse_cdf	27.079239571450135	4.182089160679036	41.26719651909031	3.0803998828338797	2	06
8	167	32.5	cdf	inverse_cdf	33.730360097075675	4.793430329006043	37.398883964748954	6.471798689872248	2	06
8	168	39.0	cdf	inverse_cdf	46.53303751489862	2.8453464812488503	14.956923433854527	9.2517826993692	2	06
8	169	16.0	cdf	inverse_cdf	24.110031431709174	1.034541979091109	49.58021636949584	1.1218039962844355	2	06
8	170	21.0	cdf	inverse_cdf	13.590367555075964	5.39187155783568	49.253118429234135	0.941475235409976	2	06
8	171	24.0	cdf	inverse_cdf	24.54796808016225	1.7148465543420404	43.44677520100944	2.099552238780787	2	06
8	172	40.0	cdf	inverse_cdf	19.79984531406662	5.178064726958886	48.931875023614246	2.6595228801309423	2	06
8	173	4.0	cdf	inverse_cdf	21.84167827848742	4.191888898135073	43.316621649314925	1.6754166707315956	2	06
8	174	36.5	cdf	inverse_cdf	38.51442330793033	5.594236237458538	35.487651999389115	4.3694280681915165	2	06
8	175	3.0	cdf	inverse_cdf	17.755177853762987	3.4860407747944007	40.57180152582321	1.8580064593410004	2	06
8	176	23.0	cdf	inverse_cdf	45.45805689407608	6.189218501174718	16.54001470731459	9.867968730244105	2	06
8	177	11.5	cdf	inverse_cdf	46.8941436792097	2.65160826399367	19.892366373927253	8.178503127883317	2	06
8	178	7.5	cdf	inverse_cdf	45.01529583875573	8.702152143278454	17.837322631702083	11.06545609044227	2	06
8	179	41.5	cdf	inverse_cdf	46.53182389168163	2.810360754921569	23.85755465317819	9.261361456065016	2	06
8	180	5.0	cdf	inverse_cdf	5.045732172069437	2.262074507633874	42.20494998743211	1.009295982301267	2	06
8	181	21.5	cdf	inverse_cdf	21.137170406979553	2.0617658520598723	49.32610335034897	0.7581797245291735	2	06
8	182	20.0	cdf	inverse_cdf	19.29409448338501	3.4115341136696222	48.51564162782273	2.5256005379200532	2	06
8	183	2.5	cdf	inverse_cdf	10.379627832982711	7.515941099206132	47.3986536092241	1.4568024259513428	2	06
8	184	18.5	cdf	inverse_cdf	7.892328216029043	6.153624029660121	45.88848879917585	1.0188368532145615	2	06
1	1	11.5	cdf	inverse_cdf	16.227656736458872	7.926670817481079	12.293336743578347	10.388024094038173	1	07
1	2	5.0	cdf	inverse_cdf	3.899518743109823	2.853615370171936	0.6571255051264058	0.259520491321913	1	07
1	3	21.0	cdf	inverse_cdf	33.15200055910492	8.002865850315969	28.49732993074761	15.01956386291044	1	07
1	4	32.5	cdf	inverse_cdf	18.722238348319124	4.646818128183692	12.804353206539716	7.500680949811667	1	07
1	5	16.0	cdf	inverse_cdf	32.60180062381207	14.89475579063129	16.940012805764496	12.13703117698998	1	07
1	6	28.0	cdf	inverse_cdf	37.17982372012377	1.8885399625713617	41.709320557003224	4.293699830608531	1	07
1	7	41.0	cdf	inverse_cdf	41.13679451349316	1.4157828337721765	28.008071715510667	3.548785021362124	1	07
1	8	22.5	cdf	inverse_cdf	11.644109310796498	6.700791661261457	9.401015991098651	14.487584170838147	1	07
1	9	2.5	cdf	inverse_cdf	3.811942834006544	3.2711479550352727	1.2293698830012771	0.851565222377346	1	07
1	10	23.0	cdf	inverse_cdf	20.210624744329472	5.701345278220568	39.42802322858873	15.45164532099605	1	07
1	11	7.5	cdf	inverse_cdf	3.888372898612524	2.644952774571645	1.0542507774585073	0.5689630773300125	1	07
1	12	18.5	cdf	inverse_cdf	3.759061321696917	3.2227890745453456	0.9541772581137344	2.680566896049283	1	07
1	13	4.0	cdf	inverse_cdf	12.472944763582143	7.798422476101577	37.881722723003094	16.040188716363566	1	07
1	14	36.5	cdf	inverse_cdf	33.2981388630394	3.486305201757229	36.189133653738736	5.618084962640873	1	07
1	15	39.0	cdf	inverse_cdf	37.85884178798888	7.414094925480709	29.811500409877535	12.740395732004458	1	07
1	16	25.5	cdf	inverse_cdf	4.427838975470579	2.84421422904124	0.9249169180292924	0.5307761824444936	1	07
1	17	3.0	cdf	inverse_cdf	7.851100921772867	3.505311893926968	1.6428017683748068	2.083980773945967	1	07
1	18	41.5	cdf	inverse_cdf	41.227484089610634	0.8644324382099318	36.23159369305555	4.7189331692673155	1	07
1	19	22.0	cdf	inverse_cdf	6.636103890477861	4.478006252767586	3.668863825458333	5.542930140595462	1	07
1	20	24.0	cdf	inverse_cdf	25.523826744211117	5.908603724407384	36.14751259390717	12.620680496279256	1	07
1	21	20.0	cdf	inverse_cdf	8.955651909796593	5.119201887850078	6.246891045726008	7.906481631419111	1	07
1	22	21.5	cdf	inverse_cdf	29.200980047676367	1.511184945915847	32.742996032509296	7.437390570514624	1	07
1	23	40.0	cdf	inverse_cdf	4.1815151488495985	3.1395284382481905	1.011305534417405	0.9987312943839116	1	07
2	24	21.0	cdf	inverse_cdf	10.341857692405409	5.895645217748204	4.772299201816771	2.124451108968381	1	07
2	25	36.5	cdf	inverse_cdf	37.24110300864648	1.67363367167014	33.46204153794754	6.708071051069057	1	07
2	26	16.0	cdf	inverse_cdf	29.629913531812782	5.163469935042426	33.38506938846122	11.852848765931473	1	07
2	27	11.5	cdf	inverse_cdf	9.109936369248892	3.1909174540241736	1.6141490892942618	1.5696496334925798	1	07
2	28	3.0	cdf	inverse_cdf	5.43117901806866	3.678730424095977	0.8440929622610556	1.3874631398435802	1	07
2	29	21.5	cdf	inverse_cdf	33.011015561862536	3.829449652678902	41.24803624968281	6.729232834972778	1	07
2	30	7.5	cdf	inverse_cdf	10.68742408945864	6.12823929981703	1.5670138066839914	4.131128878496301	1	07
2	31	24.0	cdf	inverse_cdf	27.23041629696122	5.5272687001770064	31.39197902620877	12.944819491884934	1	07
2	32	41.5	cdf	inverse_cdf	40.7240266939373	10.591751182558417	13.079385897665624	11.34937373997388	1	07
2	33	22.5	cdf	inverse_cdf	7.108091966205062	2.7867029098671514	1.2062904797576777	0.7488214883415708	1	07
2	34	32.5	cdf	inverse_cdf	11.499789432541496	5.506471815848268	17.52372632024605	20.31064085228664	1	07
2	35	40.0	cdf	inverse_cdf	27.18560843535678	5.502853721667011	36.80370716290527	3.332984971259595	1	07
2	36	2.5	cdf	inverse_cdf	41.04928866341112	1.26196340931229	26.14254389062473	6.72079148343487	1	07
2	37	5.0	cdf	inverse_cdf	7.057173031888925	4.7534130003412995	1.3221550030450822	0.9974869428424938	1	07
2	38	39.0	cdf	inverse_cdf	40.660679656525886	1.5097673720553202	19.57227028207152	4.982923060433455	1	07
2	39	20.0	cdf	inverse_cdf	11.56149974004459	6.040639966197653	8.766753549749957	10.35369175342728	1	07
2	40	28.0	cdf	inverse_cdf	35.15427875210919	3.0316954236908775	33.130759296309485	6.550750124216328	1	07
2	41	25.5	cdf	inverse_cdf	24.05861293692408	9.809596596677396	42.4878499638466	9.309750346655523	1	07
2	42	4.0	cdf	inverse_cdf	38.302676567201175	12.3894113686325	16.680874939042475	11.88641099190434	1	07
2	43	23.0	cdf	inverse_cdf	31.686310060532065	2.653078586275355	34.76474801490227	8.03798919597348	1	07
2	44	18.5	cdf	inverse_cdf	4.664804809788158	2.8863354257607177	0.8318677797467715	0.4106152599486349	1	07
2	45	41.0	cdf	inverse_cdf	34.056135705367055	10.545899830682888	27.224258124189816	10.730143653439876	1	07
2	46	22.0	cdf	inverse_cdf	21.839840357933124	1.0049606235927795	3.4483710891829045	3.2097002754309107	1	07
3	47	20.0	cdf	inverse_cdf	40.79873643893423	9.884927876581315	30.215766437401516	12.725628591760412	1	07
3	48	21.5	cdf	inverse_cdf	38.76062282210658	1.2527575207953354	27.85918509411856	3.595853867101491	1	07
3	49	4.0	cdf	inverse_cdf	11.827257883385045	6.880510137698674	5.205397329252861	6.454293216842714	1	07
3	50	41.0	cdf	inverse_cdf	7.541882312383489	4.13167401195425	1.2926956030523906	1.6269373449808788	1	07
3	51	41.5	cdf	inverse_cdf	37.830845036030254	5.1090878335592524	19.25449028126621	6.448671952911407	1	07
3	52	28.0	cdf	inverse_cdf	35.16893410146672	10.817078977512448	30.5333046839292	9.267600133836218	1	07
3	53	25.5	cdf	inverse_cdf	37.59154285706808	1.4927315631388394	29.51804078306132	1.257615290397372	1	07
3	54	11.5	cdf	inverse_cdf	5.620559203040887	3.55862014315468	1.136474903482764	0.8726316571799133	1	07
3	55	5.0	cdf	inverse_cdf	3.9437395223454534	3.073239564267227	1.2852366280986085	0.760068876088386	1	07
3	56	22.0	cdf	inverse_cdf	22.2713576939088	1.2693949122192665	42.406786293174015	7.234103126102733	1	07
3	57	7.5	cdf	inverse_cdf	9.83027821210436	3.850461299209107	1.5786894449711972	2.406364924907272	1	07
3	58	16.0	cdf	inverse_cdf	11.136212773155354	4.327266895712503	1.0702288361065255	1.3272907629410953	1	07
3	59	3.0	cdf	inverse_cdf	4.135673244313879	2.7128733170926	1.562067708656845	1.3358472987131615	1	07
3	60	40.0	cdf	inverse_cdf	39.17205240722919	1.3276300057368755	28.088598305593095	3.5572595772686517	1	07
3	61	21.0	cdf	inverse_cdf	35.65444699596502	2.989732228055826	30.28315342057236	7.097194577202954	1	07
3	62	2.5	cdf	inverse_cdf	3.4967986515496543	2.5787570770700308	1.062531205881701	0.6156555620440073	1	07
3	63	22.5	cdf	inverse_cdf	4.659979166485601	2.6412179939563254	0.9975952985773252	0.7060539335836649	1	07
3	64	18.5	cdf	inverse_cdf	11.40721827650152	4.228422001089913	2.022001358903178	4.008940186570945	1	07
3	65	36.5	cdf	inverse_cdf	10.193300658094763	7.361120400054013	6.699746538334724	7.839678184502703	1	07
3	66	24.0	cdf	inverse_cdf	13.861422114062265	7.872591041365794	23.869828506101243	20.705013407878685	1	07
