subject	model	roi	session	run	trial_nr	true	post_mean	post_sd	error
14	weighted	NPCr	1	4	92	12.0	3.118322612110149	3.7508983490197796	-8.881677387889852
14	weighted	NPCr	1	5	93	14.0	19.08382912027474	8.038723725579562	5.083829120274739
14	weighted	NPCr	1	5	94	32.5	34.96487549532257	8.013894269271555	2.4648754953225733
14	weighted	NPCr	1	5	95	33.0	31.818196981328413	1.41384951871804	-1.1818030186715873
14	weighted	NPCr	1	5	96	30.0	29.747847064656067	1.0212856881638668	-0.2521529353439327
14	weighted	NPCr	1	5	97	11.0	2.524620783079885	0.7946247270237417	-8.475379216920114
14	weighted	NPCr	1	5	98	5.5	28.61105556753334	3.81615402046116	23.11105556753334
14	weighted	NPCr	1	5	99	10.0	28.618236776623593	7.289555525263386	18.618236776623593
14	weighted	NPCr	1	5	100	13.0	29.45524689858912	1.0960975139288645	16.45524689858912
14	weighted	NPCr	1	5	101	18.5	2.5173470163858473	0.33833702270963584	-15.982652983614152
14	weighted	NPCr	1	5	102	31.0	36.44764836827552	4.788935350831582	5.447648368275523
14	weighted	NPCr	1	5	103	38.5	23.110764228779065	5.58761369838534	-15.389235771220935
14	weighted	NPCr	1	5	104	34.0	40.75148285984769	1.1810977403918725	6.751482859847691
14	weighted	NPCr	1	5	105	22.0	41.46531036522188	0.8756138414379308	19.46531036522188
14	weighted	NPCr	1	5	106	8.0	29.232300934829496	1.560110893357215	21.232300934829496
14	weighted	NPCr	1	5	107	28.0	35.28831926379857	1.2021640297820537	7.28831926379857
14	weighted	NPCr	1	5	108	32.0	13.27856352113127	1.4922085586048526	-18.721436478868732
14	weighted	NPCr	1	5	109	12.5	12.280643802070928	1.6087941941917876	-0.21935619792907168
14	weighted	NPCr	1	5	110	16.0	31.566344823487903	2.0751401383212005	15.566344823487903
14	weighted	NPCr	1	5	111	36.0	18.64948190513449	9.938064707482589	-17.35051809486551
14	weighted	NPCr	1	5	112	12.0	28.365053069056174	1.7043328110512936	16.365053069056174
14	weighted	NPCr	1	5	113	31.5	13.47374717520009	3.4364801230155053	-18.02625282479991
14	weighted	NPCr	1	5	114	25.5	30.186002111910387	1.126049660077085	4.686002111910387
14	weighted	NPCr	1	5	115	11.5	2.526703004438953	0.8839142316532057	-8.973296995561046
14	weighted	NPCr	1	6	116	10.0	5.141064694452	2.8586060615000446	-4.858935305548
14	weighted	NPCr	1	6	117	32.5	13.49923632206846	1.1444458870606804	-19.000763677931538
14	weighted	NPCr	1	6	118	28.0	31.930225789716197	2.9298326418610543	3.9302257897161965
14	weighted	NPCr	1	6	119	33.0	40.488430597957304	3.089304212692768	7.488430597957304
14	weighted	NPCr	1	6	120	14.0	28.33387911244239	3.944663517420262	14.33387911244239
14	weighted	NPCr	1	6	121	18.5	9.268254363456565	14.284592236347454	-9.231745636543435
14	weighted	NPCr	1	6	122	25.5	30.75956376412162	1.6711734540240941	5.259563764121619
14	weighted	NPCr	1	6	123	8.0	14.106221938206977	2.525275025218937	6.106221938206977
14	weighted	NPCr	1	6	124	11.5	16.931752766101088	5.167545431890068	5.431752766101088
14	weighted	NPCr	1	6	125	38.5	31.22107751645377	6.812433324234313	-7.2789224835462285
14	weighted	NPCr	1	6	126	36.0	31.083417459551413	2.628762873737863	-4.916582540448587
14	weighted	NPCr	1	6	127	12.0	28.578699236762883	7.966252048044854	16.578699236762883
14	weighted	NPCr	1	6	128	13.0	30.3177761782601	3.51580349971926	17.3177761782601
14	weighted	NPCr	1	6	129	16.0	23.712716767466855	10.402181410947096	7.712716767466855
14	weighted	NPCr	1	6	130	22.0	2.7652942706852466	1.7637498809577483	-19.234705729314754
14	weighted	NPCr	1	6	131	34.0	29.3994584897887	17.938241478827454	-4.6005415102113005
14	weighted	NPCr	1	6	132	32.0	27.560156719662587	5.739646820279271	-4.4398432803374135
14	weighted	NPCr	1	6	133	31.0	28.717926767552537	4.408080761058963	-2.2820732324474626
14	weighted	NPCr	1	6	134	12.5	40.32314912907296	6.536374573653934	27.82314912907296
14	weighted	NPCr	1	6	135	11.0	28.833873060729236	2.9307627834618435	17.833873060729236
14	weighted	NPCr	1	6	136	31.5	24.851480108266227	8.199339041836962	-6.648519891733773
14	weighted	NPCr	1	6	137	5.5	9.44511389788989	8.537645956309833	3.9451138978898896
14	weighted	NPCr	1	6	138	30.0	29.898932567563097	1.7927539599788458	-0.10106743243690275
14	weighted	NPCr	1	7	139	25.5	38.90406295454241	2.912160508513972	13.404062954542411
14	weighted	NPCr	1	7	140	13.0	38.900894361877015	1.2351617430828365	25.900894361877015
14	weighted	NPCr	1	7	141	16.0	31.04001934451438	1.698407204939485	15.04001934451438
14	weighted	NPCr	1	7	142	32.5	4.43359537017044	2.9219915870711364	-28.06640462982956
14	weighted	NPCr	1	7	143	31.0	4.351058023601351	1.2774242947582235	-26.64894197639865
14	weighted	NPCr	1	7	144	33.0	32.476525373412166	2.4227103882922436	-0.5234746265878343
14	weighted	NPCr	1	7	145	12.5	18.988992222440533	9.236922818052978	6.488992222440533
14	weighted	NPCr	1	7	146	11.5	29.521470356556517	3.1808948531846895	18.021470356556517
14	weighted	NPCr	1	7	147	10.0	4.659961213202529	7.899282246457393	-5.340038786797471
14	weighted	NPCr	1	7	148	36.0	13.73572711599496	9.010627658769968	-22.264272884005038
14	weighted	NPCr	1	7	149	11.0	13.00970071146207	2.166557667799037	2.00970071146207
14	weighted	NPCr	1	7	150	14.0	18.792352795342904	19.21906702363208	4.792352795342904
14	weighted	NPCr	1	7	151	38.5	40.44383721408852	4.202374941859101	1.9438372140885178
14	weighted	NPCr	1	7	152	31.5	29.78097588433312	6.580860526363329	-1.7190241156668797
14	weighted	NPCr	1	7	153	30.0	28.42301013708848	3.1536909717617454	-1.576989862911521
14	weighted	NPCr	1	7	154	5.5	40.05501360496484	3.871719366426321	34.55501360496484
14	weighted	NPCr	1	7	155	18.5	30.326161604277942	1.3055796642239907	11.826161604277942
14	weighted	NPCr	1	7	156	32.0	2.808540252517379	3.142858186545301	-29.19145974748262
14	weighted	NPCr	1	7	157	12.0	26.419525999569032	18.940671969585228	14.419525999569032
14	weighted	NPCr	1	7	158	34.0	23.75172517984309	12.823756501770607	-10.248274820156912
14	weighted	NPCr	1	7	159	8.0	29.672936282134323	1.1391158254775196	21.672936282134323
14	weighted	NPCr	1	7	160	22.0	40.295754852773086	5.563319149138457	18.295754852773086
14	weighted	NPCr	1	7	161	28.0	30.153099176951812	1.2344562416604985	2.1530991769518124
14	weighted	NPCr	1	8	162	8.0	34.84312079180277	6.501318475034022	26.843120791802768
14	weighted	NPCr	1	8	163	28.0	29.379789850702373	1.288154868013636	1.3797898507023731
14	weighted	NPCr	1	8	164	25.5	34.9558541504603	6.355855695193245	9.455854150460297
14	weighted	NPCr	1	8	165	31.0	28.256752170029127	2.7418873870753786	-2.7432478299708727
14	weighted	NPCr	1	8	166	13.0	24.01654322057748	8.375718213801989	11.016543220577478
14	weighted	NPCr	1	8	167	11.5	41.32826662261431	0.46892103012248837	29.828266622614308
14	weighted	NPCr	1	8	168	12.0	2.611991417070624	1.9155211747032885	-9.388008582929377
14	weighted	NPCr	1	8	169	32.0	14.552803669172134	8.81118622050149	-17.447196330827865
14	weighted	NPCr	1	8	170	11.0	25.817948669131003	8.392382028559199	14.817948669131003
14	weighted	NPCr	1	8	171	10.0	31.822956728824344	9.106436884530812	21.822956728824344
14	weighted	NPCr	1	8	172	38.5	24.601301609852158	6.605058105537063	-13.898698390147842
14	weighted	NPCr	1	8	173	22.0	18.804878121767832	4.609143148897082	-3.195121878232168
14	weighted	NPCr	1	8	174	34.0	34.24787475073336	4.610688276008594	0.2478747507333594
14	weighted	NPCr	1	8	175	33.0	29.94238724574151	1.2726110430616808	-3.057612754258489
14	weighted	NPCr	1	8	176	36.0	33.14896759900581	4.034148515356689	-2.8510324009941925
14	weighted	NPCr	1	8	177	18.5	11.9268006006121	7.25301097061812	-6.573199399387899
14	weighted	NPCr	1	8	178	16.0	3.4560586653739653	3.603049744040541	-12.543941334626034
14	weighted	NPCr	1	8	179	14.0	16.88376491519054	12.167227294531667	2.8837649151905396
14	weighted	NPCr	1	8	180	31.5	40.47310032312396	1.0118690582011698	8.973100323123958
14	weighted	NPCr	1	8	181	30.0	29.36236314471434	1.5994306406839247	-0.6376368552856597
14	weighted	NPCr	1	8	182	5.5	29.882289110431483	5.479874744881786	24.382289110431483
14	weighted	NPCr	1	8	183	12.5	30.001340131654064	1.469905976156144	17.501340131654064
14	weighted	NPCr	1	8	184	32.5	16.963826430524534	3.3534730922843563	-15.536173569475466
14	weighted	NPCr	2	1	1	40.0	30.890943723315402	8.452185872814308	-9.109056276684598
14	weighted	NPCr	2	1	2	5.0	30.241239784024586	1.3920396451644415	25.241239784024586
14	weighted	NPCr	2	1	3	7.5	28.717496911158435	1.1847954573966244	21.217496911158435
14	weighted	NPCr	2	1	4	41.5	39.998463569723256	1.5689114888515574	-1.5015364302767438
14	weighted	NPCr	2	1	5	2.5	4.089083588159511	7.672792037735517	1.589083588159511
14	weighted	NPCr	2	1	6	28.0	27.64714609217869	1.5732936293029836	-0.3528539078213093
14	weighted	NPCr	2	1	7	41.0	34.46011429626345	5.315061208725582	-6.539885703736552
14	weighted	NPCr	2	1	8	22.5	11.719419047840912	3.039995122574833	-10.780580952159088
14	weighted	NPCr	2	1	9	4.0	20.770855730034558	11.753635908250216	16.770855730034558
14	weighted	NPCr	2	1	10	32.5	22.984036146763962	7.9122883799429005	-9.515963853236038
14	weighted	NPCr	2	1	11	22.0	40.9886836936474	2.041829083426196	18.988683693647403
14	weighted	NPCr	2	1	12	25.5	22.896939077683676	16.69351487834044	-2.603060922316324
14	weighted	NPCr	2	1	13	16.0	30.24316193233404	1.146709679409561	14.24316193233404
14	weighted	NPCr	2	1	14	23.0	29.693192159164596	5.058145329976668	6.693192159164596
14	weighted	NPCr	2	1	15	3.0	4.3526653756286064	7.8330311948710865	1.3526653756286064
14	weighted	NPCr	2	1	16	36.5	29.51834203252677	1.335012426529879	-6.981657967473229
14	weighted	NPCr	2	1	17	20.0	25.314623973609805	11.001586915165305	5.314623973609805
14	weighted	NPCr	2	1	18	21.5	40.77358600772086	0.8731909044409891	19.27358600772086
14	weighted	NPCr	2	1	19	21.0	14.131061980751197	2.307200442977309	-6.868938019248803
14	weighted	NPCr	2	1	20	24.0	29.42457471886549	1.2966310031727055	5.42457471886549
14	weighted	NPCr	2	1	21	39.0	23.930483899995025	5.839639328798314	-15.069516100004975
14	weighted	NPCr	2	1	22	18.5	10.915942408316734	6.013119563113218	-7.5840575916832655
14	weighted	NPCr	2	1	23	11.5	41.40838195984125	1.3070082158417762	29.90838195984125
14	weighted	NPCr	2	2	24	23.0	30.09459837885818	2.4782164156933897	7.09459837885818
14	weighted	NPCr	2	2	25	18.5	33.22198188253183	2.265667102131635	14.721981882531828
14	weighted	NPCr	2	2	26	20.0	29.413607077242393	3.453427251355609	9.413607077242393
14	weighted	NPCr	2	2	27	2.5	4.083344102289695	7.672829079128957	1.5833441022896952
14	weighted	NPCr	2	2	28	5.0	10.479634920082484	3.384884418147477	5.479634920082484
14	weighted	NPCr	2	2	29	21.5	41.25788868015612	0.638590332106117	19.75788868015612
14	weighted	NPCr	2	2	30	16.0	13.235868371814261	1.8449613394588311	-2.764131628185739
14	weighted	NPCr	2	2	31	7.5	9.340153601296207	5.92572038387732	1.8401536012962065
14	weighted	NPCr	2	2	32	28.0	29.12270449703209	1.2012726664316122	1.122704497032089
14	weighted	NPCr	2	2	33	41.5	32.22548196982053	9.985059202231529	-9.274518030179472
14	weighted	NPCr	2	2	34	32.5	10.146582253598398	6.920138926964568	-22.353417746401604
14	weighted	NPCr	2	2	35	25.5	26.212011748255904	1.879084043816959	0.7120117482559039
14	weighted	NPCr	2	2	36	4.0	6.635438205355257	5.971302909250997	2.635438205355257
14	weighted	NPCr	2	2	37	41.0	19.12604726495969	19.270275445325087	-21.87395273504031
14	weighted	NPCr	2	2	38	40.0	41.02800176338442	0.6190696723062484	1.0280017633844167
14	weighted	NPCr	2	2	39	24.0	29.01956190342659	1.132123162826738	5.019561903426592
14	weighted	NPCr	2	2	40	36.5	7.206087741679421	4.567476831533853	-29.293912258320578
14	weighted	NPCr	2	2	41	22.5	16.108912788198747	11.465026932295691	-6.391087211801253
14	weighted	NPCr	2	2	42	22.0	39.82431522782283	7.675619625604645	17.82431522782283
14	weighted	NPCr	2	2	43	11.5	3.8958625514704828	3.637994901511517	-7.604137448529517
14	weighted	NPCr	2	2	44	21.0	33.38815793570394	2.5549449250687557	12.388157935703937
14	weighted	NPCr	2	2	45	3.0	37.734799673112825	10.100440537163928	34.734799673112825
14	weighted	NPCr	2	2	46	39.0	27.667347373943866	10.969590765201383	-11.332652626056134
14	weighted	NPCr	2	3	47	22.0	12.494092463287966	3.6229205568068688	-9.505907536712034
14	weighted	NPCr	2	3	48	36.5	28.841725771874057	1.527197469487094	-7.6582742281259435
14	weighted	NPCr	2	3	49	18.5	29.455258620385738	1.4080395494028228	10.955258620385738
14	weighted	NPCr	2	3	50	7.5	25.5115273497432	2.132839832398679	18.0115273497432
14	weighted	NPCr	2	3	51	39.0	19.475969115552328	9.58124580109179	-19.524030884447672
14	weighted	NPCr	2	3	52	3.0	7.9421478541846025	7.305597725541354	4.9421478541846025
14	weighted	NPCr	2	3	53	41.0	31.7465842158755	5.5908004344589575	-9.253415784124499
14	weighted	NPCr	2	3	54	2.5	2.580516650705936	1.3145156464667265	0.08051665070593605
14	weighted	NPCr	2	3	55	11.5	24.52853785566189	7.9057228322134305	13.028537855661892
14	weighted	NPCr	2	3	56	21.0	23.18732537223732	1.880362115069751	2.1873253722373214
14	weighted	NPCr	2	3	57	25.5	27.18437859393426	3.7166778427532403	1.6843785939342588
14	weighted	NPCr	2	3	58	16.0	27.144738147964134	3.196736601938453	11.144738147964134
14	weighted	NPCr	2	3	59	21.5	37.38362555153379	5.761995405487905	15.88362555153379
14	weighted	NPCr	2	3	60	5.0	18.992922591298615	17.576189246205793	13.992922591298615
14	weighted	NPCr	2	3	61	32.5	23.479958957647362	3.7046506349907316	-9.020041042352638
14	weighted	NPCr	2	3	62	28.0	9.761142252984612	4.8588355774487715	-18.238857747015388
14	weighted	NPCr	2	3	63	23.0	27.868187232946084	1.140497986492579	4.8681872329460845
14	weighted	NPCr	2	3	64	41.5	28.85999413821304	18.17711589446352	-12.64000586178696
14	weighted	NPCr	2	3	65	40.0	13.044818681319388	11.107758062934975	-26.955181318680612
14	weighted	NPCr	2	3	66	4.0	40.00239827161827	7.097509047777685	36.00239827161827
14	weighted	NPCr	2	3	67	24.0	29.637991688825792	1.5942158648572726	5.637991688825792
14	weighted	NPCr	2	3	68	22.5	29.091758312820907	1.7828687720906415	6.591758312820907
14	weighted	NPCr	2	3	69	20.0	4.169736387918838	4.1021093969123195	-15.830263612081161
14	weighted	NPCr	2	4	70	21.5	25.88442080270485	10.301578572779603	4.384420802704849
14	weighted	NPCr	2	4	71	22.0	36.982041916726075	11.752418236278846	14.982041916726075
14	weighted	NPCr	2	4	72	5.0	7.206800915208354	4.743530884682457	2.206800915208354
14	weighted	NPCr	2	4	73	32.5	26.51786789114151	1.877916529943635	-5.98213210885849
14	weighted	NPCr	2	4	74	3.0	20.65949740973408	10.710481198741894	17.65949740973408
14	weighted	NPCr	2	4	75	18.5	17.58989158054682	3.5457377789596563	-0.9101084194531808
14	weighted	NPCr	2	4	76	39.0	39.87173956377246	7.298117703749725	0.8717395637724579
14	weighted	NPCr	2	4	77	21.0	30.019389556065466	2.2875655106062487	9.019389556065466
14	weighted	NPCr	2	4	78	40.0	25.631030973861453	5.999074223594129	-14.368969026138547
14	weighted	NPCr	2	4	79	7.5	41.126269855398746	1.8413981343527885	33.626269855398746
14	weighted	NPCr	2	4	80	41.5	2.990717470396622	3.6132549929237223	-38.509282529603375
14	weighted	NPCr	2	4	81	41.0	41.23642443455882	2.5646706556702656	0.23642443455882045
14	weighted	NPCr	2	4	82	25.5	29.21595467695442	0.960840733195914	3.7159546769544214
14	weighted	NPCr	2	4	83	36.5	28.846659580184	1.4059968390022664	-7.653340419816001
14	weighted	NPCr	2	4	84	11.5	26.74481779044583	5.627854990678791	15.244817790445829
14	weighted	NPCr	2	4	85	23.0	13.492335225430528	5.794791032369047	-9.507664774569472
14	weighted	NPCr	2	4	86	2.5	2.543694581185094	0.9650913288149686	0.04369458118509417
14	weighted	NPCr	2	4	87	4.0	41.256108792848316	1.5207726144226115	37.256108792848316
14	weighted	NPCr	2	4	88	24.0	29.91474231277938	1.1097668591184233	5.9147423127793815
14	weighted	NPCr	2	4	89	16.0	7.765632990278774	8.058315296322876	-8.234367009721225
14	weighted	NPCr	2	4	90	22.5	40.164011165826025	2.1520844288980414	17.664011165826025
14	weighted	NPCr	2	4	91	28.0	34.71534152795173	1.8410248699903207	6.715341527951729
14	weighted	NPCr	2	4	92	20.0	29.880529817523648	1.2127331351599315	9.880529817523648
14	weighted	NPCr	2	5	93	3.0	8.976543213510306	12.35601412707188	5.976543213510306
14	weighted	NPCr	2	5	94	41.0	27.888522887463306	3.344535825505211	-13.111477112536694
14	weighted	NPCr	2	5	95	11.5	27.902658390734317	1.4492955051673277	16.402658390734317
14	weighted	NPCr	2	5	96	32.5	29.040841353480374	1.1636843684873983	-3.459158646519626
14	weighted	NPCr	2	5	97	23.0	30.294806116606175	9.824516692249542	7.294806116606175
14	weighted	NPCr	2	5	98	20.0	28.14701035576701	1.379724665069064	8.147010355767009
14	weighted	NPCr	2	5	99	21.0	26.2300245250766	3.675623932094015	5.230024525076601
14	weighted	NPCr	2	5	100	40.0	2.7366513311954717	0.5890453985702541	-37.263348668804525
14	weighted	NPCr	2	5	101	4.0	29.083606049795996	1.1246926313149357	25.083606049795996
14	weighted	NPCr	2	5	102	28.0	26.147579262489494	3.059905083536124	-1.8524207375105064
14	weighted	NPCr	2	5	103	22.0	5.487829712996266	10.360933507073039	-16.512170287003734
14	weighted	NPCr	2	5	104	41.5	8.560296949916575	14.120371347328023	-32.93970305008342
14	weighted	NPCr	2	5	105	18.5	28.13019219995713	2.097441325140977	9.63019219995713
14	weighted	NPCr	2	5	106	22.5	26.221265988555896	2.0906200739506793	3.7212659885558956
14	weighted	NPCr	2	5	107	25.5	28.314563064693964	1.2749030929490326	2.8145630646939637
14	weighted	NPCr	2	5	108	16.0	9.47554705096691	5.6106494336864925	-6.5244529490330905
14	weighted	NPCr	2	5	109	39.0	32.100424234271344	6.369310634763203	-6.899575765728656
14	weighted	NPCr	2	5	110	5.0	25.86409823296811	2.97797916337882	20.86409823296811
14	weighted	NPCr	2	5	111	21.5	38.09473232592713	10.813917015535944	16.594732325927133
14	weighted	NPCr	2	5	112	2.5	28.262608901579398	7.819473810432813	25.762608901579398
14	weighted	NPCr	2	5	113	36.5	28.91200552164366	1.8659608209368006	-7.58799447835634
14	weighted	NPCr	2	5	114	24.0	26.788433651945333	1.6648021274108984	2.7884336519453328
14	weighted	NPCr	2	5	115	7.5	28.796138316350433	3.076645372895895	21.296138316350433
14	weighted	NPCr	2	6	116	18.5	2.862567571513207	1.629185936154601	-15.637432428486793
14	weighted	NPCr	2	6	117	41.0	16.281964882146152	11.0735981488491	-24.718035117853848
14	weighted	NPCr	2	6	118	24.0	28.106314023682447	1.5079050892486403	4.106314023682447
14	weighted	NPCr	2	6	119	5.0	23.246455227668957	6.817758634693836	18.246455227668957
14	weighted	NPCr	2	6	120	22.5	2.556467097277402	1.1226683715858325	-19.9435329027226
14	weighted	NPCr	2	6	121	41.5	2.707217738125048	2.7721969848127763	-38.792782261874954
14	weighted	NPCr	2	6	122	39.0	28.501580849350134	1.8211455706051642	-10.498419150649866
14	weighted	NPCr	2	6	123	2.5	2.9206916022718934	3.8338717678199816	0.4206916022718934
14	weighted	NPCr	2	6	124	20.0	25.45915468697087	3.693682633087848	5.459154686970869
14	weighted	NPCr	2	6	125	21.0	37.877033716919044	3.884803696491464	16.877033716919044
14	weighted	NPCr	2	6	126	32.5	28.58199499193795	1.2573477354146823	-3.9180050080620497
14	weighted	NPCr	2	6	127	22.0	2.635615144836318	2.2281625664868527	-19.36438485516368
14	weighted	NPCr	2	6	128	3.0	2.7185471412626168	0.47414211244394217	-0.28145285873738324
14	weighted	NPCr	2	6	129	25.5	22.21203948576015	3.5529780288048647	-3.287960514239849
14	weighted	NPCr	2	6	130	36.5	23.83332815566794	4.090474272119324	-12.666671844332061
14	weighted	NPCr	2	6	131	28.0	27.585767416529336	1.5587765451114426	-0.41423258347066394
14	weighted	NPCr	2	6	132	4.0	37.0002505992985	3.07139140555151	33.0002505992985
14	weighted	NPCr	2	6	133	7.5	13.732823822579347	6.353714151330441	6.232823822579347
14	weighted	NPCr	2	6	134	23.0	38.07725013292429	10.874282626917655	15.077250132924291
14	weighted	NPCr	2	6	135	21.5	21.610188049645206	2.751769400942502	0.11018804964520612
14	weighted	NPCr	2	6	136	16.0	28.503690119290596	1.9545969583900553	12.503690119290596
14	weighted	NPCr	2	6	137	11.5	28.539430474248974	1.6166992074036022	17.039430474248974
14	weighted	NPCr	2	6	138	40.0	41.190480020503074	0.6427871594096987	1.1904800205030739
14	weighted	NPCr	2	7	139	39.0	23.111097404143266	4.117718365410291	-15.888902595856734
14	weighted	NPCr	2	7	140	32.5	38.79080137354759	5.037537308354765	6.290801373547588
14	weighted	NPCr	2	7	141	22.5	3.8894803259239166	1.477835390967117	-18.610519674076084
14	weighted	NPCr	2	7	142	23.0	24.830804856622517	3.163934514543122	1.8308048566225175
14	weighted	NPCr	2	7	143	2.5	27.214574168261485	3.2701676462631117	24.714574168261485
14	weighted	NPCr	2	7	144	7.5	29.66883587924103	1.261997341567454	22.16883587924103
14	weighted	NPCr	2	7	145	20.0	30.214610323307326	1.0924861611955652	10.214610323307326
14	weighted	NPCr	2	7	146	22.0	9.914190294201124	15.292931648997685	-12.085809705798876
14	weighted	NPCr	2	7	147	41.5	16.5589233389872	12.693031059464627	-24.9410766610128
14	weighted	NPCr	2	7	148	28.0	29.06565140008435	1.0383774136998274	1.0656514000843487
14	weighted	NPCr	2	7	149	4.0	27.50944451962407	5.943514242249475	23.50944451962407
14	weighted	NPCr	2	7	150	41.0	38.25123718361485	1.5450425726011334	-2.7487628163851525
14	weighted	NPCr	2	7	151	21.0	25.23490348279424	3.9685963809103253	4.234903482794241
14	weighted	NPCr	2	7	152	24.0	29.48256801520675	1.0284474728630157	5.482568015206748
14	weighted	NPCr	2	7	153	25.5	29.11614637815364	1.0984677490647985	3.6161463781536405
14	weighted	NPCr	2	7	154	3.0	4.549084463139576	1.6870616747352731	1.5490844631395762
14	weighted	NPCr	2	7	155	40.0	24.728078998734116	4.099185371722109	-15.271921001265884
14	weighted	NPCr	2	7	156	36.5	27.63514622166167	1.97316415415419	-8.864853778338329
14	weighted	NPCr	2	7	157	21.5	16.072207174716507	2.050734744607921	-5.427792825283493
14	weighted	NPCr	2	7	158	5.0	25.599620698019802	2.351227153510166	20.599620698019802
14	weighted	NPCr	2	7	159	16.0	16.255816406168627	12.850928339626925	0.255816406168627
14	weighted	NPCr	2	7	160	11.5	29.974411253720007	1.3283106379994498	18.474411253720007
14	weighted	NPCr	2	7	161	18.5	41.36985052331197	1.5614930726956826	22.869850523311968
14	weighted	NPCr	2	8	162	22.0	2.894794779035456	1.8133890131002197	-19.105205220964542
14	weighted	NPCr	2	8	163	36.5	32.12440201594053	1.8962673107322592	-4.375597984059468
14	weighted	NPCr	2	8	164	11.5	9.856361844394865	4.087011310476948	-1.6436381556051352
14	weighted	NPCr	2	8	165	32.5	29.146810281125166	1.5261695589812385	-3.353189718874834
14	weighted	NPCr	2	8	166	3.0	39.27818302454557	3.0673391959723113	36.27818302454557
14	weighted	NPCr	2	8	167	24.0	29.299406074758465	1.2553998504894683	5.2994060747584655
14	weighted	NPCr	2	8	168	5.0	29.536948061082008	1.6867816979044084	24.536948061082008
14	weighted	NPCr	2	8	169	41.5	2.5714000616837587	0.24040665706763145	-38.92859993831624
14	weighted	NPCr	2	8	170	4.0	30.904648696455286	1.6144397721477193	26.904648696455286
14	weighted	NPCr	2	8	171	39.0	29.41022331112666	1.7723552591209062	-9.58977668887334
14	weighted	NPCr	2	8	172	2.5	16.08692240889346	18.548509767663422	13.58692240889346
14	weighted	NPCr	2	8	173	41.0	40.33847508457481	0.9473528366688331	-0.6615249154251899
14	weighted	NPCr	2	8	174	21.0	29.000704794957723	2.035778244469374	8.000704794957723
14	weighted	NPCr	2	8	175	25.5	28.95741558021118	1.045127646615261	3.4574155802111797
14	weighted	NPCr	2	8	176	20.0	38.1098597100229	2.245743449038449	18.109859710022903
14	weighted	NPCr	2	8	177	40.0	2.8744566749038665	3.1560958132129295	-37.12554332509613
14	weighted	NPCr	2	8	178	28.0	2.855189696691378	1.2464619484655455	-25.14481030330862
14	weighted	NPCr	2	8	179	21.5	33.16696727195211	9.29711160731229	11.66696727195211
14	weighted	NPCr	2	8	180	16.0	16.15607409802942	9.45587870702962	0.1560740980294213
14	weighted	NPCr	2	8	181	23.0	29.796792820034366	1.7791864089625473	6.796792820034366
14	weighted	NPCr	2	8	182	22.5	29.025372314424935	1.181298949419987	6.525372314424935
14	weighted	NPCr	2	8	183	7.5	29.670508859735474	1.236108871949635	22.170508859735474
14	weighted	NPCr	2	8	184	18.5	29.75883729965596	1.388017686615172	11.258837299655958
15	weighted	NPCr	1	1	1	5.0	9.533640092857002	5.597927196527633	4.533640092857002
15	weighted	NPCr	1	1	2	3.0	16.740984174746398	4.858049359121773	13.740984174746398
15	weighted	NPCr	1	1	3	32.5	23.72055607776635	1.2586414039863032	-8.77944392223365
15	weighted	NPCr	1	1	4	4.0	38.11530278917894	10.785102661519058	34.11530278917894
15	weighted	NPCr	1	1	5	11.5	10.70048688025984	15.689666156352498	-0.7995131197401601
15	weighted	NPCr	1	1	6	16.0	41.44054148526919	0.6486168395400504	25.440541485269193
15	weighted	NPCr	1	1	7	2.5	25.80763830561227	18.82339100586111	23.30763830561227
15	weighted	NPCr	1	1	8	21.5	20.088434067754275	3.214366408299425	-1.4115659322457255
15	weighted	NPCr	1	1	9	22.5	28.024930907754502	6.820310549198086	5.524930907754502
15	weighted	NPCr	1	1	10	20.0	21.02029474681412	7.2499818265947145	1.0202947468141197
15	weighted	NPCr	1	1	11	18.5	14.580720122132899	2.5557880395704826	-3.919279877867101
15	weighted	NPCr	1	1	12	24.0	27.448956990131087	8.094229281334476	3.4489569901310873
15	weighted	NPCr	1	1	13	23.0	14.51140076658179	17.662938655193287	-8.48859923341821
15	weighted	NPCr	1	1	14	41.5	25.27412238637529	7.629424054503665	-16.22587761362471
15	weighted	NPCr	1	1	15	21.0	21.246774154532684	2.324927334211165	0.2467741545326838
15	weighted	NPCr	1	1	16	39.0	31.43943632001374	1.8178079053613299	-7.5605636799862594
15	weighted	NPCr	1	1	17	28.0	30.804066194104177	4.5697044587543605	2.804066194104177
15	weighted	NPCr	1	1	18	41.0	38.94897909129999	2.9848870905636793	-2.0510209087000106
15	weighted	NPCr	1	1	19	22.0	19.559109643533972	6.085828976922199	-2.440890356466028
15	weighted	NPCr	1	1	20	25.5	26.996126586762912	3.042600569585252	1.4961265867629123
15	weighted	NPCr	1	1	21	40.0	25.05488071005774	3.8462821969537124	-14.945119289942259
15	weighted	NPCr	1	1	22	7.5	14.641293740607784	4.714388598070947	7.141293740607784
15	weighted	NPCr	1	1	23	36.5	23.686784481707473	4.595114332480278	-12.813215518292527
15	weighted	NPCr	1	2	24	7.5	30.016208578172808	5.196831988758521	22.516208578172808
15	weighted	NPCr	1	2	25	36.5	30.78525644654719	3.9035308398067072	-5.714743553452809
15	weighted	NPCr	1	2	26	3.0	10.314577704977584	5.725139045882099	7.314577704977584
