value	mean_E	var_E	mean_error	mean_abs_error	n_sims	subject	session	condition	sd_E	variant
32.5	28.658606822967528	23.23909451080384	-3.8413931770324714	4.012896617889404	1000	06	2	inverse_cdf	4.8206944013081605	unsmoothed
36.5	28.92436903142929	39.55752019857012	-7.575630968570709	7.584436945438385	1000	06	2	inverse_cdf	6.289476941572337	unsmoothed
39.0	30.276780144691468	51.261190960977046	-8.723219855308532	8.724340224266053	1000	06	2	inverse_cdf	7.159692099593183	unsmoothed
40.0	27.199726345062256	48.49295447352807	-12.800273654937744	12.800273654937744	1000	06	2	inverse_cdf	6.9636882808988565	unsmoothed
41.0	24.670323148727416	43.26915762576357	-16.329676851272584	16.329676851272584	1000	06	2	inverse_cdf	6.577929585041449	unsmoothed
41.5	25.382227192878723	45.595339400279	-16.117772807121277	16.117772807121277	1000	06	2	inverse_cdf	6.752432110008882	unsmoothed
2.5	18.80383315610885	32.66863327368229	16.303833156108855	16.303833156108855	1000	07	1	inverse_cdf	5.715648106180286	unsmoothed
3.0	18.25469391775131	36.30875981294703	15.254693917751313	15.254693917751313	1000	07	1	inverse_cdf	6.025675050394523	unsmoothed
4.0	18.436839017391204	36.76304485411696	14.436839017391204	14.436839017391204	1000	07	1	inverse_cdf	6.063253652463912	unsmoothed
5.0	17.152218483924866	34.11127878961558	12.152218483924866	12.152218483924866	1000	07	1	inverse_cdf	5.840486177504025	unsmoothed
7.5	17.467878022193908	27.43067872059155	9.967878022193908	9.970995451927186	1000	07	1	inverse_cdf	5.237430545658009	unsmoothed
11.5	17.227677055358885	24.135583048883944	5.727677055358887	5.832304441452027	1000	07	1	inverse_cdf	4.912797883984639	unsmoothed
16.0	18.790544630050658	17.716144049055135	2.79054463005066	3.711678644180298	1000	07	1	inverse_cdf	4.2090550066559045	unsmoothed
18.5	19.85720376014709	15.444035587656543	1.3572037601470948	2.912924196243286	1000	07	1	inverse_cdf	3.929890022336063	unsmoothed
20.0	20.863780904769897	21.90187525453581	0.8637809047698974	3.624266717910767	1000	07	1	inverse_cdf	4.679943937114611	unsmoothed
21.0	20.99861934518814	24.420516056014243	-0.0013806548118591	3.821291345119476	1000	07	1	inverse_cdf	4.941711854814508	unsmoothed
21.5	20.907550892829896	24.330184744561887	-0.592449107170105	3.963787817955017	1000	07	1	inverse_cdf	4.93256370912347	unsmoothed
22.0	21.36511409759521	19.349914998235487	-0.6348859024047852	3.3214620399475097	1000	07	1	inverse_cdf	4.398853827786903	unsmoothed
22.5	21.42601461029053	24.53320616714496	-1.0739853897094729	4.035406185150147	1000	07	1	inverse_cdf	4.953100661923293	unsmoothed
23.0	21.754424991607667	24.212061194436743	-1.245575008392334	4.092635578155518	1000	07	1	inverse_cdf	4.92057529100376	unsmoothed
24.0	21.964100316524505	20.855766895890056	-2.0358996834754945	3.89542876291275	1000	07	1	inverse_cdf	4.566811458325169	unsmoothed
25.5	22.57518519020081	19.117987927090795	-2.9248148097991944	4.0534633464813234	1000	07	1	inverse_cdf	4.372412140579933	unsmoothed
28.0	24.477184635162352	16.532741612500264	-3.5228153648376463	3.894164710998535	1000	07	1	inverse_cdf	4.066047418870108	unsmoothed
32.5	26.523973014831544	27.37288567217058	-5.976026985168457	6.068392723083496	1000	07	1	inverse_cdf	5.231910327229489	unsmoothed
36.5	27.83423980140686	35.93198357621927	-8.665760198593139	8.677749883651733	1000	07	1	inverse_cdf	5.994329284934159	unsmoothed
39.0	28.577111486434937	47.8285989661802	-10.422888513565065	10.422888513565065	1000	07	1	inverse_cdf	6.9158223636947325	unsmoothed
40.0	25.99493848657608	43.95862050200766	-14.00506151342392	14.00506151342392	1000	07	1	inverse_cdf	6.630129750013016	unsmoothed
41.0	26.00437470626831	46.70326628090904	-14.99562529373169	14.99562529373169	1000	07	1	inverse_cdf	6.833978803077241	unsmoothed
41.5	24.732577141284946	41.95852922245472	-16.767422858715058	16.767422858715058	1000	07	1	inverse_cdf	6.477540368261299	unsmoothed
5.5	12.403795548439026	39.361299776738655	6.903795548439026	6.903795548439026	1000	07	2	cdf	6.273858444110662	unsmoothed
8.0	15.798990725517273	32.730692208072874	7.798990725517273	7.808729928016662	1000	07	2	cdf	5.721074392810574	unsmoothed
