subject	mode_1	mode_2	amplitude	r2_shift	r2_joint	voxel
11	2.1520302	2.0006776	2.0540643	0.09391135	0.091753006	511
11	2.1124654	2.167328	7.2336664	0.09024006	0.09001207	610
11	0.65914154	0.3236749	0.9138055	0.10355103	0.089066386	283
11	2.5415857	2.471912	4.2193847	0.08934283	0.088953614	737
11	0.7222367	0.5543354	6.7027373	0.09087908	0.088808954	626
11	0.6540521	0.3357224	0.76300794	0.09998959	0.08803904	90
11	0.5643298	0.4464761	1.5384045	0.08644879	0.08587104	94
11	2.1171355	2.2283797	5.3751516	0.08477223	0.08389509	736
11	0.35013595	0.32613242	0.3343753	0.08054674	0.08031058	342
11	2.2145562	2.1279466	7.9087124	0.080476224	0.07991797	518
11	2.448179	2.2670748	6.4766192	0.08241075	0.07991755	423
11	2.5415895	2.3462853	0.6423196	0.083827615	0.07970017	678
11	1.9900664	2.0588565	0.29540884	0.087368846	0.0786522	265
11	0.41042075	0.23166533	0.8687612	0.0836671	0.078297496	467
11	0.30999103	0.33791086	4.092734	0.078240395	0.078186154	95
11	0.6852888	0.59944344	6.111189	0.07736087	0.0768643	194
11	0.40787768	0.36003745	1.667053	0.076564014	0.07642698	221
11	0.7399765	0.93119323	6.7260804	0.07703912	0.07465446	679
11	2.3881414	2.184355	0.5859548	0.078804076	0.07438463	888
11	0.2798979	0.23115462	4.9753633	0.07452506	0.0743708	823
11	0.64222205	0.3131567	0.8493704	0.085893214	0.07426721	437
11	0.3510642	0.38657844	6.9710784	0.073872805	0.07374942	461
11	2.660027	2.3610733	10.944839	0.07849723	0.07354069	611
11	0.1642104	0.29467112	5.061623	0.07424891	0.07298559	91
11	0.32205752	0.44632217	0.947453	0.074276984	0.07276499	824
11	0.47053632	0.5579988	1.2991343	0.07327747	0.07235044	763
11	0.19254886	0.3267859	5.379183	0.073449135	0.07208663	220
11	0.5414347	0.7011141	1.498527	0.07430589	0.0719918	185
11	2.4814844	2.1635242	4.56862	0.076529324	0.06982803	612
11	0.12647209	0.40343288	6.738643	0.07538456	0.06964713	156
11	0.5457137	0.68532944	0.531717	0.072630465	0.069535315	273
11	1.9618344	2.0682538	5.689352	0.069630206	0.06890279	534
11	0.5273639	0.41847694	0.5780419	0.07073307	0.06884712	219
11	2.131389	1.9009631	0.3354162	0.075929284	0.068382025	551
11	0.3521801	0.2319464	8.801255	0.06892401	0.06804013	280
11	2.6896844	2.3011944	1.286763	0.08118343	0.06778926	632
11	2.5083284	2.3020515	8.39705	0.06927037	0.06679058	608
11	2.042589	2.064679	0.57461554	0.06610054	0.06607294	256
11	0.43975472	0.3669835	0.97181076	0.066416025	0.066017985	378
11	0.78841645	0.627335	2.7157085	0.06671417	0.065342605	199
11	2.5471456	2.5083733	1.2661026	0.06532258	0.06523794	685
11	0.4681242	0.48128292	0.7068462	0.064240456	0.06423068	212
11	0.14774534	0.44070694	7.151206	0.06925696	0.06407571	92
11	0.8986678	1.087238	6.590095	0.06598568	0.06395227	259
11	2.3268785	2.581035	0.4696127	0.06890082	0.06324512	140
11	0.66122586	0.35508543	0.9759677	0.067376316	0.062631726	448
11	0.35486344	0.4729154	0.38195416	0.06458396	0.06260872	309
11	0.2933528	0.0631437	0.33934966	0.07116085	0.061897397	93
11	0.80875474	1.126892	2.5780602	0.0671646	0.061297297	546
11	0.5483319	0.39834467	9.002856	0.062275887	0.0612545	189
11	0.4389111	0.29646322	1.8451647	0.061670065	0.060881197	693
11	2.093429	2.150039	5.522259	0.060902536	0.06066698	533
11	0.2844603	0.3890958	8.864286	0.061299503	0.060630977	469
11	2.3716621	2.343168	0.89135396	0.060308695	0.06026554	886
11	2.548895	2.5301769	0.6877244	0.059439838	0.05941677	633
11	0.78431773	0.56211925	5.563654	0.061784506	0.05932367	794
11	2.3930478	2.2530963	1.7261635	0.060362756	0.059301913	146
11	0.7464283	0.791511	0.7777884	0.05936885	0.059100926	829
11	1.6542581	1.5636398	0.42007712	0.062274635	0.058736205	723
11	0.47938916	0.69350916	0.8226155	0.06076604	0.058519244	186
11	0.6370548	0.68474853	1.0117517	0.058556378	0.058396816	580
11	0.7451835	0.92341375	0.9249352	0.059432507	0.057605207	317
11	0.6756274	0.91312623	0.7651518	0.060728192	0.05733359	143
11	2.5686398	2.0191061	4.9255996	0.07165915	0.05691272	543
11	2.341109	2.0542827	0.61682826	0.066594124	0.056319177	887
11	0.6863652	0.3368378	0.8515318	0.06862986	0.055862725	631
12	0.6667208	0.6506023	1.796482	0.24886179	0.2487585	419
12	0.5683681	0.59066004	20.618177	0.233397	0.23328584	364
12	0.71257114	0.565872	2.1233897	0.24066418	0.2328369	365
12	2.2184427	2.3371255	10.143554	0.22002584	0.21734393	394
12	0.44720137	0.6491326	7.913889	0.22093868	0.21279585	391
12	2.4700687	2.4300704	12.416645	0.21134603	0.21103638	287
12	0.9671127	0.93505085	2.2136257	0.20655662	0.20628703	583
12	0.68186635	0.7156791	9.907825	0.2000441	0.19988942	366
12	0.72401917	0.8376725	2.1674159	0.18378085	0.17985159	483
12	1.0319835	1.0027167	3.2147458	0.17483175	0.17468596	540
12	0.7335778	0.8162614	1.3310767	0.1767224	0.17455184	330
12	2.3889482	2.3845496	10.291678	0.17222494	0.17203748	371
12	1.3159804	1.1230849	8.825499	0.1710487	0.16508043	625
12	0.68023604	0.6076206	0.8986464	0.15342224	0.15155149	414
12	3.1190693	0.09720583	3.8441737	0.14840317	0.1424579	307
12	0.6894581	0.47254908	13.615279	0.14488202	0.13930881	369
12	2.6790078	2.5279608	0.57233095	0.1451196	0.13895637	146
12	2.446998	2.5744686	0.5964003	0.13901705	0.13564837	101
12	0.5997528	0.6050473	21.822157	0.13451636	0.134489	368
12	2.1470401	2.2802384	1.0247779	0.12833703	0.12416613	393
12	2.371375	2.5483458	10.309482	0.12631345	0.12299794	398
12	2.3303711	2.2775576	1.9559077	0.12281579	0.12244618	434
12	0.51728123	0.3609542	6.5206027	0.12462133	0.12205887	469
12	0.6732737	0.788606	1.979285	0.12228829	0.1206702	537
12	0.64554995	0.60766137	0.52423865	0.11926061	0.11886668	234
12	0.8348594	0.71381116	3.5467029	0.11586386	0.11497289	535
12	0.632218	0.5455542	3.195585	0.115475774	0.114676416	138
12	0.024530698	0.08994665	0.97839975	0.11692941	0.11446357	436
12	2.3941898	2.1580229	10.2356	0.11445606	0.108979166	489
12	0.02380757	0.3018953	5.8304234	0.11944914	0.108350694	303
12	0.62850904	0.48092148	4.0918674	0.10790658	0.10592967	360
12	1.2140694	0.9988091	0.7704912	0.11379439	0.105465114	627
12	2.72336	2.549634	13.813956	0.10727358	0.104720235	228
12	0.5005636	0.5304258	0.7840336	0.10373008	0.10362011	577
12	2.4847043	2.5360663	7.1021404	0.104593456	0.10258418	504
12	2.307625	2.499706	3.0950446	0.106044054	0.10248017	406
12	2.222984	2.3875458	7.473438	0.104299545	0.10202032	343
12	0.6428645	0.7949602	2.4422274	0.1003198	0.09861714	423
12	2.4342442	2.3361049	8.0133	0.09893721	0.098342896	420
12	3.0438187	3.1041722	0.8172694	0.09849584	0.09730333	471
12	0.65205425	0.58428895	1.2359046	0.093266726	0.092832506	88
12	2.0077374	2.141231	10.885121	0.0934844	0.09191424	389
12	0.33383682	0.59232646	2.9011216	0.096881986	0.0909363	358
12	2.338943	2.4425573	2.5341492	0.09118891	0.09041256	242
12	0.7740568	0.53288686	0.7449314	0.099285066	0.0894292	415
12	2.4384823	2.405311	0.3817479	0.08793509	0.08750379	492
12	1.9742383	2.03875	9.133383	0.08554548	0.08512282	329
12	0.5986208	0.87699014	10.481114	0.091195464	0.084908366	7
12	0.57004386	0.5314912	0.5893166	0.084863484	0.08471829	252
12	2.4089363	2.463505	8.913337	0.08463085	0.08439648	255
12	0.51913726	0.84531987	7.873772	0.09226352	0.08435398	26
12	0.6085242	0.7748466	5.5534863	0.08514559	0.08306867	240
12	2.542263	2.4491215	0.7260676	0.0815599	0.07979834	488
12	2.4139216	2.3679414	1.8700467	0.07967037	0.07957429	173
12	2.3493507	2.4489937	0.58066905	0.08101505	0.079485	444
12	0.45922607	0.75777316	0.87037116	0.08749062	0.0781942	484
12	0.7643765	0.7709337	0.85713714	0.07733375	0.07733148	195
12	2.958634	1.6698347	0.823643	0.094721735	0.07712996	232
12	2.4759746	2.4813256	0.87406164	0.0760805	0.076078475	258
12	2.4017599	2.6814106	7.8819475	0.07875031	0.07478416	337
12	2.3777614	2.5056653	7.218867	0.07534605	0.074303746	372
12	0.6814421	0.59613395	8.00833	0.074089944	0.07366228	356
12	0.81727225	0.6968774	0.52217674	0.078537285	0.07358587	534
12	0.7002852	0.7082674	1.2595223	0.07172948	0.07172221	13
12	2.4649477	2.4327552	4.895103	0.07093412	0.07088065	294
12	2.0094464	2.214611	4.899845	0.07258147	0.070102215	109
12	0.69568706	0.56883967	1.0914972	0.0716182	0.07000601	27
12	0.8664097	0.7733717	0.3281961	0.07308799	0.069969475	210
12	2.8496025	3.090187	0.87622	0.080008864	0.069318116	247
12	0.72823846	0.48387223	5.913303	0.073058665	0.06913054	355
12	0.7211627	0.6428311	0.43557587	0.06941396	0.06874412	204
12	0.71879125	0.5046665	3.5863903	0.07004678	0.068005264	416
12	2.3837864	2.6957886	6.497759	0.07357389	0.06721413	135
12	0.32378185	0.43091783	3.4813447	0.065570414	0.06493729	211
12	2.258521	2.374396	1.4049467	0.06636399	0.06388831	590
12	2.3512993	2.3963757	9.127479	0.06389016	0.06375694	335
12	0.991027	0.9463242	0.31063128	0.063604474	0.06321418	209
12	2.4606683	2.5026104	8.338382	0.062462926	0.062398374	448
12	1.5721037	2.9523973	0.19059388	0.07523906	0.062092602	56
12	0.63068646	0.7568514	0.99750334	0.06279796	0.06139499	11
12	0.9571164	0.9266911	0.6715588	0.061401367	0.061252594	539
12	1.62023	1.9280258	0.51001126	0.06886482	0.06010413	435
12	1.9445448	2.173375	1.4623482	0.0650605	0.059905887	663
12	0.7062411	1.0745573	6.9525647	0.066281736	0.058829546	6
12	1.1623948	1.6864992	0.41260132	0.078470945	0.058600128	390
12	2.3577466	2.518236	2.606025	0.058640838	0.057306826	174
12	0.65128857	0.8868621	7.4814243	0.058763504	0.05634117	0
12	0.65217686	0.77091473	3.9247935	0.056781173	0.05613792	235
12	3.1055157	2.977923	0.4956778	0.057195902	0.055956364	424
12	2.7606907	2.7405438	0.38816726	0.05538851	0.055322945	129
12	2.1231315	2.5501933	1.056878	0.07467562	0.054686904	546
12	1.4365735	1.2864819	4.132355	0.055208325	0.054097533	628
12	3.0829582	0.013514126	0.61324185	0.05508101	0.05384803	470
12	2.5990758	2.866464	0.47487962	0.058967173	0.0536142	171
12	2.2355957	2.1899998	5.4498086	0.053721488	0.053550363	191
12	0.04356724	3.124169	0.35464355	0.055009484	0.053515613	271
12	2.2801442	2.37329	6.827334	0.05385703	0.053463697	447
12	0.71283185	0.6746489	0.42602685	0.05343598	0.05330187	205
12	0.73464376	3.0375545	0.17169447	0.0659107	0.053228617	405
12	1.5797651	1.4830383	0.38044015	0.059118748	0.05322188	229
13	0.04058662	0.061984744	2.8774922	0.21540052	0.21527636	378
13	0.0786806	0.14719452	2.5646486	0.19752449	0.19638789	447
13	0.017684493	0.019842643	3.7315137	0.15285915	0.1528576	453
13	0.07869992	0.016388597	1.8970218	0.15164644	0.15087837	446
13	0.024655297	3.095901	2.2754035	0.14830029	0.14737546	479
13	0.13773322	3.0925639	0.9563951	0.15270358	0.14304346	416
13	0.13045841	0.055218153	1.7510476	0.1406678	0.13884002	417
13	0.21375786	0.024726117	1.4492131	0.14952648	0.13769066	410
13	0.09697113	3.1038766	2.9228606	0.1373676	0.13344896	510
13	0.062704735	3.0917208	2.1321208	0.13572633	0.13254482	465
13	0.007449696	3.092323	1.2208842	0.13236296	0.13143295	140
13	1.515435	1.5862358	0.68787426	0.13377869	0.13125092	106
13	3.1207316	3.0773149	1.822207	0.13014066	0.12957966	210
13	0.04864011	3.064471	2.5439715	0.13154119	0.12726885	464
13	0.033348475	3.018976	2.0447567	0.13306183	0.12720865	523
13	0.12992774	0.014524115	1.2998446	0.12888986	0.12374556	401
13	0.3209581	0.04847348	0.66442	0.14639598	0.123667955	409
13	0.07511644	0.025244154	2.1430378	0.12224424	0.12162638	578
13	0.02773055	3.108161	2.068119	0.11793494	0.11728817	375
13	3.1188655	0.10272794	1.5294944	0.11757177	0.11558199	313
13	0.14026073	0.11168463	1.0313251	0.11463606	0.11440641	418
13	2.915778	2.6413991	0.625609	0.12649482	0.114267886	195
13	0.024893561	0.06709017	1.1230143	0.11137962	0.11104268	634
13	0.15588266	0.036520075	0.93273574	0.115700185	0.11088729	400
13	0.054317746	3.1313717	1.3062718	0.10814518	0.107417166	516
13	3.1074734	3.125034	0.76829606	0.106818795	0.10675275	202
13	0.011312012	3.0334244	1.2678931	0.109408975	0.10621226	576
13	0.028217033	3.0489964	1.1325004	0.10803032	0.10573065	211
13	0.03816369	3.0708127	1.8000494	0.107079685	0.10497111	472
13	0.06006669	3.1308568	2.8320513	0.105899155	0.10464388	503
13	3.091281	3.022125	2.6885686	0.10510057	0.1044991	499
13	0.020608526	1.5503165	0.49611458	0.1155588	0.10374653	226
13	0.29396042	0.085657015	0.5337677	0.11392051	0.10351896	571
13	0.022173008	3.1123948	1.0577071	0.10246271	0.10199952	511
13	0.030798784	2.972981	2.0882044	0.10895753	0.10143447	439
13	3.110056	3.0254328	0.9595035	0.10146427	0.10016948	265
13	0.012150342	3.0376782	0.72172934	0.1030556	0.10009211	554
13	0.02318267	0.2686047	7.006853	0.106070936	0.09952104	164
13	0.08218287	3.078962	2.0548568	0.101523876	0.097923756	527
13	0.015445808	3.091216	1.8450296	0.098139286	0.09710854	306
13	0.0967912	0.056139704	1.3772182	0.09672499	0.096378684	426
13	2.8975909	2.9290104	0.70434475	0.09635204	0.096215725	237
13	0.010240919	3.0198793	0.9267057	0.09920794	0.096173346	555
13	0.016900973	3.0769076	2.078957	0.097362936	0.09564245	558
13	1.4931922	1.6614988	0.6283391	0.10381746	0.09528959	398
13	2.3222675	2.2044423	1.1486146	0.09885883	0.09451938	7
13	2.9950788	3.1305635	0.6152923	0.0980978	0.0937227	596
13	0.02479751	3.0593207	1.454724	0.09459263	0.09212053	691
13	0.2341486	-0.0040591466	1.4324522	0.09846884	0.09112364	736
13	0.034308676	3.0224133	1.6042125	0.09503305	0.09075749	301
13	0.049717464	0.13511793	0.9475658	0.08976203	0.08864993	425
13	0.026030546	3.051704	2.3491292	0.09152353	0.08862728	623
13	3.027226	3.110681	0.68565995	0.09061897	0.088452995	474
13	0.000699128	0.032788955	0.76507866	0.08854592	0.08835012	635
13	0.010317872	3.0702567	1.5784427	0.08937669	0.08807713	386
13	2.7509599	2.9334302	2.6537018	0.09053284	0.0875662	233
13	3.0590336	3.0446239	0.99131227	0.08649534	0.086458564	469
13	0.022797083	2.9835842	1.7575004	0.09182644	0.08635181	454
13	3.1063824	0.014159636	1.0670277	0.08651739	0.086140156	518
13	0.08462884	2.9811423	1.0261406	0.09352291	0.08605069	376
13	0.048914548	3.08558	1.7914846	0.08767861	0.08570665	388
13	0.022214849	3.0581772	1.1369481	0.08791083	0.08554953	382
13	0.075158134	2.9874802	1.104564	0.09525305	0.08532375	515
13	2.947057	3.0788543	0.3599904	0.08725381	0.08366674	289
13	0.46382797	0.31675443	4.0744023	0.0843063	0.08261877	766
13	0.014086789	3.008597	4.2628903	0.086622655	0.08220357	365
13	0.015955532	3.065375	0.71985495	0.083027184	0.08189082	566
13	0.13248521	0.05163645	1.3122368	0.08234912	0.08165139	119
13	1.5293803	1.6442716	0.70137024	0.08375615	0.08157885	601
13	0.062219284	0.230576	0.9382768	0.083805025	0.080563426	441
13	3.0721135	2.9306247	1.3015544	0.08466375	0.08052826	699
13	0.00019202591	3.1209676	0.7427919	0.08025336	0.08017081	157
13	0.039027896	3.1315706	1.5249653	0.080343544	0.080085516	517
13	0.029441806	0.17599119	0.917717	0.084448576	0.07986277	912
13	2.9880238	2.9715621	0.8250549	0.079638064	0.079602	161
13	0.30417958	0.3060938	1.4820095	0.079511225	0.079511225	712
13	0.11491857	0.102898784	1.4348353	0.07936555	0.07935071	777
13	3.0920122	3.080393	0.6119487	0.07902223	0.078991115	351
13	3.0224972	3.0650074	0.7706787	0.07927698	0.078950286	209
13	0.1541483	3.126275	1.1909527	0.0819788	0.07865733	731
13	3.0983825	3.1080048	1.2808961	0.07858819	0.078569114	692
13	0.10255534	3.0573525	1.1131966	0.08107865	0.077365875	267
13	0.0797524	0.18408881	4.210792	0.07814783	0.07722968	118
13	0.26329374	0.057708517	0.5326301	0.08202475	0.07623106	625
13	0.11713163	0.075900465	0.67169094	0.076415	0.076171994	688
13	3.029206	3.0145416	0.86697763	0.075813234	0.07578009	203
13	0.026281076	3.1068628	1.1319402	0.07624912	0.07574189	252
13	0.122660816	0.083415754	0.69611305	0.07543236	0.075240254	614
13	3.095036	3.0251296	2.1591518	0.07591832	0.07494712	846
13	2.3313055	2.1905408	1.5912274	0.080762625	0.074927926	2
13	2.6497972	2.626616	3.7169168	0.07493466	0.07491398	198
13	0.05233217	1.5476366	0.9829899	0.10747081	0.07478583	274
13	2.9791393	2.7848659	0.48652866	0.07591921	0.07476956	250
13	-0.00092186534	2.989687	0.87567437	0.077684164	0.07475591	258
13	3.134991	3.0571673	1.0743785	0.075635195	0.07464594	784
13	0.045541808	2.7977233	0.8372851	0.091142416	0.07452381	739
13	0.28602028	0.28360248	0.6891967	0.0744254	0.0744226	390
13	0.057837546	0.043761138	1.5217355	0.07432318	0.07430631	783
13	0.081980586	3.0296175	1.4355605	0.07897562	0.073887825	308
13	0.04170873	3.098213	1.9390749	0.07434094	0.0735814	778
14	2.210623	2.2854466	1.4964193	0.1638686	0.16260779	115
14	0.211904	0.019059485	2.5119956	0.13351172	0.12841928	478
14	1.1302025	1.1115581	10.135197	0.12791455	0.12780446	493
14	3.0996897	3.0534747	2.026632	0.12480867	0.12447214	249
14	3.1347346	3.0121646	0.8812914	0.11971414	0.11760956	140
14	0.57769185	0.5583927	5.842885	0.11252093	0.112463355	361
14	0.15325163	0.07718422	2.2131631	0.11235058	0.111068785	362
14	0.07793188	0.013539854	0.96808684	0.106971025	0.105648994	372
14	3.11193	3.044713	1.8800936	0.098249435	0.09761566	408
14	0.02596022	3.0700119	8.861203	0.09258276	0.0914036	416
14	0.029903179	0.103904895	1.2183312	0.08992332	0.08928281	366
14	2.414831	2.7579727	0.55483043	0.09497303	0.08505672	192
14	3.128696	2.956952	5.2229757	0.08590162	0.08350152	187
14	0.162556	0.09342866	2.4083076	0.08372676	0.08311635	319
14	1.5242193	1.5475228	0.6731582	0.0835315	0.08265138	381
14	0.053448476	3.148989	0.96770006	0.0821625	0.08147824	261
14	0.18583903	0.19753703	6.7172556	0.07984018	0.07982707	425
14	0.058657307	0.07309948	1.2328455	0.079538286	0.07949489	318
14	2.353783	2.380683	0.87516505	0.0782004	0.078053355	22
14	0.32255673	0.118470214	3.6440737	0.08174592	0.07766825	324
14	1.6113795	1.6254902	0.42296526	0.07764745	0.07761037	541
14	2.2582202	2.3628192	0.7729822	0.07931411	0.07751113	20
14	1.1708626	1.6048344	6.9849663	0.09348518	0.077414334	586
14	1.5601711	1.558176	0.43941662	0.07477862	0.07477385	449
14	2.3268862	2.4246142	0.76108927	0.07606524	0.0744853	39
14	1.9916692	2.0428205	2.1140766	0.07436901	0.07411468	19
14	2.2051802	2.3964741	0.6888784	0.07905966	0.07304239	23
14	1.6040324	1.1325021	5.6146355	0.09142226	0.07244253	540
14	3.1091328	0.25455415	1.5908356	0.07960427	0.07221246	294
14	1.8784016	2.0442433	0.82764167	0.0777387	0.071480215	35
14	2.9926317	2.6000175	0.85250986	0.080884635	0.069858134	193
14	3.0713124	0.051344287	1.037586	0.070963085	0.06983912	466
14	1.1885579	1.1616031	8.78571	0.06847876	0.06838918	442
14	0.022701332	0.062373582	1.5753417	0.067854464	0.067727804	387
14	0.15364273	0.094117574	1.9937073	0.06775516	0.06749314	142
14	0.034344304	0.1569601	1.292721	0.06763005	0.06648725	290
14	1.5224603	1.6522039	0.2863646	0.07638186	0.06576407	444
14	2.122282	2.233841	0.7659697	0.066391826	0.065143764	112
14	0.6691186	0.7289385	0.54225385	0.06510478	0.06446409	270
14	1.4462601	1.6325668	0.3193742	0.08289361	0.06351	496
14	3.0972495	2.9526672	3.1113627	0.06545001	0.06350678	336
14	0.31749836	0.49835655	0.21419646	0.08327359	0.06313074	521
14	0.4947529	0.23700589	1.9751526	0.06758469	0.063070714	386
14	2.638106	2.6695938	0.19401321	0.06281316	0.062493622	572
14	1.0977014	1.5620621	5.935319	0.0766083	0.06201762	538
14	2.5291603	2.9561908	0.51148355	0.09099299	0.060934365	227
14	0.44647858	0.077256076	1.9571682	0.06817144	0.060721517	459
14	0.30276787	0.48970744	2.0199513	0.0623523	0.06037426	439
14	2.4899967	2.7737534	0.5246044	0.07431984	0.060212076	262
14	1.3459982	1.2205908	6.366791	0.060650647	0.059777856	494
14	0.18036854	3.0943582	4.437333	0.061534286	0.0592075	137
14	1.5549769	1.6006383	0.3603197	0.059303343	0.05776012	448
14	0.5615055	1.5771132	0.37275714	0.07263005	0.057346225	443
14	0.7349989	0.73455	0.4452305	0.05733347	0.05733335	441
14	0.66710323	0.6667704	0.18959165	0.057006598	0.057063103	83
14	0.24860537	0.2224397	2.6747465	0.05667436	0.056632996	377
14	0.15795526	0.06079868	1.969381	0.056897044	0.056581855	310
14	0.076109625	0.07643525	1.4492608	0.05615455	0.05615455	314
14	0.2527748	3.0574384	4.368276	0.06357044	0.056057453	421
14	2.7998757	1.5577147	0.21033145	0.062316954	0.054914773	320
14	2.5372522	2.5149615	0.3151931	0.054591656	0.054501116	40
14	0.22506124	2.935555	10.650726	0.06528574	0.054485977	406
14	0.4929525	2.6030743	0.30212364	0.065014005	0.053367257	576
14	-0.025766732	2.91137	0.5510053	0.061873615	0.053352058	243
14	2.942155	3.1332026	0.45230633	0.06384021	0.05314207	648
14	0.14908926	0.29981592	2.0626965	0.055050194	0.053106546	431
14	0.5719244	0.2001272	2.1675787	0.05760199	0.052436054	397
14	1.8844386	1.9267826	0.22999403	0.054901123	0.052263856	468
14	0.17378597	0.112411	0.16106033	0.05360204	0.05204314	272
14	0.26012895	0.052712318	4.398299	0.054380655	0.051927388	382
14	0.13096657	2.898654	5.470765	0.059168637	0.051269114	49
14	2.969417	3.077637	1.6198037	0.05231589	0.050799906	333
14	2.271415	2.3455255	0.9223204	0.0507285	0.050368965	7
14	1.9495056	1.7413265	1.0289289	0.052347183	0.05022341	450
14	0.17858137	0.29541987	0.7329571	0.050632358	0.04978639	378
14	2.2032833	2.1940432	2.2574468	0.048917413	0.048917115	149
14	0.33555767	2.6570377	0.25232008	0.088311434	0.048841238	577
14	2.10951	2.0489776	0.18256746	0.050108135	0.048571646	148
14	0.6053951	0.70870745	0.4754492	0.04993564	0.04854572	79
14	1.3570062	1.6046987	1.1818694	0.05158186	0.048046708	447
14	2.6104412	2.7345803	0.33562747	0.055442095	0.047973275	104
14	0.7441742	0.7123839	1.4388819	0.04796076	0.04791981	360
14	1.5156312	1.5690833	0.29120225	0.04966557	0.04782647	446
14	0.11923056	0.07429791	1.5193388	0.047867596	0.04777378	331
14	0.44068927	0.12554389	1.2133259	0.046021342	0.047144294	391
14	1.5106083	1.5987766	0.60899717	0.053316414	0.04594779	499
14	0.47671732	0.18253712	8.343855	0.0497787	0.045844078	328
14	0.11032885	0.03476825	1.4045546	0.04599148	0.04559815	327
14	0.49593955	0.14018764	3.5126343	0.049925506	0.04528284	392
14	3.0304656	0.082615584	1.1250545	0.048738122	0.04493594	463
14	0.26542413	3.0430639	7.713331	0.04831201	0.04487568	226
14	1.5284109	1.8230633	0.26194337	0.046435714	0.044577062	452
14	1.3564116	1.6341763	0.31092364	0.06112933	0.04426545	495
14	1.502296	1.5503303	0.3740887	0.046258688	0.044256747	312
14	0.37463725	0.47922856	0.13434358	0.049036503	0.043905437	475
14	0.67555	0.90829927	0.3167978	0.050210297	0.04318106	111
14	1.5239595	1.5772445	0.39859828	0.04483354	0.043052137	498
14	1.5967674	1.4320585	0.2830941	0.061471164	0.042525172	12
14	0.056918934	2.729515	1.6277027	0.051798344	0.042494714	332
14	3.1252956	0.56737787	3.2570326	0.058232248	0.04217279	74
15	2.2938201	2.0958366	6.992268	0.101982474	0.09840232	838
15	0.04542046	0.074247815	0.56964666	0.06989765	0.069655836	646
15	2.0823536	2.119632	0.33799273	0.067141056	0.06691766	82
15	2.2257502	2.3583317	4.354024	0.061856747	0.06083256	836
15	1.7560356	1.8936037	0.3283965	0.06511992	0.058836818	713
15	1.7882512	1.8468792	0.34494445	0.05806297	0.05746287	87
15	1.618381	1.5974157	0.9129952	0.056020856	0.05599171	176
15	3.1023936	3.1079626	0.78497577	0.05567521	0.05556017	290
15	2.273429	2.1467714	5.87263	0.055843532	0.055060506	577
15	0.24186836	0.1264892	0.44860148	0.056481957	0.05451238	312
15	2.0215137	2.063994	0.9087413	0.05465156	0.05446309	625
15	2.0230143	1.9307988	0.30769482	0.056045532	0.053945065	627
15	0.33583584	0.21751219	9.936816	0.054542065	0.053765	721
15	2.4650767	2.2394912	7.323232	0.0557971	0.053372383	9
15	1.2242366	1.2141445	0.26278952	0.0515278	0.0515216	46
15	0.00036632837	0.006986247	1.7063851	0.050953984	0.05095184	600
15	2.9796827	3.0430086	0.30844095	0.0509364	0.050178647	569
15	0.9607332	1.0645516	0.4725379	0.05079013	0.050000846	677
15	2.0318918	2.2453878	0.530668	0.054563284	0.04991591	626
15	0.46281496	0.12425807	0.3461236	0.06905025	0.048499227	641
15	0.17478321	3.117348	0.35196403	0.06411433	0.047404826	645
15	0.37226516	0.2878682	0.29402137	0.03708452	0.046934247	401
15	0.23445807	0.30465358	0.18924527	0.037001252	0.04682243	692
15	2.9394045	2.2317128	4.9512463	0.05550748	0.04554844	507
15	2.261611	2.39675	0.5514318	0.047017276	0.045314193	19
15	1.8674738	1.8140221	0.24643423	0.0463714	0.04452157	84
15	0.18217741	0.17928855	0.70654243	0.044208527	0.04420799	599
15	0.4010086	0.40778303	0.19885457	0.044067144	0.04405749	49
15	1.2093053	1.3448905	0.19961955	0.05916053	0.04378575	366
15	0.15816563	1.6654336	0.18637785	0.032917142	0.043123066	767
15	1.8562638	1.8862553	0.3470955	0.042568743	0.04250264	457
15	2.1871157	2.3307934	13.090875	0.04330504	0.042488575	839
15	3.1344311	0.52945054	4.815061	0.04158777	0.04232222	644
15	1.4165103	1.5658273	0.31248787	0.05475396	0.04218024	254
15	0.29769343	3.1146252	0.29009622	0.041012466	0.041765273	559
15	0.07442247	0.037841424	0.33946064	0.027904868	0.041543722	505
15	0.36143857	0.02986839	0.79118836	0.054033816	0.041036367	532
15	1.7946458	1.8582183	0.22338824	0.042173922	0.040869772	567
15	0.11069548	0.06462045	0.72272635	0.03976947	0.040760636	352
15	0.549535	0.18537275	0.25867635	0.044409037	0.03971237	308
15	0.98285943	1.0531992	0.56778026	0.03954512	0.03933686	678
15	0.5199785	1.630256	0.1446992	0.062203526	0.03929144	397
15	0.6986334	1.1768725	0.3822659	0.044205427	0.03920567	680
15	2.065294	2.1678274	0.213151	0.04604578	0.039092362	665
15	2.2451453	2.0505903	4.182114	0.040413976	0.039072156	621
15	0.19024998	1.7755628	0.19641198	0.04226452	0.038933575	500
15	0.13907903	3.0819054	0.5402889	0.042797446	0.038928807	618
15	1.5405456	1.3244514	0.1624537	0.053443372	0.038885593	634
15	2.0561292	2.017326	0.18578541	0.03585428	0.038818717	285
15	0.10117862	3.0559373	0.6907413	0.043812692	0.038811505	647
