subject	session	mapping	run	trial_nr	orientation	onset_ms	duration_ms	amplitude_deg	direction_deg	peak_vel_deg_s
04	2	inverse_cdf	2	46	135.0	638.0	4.0	0.15294482564376868	170.73698005080445	33.902720379165245
04	2	inverse_cdf	2	46	135.0	912.0	6.0	0.3683300728440978	-30.23378985693344	56.6637547938128
04	2	inverse_cdf	3	47	67.5	342.0	4.0	0.18306921633284848	174.34181599740228	37.00975326867084
04	2	inverse_cdf	3	55	157.5	598.0	4.0	0.24747205727319996	65.30257647009203	54.04658109880141
04	2	inverse_cdf	3	61	135.0	584.0	12.0	1.5540527146024739	100.4044189761645	160.7399519468559
04	2	inverse_cdf	3	66	105.0	74.0	24.0	1.3156898209621906	105.4091365345163	176.936204196292
04	2	inverse_cdf	3	69	97.5	952.0	8.0	0.5220287372826417	115.11329590430202	69.0039355950177
04	2	inverse_cdf	4	74	22.5	18.0	24.0	0.6564935318843281	-170.06763669767662	110.66152552295048
04	2	inverse_cdf	4	74	22.5	108.0	36.0	1.331400277222953	4.3121744505415505	191.36077821751866
04	2	inverse_cdf	4	74	22.5	196.0	40.0	2.0235970838955835	-179.34948700294845	247.76092793814178
04	2	inverse_cdf	4	74	22.5	364.0	22.0	0.9100670964440228	16.01461410570387	105.2845260451226
04	2	inverse_cdf	4	77	82.5	656.0	8.0	0.3124852113700162	166.3305469195663	43.850074520537035
04	2	inverse_cdf	4	79	52.5	432.0	6.0	0.16274417852617837	158.09814720864716	44.107231046314375
04	2	inverse_cdf	4	84	15.0	644.0	18.0	0.6296111076653025	93.28764421353564	61.85178597476631
04	2	inverse_cdf	4	89	150.0	136.0	10.0	0.37387377476502864	143.03061354763184	44.72824808755806
04	2	inverse_cdf	4	89	150.0	792.0	8.0	0.4597463819813445	9.865730772118772	62.31091540317588
04	2	inverse_cdf	4	89	150.0	968.0	22.0	0.5298815338679371	153.51467096903636	60.92501812022806
04	2	inverse_cdf	4	91	37.5	358.0	18.0	1.5251946084888008	100.2897181956293	127.62759194851861
04	2	inverse_cdf	5	96	150.0	706.0	4.0	0.16013263559261062	-44.99854480398757	34.13807069183762
04	2	inverse_cdf	5	98	90.0	580.0	4.0	0.12619961441665128	159.44538455674368	33.1006811118072
04	2	inverse_cdf	5	104	52.5	608.0	8.0	0.38414278987110967	134.14050054908694	70.53424526915906
04	2	inverse_cdf	5	105	127.5	816.0	4.0	0.20212208605585352	47.62809601675802	41.304420832335886
04	2	inverse_cdf	5	108	30.0	592.0	4.0	0.19053831647294225	110.15303067466267	43.033806977312885
04	2	inverse_cdf	5	109	7.5	522.0	18.0	0.16790669106477013	85.51522974801662	54.95306698629909
04	2	inverse_cdf	5	110	22.5	510.0	22.0	1.1357192214291039	117.35833542207364	150.50917213873967
04	2	inverse_cdf	6	116	120.0	326.0	6.0	0.25231397008620976	169.12941791172233	42.26987203679353
04	2	inverse_cdf	6	117	112.5	546.0	16.0	0.12640097194902053	91.48810151976393	36.94901323518353
04	2	inverse_cdf	6	117	112.5	908.0	24.0	0.2933292208990225	119.86652505152264	55.30263862377261
04	2	inverse_cdf	6	118	150.0	406.0	8.0	0.36941869959321105	178.47293204026167	49.580048198749125
04	2	inverse_cdf	6	122	142.5	706.0	16.0	1.1199874716791582	97.40934543854245	111.83048566376416
04	2	inverse_cdf	6	123	90.0	640.0	6.0	0.3341924883189357	45.00487386140303	57.8793563634555
04	2	inverse_cdf	6	123	90.0	882.0	4.0	0.25199070068655277	-119.23251384683421	53.36173136331069
04	2	inverse_cdf	6	124	75.0	898.0	6.0	0.265887943858579	151.2266413493766	42.59049917374999
04	2	inverse_cdf	6	126	157.5	636.0	22.0	0.2403963037223919	145.01094247764888	50.26939415814393
04	2	inverse_cdf	6	129	105.0	540.0	8.0	0.24947843220470775	135.27492493703326	32.9746889875805
04	2	inverse_cdf	6	134	15.0	78.0	6.0	0.2090055952086746	166.84295699301063	35.106788884872216
04	2	inverse_cdf	6	136	30.0	36.0	10.0	0.6179649133525428	-7.938005257199378	73.65345725857753
04	2	inverse_cdf	6	136	30.0	852.0	16.0	0.1698308370425622	95.54514310918297	44.49467031076096
04	2	inverse_cdf	7	139	157.5	896.0	8.0	0.6048128966078721	62.53490600704804	77.26598329433067
04	2	inverse_cdf	7	151	60.0	522.0	14.0	1.4819628819839037	94.88968837619755	142.0229223670655
04	2	inverse_cdf	7	151	60.0	986.0	4.0	0.17895064047704404	162.38243607466904	38.1654229278387
04	2	inverse_cdf	7	154	165.0	320.0	6.0	0.21452662275109932	-140.5801844062967	54.867566035183835
04	2	inverse_cdf	7	154	165.0	550.0	6.0	0.33524620759241175	51.56159774979204	61.65894659740821
04	2	inverse_cdf	7	154	165.0	954.0	4.0	0.2702133866015035	61.728147001423096	54.86135078311266
04	2	inverse_cdf	7	156	30.0	888.0	12.0	0.9485189910994963	69.12807488804664	84.18613081693402
04	2	inverse_cdf	7	157	75.0	636.0	6.0	0.26497065911199186	172.169058037253	39.924638496492854
04	2	inverse_cdf	8	165	60.0	600.0	26.0	0.16478902259277914	146.78574754312984	56.03326814577244
04	2	inverse_cdf	8	166	127.5	422.0	26.0	1.2822467809000242	98.09322643506108	164.27614378798447
04	2	inverse_cdf	8	166	127.5	748.0	4.0	0.1959505454537563	21.624665501102204	40.73872056036077
04	2	inverse_cdf	8	170	120.0	690.0	10.0	0.6490698365196248	130.9110904136062	74.026682727245
04	2	inverse_cdf	8	171	135.0	350.0	26.0	0.4861635950892609	134.2987286113749	62.12374508248688
04	2	inverse_cdf	8	173	157.5	642.0	4.0	0.2855397364234149	90.0	58.844541254074635
04	2	inverse_cdf	8	182	82.5	640.0	18.0	0.3529174946451315	88.6676246418816	41.20911087185386
05	1	inverse_cdf	1	2	165.0	338.0	20.0	0.14955341383022222	24.627598858428424	71.88308236238557
05	1	inverse_cdf	1	2	165.0	770.0	24.0	0.6081980748864493	117.4341756806563	150.00488080492616
05	1	inverse_cdf	1	3	105.0	244.0	18.0	0.4016700540393735	131.99939475491385	77.35121951318807
05	1	inverse_cdf	1	3	105.0	562.0	16.0	0.032807515815561406	-90.0	45.011508666950704
05	1	inverse_cdf	1	4	142.5	322.0	20.0	0.36398209328349823	120.5877018528893	87.37135783471294
05	1	inverse_cdf	1	5	135.0	92.0	18.0	0.3467937401767568	113.39716996999114	51.62114708504233
05	1	inverse_cdf	1	5	135.0	684.0	42.0	0.8078862826376069	-168.2833455058557	133.290914221847
05	1	inverse_cdf	1	5	135.0	876.0	20.0	0.3723133040293473	14.547636441242183	92.73234744455199
05	1	inverse_cdf	1	6	22.5	600.0	20.0	0.14531969443682752	118.28257463485812	52.15937865731984
05	1	inverse_cdf	1	7	45.0	66.0	32.0	0.4314987836569119	-177.603004800931	94.7061499169874
05	1	inverse_cdf	1	8	15.0	790.0	18.0	0.16882612004684808	68.94169266518281	49.618245282839005
05	1	inverse_cdf	1	9	82.5	366.0	20.0	0.1974312536111916	-142.06607408030342	63.491796455541404
05	1	inverse_cdf	1	9	82.5	768.0	18.0	0.13800108518957324	156.16549456894546	48.26556892077178
05	1	inverse_cdf	1	10	112.5	86.0	46.0	1.2181229083231535	172.80241937402857	176.87321814489331
05	1	inverse_cdf	1	10	112.5	286.0	34.0	0.9460936919438581	4.177886440161776	139.42553021712556
05	1	inverse_cdf	1	11	7.5	138.0	42.0	2.33444945275876	172.20143291705486	222.94223193960602
05	1	inverse_cdf	1	11	7.5	412.0	38.0	1.7197877915950466	2.5707740212660957	222.54078435401738
05	1	inverse_cdf	1	12	150.0	16.0	36.0	0.6707378940037452	-12.288531985022324	113.77995623147724
05	1	inverse_cdf	1	12	150.0	352.0	22.0	0.23779904484388045	-172.866139346923	83.92942493477007
05	1	inverse_cdf	1	12	150.0	580.0	18.0	0.48726277969296156	-5.214649065801286	86.5305342324344
05	1	inverse_cdf	1	13	157.5	540.0	20.0	0.22115173497424132	144.6360787108134	60.45846702512982
05	1	inverse_cdf	1	14	127.5	424.0	22.0	0.27565638580883034	-177.95285748690782	65.05644385923534
05	1	inverse_cdf	1	16	60.0	526.0	34.0	0.9105586875402465	166.0228677963692	151.45727557655334
05	1	inverse_cdf	1	16	60.0	756.0	32.0	0.6620612830862367	5.405502212786171	126.43039029576474
05	1	inverse_cdf	1	17	37.5	148.0	34.0	0.6875458041970048	10.869874049134456	130.44344661226964
05	1	inverse_cdf	1	17	37.5	348.0	22.0	0.24730283997242442	-165.39343663223187	62.75433010933419
05	1	inverse_cdf	1	19	97.5	602.0	32.0	0.3546355873819109	-10.12913722832483	76.71983500603483
05	1	inverse_cdf	1	19	97.5	830.0	20.0	0.41533872365009167	-155.23730936909507	79.29884060081598
05	1	inverse_cdf	1	20	90.0	76.0	24.0	0.3705281914403386	-140.37082690013602	117.63805118951899
05	1	inverse_cdf	1	20	90.0	906.0	24.0	0.241215987397815	177.66053123820137	109.2959325107131
05	1	inverse_cdf	1	23	75.0	390.0	22.0	0.2337144975690879	14.639364446656966	72.50337122180261
05	1	inverse_cdf	2	25	22.5	354.0	36.0	0.8024917957472647	173.6611501923178	163.52251577931506
05	1	inverse_cdf	2	25	22.5	562.0	22.0	0.46051126914999585	-14.231251152213634	80.6762200061546
05	1	inverse_cdf	2	26	150.0	694.0	26.0	0.4531114800344336	160.97973166343667	89.04586323146847
05	1	inverse_cdf	2	27	135.0	582.0	20.0	0.13466763475268906	67.80158065528492	52.96825773294857
05	1	inverse_cdf	2	28	127.5	354.0	16.0	0.08861114027822392	-90.0	67.63563197914907
05	1	inverse_cdf	2	28	127.5	762.0	4.0	0.2511061331973634	89.25099420283665	54.159626225002164
05	1	inverse_cdf	2	29	45.0	656.0	16.0	0.17694732109817382	130.48613876398747	56.67710307424135
05	1	inverse_cdf	2	30	105.0	38.0	18.0	0.11163003452892964	48.57620445627511	64.56425832943374
05	1	inverse_cdf	2	30	105.0	428.0	4.0	0.25120732254025907	-170.59929473759075	54.53071850798991
05	1	inverse_cdf	2	32	120.0	100.0	8.0	0.5291442960208286	-174.66101610335784	67.31341078395923
05	1	inverse_cdf	2	32	120.0	734.0	38.0	0.7519659323127409	28.405836855045287	116.57316714900067
05	1	inverse_cdf	2	32	120.0	888.0	24.0	0.42353805616713636	-165.6439505989754	111.50000555014196
05	1	inverse_cdf	2	34	60.0	610.0	34.0	0.5090480535498675	159.2276357445497	124.85739959654913
05	1	inverse_cdf	2	34	60.0	958.0	20.0	0.22096074809962657	-38.06184567213452	77.82112949964373
05	1	inverse_cdf	2	35	142.5	62.0	6.0	0.31786976158199975	-64.62465300530334	49.6049793399115
05	1	inverse_cdf	2	36	15.0	16.0	40.0	2.745195234740313	18.762629873363792	338.15400100358784
05	1	inverse_cdf	2	36	15.0	228.0	22.0	0.6600780109308652	-158.40774554264834	130.96093619083575
05	1	inverse_cdf	2	37	90.0	110.0	34.0	0.5620856725231103	-169.74267548773585	127.18521381959023
05	1	inverse_cdf	2	37	90.0	824.0	32.0	0.5256276898004097	6.813970153472632	111.65698584220374
05	1	inverse_cdf	2	38	75.0	682.0	32.0	0.7790588305662349	166.7254965513521	145.80283136926207
05	1	inverse_cdf	2	38	75.0	968.0	24.0	0.7481360005359808	-36.165169683690884	150.7191549500883
05	1	inverse_cdf	2	39	30.0	636.0	6.0	0.3098886305125401	134.3563919125308	51.80732060615491
05	1	inverse_cdf	2	40	112.5	916.0	10.0	0.5120838192471511	33.894452451007815	50.52580607685291
05	1	inverse_cdf	2	41	67.5	96.0	22.0	0.2786748488107996	46.91236226702752	62.646909114673356
05	1	inverse_cdf	2	41	67.5	820.0	38.0	1.547499527799728	177.44713441508625	199.09177021622844
05	1	inverse_cdf	2	42	7.5	64.0	6.0	0.3420284614675168	-153.18727899372067	55.570163669786645
05	1	inverse_cdf	2	43	82.5	714.0	46.0	1.710395374314755	169.88697533472595	230.17477214083354
05	1	inverse_cdf	2	43	82.5	962.0	34.0	1.1690622025357804	1.6893755207805383	178.49426077668238
05	1	inverse_cdf	2	44	37.5	562.0	24.0	0.4483780002246882	146.19354683930837	86.34010886356121
05	1	inverse_cdf	2	46	52.5	556.0	22.0	0.46552227905653576	115.02884595864454	72.36942293871824
05	1	inverse_cdf	2	46	52.5	860.0	40.0	0.9812762056357177	-0.4791703523583011	149.68714795424353
05	1	inverse_cdf	3	48	142.5	390.0	18.0	0.27307648389554345	14.616718188638348	95.17218173910874
05	1	inverse_cdf	3	48	142.5	600.0	4.0	0.23540490152210272	-144.6585661106688	49.47763879047858
05	1	inverse_cdf	3	49	112.5	108.0	20.0	0.15050029588491476	152.04650029925284	88.27030667999773
05	1	inverse_cdf	3	49	112.5	650.0	36.0	0.5393201401061096	14.62660823764139	97.9148276982984
05	1	inverse_cdf	3	49	112.5	888.0	30.0	0.3741124180083895	-174.71565902994064	91.64481271527953
05	1	inverse_cdf	3	50	135.0	6.0	6.0	0.28763896377942	123.6054561628432	47.522406832784014
05	1	inverse_cdf	3	52	30.0	658.0	24.0	0.4855634777401311	-172.037306539819	118.92289683060703
05	1	inverse_cdf	3	52	30.0	958.0	36.0	1.0425131504347078	1.442897180359539	176.21427588893735
05	1	inverse_cdf	3	53	172.5	864.0	22.0	0.14155634113024362	124.6193797476884	67.90563242003896
05	1	inverse_cdf	3	54	90.0	686.0	30.0	0.5129530398304348	163.07729355940708	126.7310906075302
05	1	inverse_cdf	3	55	67.5	742.0	22.0	0.19291021774840675	9.302250775870931	79.089644199999
05	1	inverse_cdf	3	56	120.0	12.0	16.0	0.2516740749599903	102.04513966007393	68.14586327074971
05	1	inverse_cdf	3	56	120.0	608.0	22.0	0.24960677658123817	-165.14295524326064	79.78094518001136
05	1	inverse_cdf	3	56	120.0	890.0	20.0	0.2240226880282775	-10.979552888373973	67.57034356038527
05	1	inverse_cdf	3	57	52.5	630.0	4.0	0.2634568491373827	59.28175553029529	55.20164626494956
05	1	inverse_cdf	3	60	157.5	56.0	24.0	0.3978262308885137	122.70959326667239	108.34958651404811
05	1	inverse_cdf	3	60	157.5	784.0	20.0	0.5395214934963173	-31.957164460372056	62.153342514351806
05	1	inverse_cdf	3	60	157.5	966.0	22.0	0.3995122724360335	170.30391586288502	120.42154312559748
05	1	inverse_cdf	3	61	105.0	292.0	56.0	7.070420277809439	27.451592406671764	445.4529546788502
05	1	inverse_cdf	3	61	105.0	502.0	62.0	7.978592149586457	-152.46953543097425	570.0774150580091
05	1	inverse_cdf	3	61	105.0	710.0	20.0	0.29488430018920314	19.84261507445844	103.89155770512322
05	1	inverse_cdf	3	62	37.5	642.0	30.0	0.28922488233095883	137.53632957306377	83.64859166309785
05	1	inverse_cdf	3	62	37.5	968.0	6.0	0.37102671911065377	-1.5206649218314485	57.10938125915328
05	1	inverse_cdf	3	63	22.5	152.0	8.0	0.5089446626086123	-167.71110155395033	66.25445950009791
05	1	inverse_cdf	3	65	165.0	384.0	24.0	0.39455214934218935	176.66132761295341	61.40051055540717
05	1	inverse_cdf	3	66	127.5	868.0	20.0	0.234954724279483	2.8028007810130613	63.78162088452589
05	1	inverse_cdf	3	68	82.5	48.0	34.0	0.4150062226982595	-10.02097812489278	85.64911431050675
05	1	inverse_cdf	3	68	82.5	676.0	22.0	0.5013900963831507	147.9746616333245	88.59744001474942
05	1	inverse_cdf	3	68	82.5	954.0	22.0	0.517237745838971	9.31323894349607	120.20034360670176
05	1	inverse_cdf	3	69	45.0	566.0	4.0	0.22983445655991955	114.91595912913246	50.68043492625899
05	1	inverse_cdf	4	70	7.5	98.0	22.0	0.7981452752789652	-11.263094874370827	119.12136461071746
05	1	inverse_cdf	4	70	7.5	288.0	42.0	2.667332759826763	10.02694030401437	251.98959696816272
05	1	inverse_cdf	4	70	7.5	734.0	18.0	0.4010375616145281	10.849917649270992	89.0174920400393
05	1	inverse_cdf	4	70	7.5	938.0	20.0	0.4745667011777437	-178.018173279745	84.52303407442643
05	1	inverse_cdf	4	71	142.5	334.0	20.0	0.3337254585338959	-158.35813015595116	73.71509438389683
05	1	inverse_cdf	4	71	142.5	946.0	22.0	0.43583971522313547	69.03801448935633	84.15146870428265
05	1	inverse_cdf	4	72	82.5	12.0	8.0	0.694310282332645	43.08937704770346	92.5348779492031
05	1	inverse_cdf	4	72	82.5	144.0	24.0	0.7207447422084652	-169.6368502847023	132.05544734657508
05	1	inverse_cdf	4	74	60.0	548.0	22.0	0.45977921483142276	114.46104033414063	107.76952037878699
05	1	inverse_cdf	4	74	60.0	776.0	6.0	0.41081936387217854	-45.00033779028395	62.49872203510861
05	1	inverse_cdf	4	76	45.0	530.0	22.0	0.6150005046838134	165.62944760191897	107.18952046462755
05	1	inverse_cdf	4	76	45.0	814.0	22.0	0.30406813477866795	-3.0941662334019475	70.99560320707917
05	1	inverse_cdf	4	77	75.0	512.0	22.0	0.3003144990430937	149.0874480861851	68.2147714701876
05	1	inverse_cdf	4	78	15.0	4.0	14.0	1.0087385044683934	0.4660113520310025	107.26816897896045
05	1	inverse_cdf	4	78	15.0	216.0	22.0	0.7696245244931343	-20.596486501852233	156.3205986566205
05	1	inverse_cdf	4	79	90.0	336.0	22.0	0.08297762645632459	114.5429963143774	55.961652421135135
05	1	inverse_cdf	4	80	52.5	542.0	22.0	0.31580337205254877	136.68517943490002	75.76881511638578
05	1	inverse_cdf	4	81	150.0	372.0	22.0	0.40468610440152447	34.596416886403645	108.14106767664221
05	1	inverse_cdf	4	81	150.0	522.0	18.0	0.1874120853090995	-142.82491496683852	79.0306862706224
05	1	inverse_cdf	4	82	165.0	8.0	8.0	0.5383874201517248	-41.41579640319578	71.0189282414881
05	1	inverse_cdf	4	82	165.0	252.0	22.0	0.44369828169158615	-38.692975188588875	97.67805307718916
05	1	inverse_cdf	4	82	165.0	624.0	18.0	0.3378441651655742	147.69759956365402	62.93330988260887
05	1	inverse_cdf	4	84	112.5	648.0	32.0	0.7603318223355181	26.401800959667916	117.05336170861841
05	1	inverse_cdf	4	84	112.5	780.0	20.0	0.46791270415626446	-178.1909672155808	95.53235274125844
05	1	inverse_cdf	4	86	135.0	16.0	20.0	0.2699195224381299	149.70409820426627	51.99508845963299
05	1	inverse_cdf	4	86	135.0	652.0	24.0	0.2910266429992599	99.41251084613327	48.19904279227491
05	1	inverse_cdf	4	88	30.0	628.0	18.0	0.04926456443912347	178.0908876523446	61.46095067699864
05	1	inverse_cdf	4	92	172.5	548.0	4.0	0.260131714138183	156.18381118912592	54.23063924722174
05	1	inverse_cdf	5	93	135.0	238.0	8.0	0.5423535953524761	-164.19815862572884	75.16646035281362
05	1	inverse_cdf	5	98	82.5	340.0	6.0	0.2611366296084881	43.720167134872774	40.39454338905283
05	1	inverse_cdf	5	100	150.0	410.0	24.0	0.566147769104797	4.322771730557395	112.16353825348547
05	1	inverse_cdf	5	100	150.0	604.0	4.0	0.17687464800135017	173.07149715723082	41.03556920075079
05	1	inverse_cdf	5	101	60.0	434.0	4.0	0.2584725106235242	107.74435161038234	53.84498315134153
05	1	inverse_cdf	5	101	60.0	758.0	6.0	0.3473627314439034	-16.469032867733876	54.32117026189904
05	1	inverse_cdf	5	102	127.5	98.0	10.0	1.0632562809671213	65.17640594719738	121.5381487717755
05	1	inverse_cdf	5	104	15.0	528.0	6.0	0.42106765612082664	123.87535476319344	65.79617928569435
05	1	inverse_cdf	5	105	142.5	84.0	36.0	1.3179350377669592	-0.6420846966965198	173.5177701524193
05	1	inverse_cdf	5	105	142.5	886.0	20.0	0.38852138315657847	175.39656468388344	78.84619852973627
05	1	inverse_cdf	5	106	22.5	538.0	18.0	0.14899529407867307	139.4640888195765	62.368512577009945
05	1	inverse_cdf	5	110	7.5	218.0	20.0	0.6920626656460365	-25.71227216408722	118.91088856018797
05	1	inverse_cdf	5	110	7.5	650.0	10.0	0.5582527387647328	32.14509332152341	62.11831258390367
05	1	inverse_cdf	5	110	7.5	894.0	20.0	0.38406280242603663	179.7551631668233	113.7182214772865
05	1	inverse_cdf	5	114	112.5	608.0	24.0	0.7756796549720266	157.6126127807983	129.20949926198134
05	1	inverse_cdf	5	114	112.5	848.0	22.0	0.6877838609496758	-37.82715201784572	135.789590207728
05	1	inverse_cdf	5	115	97.5	828.0	30.0	0.22172512237042466	-177.8790850351612	54.2994376077671
05	1	inverse_cdf	6	117	37.5	120.0	36.0	0.7951012463080817	-177.51597883403807	139.86263460409424
05	1	inverse_cdf	6	117	37.5	868.0	22.0	0.6053267059182345	19.806797232226124	140.12813597399204
05	1	inverse_cdf	6	118	172.5	106.0	24.0	0.5595023121589708	151.63624431046247	113.47881345719415
05	1	inverse_cdf	6	118	172.5	324.0	18.0	0.4578636088055182	-15.378829025735303	100.31642949891626
05	1	inverse_cdf	6	119	82.5	294.0	18.0	0.2051557332381141	-20.606612629655825	55.151361365407205
05	1	inverse_cdf	6	120	157.5	454.0	4.0	0.21973532764405324	76.17180597336842	42.305601792790235
05	1	inverse_cdf	6	121	75.0	56.0	26.0	1.196652153674689	154.66537560372424	167.7856267081767
05	1	inverse_cdf	6	121	75.0	318.0	22.0	0.9284474983339331	-15.165688006227672	155.65941491424223
05	1	inverse_cdf	6	122	112.5	56.0	14.0	0.25437638863267403	-14.573133531918346	75.67098835734059
05	1	inverse_cdf	6	122	112.5	980.0	4.0	0.20857037539387274	31.812849199638876	41.66259109974375
05	1	inverse_cdf	6	124	60.0	36.0	36.0	1.0845504464509208	-175.74793561859235	179.92085640101152
05	1	inverse_cdf	6	124	60.0	270.0	24.0	0.8264301613264425	-2.731655651412269	159.75074621716533
05	1	inverse_cdf	6	125	45.0	626.0	24.0	0.5418733450804294	150.02310723531315	83.24063409686487
05	1	inverse_cdf	6	125	45.0	914.0	20.0	0.36527169359092687	-40.988873195184446	74.57025309413497
05	1	inverse_cdf	6	126	120.0	510.0	8.0	0.5009268934310127	142.45291596931588	68.17951448550045
05	1	inverse_cdf	6	127	52.5	114.0	22.0	0.4167485286322347	-175.03055368714314	80.01249220664896
05	1	inverse_cdf	6	128	15.0	342.0	24.0	0.34376851525500907	155.75888016895178	117.66718927628587
05	1	inverse_cdf	6	129	150.0	142.0	6.0	0.2758978256783441	-12.715414972505744	42.38244632819802
05	1	inverse_cdf	6	129	150.0	342.0	20.0	0.35858099386477793	171.31244394292773	65.93121129242883
05	1	inverse_cdf	6	131	105.0	390.0	22.0	0.21645297868509453	148.96277349580023	89.91040628827963
05	1	inverse_cdf	6	133	127.5	416.0	6.0	0.2107207371649491	-4.4645966442872	33.60702034192793
05	1	inverse_cdf	6	136	142.5	12.0	40.0	1.5445581822581178	-9.233243604406217	224.88480710108468
05	1	inverse_cdf	6	136	142.5	628.0	22.0	0.46966099207854656	177.99738409519745	62.51576839890498
05	1	inverse_cdf	6	137	30.0	644.0	24.0	0.40019398135267414	-19.401336618486894	99.73479128895326
05	1	inverse_cdf	6	137	30.0	820.0	32.0	0.6084373449357251	173.0281909090413	88.97167753175195
05	1	inverse_cdf	6	138	97.5	16.0	22.0	0.15214200104796394	47.18663005178519	53.16544916654869
05	1	inverse_cdf	6	138	97.5	774.0	28.0	1.1608234075819157	-165.25599488059385	162.08172870551397
05	1	inverse_cdf	6	138	97.5	960.0	24.0	0.49329202585709475	12.879991658319163	89.00532691033894
05	1	inverse_cdf	7	140	172.5	316.0	4.0	0.2822990143298404	-156.723442382178	57.22070489168587
05	1	inverse_cdf	7	141	60.0	10.0	6.0	0.4133334601617338	-25.139898820748584	69.5599782169719
05	1	inverse_cdf	7	141	60.0	156.0	10.0	0.5547097375570519	-12.472077356769114	60.42327868054533
05	1	inverse_cdf	7	143	105.0	80.0	18.0	0.29370824168955945	46.586744143097675	74.26220932421906
05	1	inverse_cdf	7	143	105.0	284.0	10.0	0.5534163968531333	-153.58779339512122	69.575650566063
05	1	inverse_cdf	7	145	142.5	452.0	14.0	0.2119198267820479	106.18817845160414	49.629055223445576
05	1	inverse_cdf	7	146	150.0	34.0	8.0	0.5400637042889403	178.25877533318015	69.098157692731
05	1	inverse_cdf	7	149	45.0	364.0	18.0	0.292593735593538	100.99410236419031	66.44340437320568
05	1	inverse_cdf	7	150	112.5	610.0	18.0	0.08884945424679604	94.23732020214274	55.42379495390824
05	1	inverse_cdf	7	151	22.5	526.0	12.0	0.2736595707476393	98.27469256906821	49.55592703882609
05	1	inverse_cdf	7	151	22.5	768.0	18.0	0.292142647443597	-149.2531743031809	71.28268982891393
05	1	inverse_cdf	7	152	75.0	828.0	22.0	0.0737580275135456	69.14674540434692	57.9264137605709
05	1	inverse_cdf	7	153	7.5	30.0	20.0	0.41426853663738117	-149.27764449984954	85.11737403066871
05	1	inverse_cdf	7	153	7.5	810.0	24.0	0.46430931247611057	-9.562955043690872	148.9333612173728
05	1	inverse_cdf	7	153	7.5	970.0	22.0	0.5294938831667947	-164.54038008475453	121.16999957468076
05	1	inverse_cdf	7	154	165.0	68.0	10.0	0.5457303838969577	7.082986280989381	63.88053732532678
05	1	inverse_cdf	7	154	165.0	280.0	6.0	0.3816764389561141	-163.51208578505975	59.20914718644881
05	1	inverse_cdf	7	155	82.5	118.0	32.0	0.24672103428637904	-56.946330425824236	67.7164302042366
05	1	inverse_cdf	7	155	82.5	332.0	22.0	0.3982486221278394	146.76487896609908	66.90547264333487
05	1	inverse_cdf	7	155	82.5	894.0	14.0	0.19730042048869922	-135.67178780815365	52.359758850214874
05	1	inverse_cdf	7	156	97.5	90.0	40.0	1.3994871571417866	173.87367585286202	179.69321992002105
05	1	inverse_cdf	7	156	97.5	292.0	8.0	0.6812042418181522	-1.2425239021094663	91.22318498288129
05	1	inverse_cdf	7	156	97.5	630.0	4.0	0.2182174963298247	-173.08828625420634	46.637709925854324
05	1	inverse_cdf	7	158	120.0	546.0	20.0	0.26987227277047726	72.66265941427403	56.20127584636533
05	1	inverse_cdf	7	158	120.0	862.0	6.0	0.3638142718412018	-161.32264607673372	55.81751546398014
05	1	inverse_cdf	7	159	127.5	332.0	24.0	0.23659825755242403	66.27628606848927	61.111535882763256
05	1	inverse_cdf	7	159	127.5	612.0	30.0	0.37763044971086734	172.25772833284233	92.80613277697414
05	1	inverse_cdf	7	160	135.0	448.0	22.0	0.16042290036936338	-166.39224789603747	67.14737609592974
05	1	inverse_cdf	7	160	135.0	886.0	18.0	0.4385418034970204	18.773441204965835	76.08870213493536
05	1	inverse_cdf	7	161	37.5	72.0	8.0	0.520305453648068	90.5421672724548	68.79998059085834
05	1	inverse_cdf	8	162	7.5	318.0	40.0	2.567983367352623	11.127888375315402	249.96992006768562
05	1	inverse_cdf	8	163	172.5	324.0	22.0	0.1993985293587292	32.90479655609624	72.48641580701833
05	1	inverse_cdf	8	163	172.5	828.0	20.0	0.21853503309241035	157.47864333607623	97.64297625814869
05	1	inverse_cdf	8	164	112.5	682.0	18.0	0.15667887924100127	135.42403048864358	49.308514408759486
05	1	inverse_cdf	8	165	75.0	352.0	38.0	0.5443995387448856	24.01655190291852	106.97440524090202
05	1	inverse_cdf	8	165	75.0	516.0	20.0	0.5123396968011144	-130.3215150177552	68.01728995301983
05	1	inverse_cdf	8	169	37.5	64.0	26.0	0.6047366891071574	39.8281700920644	147.53947477247763
05	1	inverse_cdf	8	169	37.5	310.0	24.0	0.5566936848396881	-168.08998452119695	147.69788142145342
05	1	inverse_cdf	8	169	37.5	772.0	6.0	0.3090205479059567	3.349303461940946	50.05701231183016
05	1	inverse_cdf	8	170	90.0	846.0	10.0	1.2424610346460476	91.21106475667814	147.67653546804212
05	1	inverse_cdf	8	171	165.0	362.0	20.0	0.41236882004531455	2.9656859189756304	109.11943592919513
05	1	inverse_cdf	8	171	165.0	560.0	10.0	0.6881038977123255	-172.7378324069237	71.58268054761385
05	1	inverse_cdf	8	172	135.0	230.0	22.0	0.3435104414901015	-169.8178313390623	54.663078785656595
