subject	session	condition	value	sd_E	variant
23	2	cdf	11.0	4.690641292342153	spherical_dense
23	2	cdf	11.5	5.130142531563244	spherical_dense
23	2	cdf	12.0	5.177101548160085	spherical_dense
23	2	cdf	12.5	5.075835098896479	spherical_dense
23	2	cdf	13.0	5.083836846402685	spherical_dense
23	2	cdf	14.0	5.154961543827631	spherical_dense
23	2	cdf	16.0	4.719317316932509	spherical_dense
23	2	cdf	18.5	3.645892924910889	spherical_dense
23	2	cdf	22.0	2.4725806041207687	spherical_dense
23	2	cdf	25.5	4.002844400457237	spherical_dense
23	2	cdf	28.0	3.9805574318025942	spherical_dense
23	2	cdf	30.0	4.807542764571561	spherical_dense
23	2	cdf	31.0	4.666706865236125	spherical_dense
23	2	cdf	31.5	5.172672562400095	spherical_dense
23	2	cdf	32.0	5.493165762490484	spherical_dense
23	2	cdf	32.5	5.4493982270667685	spherical_dense
23	2	cdf	33.0	5.5761493334558985	spherical_dense
23	2	cdf	34.0	5.365767022765114	spherical_dense
23	2	cdf	36.0	5.305961248546131	spherical_dense
23	2	cdf	38.5	3.2558298880700174	spherical_dense
24	1	cdf	5.5	6.404457997456002	spherical_dense
24	1	cdf	8.0	1.0044881553622786	spherical_dense
24	1	cdf	10.0	4.946662853560114	spherical_dense
24	1	cdf	11.0	5.6188311761393726	spherical_dense
24	1	cdf	11.5	5.758324499111557	spherical_dense
24	1	cdf	12.0	5.828984012022684	spherical_dense
24	1	cdf	12.5	5.508984018916995	spherical_dense
24	1	cdf	13.0	5.467689439712452	spherical_dense
24	1	cdf	14.0	4.610688771411462	spherical_dense
24	1	cdf	16.0	4.157138749592432	spherical_dense
24	1	cdf	18.5	4.054376241385032	spherical_dense
24	1	cdf	22.0	1.6882818602276795	spherical_dense
24	1	cdf	25.5	3.9097268521411577	spherical_dense
24	1	cdf	28.0	4.409252703792796	spherical_dense
24	1	cdf	30.0	3.7890988184845806	spherical_dense
24	1	cdf	31.0	4.141094533022107	spherical_dense
24	1	cdf	31.5	4.392079455315776	spherical_dense
24	1	cdf	32.0	4.4463365008722855	spherical_dense
24	1	cdf	32.5	4.934281039360457	spherical_dense
24	1	cdf	33.0	4.860852650271595	spherical_dense
24	1	cdf	34.0	5.165273945244803	spherical_dense
24	1	cdf	36.0	4.023740692144775	spherical_dense
24	1	cdf	38.5	4.690484627785756	spherical_dense
24	2	inverse_cdf	2.5	4.010470375648758	spherical_dense
24	2	inverse_cdf	3.0	6.570429705007136	spherical_dense
24	2	inverse_cdf	4.0	4.365404014964372	spherical_dense
24	2	inverse_cdf	5.0	2.7684267378923777	spherical_dense
24	2	inverse_cdf	7.5	4.99332156511319	spherical_dense
24	2	inverse_cdf	11.5	4.913436083004886	spherical_dense
24	2	inverse_cdf	16.0	4.45748629845224	spherical_dense
24	2	inverse_cdf	18.5	4.082415619618891	spherical_dense
24	2	inverse_cdf	20.0	2.4694533575340474	spherical_dense
24	2	inverse_cdf	21.0	2.7146372732919493	spherical_dense
24	2	inverse_cdf	21.5	2.2006621878379757	spherical_dense
24	2	inverse_cdf	22.0	1.7397941744174725	spherical_dense
24	2	inverse_cdf	22.5	3.5254124422328084	spherical_dense
24	2	inverse_cdf	23.0	3.6048997616191	spherical_dense
24	2	inverse_cdf	24.0	3.7353255083556065	spherical_dense
24	2	inverse_cdf	25.5	3.8135667753907563	spherical_dense
24	2	inverse_cdf	28.0	3.614656732207895	spherical_dense
24	2	inverse_cdf	32.5	3.7439562896029277	spherical_dense
24	2	inverse_cdf	36.5	6.1886962123106315	spherical_dense
24	2	inverse_cdf	39.0	7.051136183787685	spherical_dense
24	2	inverse_cdf	40.0	7.586730555446404	spherical_dense
24	2	inverse_cdf	41.0	7.325649363870319	spherical_dense
24	2	inverse_cdf	41.5	6.851991258524414	spherical_dense
25	1	inverse_cdf	2.5	5.639933484478053	spherical_dense
25	1	inverse_cdf	3.0	5.809040463953775	spherical_dense
25	1	inverse_cdf	4.0	5.473102002346696	spherical_dense
25	1	inverse_cdf	5.0	5.452631873156531	spherical_dense
25	1	inverse_cdf	7.5	5.835632324019052	spherical_dense
25	1	inverse_cdf	11.5	6.327612205265087	spherical_dense
25	1	inverse_cdf	16.0	5.250278834761302	spherical_dense
25	1	inverse_cdf	18.5	4.504636264932367	spherical_dense
25	1	inverse_cdf	20.0	6.02974710627651	spherical_dense
25	1	inverse_cdf	21.0	6.709327528399019	spherical_dense
25	1	inverse_cdf	21.5	4.33584386438493	spherical_dense
25	1	inverse_cdf	22.0	2.0751242674979844	spherical_dense
25	1	inverse_cdf	22.5	6.070473708313027	spherical_dense
25	1	inverse_cdf	23.0	7.023417039964902	spherical_dense
25	1	inverse_cdf	24.0	6.872650143567303	spherical_dense
25	1	inverse_cdf	25.5	5.9053031054795495	spherical_dense
25	1	inverse_cdf	28.0	0.17738029410141196	spherical_dense
25	1	inverse_cdf	32.5	4.145866800330079	spherical_dense
25	1	inverse_cdf	36.5	6.163955622571635	spherical_dense
25	1	inverse_cdf	39.0	6.543372829961246	spherical_dense
25	1	inverse_cdf	40.0	6.5449752829459555	spherical_dense
25	1	inverse_cdf	41.0	6.694161040370193	spherical_dense
25	1	inverse_cdf	41.5	6.796578265704418	spherical_dense
25	2	cdf	5.5	5.369149572385685	spherical_dense
25	2	cdf	8.0	4.847184578313259	spherical_dense
25	2	cdf	10.0	4.375691446537023	spherical_dense
25	2	cdf	11.0	5.183805929193153	spherical_dense
25	2	cdf	11.5	5.228052395343126	spherical_dense
25	2	cdf	12.0	5.423816013433288	spherical_dense
25	2	cdf	12.5	4.733051969935847	spherical_dense
25	2	cdf	13.0	1.9525002675764622	spherical_dense
25	2	cdf	14.0	2.267286106613108	spherical_dense
25	2	cdf	16.0	4.841524222439417	spherical_dense
25	2	cdf	18.5	4.282594562226388	spherical_dense
25	2	cdf	22.0	3.56627115708971	spherical_dense
25	2	cdf	25.5	3.8988391408939527	spherical_dense
25	2	cdf	28.0	4.263356040424451	spherical_dense
25	2	cdf	30.0	4.2996169658875765	spherical_dense
25	2	cdf	31.0	4.510066762812169	spherical_dense
25	2	cdf	31.5	4.723232168223623	spherical_dense
25	2	cdf	32.0	4.946733341509536	spherical_dense
25	2	cdf	32.5	4.499869114645164	spherical_dense
25	2	cdf	33.0	2.2930702652716217	spherical_dense
25	2	cdf	34.0	5.049047555849445	spherical_dense
25	2	cdf	36.0	5.534265487483106	spherical_dense
25	2	cdf	38.5	5.831059577988219	spherical_dense
26	1	cdf	5.5	5.695293151063353	spherical_dense
26	1	cdf	8.0	2.3692089311573894	spherical_dense
26	1	cdf	10.0	3.2534459899905572	spherical_dense
26	1	cdf	11.0	4.876652162939457	spherical_dense
26	1	cdf	11.5	5.063415339528298	spherical_dense
26	1	cdf	12.0	5.048855279579174	spherical_dense
26	1	cdf	12.5	4.975176358580248	spherical_dense
26	1	cdf	13.0	4.853740733501261	spherical_dense
26	1	cdf	14.0	4.0378991186246225	spherical_dense
26	1	cdf	16.0	3.5245337761698607	spherical_dense
26	1	cdf	18.5	4.110546723134471	spherical_dense
26	1	cdf	22.0	4.230781619135399	spherical_dense
26	1	cdf	25.5	2.815810123070472	spherical_dense
26	1	cdf	28.0	0.812844272211822	spherical_dense
26	1	cdf	30.0	1.7331248695044126	spherical_dense
26	1	cdf	31.0	2.871314915271094	spherical_dense
26	1	cdf	31.5	3.437302497486274	spherical_dense
26	1	cdf	32.0	3.716150625199291	spherical_dense
26	1	cdf	32.5	3.284183840323196	spherical_dense
26	1	cdf	33.0	3.4781057743988604	spherical_dense
26	1	cdf	34.0	4.045873666483406	spherical_dense
26	1	cdf	36.0	4.69665660718409	spherical_dense
26	1	cdf	38.5	4.872900238723741	spherical_dense
26	2	inverse_cdf	2.5	7.760655880843081	spherical_dense
26	2	inverse_cdf	3.0	7.346287121175823	spherical_dense
26	2	inverse_cdf	4.0	7.112246527524277	spherical_dense
26	2	inverse_cdf	5.0	6.831956612860239	spherical_dense
26	2	inverse_cdf	7.5	6.194722615230847	spherical_dense
26	2	inverse_cdf	11.5	3.856660995806851	spherical_dense
26	2	inverse_cdf	16.0	1.6816477417488627	spherical_dense
26	2	inverse_cdf	18.5	1.458089473064413	spherical_dense
26	2	inverse_cdf	20.0	2.316627206534768	spherical_dense
26	2	inverse_cdf	21.0	4.807259468110759	spherical_dense
26	2	inverse_cdf	21.5	4.981575876202146	spherical_dense
26	2	inverse_cdf	22.0	4.86107942430673	spherical_dense
26	2	inverse_cdf	22.5	5.195687309128531	spherical_dense
26	2	inverse_cdf	23.0	5.009678525396056	spherical_dense
26	2	inverse_cdf	24.0	5.187284601236275	spherical_dense
26	2	inverse_cdf	25.5	5.344274761955527	spherical_dense
26	2	inverse_cdf	28.0	5.397061208572055	spherical_dense
26	2	inverse_cdf	32.5	4.453029985963839	spherical_dense
26	2	inverse_cdf	36.5	3.114350654405966	spherical_dense
26	2	inverse_cdf	39.0	6.320130213032138	spherical_dense
26	2	inverse_cdf	40.0	7.043643228718539	spherical_dense
26	2	inverse_cdf	41.0	6.506650782385037	spherical_dense
26	2	inverse_cdf	41.5	6.819552015923821	spherical_dense
27	1	inverse_cdf	2.5	4.940331786881262	spherical_dense
27	1	inverse_cdf	3.0	4.422901288917391	spherical_dense
27	1	inverse_cdf	4.0	3.3681519975584178	spherical_dense
27	1	inverse_cdf	5.0	3.504548552811547	spherical_dense
27	1	inverse_cdf	7.5	3.228344596261081	spherical_dense
27	1	inverse_cdf	11.5	3.0477316042848863	spherical_dense
27	1	inverse_cdf	16.0	3.1529026929014905	spherical_dense
27	1	inverse_cdf	18.5	4.786062725008517	spherical_dense
27	1	inverse_cdf	20.0	4.33583570406239	spherical_dense
27	1	inverse_cdf	21.0	4.283384282086663	spherical_dense
27	1	inverse_cdf	21.5	4.649545062197326	spherical_dense
27	1	inverse_cdf	22.0	4.611943785754161	spherical_dense
27	1	inverse_cdf	22.5	4.798456056977353	spherical_dense
27	1	inverse_cdf	23.0	4.146944123992233	spherical_dense
27	1	inverse_cdf	24.0	4.310600994588697	spherical_dense
27	1	inverse_cdf	25.5	3.1602600861532726	spherical_dense
27	1	inverse_cdf	28.0	1.418890405772979	spherical_dense
27	1	inverse_cdf	32.5	3.8204365835851046	spherical_dense
27	1	inverse_cdf	36.5	3.458110989022335	spherical_dense
27	1	inverse_cdf	39.0	2.572407259678013	spherical_dense
27	1	inverse_cdf	40.0	2.31067202156417	spherical_dense
27	1	inverse_cdf	41.0	3.5222941746859857	spherical_dense
27	1	inverse_cdf	41.5	4.3976348112322015	spherical_dense
27	2	cdf	5.5	4.084278583414941	spherical_dense
27	2	cdf	8.0	4.247964063955657	spherical_dense
27	2	cdf	10.0	4.374375093793844	spherical_dense
27	2	cdf	11.0	4.057723896027694	spherical_dense
27	2	cdf	11.5	3.925628329054165	spherical_dense
27	2	cdf	12.0	3.828275661432478	spherical_dense
27	2	cdf	12.5	3.9420366844854033	spherical_dense
27	2	cdf	13.0	3.311336640826052	spherical_dense
27	2	cdf	14.0	3.272881016409856	spherical_dense
27	2	cdf	16.0	2.843267850185951	spherical_dense
27	2	cdf	18.5	3.548522404177962	spherical_dense
27	2	cdf	22.0	4.073274546693282	spherical_dense
27	2	cdf	25.5	4.201218288237303	spherical_dense
27	2	cdf	28.0	4.529714453269947	spherical_dense
27	2	cdf	30.0	1.5531217318526656	spherical_dense
27	2	cdf	31.0	1.8660248071089722	spherical_dense
27	2	cdf	31.5	3.6557875525863666	spherical_dense
27	2	cdf	32.0	3.44840564756822	spherical_dense
27	2	cdf	32.5	3.6410273434544735	spherical_dense
27	2	cdf	33.0	3.3926666549139797	spherical_dense
27	2	cdf	34.0	2.1786810676816524	spherical_dense
27	2	cdf	36.0	3.6793107246668257	spherical_dense
27	2	cdf	38.5	4.616740621037986	spherical_dense
28	1	cdf	5.5	7.21331794385042	spherical_dense
28	1	cdf	8.0	5.886980720175804	spherical_dense
28	1	cdf	10.0	5.098719859614147	spherical_dense
28	1	cdf	11.0	3.7769125144000983	spherical_dense
28	1	cdf	11.5	1.5390319957079532	spherical_dense
28	1	cdf	12.0	0.5453265847668768	spherical_dense
28	1	cdf	12.5	1.3650996842039511	spherical_dense
28	1	cdf	13.0	2.9786288408676995	spherical_dense
28	1	cdf	14.0	3.5501762037438382	spherical_dense
28	1	cdf	16.0	4.173170962768186	spherical_dense
28	1	cdf	18.5	1.9424478263304406	spherical_dense
28	1	cdf	22.0	4.455565767900154	spherical_dense
28	1	cdf	25.5	3.969558820600724	spherical_dense
28	1	cdf	28.0	3.611606545557927	spherical_dense
28	1	cdf	30.0	2.4559273359503004	spherical_dense
28	1	cdf	31.0	2.873931202944623	spherical_dense
28	1	cdf	31.5	3.7182668354160033	spherical_dense
28	1	cdf	32.0	4.01654772992413	spherical_dense
28	1	cdf	32.5	4.286243904029372	spherical_dense
28	1	cdf	33.0	4.579826437210802	spherical_dense
28	1	cdf	34.0	4.766655485316095	spherical_dense
28	1	cdf	36.0	5.709535266611422	spherical_dense
28	1	cdf	38.5	5.76423372004684	spherical_dense
28	2	inverse_cdf	2.5	8.685611025931886	spherical_dense
28	2	inverse_cdf	3.0	8.588816033375531	spherical_dense
28	2	inverse_cdf	4.0	7.866078698736099	spherical_dense
28	2	inverse_cdf	5.0	5.866009755750046	spherical_dense
28	2	inverse_cdf	7.5	5.029554470206181	spherical_dense
28	2	inverse_cdf	11.5	4.522092979408071	spherical_dense
28	2	inverse_cdf	16.0	4.331859638911922	spherical_dense
28	2	inverse_cdf	18.5	3.363772496446812	spherical_dense
28	2	inverse_cdf	20.0	5.566224573141495	spherical_dense
28	2	inverse_cdf	21.0	5.809029448510335	spherical_dense
28	2	inverse_cdf	21.5	5.686410885086405	spherical_dense
28	2	inverse_cdf	22.0	5.498583072557086	spherical_dense
28	2	inverse_cdf	22.5	5.347887790240361	spherical_dense
28	2	inverse_cdf	23.0	5.664973769508754	spherical_dense
28	2	inverse_cdf	24.0	5.6690795682649	spherical_dense
28	2	inverse_cdf	25.5	5.151755018828059	spherical_dense
28	2	inverse_cdf	28.0	2.2207409058856724	spherical_dense
28	2	inverse_cdf	32.5	5.275754335585827	spherical_dense
28	2	inverse_cdf	36.5	5.565312348800269	spherical_dense
28	2	inverse_cdf	39.0	5.980488836642197	spherical_dense
28	2	inverse_cdf	40.0	6.003922530190746	spherical_dense
28	2	inverse_cdf	41.0	6.6543790998589465	spherical_dense
28	2	inverse_cdf	41.5	6.492739340142384	spherical_dense
29	1	inverse_cdf	2.5	6.728785051856998	spherical_dense
29	1	inverse_cdf	3.0	5.557445389103696	spherical_dense
29	1	inverse_cdf	4.0	4.945160617536692	spherical_dense
29	1	inverse_cdf	5.0	3.9748497409740775	spherical_dense
29	1	inverse_cdf	7.5	3.3663251855501164	spherical_dense
29	1	inverse_cdf	11.5	3.2711230895800125	spherical_dense
29	1	inverse_cdf	16.0	3.7897711048001117	spherical_dense
29	1	inverse_cdf	18.5	0.9646744216881838	spherical_dense
29	1	inverse_cdf	20.0	0.5558095633837455	spherical_dense
29	1	inverse_cdf	21.0	4.186117166944597	spherical_dense
29	1	inverse_cdf	21.5	4.938753073330408	spherical_dense
29	1	inverse_cdf	22.0	4.610571480184862	spherical_dense
29	1	inverse_cdf	22.5	5.312253535178565	spherical_dense
29	1	inverse_cdf	23.0	5.7401547958876025	spherical_dense
29	1	inverse_cdf	24.0	5.760137172956924	spherical_dense
29	1	inverse_cdf	25.5	4.767902221730452	spherical_dense
29	1	inverse_cdf	28.0	1.8473492836688945	spherical_dense
29	1	inverse_cdf	32.5	2.056466354031202	spherical_dense
29	1	inverse_cdf	36.5	4.371710808329533	spherical_dense
29	1	inverse_cdf	39.0	4.944319030522363	spherical_dense
29	1	inverse_cdf	40.0	4.661132845759783	spherical_dense
29	1	inverse_cdf	41.0	4.949408612380961	spherical_dense
29	1	inverse_cdf	41.5	4.598136054271144	spherical_dense
29	2	cdf	5.5	5.525768453111251	spherical_dense
29	2	cdf	8.0	3.675715648355067	spherical_dense
29	2	cdf	10.0	3.1384816811498233	spherical_dense
29	2	cdf	11.0	3.076537677240644	spherical_dense
29	2	cdf	11.5	3.596421808494419	spherical_dense
29	2	cdf	12.0	3.733970158458647	spherical_dense
29	2	cdf	12.5	3.8327663448853997	spherical_dense
29	2	cdf	13.0	3.7222360052953296	spherical_dense
29	2	cdf	14.0	2.198208924788016	spherical_dense
29	2	cdf	16.0	4.842720111431553	spherical_dense
29	2	cdf	18.5	4.11890097525268	spherical_dense
29	2	cdf	22.0	3.335861989564787	spherical_dense
29	2	cdf	25.5	3.378859713690347	spherical_dense
29	2	cdf	28.0	3.458297050966564	spherical_dense
29	2	cdf	30.0	2.1227380757816117	spherical_dense
29	2	cdf	31.0	3.263038790037707	spherical_dense
29	2	cdf	31.5	3.9773260414619704	spherical_dense
29	2	cdf	32.0	4.049701079482041	spherical_dense
29	2	cdf	32.5	4.001710274353527	spherical_dense
29	2	cdf	33.0	2.7312484857806543	spherical_dense
29	2	cdf	34.0	3.8406451900465415	spherical_dense
29	2	cdf	36.0	5.036781841927007	spherical_dense
29	2	cdf	38.5	4.791098663245445	spherical_dense
30	1	cdf	5.5	3.0779230325873024	spherical_dense
30	1	cdf	8.0	1.2904189185765893	spherical_dense
30	1	cdf	10.0	3.4621863975785625	spherical_dense
30	1	cdf	11.0	4.059897690139926	spherical_dense
30	1	cdf	11.5	4.457533228064322	spherical_dense
30	1	cdf	12.0	3.9738712696714598	spherical_dense
30	1	cdf	12.5	4.139546675051695	spherical_dense
30	1	cdf	13.0	4.2737317234985746	spherical_dense
30	1	cdf	14.0	3.8498017955916892	spherical_dense
30	1	cdf	16.0	4.022677087695724	spherical_dense
30	1	cdf	18.5	4.003828453760936	spherical_dense
30	1	cdf	22.0	0.8271808329983689	spherical_dense
30	1	cdf	25.5	2.871368493306459	spherical_dense
30	1	cdf	28.0	2.124486632283419	spherical_dense
30	1	cdf	30.0	1.9297483953288652	spherical_dense
30	1	cdf	31.0	1.955259432109709	spherical_dense
30	1	cdf	31.5	2.98005051851583	spherical_dense
30	1	cdf	32.0	3.329890968505807	spherical_dense
30	1	cdf	32.5	3.3555618006222034	spherical_dense
30	1	cdf	33.0	3.4567684413428954	spherical_dense
30	1	cdf	34.0	3.9432053308191986	spherical_dense
30	1	cdf	36.0	4.568959718022983	spherical_dense
30	1	cdf	38.5	5.2793295319639135	spherical_dense
30	2	inverse_cdf	2.5	4.150494173469754	spherical_dense
30	2	inverse_cdf	3.0	5.212119967768173	spherical_dense
30	2	inverse_cdf	4.0	2.7888068975007902	spherical_dense
30	2	inverse_cdf	5.0	2.0740912557412536	spherical_dense
30	2	inverse_cdf	7.5	1.559490761680086	spherical_dense
30	2	inverse_cdf	11.5	4.0425529054441895	spherical_dense
30	2	inverse_cdf	16.0	5.258775270658899	spherical_dense
30	2	inverse_cdf	18.5	4.9231781075113865	spherical_dense
30	2	inverse_cdf	20.0	4.739471372056003	spherical_dense
30	2	inverse_cdf	21.0	5.279080927814635	spherical_dense
30	2	inverse_cdf	21.5	1.516665361972628	spherical_dense
30	2	inverse_cdf	22.0	4.006419303865773	spherical_dense
30	2	inverse_cdf	22.5	5.510910527156515	spherical_dense
30	2	inverse_cdf	23.0	5.3948564381163795	spherical_dense
30	2	inverse_cdf	24.0	4.6918441257225245	spherical_dense
30	2	inverse_cdf	25.5	2.9634817228906756	spherical_dense
30	2	inverse_cdf	28.0	2.696873005922256	spherical_dense
30	2	inverse_cdf	32.5	3.677959848303168	spherical_dense
30	2	inverse_cdf	36.5	4.375993586489041	spherical_dense
30	2	inverse_cdf	39.0	5.174192070538373	spherical_dense
30	2	inverse_cdf	40.0	5.276337482160346	spherical_dense
30	2	inverse_cdf	41.0	5.524596342765944	spherical_dense
30	2	inverse_cdf	41.5	5.36652860653964	spherical_dense
pil01	1	inverse_cdf	2.5	7.606080076861289	spherical_dense
pil01	1	inverse_cdf	3.0	10.079218859655512	spherical_dense
pil01	1	inverse_cdf	4.0	9.934007829655357	spherical_dense
pil01	1	inverse_cdf	5.0	8.191182907636561	spherical_dense
pil01	1	inverse_cdf	7.5	3.239354255832937	spherical_dense
pil01	1	inverse_cdf	11.5	2.0750332099214823	spherical_dense
pil01	1	inverse_cdf	16.0	2.3455119853020934	spherical_dense
pil01	1	inverse_cdf	18.5	1.3245457488630583	spherical_dense
pil01	1	inverse_cdf	20.0	1.3063826100712412	spherical_dense
pil01	1	inverse_cdf	21.0	1.278172993864712	spherical_dense
pil01	1	inverse_cdf	21.5	1.3485439219069855	spherical_dense
pil01	1	inverse_cdf	22.0	1.3988448415930412	spherical_dense
pil01	1	inverse_cdf	22.5	1.5623319924237444	spherical_dense
pil01	1	inverse_cdf	23.0	1.5304624665415325	spherical_dense
pil01	1	inverse_cdf	24.0	2.1101208592516443	spherical_dense
pil01	1	inverse_cdf	25.5	2.8086255669253095	spherical_dense
pil01	1	inverse_cdf	28.0	3.5711704716331383	spherical_dense
pil01	1	inverse_cdf	32.5	4.378259707908308	spherical_dense
pil01	1	inverse_cdf	36.5	5.348626500645388	spherical_dense
pil01	1	inverse_cdf	39.0	5.927865990784708	spherical_dense
pil01	1	inverse_cdf	40.0	6.182709371214395	spherical_dense
pil01	1	inverse_cdf	41.0	6.678173610932555	spherical_dense
pil01	1	inverse_cdf	41.5	7.127546431366113	spherical_dense
pil01	2	cdf	5.5	1.1802361272675161	spherical_dense
pil01	2	cdf	8.0	7.5905354460417	spherical_dense
pil01	2	cdf	10.0	6.274918902872189	spherical_dense
pil01	2	cdf	11.0	5.214569452388221	spherical_dense
pil01	2	cdf	11.5	4.7123370859387075	spherical_dense
pil01	2	cdf	12.0	4.473929377365372	spherical_dense
pil01	2	cdf	12.5	3.6431693345878755	spherical_dense
pil01	2	cdf	13.0	3.2379154027000197	spherical_dense
pil01	2	cdf	14.0	2.43455099198566	spherical_dense
pil01	2	cdf	16.0	1.3567978488843937	spherical_dense
pil01	2	cdf	18.5	1.3443050547233564	spherical_dense
pil01	2	cdf	22.0	2.0057266745257043	spherical_dense
pil01	2	cdf	25.5	3.02406614021842	spherical_dense
pil01	2	cdf	28.0	1.4563945038525998	spherical_dense
pil01	2	cdf	30.0	3.978997297601653	spherical_dense
pil01	2	cdf	31.0	4.700073777166408	spherical_dense
pil01	2	cdf	31.5	4.96350860984071	spherical_dense
pil01	2	cdf	32.0	5.01664756168358	spherical_dense
pil01	2	cdf	32.5	5.0077063953224155	spherical_dense
pil01	2	cdf	33.0	5.066909815037064	spherical_dense
pil01	2	cdf	34.0	5.062415048922737	spherical_dense
pil01	2	cdf	36.0	5.6594274345877285	spherical_dense
pil01	2	cdf	38.5	6.793830514954047	spherical_dense
pil02	1	cdf	5.5	4.900559271436583	spherical_dense
pil02	1	cdf	8.0	4.979893052640968	spherical_dense
pil02	1	cdf	10.0	5.808558245084249	spherical_dense
pil02	1	cdf	11.0	5.99426206853531	spherical_dense
pil02	1	cdf	11.5	6.064230449035526	spherical_dense
pil02	1	cdf	12.0	6.353579634724332	spherical_dense
pil02	1	cdf	12.5	6.619827937610689	spherical_dense
pil02	1	cdf	13.0	6.7244217647141165	spherical_dense
pil02	1	cdf	14.0	6.4873214590990305	spherical_dense
pil02	1	cdf	16.0	3.5667282104211084	spherical_dense
pil02	1	cdf	18.5	3.5129786898055095	spherical_dense
pil02	1	cdf	22.0	0.15476460604173392	spherical_dense
pil02	1	cdf	25.5	1.3301287025314696	spherical_dense
pil02	1	cdf	28.0	1.180932361304055	spherical_dense
pil02	1	cdf	30.0	3.402562266196752	spherical_dense
pil02	1	cdf	31.0	4.72380742489201	spherical_dense
pil02	1	cdf	31.5	4.874356916329118	spherical_dense
pil02	1	cdf	32.0	5.233702084301135	spherical_dense
pil02	1	cdf	32.5	5.323117039341364	spherical_dense
pil02	1	cdf	33.0	5.618514840021984	spherical_dense
pil02	1	cdf	34.0	5.925129540246849	spherical_dense
pil02	1	cdf	36.0	6.364550553035479	spherical_dense
pil02	1	cdf	38.5	6.215765370890753	spherical_dense
pil02	2	inverse_cdf	2.5	6.363640462735688	spherical_dense
pil02	2	inverse_cdf	3.0	5.935700442747735	spherical_dense
pil02	2	inverse_cdf	4.0	5.908321679347679	spherical_dense
pil02	2	inverse_cdf	5.0	5.019564819699579	spherical_dense
pil02	2	inverse_cdf	7.5	1.9559554124666236	spherical_dense
pil02	2	inverse_cdf	11.5	2.729366080352412	spherical_dense
pil02	2	inverse_cdf	16.0	3.2583445710786796	spherical_dense
pil02	2	inverse_cdf	18.5	4.210746226938443	spherical_dense
pil02	2	inverse_cdf	20.0	4.512272532839581	spherical_dense
pil02	2	inverse_cdf	21.0	4.682862994358163	spherical_dense
pil02	2	inverse_cdf	21.5	4.2345671196738	spherical_dense
pil02	2	inverse_cdf	22.0	2.218530710661854	spherical_dense
pil02	2	inverse_cdf	22.5	4.168959289795286	spherical_dense
pil02	2	inverse_cdf	23.0	4.476936620465905	spherical_dense
pil02	2	inverse_cdf	24.0	4.443760641425371	spherical_dense
pil02	2	inverse_cdf	25.5	4.213062980463277	spherical_dense
pil02	2	inverse_cdf	28.0	2.9973602664302605	spherical_dense
pil02	2	inverse_cdf	32.5	2.973964474639108	spherical_dense
pil02	2	inverse_cdf	36.5	0.7584341405075823	spherical_dense
pil02	2	inverse_cdf	39.0	2.714340178468524	spherical_dense
pil02	2	inverse_cdf	40.0	3.6895226359067554	spherical_dense
pil02	2	inverse_cdf	41.0	5.275512467314394	spherical_dense
pil02	2	inverse_cdf	41.5	7.2163526849580855	spherical_dense
