session	run	trial_nr	true	decoded	subject	quantity	roi
1	6	127	1.0471976	0.5020274234533632	11	gabor	NPCr
1	6	128	1.3089969	0.1315240438787212	11	gabor	NPCr
1	6	129	1.4398966	2.94143170243948	11	gabor	NPCr
1	6	130	0.91629785	1.5853890150329986	11	gabor	NPCr
1	6	131	0.7853982	3.0228670817042693	11	gabor	NPCr
1	6	132	1.9634954	2.668254033539145	11	gabor	NPCr
1	6	133	0.65449846	0.10941891767927484	11	gabor	NPCr
1	6	134	0.5235988	1.5335933999474318	11	gabor	NPCr
1	6	135	1.8325957	2.9876654915435292	11	gabor	NPCr
1	6	136	2.6179938	2.679210766766377	11	gabor	NPCr
1	6	137	0.2617994	1.1809719949060766	11	gabor	NPCr
1	6	138	2.2252948	1.5528687834983663	11	gabor	NPCr
1	7	139	1.1780972	0.12969082535378415	11	gabor	NPCr
1	7	140	1.4398966	1.75897708237115	11	gabor	NPCr
1	7	141	2.4870942	3.081420344933894	11	gabor	NPCr
1	7	142	0.65449846	1.5463516802423591	11	gabor	NPCr
1	7	143	1.9634954	1.7138146140534192	11	gabor	NPCr
1	7	144	0.2617994	1.8001109374263387	11	gabor	NPCr
1	7	145	1.5707964	0.073145375176482	11	gabor	NPCr
1	7	146	1.3089969	0.258535927813995	11	gabor	NPCr
1	7	147	1.701696	0.06470876194966933	11	gabor	NPCr
1	7	148	1.0471976	0.19063158825810375	11	gabor	NPCr
1	7	149	2.6179938	3.013145511534822	11	gabor	NPCr
1	7	150	2.7488935	1.5750232984429953	11	gabor	NPCr
1	7	151	0.5235988	0.14290076600137683	11	gabor	NPCr
1	7	152	0.7853982	0.6619639700154224	11	gabor	NPCr
1	7	153	2.2252948	1.6446857544995492	11	gabor	NPCr
1	7	154	3.010693	3.003415228442436	11	gabor	NPCr
1	7	155	0.1308997	1.5577815689683077	11	gabor	NPCr
1	7	156	1.8325957	0.12897819485212297	11	gabor	NPCr
1	7	157	2.8797932	1.6682253648105703	11	gabor	NPCr
1	7	158	0.3926991	0.009484600738340518	11	gabor	NPCr
1	7	159	2.0943952	2.876984195888399	11	gabor	NPCr
1	7	160	2.3561945	0.13065159114386393	11	gabor	NPCr
1	7	161	0.91629785	1.1479706381933872	11	gabor	NPCr
1	8	162	2.0943952	1.8484517927279545	11	gabor	NPCr
1	8	163	0.65449846	1.132127910746918	11	gabor	NPCr
1	8	164	1.5707964	1.1569020144774282	11	gabor	NPCr
1	8	165	0.5235988	1.199812404319679	11	gabor	NPCr
1	8	166	0.7853982	0.5219111369003735	11	gabor	NPCr
1	8	167	0.2617994	0.48016632700298856	11	gabor	NPCr
1	8	168	2.3561945	1.8712211362547744	11	gabor	NPCr
1	8	169	1.1780972	1.1636362348380909	11	gabor	NPCr
1	8	170	1.8325957	1.7350361340697238	11	gabor	NPCr
1	8	171	1.0471976	0.13116961314051456	11	gabor	NPCr
1	8	172	0.91629785	1.4739985008164658	11	gabor	NPCr
1	8	173	2.6179938	0.2675900214355735	11	gabor	NPCr
1	8	174	3.010693	2.2250572224112153	11	gabor	NPCr
1	8	175	1.9634954	2.0092588226696977	11	gabor	NPCr
1	8	176	2.2252948	0.1288708612953261	11	gabor	NPCr
1	8	177	0.1308997	1.5698985408361998	11	gabor	NPCr
1	8	178	2.4870942	1.1298626283212192	11	gabor	NPCr
1	8	179	0.3926991	1.7023208100742784	11	gabor	NPCr
1	8	180	2.7488935	1.5710148813768505	11	gabor	NPCr
1	8	181	1.4398966	1.6013961016642146	11	gabor	NPCr
1	8	182	2.8797932	1.600288250157815	11	gabor	NPCr
1	8	183	1.3089969	1.9590639983190155	11	gabor	NPCr
1	8	184	1.701696	1.238590720009165	11	gabor	NPCr
2	1	1	0.91629785	1.849258532520281	11	gabor	NPCr
2	1	2	0.65449846	0.8907644049915675	11	gabor	NPCr
2	1	3	1.3089969	0.420052363615541	11	gabor	NPCr
2	1	4	1.8325957	0.7337381084173223	11	gabor	NPCr
2	1	5	1.4398966	1.834540008565822	11	gabor	NPCr
2	1	6	1.5707964	3.1139527196761008	11	gabor	NPCr
2	1	7	1.9634954	1.0709290159975722	11	gabor	NPCr
2	1	8	0.1308997	1.0454205304606008	11	gabor	NPCr
2	1	9	0.5235988	1.0592310947316625	11	gabor	NPCr
2	1	10	2.8797932	1.041494641143907	11	gabor	NPCr
2	1	11	2.7488935	2.4204564640211035	11	gabor	NPCr
2	1	12	0.2617994	0.1074418899714445	11	gabor	NPCr
2	1	13	2.2252948	2.088155508172127	11	gabor	NPCr
2	1	14	3.010693	2.780056751903868	11	gabor	NPCr
2	1	15	0.7853982	1.3840725882055847	11	gabor	NPCr
2	1	16	2.0943952	1.1414007569960487	11	gabor	NPCr
2	1	17	1.0471976	0.49113187626959903	11	gabor	NPCr
2	1	18	1.701696	1.669585140086658	11	gabor	NPCr
2	1	19	2.4870942	2.5939523119655803	11	gabor	NPCr
2	1	20	1.1780972	2.374542951133338	11	gabor	NPCr
2	1	21	0.3926991	0.4280933117787432	11	gabor	NPCr
2	1	22	2.6179938	0.5152060459254985	11	gabor	NPCr
2	1	23	2.3561945	1.5073456779851835	11	gabor	NPCr
2	2	24	0.65449846	1.9636363336500944	11	gabor	NPCr
2	2	25	1.1780972	1.3774477888446481	11	gabor	NPCr
2	2	26	3.010693	2.7049639354612753	11	gabor	NPCr
2	2	27	2.2252948	1.0515844821849996	11	gabor	NPCr
2	2	28	1.4398966	1.0924389998708057	11	gabor	NPCr
2	2	29	1.0471976	1.5000874947269849	11	gabor	NPCr
2	2	30	0.5235988	0.47137013720451315	11	gabor	NPCr
2	2	31	2.0943952	1.1818603351424473	11	gabor	NPCr
2	2	32	0.7853982	0.6357018086220395	11	gabor	NPCr
2	2	33	1.8325957	1.786743234760697	11	gabor	NPCr
2	2	34	1.3089969	1.067685617145171	11	gabor	NPCr
2	2	35	0.1308997	3.10119984895195	11	gabor	NPCr
2	2	36	1.5707964	1.5754351798246056	11	gabor	NPCr
2	2	37	2.6179938	1.9633206043636	11	gabor	NPCr
2	2	38	2.4870942	1.5556097684146963	11	gabor	NPCr
2	2	39	1.701696	1.7108986971134064	11	gabor	NPCr
2	2	40	1.9634954	2.876466409671231	11	gabor	NPCr
2	2	41	0.2617994	0.5148105049347336	11	gabor	NPCr
2	2	42	0.91629785	1.9636446493222404	11	gabor	NPCr
2	2	43	2.7488935	1.962619763971776	11	gabor	NPCr
2	2	44	2.8797932	0.382924838310871	11	gabor	NPCr
2	2	45	0.3926991	1.1554692308214898	11	gabor	NPCr
2	2	46	2.3561945	2.224040774816117	11	gabor	NPCr
2	3	47	2.0943952	1.9196970056045777	11	gabor	NPCr
2	3	48	2.4870942	1.0599369756368566	11	gabor	NPCr
2	3	49	0.5235988	1.1980794332302	11	gabor	NPCr
2	3	50	0.65449846	2.3190121984710834	11	gabor	NPCr
2	3	51	1.4398966	1.1884222591779405	11	gabor	NPCr
2	3	52	0.7853982	0.6702140318004102	11	gabor	NPCr
2	3	53	0.2617994	0.5538247565484552	11	gabor	NPCr
2	3	54	2.2252948	2.0295315514343026	11	gabor	NPCr
2	3	55	1.1780972	1.2509103370421908	11	gabor	NPCr
2	3	56	0.91629785	0.12973808568828396	11	gabor	NPCr
2	3	57	1.5707964	1.5720837698869916	11	gabor	NPCr
2	3	58	1.0471976	1.09910507761727	11	gabor	NPCr
2	3	59	2.7488935	1.5730446340127464	11	gabor	NPCr
2	3	60	0.1308997	1.5767633676856558	11	gabor	NPCr
2	3	61	3.010693	1.9626230366977724	11	gabor	NPCr
2	3	62	1.9634954	1.168801215143858	11	gabor	NPCr
2	3	63	1.701696	1.8152504649844294	11	gabor	NPCr
2	3	64	2.6179938	1.9529977444611224	11	gabor	NPCr
2	3	65	2.8797932	3.0268008303106764	11	gabor	NPCr
2	3	66	1.3089969	0.13008161102911267	11	gabor	NPCr
2	3	67	2.3561945	2.9812040511473796	11	gabor	NPCr
2	3	68	0.3926991	0.6399093017639943	11	gabor	NPCr
2	3	69	1.8325957	1.9659975267085508	11	gabor	NPCr
2	4	70	2.7488935	1.1020853280713845	11	gabor	NPCr
2	4	71	1.3089969	1.1334142708333463	11	gabor	NPCr
2	4	72	1.1780972	2.6048707849665824	11	gabor	NPCr
2	4	73	0.5235988	0.24972587972200697	11	gabor	NPCr
2	4	74	2.4870942	0.07902455809137898	11	gabor	NPCr
2	4	75	1.9634954	1.127583034531151	11	gabor	NPCr
2	4	76	0.65449846	1.0660228338149127	11	gabor	NPCr
2	4	77	0.2617994	0.6479727905688699	11	gabor	NPCr
2	4	78	2.8797932	2.753337502665091	11	gabor	NPCr
2	4	79	0.7853982	1.585370847553434	11	gabor	NPCr
2	4	80	1.0471976	1.3667876577485762	11	gabor	NPCr
2	4	81	0.91629785	1.0543215521418547	11	gabor	NPCr
2	4	82	2.6179938	1.2928356414743898	11	gabor	NPCr
2	4	83	0.3926991	1.0715090625664074	11	gabor	NPCr
2	4	84	3.010693	1.7872863041434786	11	gabor	NPCr
2	4	85	1.701696	1.062538962357126	11	gabor	NPCr
2	4	86	2.2252948	2.07309564606145	11	gabor	NPCr
2	4	87	1.5707964	2.7002308145532385	11	gabor	NPCr
2	4	88	0.1308997	0.18801399229415838	11	gabor	NPCr
2	4	89	1.8325957	1.7009574453625225	11	gabor	NPCr
2	4	90	2.0943952	2.7797665514518317	11	gabor	NPCr
2	4	91	1.4398966	0.13402740821917292	11	gabor	NPCr
2	4	92	2.3561945	1.5710957636283207	11	gabor	NPCr
2	5	93	2.8797932	1.869327689370593	11	gabor	NPCr
2	5	94	2.0943952	1.5800593831761216	11	gabor	NPCr
2	5	95	2.4870942	1.6723382467043018	11	gabor	NPCr
2	5	96	1.701696	2.20002980135295	11	gabor	NPCr
2	5	97	0.5235988	0.13089675702827827	11	gabor	NPCr
2	5	98	1.4398966	1.8122802346299023	11	gabor	NPCr
2	5	99	1.3089969	1.19511593770631	11	gabor	NPCr
2	5	100	1.5707964	0.7752098581560155	11	gabor	NPCr
2	5	101	1.0471976	1.9582281100502321	11	gabor	NPCr
2	5	102	0.7853982	1.5914019561907087	11	gabor	NPCr
2	5	103	1.9634954	2.8315429752624697	11	gabor	NPCr
2	5	104	0.91629785	1.57276843346554	11	gabor	NPCr
2	5	105	2.2252948	1.0901567635940894	11	gabor	NPCr
2	5	106	2.7488935	1.064582005820339	11	gabor	NPCr
2	5	107	3.010693	2.954600407887647	11	gabor	NPCr
2	5	108	0.1308997	3.033652772771788	11	gabor	NPCr
2	5	109	1.8325957	1.7194010864651705	11	gabor	NPCr
2	5	110	2.6179938	1.379983415102449	11	gabor	NPCr
2	5	111	2.3561945	1.5710025164692072	11	gabor	NPCr
2	5	112	1.1780972	1.0949119657933364	11	gabor	NPCr
2	5	113	0.3926991	1.9503832346474532	11	gabor	NPCr
2	5	114	0.2617994	0.13981123261587516	11	gabor	NPCr
2	5	115	0.65449846	1.1097015193257724	11	gabor	NPCr
2	6	116	0.91629785	1.544873521071426	11	gabor	NPCr
2	6	117	1.5707964	2.7030773455115353	11	gabor	NPCr
2	6	118	1.9634954	1.3062645233992665	11	gabor	NPCr
2	6	119	3.010693	0.2992712435760709	11	gabor	NPCr
2	6	120	2.2252948	1.3024261404182513	11	gabor	NPCr
2	6	121	1.4398966	1.4655970344053202	11	gabor	NPCr
2	6	122	2.0943952	2.358102112964204	11	gabor	NPCr
2	6	123	1.1780972	1.299897169506849	11	gabor	NPCr
2	6	124	0.2617994	0.0853866316977459	11	gabor	NPCr
2	6	125	0.7853982	2.1943997610406205	11	gabor	NPCr
2	6	126	0.3926991	0.34832979815558074	11	gabor	NPCr
2	6	127	2.7488935	1.7018436976455458	11	gabor	NPCr
2	6	128	1.0471976	2.9940622752706365	11	gabor	NPCr
2	6	129	2.4870942	2.513250446211642	11	gabor	NPCr
2	6	130	1.701696	1.9197063436946724	11	gabor	NPCr
2	6	131	2.3561945	1.1323646326775534	11	gabor	NPCr
2	6	132	0.65449846	1.1798385962230187	11	gabor	NPCr
2	6	133	2.8797932	1.8278391176675175	11	gabor	NPCr
2	6	134	1.3089969	1.4496136854755108	11	gabor	NPCr
2	6	135	0.5235988	1.421348117071828	11	gabor	NPCr
2	6	136	2.6179938	2.325705623929264	11	gabor	NPCr
2	6	137	1.8325957	2.690840147704677	11	gabor	NPCr
2	6	138	0.1308997	3.011514961627349	11	gabor	NPCr
2	7	139	2.3561945	0.13169529552508605	11	gabor	NPCr
2	7	140	1.4398966	3.0036898196015924	11	gabor	NPCr
2	7	141	1.8325957	2.0329141877519192	11	gabor	NPCr
2	7	142	1.701696	1.1694713554613017	11	gabor	NPCr
2	7	143	1.3089969	1.171939939481152	11	gabor	NPCr
2	7	144	0.7853982	0.7363935279598616	11	gabor	NPCr
2	7	145	0.2617994	0.23830498563029803	11	gabor	NPCr
2	7	146	1.1780972	1.9981387563660624	11	gabor	NPCr
2	7	147	0.5235988	1.1578207553496311	11	gabor	NPCr
2	7	148	2.4870942	2.362465265601364	11	gabor	NPCr
2	7	149	3.010693	3.0106962645621964	11	gabor	NPCr
2	7	150	2.8797932	1.3094216247584296	11	gabor	NPCr
2	7	151	1.0471976	1.0941336502344448	11	gabor	NPCr
2	7	152	1.5707964	3.128141369284346	11	gabor	NPCr
2	7	153	2.2252948	2.8349324436859535	11	gabor	NPCr
2	7	154	2.0943952	2.6384348775806203	11	gabor	NPCr
2	7	155	0.1308997	1.3018813281502974	11	gabor	NPCr
2	7	156	0.91629785	2.3413211983271722	11	gabor	NPCr
2	7	157	0.65449846	0.612594528106546	11	gabor	NPCr
2	7	158	2.7488935	1.3884281881019185	11	gabor	NPCr
2	7	159	2.6179938	2.120638820017203	11	gabor	NPCr
2	7	160	1.9634954	0.5278810146615428	11	gabor	NPCr
2	7	161	0.3926991	2.860243338709607	11	gabor	NPCr
2	8	162	1.9634954	1.977075863690126	11	gabor	NPCr
2	8	163	1.5707964	3.0570127370269433	11	gabor	NPCr
2	8	164	2.8797932	3.008888632418758	11	gabor	NPCr
2	8	165	1.4398966	1.0690277831523463	11	gabor	NPCr
2	8	166	2.3561945	1.670348694783749	11	gabor	NPCr
2	8	167	1.0471976	0.5850357053386629	11	gabor	NPCr
2	8	168	2.7488935	3.1166928860163217	11	gabor	NPCr
2	8	169	0.91629785	2.3729626002661774	11	gabor	NPCr
2	8	170	0.65449846	0.14515472966411033	11	gabor	NPCr
2	8	171	0.3926991	1.7459477213689933	11	gabor	NPCr
2	8	172	2.6179938	1.6510107059041235	11	gabor	NPCr
2	8	173	3.010693	0.8393577343934413	11	gabor	NPCr
2	8	174	0.1308997	0.12757261265941766	11	gabor	NPCr
2	8	175	1.8325957	1.0671093530525286	11	gabor	NPCr
2	8	176	1.701696	0.9826283555976437	11	gabor	NPCr
2	8	177	2.4870942	2.3623208757049685	11	gabor	NPCr
2	8	178	1.1780972	0.3584437299128537	11	gabor	NPCr
2	8	179	1.3089969	1.9637267322557654	11	gabor	NPCr
2	8	180	0.5235988	1.1277051137423382	11	gabor	NPCr
2	8	181	0.2617994	0.551319929287104	11	gabor	NPCr
2	8	182	2.0943952	1.0860767506778644	11	gabor	NPCr
2	8	183	0.7853982	0.5811325714710709	11	gabor	NPCr
2	8	184	2.2252948	1.0487584684654698	11	gabor	NPCr
1	1	1	7.5	10.901586889903115	11	value-weighted	NPCr
1	1	2	16.0	16.45071718746226	11	value-weighted	NPCr
1	1	3	20.0	17.5824859565638	11	value-weighted	NPCr
1	1	4	36.5	19.42698124391491	11	value-weighted	NPCr
1	1	5	32.5	19.663906113213223	11	value-weighted	NPCr
1	1	6	4.0	3.2056545197378417	11	value-weighted	NPCr
1	1	7	3.0	31.307595266276326	11	value-weighted	NPCr
1	1	8	21.0	22.709138071172113	11	value-weighted	NPCr
1	1	9	21.5	26.504809099446945	11	value-weighted	NPCr
1	1	10	18.5	20.41491765556188	11	value-weighted	NPCr
1	1	11	25.5	20.772258649902906	11	value-weighted	NPCr
1	1	12	22.0	29.955804192989913	11	value-weighted	NPCr
1	1	13	39.0	23.170749423354092	11	value-weighted	NPCr
1	1	14	40.0	8.790807768704395	11	value-weighted	NPCr
1	1	15	23.0	40.90748115245329	11	value-weighted	NPCr
1	1	16	41.0	9.587994892185	11	value-weighted	NPCr
1	1	17	5.0	3.335809751237113	11	value-weighted	NPCr
1	1	18	41.5	41.3705185650108	11	value-weighted	NPCr
1	1	19	2.5	2.6106961492027834	11	value-weighted	NPCr
1	1	20	11.5	14.145435232362509	11	value-weighted	NPCr
1	1	21	22.5	14.970107513257064	11	value-weighted	NPCr
1	1	22	24.0	30.508164863383517	11	value-weighted	NPCr
1	1	23	28.0	12.150847736728938	11	value-weighted	NPCr
1	2	24	32.5	5.68287720932684	11	value-weighted	NPCr
1	2	25	11.5	10.851210091454444	11	value-weighted	NPCr
1	2	26	23.0	12.25351710955362	11	value-weighted	NPCr
1	2	27	41.5	16.70643855173509	11	value-weighted	NPCr
1	2	28	41.0	12.108415235636246	11	value-weighted	NPCr
1	2	29	20.0	31.02663179843848	11	value-weighted	NPCr
1	2	30	21.0	25.88188817294994	11	value-weighted	NPCr
1	2	31	2.5	7.496282325732097	11	value-weighted	NPCr
1	2	32	5.0	21.35356552554056	11	value-weighted	NPCr
1	2	33	25.5	27.932657801032214	11	value-weighted	NPCr
1	2	34	39.0	34.14479130152401	11	value-weighted	NPCr
1	2	35	7.5	27.83243900270616	11	value-weighted	NPCr
1	2	36	28.0	5.104829191661946	11	value-weighted	NPCr
1	2	37	3.0	3.689412114670122	11	value-weighted	NPCr
1	2	38	18.5	16.386326904672988	11	value-weighted	NPCr
1	2	39	36.5	30.10833935840516	11	value-weighted	NPCr
1	2	40	40.0	26.03695747295702	11	value-weighted	NPCr
1	2	41	22.0	2.7410993838009543	11	value-weighted	NPCr
1	2	42	22.5	2.8573383144731115	11	value-weighted	NPCr
1	2	43	21.5	40.53514315215101	11	value-weighted	NPCr
1	2	44	16.0	15.242869810224901	11	value-weighted	NPCr
1	2	45	24.0	30.57369320605133	11	value-weighted	NPCr
1	2	46	4.0	11.367155175623166	11	value-weighted	NPCr
1	3	47	41.5	2.9906159994168737	11	value-weighted	NPCr
1	3	48	25.5	11.590477558127393	11	value-weighted	NPCr
1	3	49	20.0	19.94883085761821	11	value-weighted	NPCr
1	3	50	24.0	6.448401493551624	11	value-weighted	NPCr
1	3	51	21.0	40.786475971098	11	value-weighted	NPCr
1	3	52	28.0	31.547688175545343	11	value-weighted	NPCr
1	3	53	22.0	20.706483153362445	11	value-weighted	NPCr
1	3	54	39.0	11.166224712153612	11	value-weighted	NPCr
1	3	55	18.5	26.372660023707443	11	value-weighted	NPCr
1	3	56	21.5	17.804637565977913	11	value-weighted	NPCr
1	3	57	32.5	12.091723165331963	11	value-weighted	NPCr
1	3	58	40.0	23.058698820371333	11	value-weighted	NPCr
1	3	59	23.0	2.9997697605106097	11	value-weighted	NPCr
1	3	60	11.5	11.470322907652614	11	value-weighted	NPCr
1	3	61	16.0	13.387587955865436	11	value-weighted	NPCr
1	3	62	4.0	6.364957501696213	11	value-weighted	NPCr
1	3	63	5.0	38.760977612670644	11	value-weighted	NPCr
1	3	64	7.5	17.473256621744586	11	value-weighted	NPCr
1	3	65	36.5	14.510249285490382	11	value-weighted	NPCr
1	3	66	41.0	15.17908890084703	11	value-weighted	NPCr
1	3	67	22.5	35.01795209600412	11	value-weighted	NPCr
1	3	68	3.0	3.521963014809721	11	value-weighted	NPCr
1	3	69	2.5	2.721331100321356	11	value-weighted	NPCr
1	4	70	23.0	24.68537420488417	11	value-weighted	NPCr
1	4	71	41.5	25.579615755411275	11	value-weighted	NPCr
1	4	72	16.0	12.661032001338356	11	value-weighted	NPCr
1	4	73	21.5	2.593932249960965	11	value-weighted	NPCr
1	4	74	18.5	2.7827619680357074	11	value-weighted	NPCr
1	4	75	5.0	38.85807739810228	11	value-weighted	NPCr
1	4	76	20.0	31.001036184385114	11	value-weighted	NPCr
1	4	77	3.0	8.003517007033304	11	value-weighted	NPCr
1	4	78	7.5	27.63977327843374	11	value-weighted	NPCr
1	4	79	21.0	29.055118181541996	11	value-weighted	NPCr
1	4	80	32.5	30.291106154429094	11	value-weighted	NPCr
1	4	81	24.0	23.177359536546838	11	value-weighted	NPCr
1	4	82	39.0	40.12629918797592	11	value-weighted	NPCr
1	4	83	40.0	2.6415003593926087	11	value-weighted	NPCr
1	4	84	41.0	36.158940561748196	11	value-weighted	NPCr
1	4	85	4.0	12.402617968979225	11	value-weighted	NPCr
1	4	86	22.0	37.14970686316744	11	value-weighted	NPCr
1	4	87	25.5	16.7464236385576	11	value-weighted	NPCr
1	4	88	11.5	18.024281613416395	11	value-weighted	NPCr
1	4	89	28.0	20.74388842364078	11	value-weighted	NPCr
1	4	90	22.5	16.276638612790318	11	value-weighted	NPCr
1	4	91	36.5	31.360117000874528	11	value-weighted	NPCr
1	4	92	2.5	7.346807034136082	11	value-weighted	NPCr
1	5	93	20.0	30.82173441343546	11	value-weighted	NPCr
1	5	94	40.0	17.036991512623125	11	value-weighted	NPCr
1	5	95	11.5	13.425387096283181	11	value-weighted	NPCr
1	5	96	23.0	26.14863696945404	11	value-weighted	NPCr
1	5	97	28.0	35.17914075297842	11	value-weighted	NPCr
1	5	98	7.5	24.43423538191026	11	value-weighted	NPCr
1	5	99	22.5	26.289916065757595	11	value-weighted	NPCr
1	5	100	21.0	2.5857209530379897	11	value-weighted	NPCr
1	5	101	36.5	14.08132832632454	11	value-weighted	NPCr
1	5	102	5.0	7.752443144276009	11	value-weighted	NPCr
1	5	103	39.0	4.241271464138234	11	value-weighted	NPCr
1	5	104	41.5	38.419680810009325	11	value-weighted	NPCr
1	5	105	25.5	29.40921520922279	11	value-weighted	NPCr
1	5	106	32.5	13.904851924088025	11	value-weighted	NPCr
1	5	107	2.5	3.5202829261142874	11	value-weighted	NPCr
1	5	108	18.5	4.51647891387722	11	value-weighted	NPCr
1	5	109	3.0	5.6284237145809515	11	value-weighted	NPCr
1	5	110	21.5	3.631093725403335	11	value-weighted	NPCr
1	5	111	22.0	4.508498932337214	11	value-weighted	NPCr
1	5	112	24.0	25.794631943872055	11	value-weighted	NPCr
1	5	113	16.0	15.086389110614986	11	value-weighted	NPCr
1	5	114	41.0	29.7220699940139	11	value-weighted	NPCr
1	5	115	4.0	12.255375928765954	11	value-weighted	NPCr
1	6	116	20.0	16.506931685828537	11	value-weighted	NPCr
1	6	117	32.5	38.05240518872863	11	value-weighted	NPCr
1	6	118	41.0	37.63067898695266	11	value-weighted	NPCr
1	6	119	40.0	30.772928743863098	11	value-weighted	NPCr
1	6	120	22.0	2.6914481903152994	11	value-weighted	NPCr
1	6	121	36.5	16.00257941820451	11	value-weighted	NPCr
1	6	122	22.5	26.65808198131146	11	value-weighted	NPCr
1	6	123	4.0	37.628936186887756	11	value-weighted	NPCr
1	6	124	2.5	3.2378180236099774	11	value-weighted	NPCr
1	6	125	25.5	15.772072891687236	11	value-weighted	NPCr
1	6	126	41.5	40.9933592252718	11	value-weighted	NPCr
1	6	127	18.5	15.850474011010034	11	value-weighted	NPCr
1	6	128	21.0	2.883947098872196	11	value-weighted	NPCr
1	6	129	21.5	40.59821159473132	11	value-weighted	NPCr
1	6	130	16.0	21.552114603418925	11	value-weighted	NPCr
1	6	131	11.5	30.987892381460064	11	value-weighted	NPCr
1	6	132	24.0	29.961865970461556	11	value-weighted	NPCr
1	6	133	7.5	3.3899711563984525	11	value-weighted	NPCr
1	6	134	5.0	5.967799808065605	11	value-weighted	NPCr
1	6	135	23.0	34.03677182968734	11	value-weighted	NPCr
1	6	136	39.0	22.621000793032326	11	value-weighted	NPCr
1	6	137	3.0	16.209892409342245	11	value-weighted	NPCr
1	6	138	28.0	20.64598394130588	11	value-weighted	NPCr
1	7	139	20.0	3.30964384458463	11	value-weighted	NPCr
1	7	140	21.5	18.240740376040932	11	value-weighted	NPCr
1	7	141	36.5	2.5890282358240024	11	value-weighted	NPCr
1	7	142	7.5	22.859597085988604	11	value-weighted	NPCr
1	7	143	24.0	26.507039206939478	11	value-weighted	NPCr
1	7	144	3.0	19.44391705032537	11	value-weighted	NPCr
1	7	145	22.0	2.606640042810024	11	value-weighted	NPCr
1	7	146	21.0	8.932924282336355	11	value-weighted	NPCr
1	7	147	22.5	3.337419200176985	11	value-weighted	NPCr
1	7	148	18.5	10.034599706713884	11	value-weighted	NPCr
1	7	149	39.0	40.956409366593036	11	value-weighted	NPCr
1	7	150	40.0	41.20150790206819	11	value-weighted	NPCr
1	7	151	5.0	2.6519561593249477	11	value-weighted	NPCr
1	7	152	11.5	9.041569974713042	11	value-weighted	NPCr
1	7	153	28.0	24.10011297724132	11	value-weighted	NPCr
1	7	154	41.5	39.29168552960947	11	value-weighted	NPCr
1	7	155	2.5	38.891561289767566	11	value-weighted	NPCr
1	7	156	23.0	5.293944282786927	11	value-weighted	NPCr
1	7	157	41.0	41.40168063884401	11	value-weighted	NPCr
1	7	158	4.0	20.318959631807523	11	value-weighted	NPCr
1	7	159	25.5	33.734303722826866	11	value-weighted	NPCr
1	7	160	32.5	6.860159138566712	11	value-weighted	NPCr
1	7	161	16.0	23.439347337316566	11	value-weighted	NPCr
1	8	162	25.5	12.263057214478993	11	value-weighted	NPCr
1	8	163	7.5	12.552828723479754	11	value-weighted	NPCr
1	8	164	22.0	4.647237248881574	11	value-weighted	NPCr
1	8	165	5.0	13.201474422772874	11	value-weighted	NPCr
1	8	166	11.5	12.072288787232877	11	value-weighted	NPCr
1	8	167	3.0	8.900044786621242	11	value-weighted	NPCr
1	8	168	32.5	28.618545199041648	11	value-weighted	NPCr
1	8	169	20.0	13.259155932770115	11	value-weighted	NPCr
1	8	170	23.0	21.28326055026713	11	value-weighted	NPCr
1	8	171	18.5	3.624250758969328	11	value-weighted	NPCr
1	8	172	16.0	13.881828245777443	11	value-weighted	NPCr
1	8	173	39.0	11.219259213652965	11	value-weighted	NPCr
1	8	174	41.5	30.836382195055137	11	value-weighted	NPCr
1	8	175	24.0	19.94617440056285	11	value-weighted	NPCr
1	8	176	28.0	3.050703027117477	11	value-weighted	NPCr
1	8	177	2.5	9.984307927971596	11	value-weighted	NPCr
1	8	178	36.5	12.474288791829876	11	value-weighted	NPCr
1	8	179	4.0	15.896341005485338	11	value-weighted	NPCr
1	8	180	40.0	39.62129858477177	11	value-weighted	NPCr
1	8	181	21.5	21.578145768231533	11	value-weighted	NPCr
1	8	182	41.0	41.09867090642028	11	value-weighted	NPCr
1	8	183	21.0	28.387038075096545	11	value-weighted	NPCr
1	8	184	22.5	24.43285917859985	11	value-weighted	NPCr
2	1	1	12.5	6.9915655565206105	11	value-weighted	NPCr
2	1	2	11.5	16.356629606553128	11	value-weighted	NPCr
2	1	3	16.0	12.090187613222176	11	value-weighted	NPCr
2	1	4	28.0	10.69729177811062	11	value-weighted	NPCr
2	1	5	18.5	21.92891183907642	11	value-weighted	NPCr
2	1	6	22.0	28.948156607440346	11	value-weighted	NPCr
2	1	7	30.0	13.484738920833214	11	value-weighted	NPCr
2	1	8	5.5	11.762936543006655	11	value-weighted	NPCr
2	1	9	11.0	12.251327257933106	11	value-weighted	NPCr
2	1	10	36.0	12.442000806966252	11	value-weighted	NPCr
2	1	11	34.0	19.213470655941084	11	value-weighted	NPCr
2	1	12	8.0	2.551041255641741	11	value-weighted	NPCr
2	1	13	31.5	30.601781001137834	11	value-weighted	NPCr
2	1	14	38.5	37.209523919712296	11	value-weighted	NPCr
2	1	15	12.0	5.1546035946629285	11	value-weighted	NPCr
2	1	16	31.0	12.501321519895907	11	value-weighted	NPCr
2	1	17	13.0	12.494443396989853	11	value-weighted	NPCr
2	1	18	25.5	3.2385562760291546	11	value-weighted	NPCr
2	1	19	32.5	29.66412979595593	11	value-weighted	NPCr
