session	run	trial_nr	subject	mapping	response	value	orientation	rt	error	abs_error	v1_ori_post_mean	v1_ori_post_sd	v1_ori_decode_error	v1_ori_abs_decode_error	npcr_ori_post_mean	npcr_ori_post_sd	npcr_ori_decode_error	npcr_ori_abs_decode_error	v1_val_post_mean	v1_val_post_sd	v1_val_decode_error	v1_val_abs_decode_error	npcr_val_post_mean	npcr_val_post_sd	npcr_val_decode_error	npcr_val_abs_decode_error	response_resid	rt_resid	error_resid	abs_error_resid	v1_ori_post_mean_resid	v1_ori_post_sd_resid	v1_ori_decode_error_resid	v1_ori_abs_decode_error_resid	npcr_ori_post_mean_resid	npcr_ori_post_sd_resid	npcr_ori_decode_error_resid	npcr_ori_abs_decode_error_resid	v1_val_post_mean_resid	v1_val_post_sd_resid	v1_val_decode_error_resid	v1_val_abs_decode_error_resid	npcr_val_post_mean_resid	npcr_val_post_sd_resid	npcr_val_decode_error_resid	npcr_val_abs_decode_error_resid
1	1	11	3	inverse_cdf		16.0	52.5				14.759811311533765	4.251047316137248	-37.740188270377615	37.740188270377615	11.863793528688234	37.35394244360876	-40.63620605322314	40.63620605322314	8.313879432117888	4.197097828649629	-7.686120567882112	7.686120567882112	12.20600538249448	6.394972491241993	-3.79399461750552	3.79399461750552					-35.1288150991166	-4.455822341951926	-35.1288150991166	22.017012167709233	-91.6648919577955	15.770325223162686	-1.664891957795497	-8.660666076823532	-6.4097004882475	1.7153752096004409	-6.4097004882475	2.6807048628888115	-7.263961590828304	0.6751727117839117	-7.263961590828305	-2.650211787584854
1	1	12	3	inverse_cdf	34.0	36.5	142.5	2.368592599999829	-2.5	2.5	148.003487408611	6.372030462998084	5.50348649714513	5.50348649714513	13.01254044680744	21.310634167828468	50.512539535341574	50.512539535341574	29.48004596858335	1.9362786787602562	-7.019954031416649	7.019954031416649	22.325822554320226	1.6105114117066206	-14.174177445679774	14.174177445679774	-1.25	0.20195988333307469	-1.25	0.25	11.642751766949772	-8.505786830409317	11.642751766949777	-12.575013621897725	-103.98537038702159	3.6743986814282543	53.51462961297842	33.38141003830252	0.19454570407986793	-2.891905335583844	0.19454570407986616	-2.913241349717948	-5.6191237512937455	-4.644931228196697	-5.619123751293747	5.619123751293747
1	1	13	3	inverse_cdf	7.5	4.0	22.5	2.7524985000000015	3.5	3.5	36.940937086097314	5.373610163053954	14.440936037511452	14.440936037511452	32.522379325949636	10.819672445263048	10.02237827736377	10.02237827736377	12.845580326324207	1.1863820726188292	8.845580326324207	8.845580326324207	7.83572660596944	1.9667791874168445	3.83572660596944	3.83572660596944	-0.07142857142857117	-0.05700087142862964	-0.07142857142857162	-0.07142857142857162	-8.493942470595215	-3.5077366828384022	-8.493942470595211	-12.330301577736684	-35.72386958114826	2.650115190489524	9.276130418851745	-29.01271700324571	2.538094524384407	-0.7169185046292725	2.538094524384407	2.133438927852681	-10.173516988078656	-2.320820859098358	-10.173516988078656	-10.173516988078656
1	1	14	3	inverse_cdf	3.5	3.0	15.0	2.9360397000000376	0.5	0.5	12.306227628374078	4.837951082447763	-2.693773070683165	2.693773070683165	73.52685451947478	27.452581133800823	58.526853820417536	58.526853820417536	4.026428291918928	1.965980236817719	1.0264282919189283	1.0264282919189283	32.33839864613061	8.13018744678376	29.338398646130607	29.338398646130607	-1.6875	0.4295711999998275	-1.6875	-1.6875	-38.22549227746289	-0.5735808063106971	-15.725492277462893	-20.167753011981546	-11.126263785239473	7.946766459298285	78.87373621476053	12.229229783495164	-8.674418220546514	-0.13063522385012027	-8.674418220546514	-8.867950184559565	7.035098107231796	1.2944528287385966	7.035098107231796	7.035098107231796
1	1	15	3	inverse_cdf	25.0	23.0	105.0	2.5852307000004657	2.0	2.0	65.03588375369007	12.61611503700313	-39.964115410132685	39.964115410132685	67.95949600430474	18.972966709629397	-37.04050315951801	37.04050315951801	19.911138633070397	2.7826715827004724	-3.088861366929603	3.088861366929603	20.978097474668875	3.5568343541324796	-2.021902525331125	2.021902525331125	-0.25	0.10488892500040947	-0.25	-0.25	-24.712050310229827	5.173428084502465	-47.21205031022983	12.975928826043106	-62.25884988532182	6.08533783072	-62.258849885321816	-2.902246462557706	-4.272917099046509	-1.6163751190212228	-4.272917099046509	-3.986510643175567	-4.345318266337799	-2.419969245239298	-4.345318266337799	-2.693219313889804
1	1	16	3	inverse_cdf	36.5	32.5	135.0	2.235381299999972	4.0	4.0	55.644953342220106	14.02616915202499	-79.35504721971714	79.35504721971714	151.47358681104683	3.715849858205436	16.47358624910959	16.47358624910959	23.630954738313964	3.535061669956375	-8.869045261686036	8.869045261686036	27.152306836440324	14.586099639558086	-5.347693163559676	5.347693163559676	1.1875	-0.32555921250013853	1.1875	1.1875	-41.53961554540162	4.238079866436955	-64.03961554540162	34.079534086305266	63.93941900468812	-9.267926313535632	-3.56058099531187	-25.38966118902729	-0.19024385135731592	-1.062536320384989	-0.19024385135731592	-1.6623494341354697	0.9622812289455993	5.129138299928449	0.9622812289456011	-2.324609803416454
1	1	17	3	inverse_cdf	28.0	25.5	120.0	3.1738461000004463	2.5	2.5	10.488721867587461	5.023637253747617	70.48871627512949	70.48871627512949	97.32648900345463	21.02337205136677	-22.673516589003334	22.673516589003334	2.5136479524658544	0.11498087306815936	-22.986352047534147	22.986352047534147	26.237628658632122	4.23634365545757	0.7376286586321221	0.7376286586321221	-1.071428571428573	0.626842685714629	-1.0714285714285716	-1.2142857142857144	-74.29696809855936	-7.269149525026157	60.70303190144064	33.11742977864073	-2.6715166540444812	5.859889263203289	-47.67151665404447	-23.086623834553997	-16.08976076557729	-2.3885641641092192	-16.08976076557729	12.474298281487647	3.2717308940303695	-2.2435054170887065	3.2717308940303687	-5.5496708931090275
1	1	18	3	inverse_cdf		24.0	112.5				8.46780590510136	5.0323287985830545	75.96780639174997	75.96780639174997	142.64865963564313	6.9903979223656325	30.14866012229177	30.14866012229177	4.004370827116863	1.6700901148720835	-19.995629172883138	19.995629172883138	36.645955186512765	5.671697480272955	12.645955186512765	12.645955186512765					-72.48913801760156	-7.5907756526490955	85.01086198239844	32.03658298101575	18.4911454846212	-12.065008217447344	18.49114548462122	-6.717516038800621	-13.818771691458217	-0.7695535857782692	-13.818771691458217	13.245887672705834	8.149932419329147	-1.3663753829304115	8.149932419329149	6.080763213167046
1	1	19	3	inverse_cdf	22.0	22.0	90.0	2.8860105000003387	0.0	0.0	89.48760179656065	2.2386883452476574	-0.5124023977828145	0.5124023977828145	88.55301784635174	38.14821107966417	-1.4469863479917289	1.4469863479917289	20.541203282310057	1.7755156278068125	-1.4587967176899426	1.4587967176899426	15.216815708494318	9.149020341874103	-6.783184291505682	6.783184291505682	0.0	0.49796915714302603	0.0	-0.14285714285714285	-6.065902498916358	-11.168915791593916	-6.065902498916344	-12.921980714861867	13.316925670526388	19.409530278167086	13.316925670526395	-26.39978242273588	-1.406316771009827	-2.0023558083837223	-1.4063167710098288	-2.83412923058101	-3.022016127213975	4.329258921647767	-3.0220161272139743	-1.086816819799587
1	1	20	3	inverse_cdf	17.0	21.0	75.0	2.807159899999533	-4.0	4.0	64.31889458821571	7.543864638302804	-10.681103177492554	10.681103177492554	141.34992760081778	6.556535917604662	66.3499298351095	66.3499298351095	17.211972940319885	1.2499909244432703	-3.7880270596801147	3.7880270596801147	34.57754717623914	6.196975418756754	13.577547176239143	13.577547176239143	-0.6666666666666679	0.1762430833327926	-0.6666666666666665	0.6666666666666665	3.6659629305762778	-2.496178779032684	3.665962930576276	-17.82222668629379	16.602128805715964	-11.841142487953338	39.10212880571596	6.297601925208525	6.550509450221121	-2.5677828203515145	6.550509450221121	-7.849784891882836	7.3406643931066995	0.0038617471134418935	7.340664393106702	3.7828802625975033
1	1	21	3	inverse_cdf	41.5	41.5	172.5	1.9350236999998744	0.0	0.0	161.13594085901255	4.64434553488208	-11.36406145056779	11.36406145056779	179.47308440915114	11.213187239190965	6.9730820995707985	6.9730820995707985	36.52830808514507	2.7883758424769973	-4.9716919148549295	4.9716919148549295	19.42162969455218	1.6914904636036014	-22.07837030544782	22.07837030544782	0.875	-0.5490028250001158	0.875	-0.875	74.90872047189755	-5.655775982093503	-15.091279528102433	-31.119020858444564	71.14547859265298	-7.491543344612662	26.14547859265298	-18.79034212981485	14.58168182842818	0.2086745678874129	14.58168182842818	-14.58168182842818	-7.493728927492988	-3.5385714818128102	-7.493728927492986	7.493728927492986
1	1	22	3	inverse_cdf	11.5	5.0	30.0	3.4031292999998186	6.5	6.5	8.251361759199355	2.6633068459153955	-21.748639638915137	21.748639638915137	46.39370429902866	8.418552582217131	16.393702900914178	16.393702900914178	2.7971749429689416	0.9166068411528586	-2.2028250570310584	2.2028250570310584	17.029781633766987	2.439289160169865	12.029781633766987	12.029781633766987	3.416666666666666	1.0641357833330098	3.4166666666666665	2.25	-38.43414283545614	-4.250386058086486	-15.934142835456143	0.8768825719709668	-15.647675505622388	-5.055229909220925	29.352324494377612	-8.80217451266465	-8.486516346877684	-1.9732357455731124	-8.486516346877686	-4.951280997123112	-4.959156924350115	-3.339407807241655	-4.959156924350115	-4.959156924350115
1	1	23	3	inverse_cdf		41.0	165.0				156.704231112551	3.518808948936037	-8.29576511792277	8.29576511792277	158.08334389562313	11.269432321844505	-6.9166523348506495	6.9166523348506495	31.536843824007935	3.998602724587782	-9.463156175992065	9.463156175992065	30.631274986664764	10.599438645835312	-10.368725013335236	10.368725013335236					13.067792911665663	-1.6220469923481855	-9.432207088334339	-11.653830481971546	43.2927293984759	-7.643095606018388	-24.207270601524094	-27.64750619838905	1.9313900185477557	-0.420713460145691	1.9313900185477557	-1.9313900185477557	9.981113375907007	3.724873516526811	9.981113375907007	-9.981113375907007
1	2	24	3	inverse_cdf	7.0	4.0	22.5	2.0852426000001287	3.0	3.0	55.58918374979542	3.9029994743465592	33.08918270120956	33.08918270120956	7.519000282809341	6.8722688892284225	-14.981000765776521	14.981000765776521	19.14759672266057	3.5133193522958654	15.14759672266057	15.14759672266057	6.686887319531149	1.938905894933216	2.6868873195311487	2.6868873195311487	-0.5714285714285712	-0.7242567714285024	-0.5714285714285716	-0.5714285714285716	10.154304193102888	-4.978347371545796	10.154304193102895	6.317945085961423	-60.72724862428855	-1.2972883655451017	-15.727248624288547	-24.05409451483296	8.84011092072077	1.6100187750477637	8.84011092072077	8.435455324189043	-11.322356274516949	-2.3486941515819866	-11.322356274516949	-11.322356274516949
1	2	25	3	inverse_cdf	22.0	22.0	90.0	1.9693022999999812	0.0	0.0	66.72672760414719	9.36720404255444	-23.27327659019629	23.27327659019629	10.43197711356322	17.762239229149483	-79.56802708078024	79.56802708078024	19.889400624744912	2.4275880189417793	-2.110599375255088	2.110599375255088	9.459883054487554	8.353688459210042	-12.540116945512446	12.540116945512446	0.0	-0.41873904285733143	0.0	-0.14285714285714285	-28.826776691329826	-4.0404000942871345	-28.82677669132982	9.838893477551608	-64.80411506226213	-0.9764415723476034	-64.80411506226211	51.72125831005263	-2.0581194285749724	-1.3502834172487552	-2.058119428574974	-2.1823265730158647	-8.77894878122074	3.533927038983707	-8.778948781220738	4.670115834207177
1	2	26	3	inverse_cdf	32.5	25.5	120.0	3.140764799999488	7.0	7.0	110.69311271856982	11.324021263298288	-9.306892873888142	9.306892873888142	160.93886187245803	18.327991705287616	40.93885628000008	40.93885628000008	32.3006351245811	2.486146495636035	6.800635124581099	6.800635124581099	34.195959367023995	6.908910231416591	8.695959367023995	8.695959367023995	3.428571428571427	0.5937613857136705	3.4285714285714284	3.2857142857142856	25.907422752423003	-0.9687655154754857	-19.092577247576997	-28.064393622600623	60.94085621495893	3.1645089171241345	15.940856214958949	-4.82128414355725	13.697226406537958	-0.01739854154134335	13.697226406537958	-3.711418641465402	11.230061602422243	0.42906115887031504	11.230061602422243	2.408659815282846
