subject	orientation	response	mapping	value
21	157.5	11.5	cdf	34.0
21	127.5	30.5	cdf	31.5
21	142.5	36.0	cdf	32.5
21	7.5	5.0	cdf	5.5
21	82.5	16.5	cdf	18.5
21	75.0	17.0	cdf	16.0
21	60.0	10.0	cdf	13.0
21	135.0	30.5	cdf	32.0
21	45.0	13.5	cdf	12.0
21	105.0	28.0	cdf	28.0
21	30.0	10.0	cdf	11.0
21	150.0	36.5	cdf	33.0
21	120.0	28.0	cdf	31.0
21	172.5	38.0	cdf	38.5
21	90.0	22.0	cdf	22.0
21	135.0	31.5	cdf	32.0
21	127.5	31.0	cdf	31.5
21	22.5	10.5	cdf	10.0
21	67.5	16.0	cdf	14.0
21	172.5	38.5	cdf	38.5
21	142.5	34.5	cdf	32.5
21	157.5	35.5	cdf	34.0
21	105.0	28.5	cdf	28.0
21	150.0	35.0	cdf	33.0
21	165.0	33.5	cdf	36.0
21	60.0	12.0	cdf	13.0
21	97.5	25.5	cdf	25.5
21	75.0	18.0	cdf	16.0
21	120.0	30.5	cdf	31.0
21	82.5	19.0	cdf	18.5
21	37.5	10.5	cdf	11.5
21	90.0	23.0	cdf	22.0
21	30.0	23.0	cdf	11.0
21	52.5	9.0	cdf	12.5
21	45.0	11.0	cdf	12.0
21	112.5	29.0	cdf	30.0
21	15.0	9.5	cdf	8.0
21	7.5	4.5	cdf	5.5
21	112.5	29.5	cdf	30.0
21	37.5	9.0	cdf	11.5
21	127.5	28.5	cdf	31.5
21	30.0	12.5	cdf	11.0
21	135.0	29.5	cdf	32.0
21	52.5	12.5	cdf	12.5
21	7.5	7.5	cdf	5.5
21	157.5	31.5	cdf	34.0
21	120.0	29.5	cdf	31.0
21	75.0	19.0	cdf	16.0
21	105.0	24.5	cdf	28.0
21	150.0	36.0	cdf	33.0
21	45.0	14.5	cdf	12.0
21	60.0	12.0	cdf	13.0
21	15.0	10.0	cdf	8.0
21	67.5	19.0	cdf	14.0
21	165.0	28.0	cdf	36.0
21	82.5	19.0	cdf	18.5
21	142.5	34.5	cdf	32.5
21	172.5	37.5	cdf	38.5
21	90.0	22.0	cdf	22.0
21	97.5	26.0	cdf	25.5
21	22.5	11.5	cdf	10.0
21	82.5	20.0	cdf	18.5
21	172.5	38.5	cdf	38.5
21	75.0	21.0	cdf	16.0
21	112.5	28.0	cdf	30.0
21	7.5	7.5	cdf	5.5
21	37.5	10.0	cdf	11.5
21	45.0	10.0	cdf	12.0
21	105.0	26.5	cdf	28.0
21	150.0	34.5	cdf	33.0
21	157.5	35.5	cdf	34.0
21	135.0	31.0	cdf	32.0
21	30.0	12.0	cdf	11.0
21	67.5	17.5	cdf	14.0
21	120.0	30.0	cdf	31.0
21	15.0	17.0	cdf	8.0
21	22.5	14.0	cdf	10.0
21	52.5	12.0	cdf	12.5
21	97.5	25.5	cdf	25.5
21	142.5	32.5	cdf	32.5
21	60.0	12.0	cdf	13.0
21	90.0	21.5	cdf	22.0
21	165.0	37.0	cdf	36.0
21	127.5	27.5	cdf	31.5
22	30.0	12.5	cdf	11.0
22	45.0	14.0	cdf	12.0
22	112.5	29.0	cdf	30.0
22	22.5	10.0	cdf	10.0
22	90.0	22.0	cdf	22.0
22	142.5	32.0	cdf	32.5
22	52.5	12.5	cdf	12.5
22	157.5	36.0	cdf	34.0
22	15.0	9.0	cdf	8.0
22	37.5	12.5	cdf	11.5
22	67.5	18.5	cdf	14.0
22	82.5	18.0	cdf	18.5
22	165.0	36.0	cdf	36.0
22	127.5	32.5	cdf	31.5
22	150.0	34.0	cdf	33.0
22	105.0	28.5	cdf	28.0
22	97.5	24.0	cdf	25.5
22	75.0	14.0	cdf	16.0
22	120.0	30.0	cdf	31.0
22	90.0	22.0	cdf	22.0
22	60.0	14.0	cdf	13.0
22	165.0	39.0	cdf	36.0
22	135.0	28.5	cdf	32.0
22	82.5	18.5	cdf	18.5
22	67.5	16.0	cdf	14.0
22	127.5	26.5	cdf	31.5
22	15.0	9.0	cdf	8.0
22	52.5	13.5	cdf	12.5
22	172.5	39.5	cdf	38.5
22	97.5	24.5	cdf	25.5
22	157.5	27.0	cdf	34.0
22	105.0	24.0	cdf	28.0
22	150.0	34.5	cdf	33.0
22	75.0	18.0	cdf	16.0
22	7.5	5.5	cdf	5.5
22	112.5	28.0	cdf	30.0
22	120.0	25.0	cdf	31.0
22	142.5	30.5	cdf	32.5
22	22.5	10.5	cdf	10.0
22	67.5	17.5	cdf	14.0
22	82.5	18.5	cdf	18.5
22	60.0	17.0	cdf	13.0
22	90.0	22.0	cdf	22.0
22	75.0	16.5	cdf	16.0
22	172.5	39.5	cdf	38.5
22	142.5	32.5	cdf	32.5
22	37.5	10.5	cdf	11.5
22	22.5	8.0	cdf	10.0
22	120.0	31.0	cdf	31.0
22	52.5	15.5	cdf	12.5
22	97.5	24.0	cdf	25.5
22	165.0	37.0	cdf	36.0
22	135.0	32.5	cdf	32.0
22	150.0	34.0	cdf	33.0
22	15.0	8.0	cdf	8.0
22	112.5	26.0	cdf	30.0
22	45.0	14.0	cdf	12.0
22	105.0	26.0	cdf	28.0
22	30.0	11.5	cdf	11.0
22	157.5	36.0	cdf	34.0
22	127.5	27.5	cdf	31.5
22	142.5	32.0	cdf	32.5
22	60.0	17.0	cdf	13.0
22	45.0	14.5	cdf	12.0
22	97.5	24.0	cdf	25.5
22	112.5	24.0	cdf	30.0
22	90.0	22.0	cdf	22.0
22	105.0	24.0	cdf	28.0
22	37.5	12.5	cdf	11.5
22	67.5	16.0	cdf	14.0
22	165.0	38.5	cdf	36.0
22	120.0	24.0	cdf	31.0
22	150.0	33.0	cdf	33.0
22	127.5	29.5	cdf	31.5
22	157.5	37.0	cdf	34.0
22	135.0	32.0	cdf	32.0
22	52.5	12.5	cdf	12.5
22	172.5	23.5	cdf	38.5
22	22.5	10.0	cdf	10.0
22	30.0	8.5	cdf	11.0
22	82.5	18.5	cdf	18.5
22	75.0	19.0	cdf	16.0
22	15.0	5.5	cdf	8.0
22	7.5	5.5	cdf	5.5
22	60.0	17.5	cdf	13.0
22	22.5	10.0	cdf	10.0
22	127.5	32.0	cdf	31.5
22	142.5	32.5	cdf	32.5
22	112.5	25.5	cdf	30.0
22	157.5	36.0	cdf	34.0
22	135.0	33.5	cdf	32.0
22	52.5	18.0	cdf	12.5
22	150.0	15.5	cdf	33.0
22	37.5	17.0	cdf	11.5
22	45.0	16.0	cdf	12.0
22	90.0	22.5	cdf	22.0
22	75.0	18.5	cdf	16.0
22	165.0	38.5	cdf	36.0
22	105.0	25.0	cdf	28.0
22	172.5	38.5	cdf	38.5
22	30.0	12.0	cdf	11.0
22	67.5	16.0	cdf	14.0
22	15.0	8.0	cdf	8.0
22	97.5	24.0	cdf	25.5
22	120.0	28.0	cdf	31.0
22	7.5	5.5	cdf	5.5
22	157.5	34.0	cdf	34.0
22	120.0	23.5	cdf	31.0
22	165.0	37.0	cdf	36.0
22	142.5	25.5	cdf	32.5
22	82.5	18.5	cdf	18.5
22	67.5	15.0	cdf	14.0
22	97.5	23.5	cdf	25.5
22	135.0	26.5	cdf	32.0
22	15.0	10.0	cdf	8.0
22	105.0	28.0	cdf	28.0
22	37.5	12.5	cdf	11.5
22	150.0	31.5	cdf	33.0
22	30.0	9.5	cdf	11.0
22	127.5	26.0	cdf	31.5
22	52.5	12.5	cdf	12.5
22	45.0	12.5	cdf	12.0
22	90.0	22.0	cdf	22.0
22	60.0	18.0	cdf	13.0
22	22.5	7.0	cdf	10.0
22	172.5	33.5	cdf	38.5
22	112.5	26.5	cdf	30.0
22	67.5	16.5	cdf	14.0
22	45.0	12.5	cdf	12.0
22	142.5	32.5	cdf	32.5
22	90.0	22.0	cdf	22.0
22	22.5	6.0	cdf	10.0
22	135.0	28.5	cdf	32.0
22	37.5	10.5	cdf	11.5
22	127.5	26.0	cdf	31.5
22	52.5	18.0	cdf	12.5
22	60.0	15.5	cdf	13.0
22	15.0	6.5	cdf	8.0
22	105.0	25.0	cdf	28.0
22	75.0	18.5	cdf	16.0
22	165.0	38.0	cdf	36.0
22	97.5	24.5	cdf	25.5
22	157.5	36.5	cdf	34.0
22	82.5	17.5	cdf	18.5
22	30.0	13.5	cdf	11.0
22	150.0	29.0	cdf	33.0
22	120.0	27.5	cdf	31.0
22	157.5	33.0	cdf	34.0
22	112.5	25.0	cdf	30.0
22	142.5	31.0	cdf	32.5
22	30.0	10.5	cdf	11.0
22	67.5	17.0	cdf	14.0
22	150.0	32.5	cdf	33.0
22	15.0	6.5	cdf	8.0
22	90.0	22.0	cdf	22.0
22	97.5	22.5	cdf	25.5
22	75.0	19.0	cdf	16.0
22	165.0	38.0	cdf	36.0
22	172.5	38.5	cdf	38.5
22	105.0	22.5	cdf	28.0
22	120.0	26.0	cdf	31.0
22	22.5	14.0	cdf	10.0
22	82.5	18.0	cdf	18.5
22	7.5	5.5	cdf	5.5
22	127.5	28.5	cdf	31.5
22	45.0	12.5	cdf	12.0
22	60.0	13.0	cdf	13.0
22	37.5	11.0	cdf	11.5
22	120.0	28.0	inverse_cdf	25.5
22	97.5	23.0	inverse_cdf	22.5
22	105.0	23.0	inverse_cdf	23.0
22	90.0	22.0	inverse_cdf	22.0
22	150.0	31.5	inverse_cdf	39.0
22	172.5	41.5	inverse_cdf	41.5
22	52.5	16.5	inverse_cdf	16.0
22	30.0	11.5	inverse_cdf	5.0
22	157.5	32.5	inverse_cdf	40.0
22	142.5	26.5	inverse_cdf	36.5
22	67.5	15.0	inverse_cdf	20.0
22	97.5	23.0	inverse_cdf	22.5
22	37.5	11.0	inverse_cdf	7.5
22	150.0	32.0	inverse_cdf	39.0
22	165.0	41.0	inverse_cdf	41.0
22	105.0	23.0	inverse_cdf	23.0
22	45.0	16.0	inverse_cdf	11.5
22	15.0	3.0	inverse_cdf	3.0
22	127.5	29.0	inverse_cdf	28.0
22	90.0	22.5	inverse_cdf	22.0
22	120.0	25.5	inverse_cdf	25.5
22	7.5	3.0	inverse_cdf	2.5
22	172.5	41.0	inverse_cdf	41.5
22	30.0	11.5	inverse_cdf	5.0
22	52.5	16.0	inverse_cdf	16.0
22	135.0	33.0	inverse_cdf	32.5
22	112.5	24.0	inverse_cdf	24.0
22	142.5	33.5	inverse_cdf	36.5
22	22.5	8.5	inverse_cdf	4.0
22	142.5	25.5	inverse_cdf	36.5
22	7.5	3.0	inverse_cdf	2.5
22	120.0	24.5	inverse_cdf	25.5
22	135.0	25.0	inverse_cdf	32.5
22	82.5	20.5	inverse_cdf	21.5
22	150.0	35.0	inverse_cdf	39.0
22	172.5	41.5	inverse_cdf	41.5
22	165.0	33.0	inverse_cdf	41.0
22	15.0	4.5	inverse_cdf	3.0
22	157.5	25.5	inverse_cdf	40.0
22	45.0	11.5	inverse_cdf	11.5
22	30.0	8.0	inverse_cdf	5.0
22	67.5	19.5	inverse_cdf	20.0
22	127.5	25.5	inverse_cdf	28.0
22	105.0	23.0	inverse_cdf	23.0
22	90.0	22.0	inverse_cdf	22.0
22	60.0	18.5	inverse_cdf	18.5
22	112.5	23.5	inverse_cdf	24.0
22	52.5	16.5	inverse_cdf	16.0
22	112.5	23.5	inverse_cdf	24.0
22	135.0	29.0	inverse_cdf	32.5
22	22.5	10.5	inverse_cdf	4.0
22	172.5	42.0	inverse_cdf	41.5
22	157.5	39.0	inverse_cdf	40.0
22	97.5	24.0	inverse_cdf	22.5
22	120.0	24.0	inverse_cdf	25.5
22	52.5	8.0	inverse_cdf	16.0
22	105.0	23.0	inverse_cdf	23.0
22	165.0	41.5	inverse_cdf	41.0
22	90.0	22.0	inverse_cdf	22.0
22	45.0	11.0	inverse_cdf	11.5
22	15.0	6.5	inverse_cdf	3.0
22	142.5	31.0	inverse_cdf	36.5
22	30.0	9.5	inverse_cdf	5.0
22	82.5	21.5	inverse_cdf	21.5
22	75.0	21.0	inverse_cdf	21.0
22	60.0	19.0	inverse_cdf	18.5
22	150.0	33.5	inverse_cdf	39.0
22	127.5	32.0	inverse_cdf	28.0
22	67.5	17.5	inverse_cdf	20.0
22	127.5	25.0	inverse_cdf	28.0
22	45.0	11.0	inverse_cdf	11.5
22	52.5	15.0	inverse_cdf	16.0
22	22.5	3.5	inverse_cdf	4.0
22	75.0	19.0	inverse_cdf	21.0
22	150.0	29.0	inverse_cdf	39.0
22	60.0	15.5	inverse_cdf	18.5
22	142.5	27.0	inverse_cdf	36.5
22	82.5	20.5	inverse_cdf	21.5
22	165.0	41.0	inverse_cdf	41.0
22	120.0	27.0	inverse_cdf	25.5
22	37.5	16.0	inverse_cdf	7.5
22	97.5	22.5	inverse_cdf	22.5
22	90.0	22.0	inverse_cdf	22.0
22	172.5	41.5	inverse_cdf	41.5
22	112.5	25.5	inverse_cdf	24.0
22	105.0	21.5	inverse_cdf	23.0
22	135.0	27.5	inverse_cdf	32.5
22	67.5	18.5	inverse_cdf	20.0
22	157.5	35.5	inverse_cdf	40.0
22	15.0	6.0	inverse_cdf	3.0
22	142.5	30.0	inverse_cdf	36.5
22	67.5	15.5	inverse_cdf	20.0
22	15.0	4.5	inverse_cdf	3.0
22	22.5	6.5	inverse_cdf	4.0
22	97.5	23.0	inverse_cdf	22.5
22	165.0	39.0	inverse_cdf	41.0
22	37.5	11.5	inverse_cdf	7.5
22	7.5	2.5	inverse_cdf	2.5
22	90.0	22.0	inverse_cdf	22.0
22	112.5	24.0	inverse_cdf	24.0
22	52.5	11.5	inverse_cdf	16.0
22	127.5	25.5	inverse_cdf	28.0
22	82.5	21.0	inverse_cdf	21.5
22	60.0	20.5	inverse_cdf	18.5
22	75.0	21.0	inverse_cdf	21.0
22	105.0	24.0	inverse_cdf	23.0
22	172.5	40.5	inverse_cdf	41.5
22	120.0	25.0	inverse_cdf	25.5
22	45.0	11.0	inverse_cdf	11.5
22	30.0	8.0	inverse_cdf	5.0
22	157.5	36.5	inverse_cdf	40.0
22	135.0	38.0	inverse_cdf	32.5
22	150.0	36.0	inverse_cdf	39.0
22	105.0	23.5	inverse_cdf	23.0
22	15.0	3.5	inverse_cdf	3.0
22	157.5	35.5	inverse_cdf	40.0
22	37.5	10.5	inverse_cdf	7.5
22	120.0	26.5	inverse_cdf	25.5
22	172.5	42.0	inverse_cdf	41.5
22	52.5	17.0	inverse_cdf	16.0
22	30.0	11.5	inverse_cdf	5.0
22	165.0	40.0	inverse_cdf	41.0
22	90.0	22.0	inverse_cdf	22.0
22	127.5	33.0	inverse_cdf	28.0
22	135.0	33.0	inverse_cdf	32.5
22	60.0	17.0	inverse_cdf	18.5
22	112.5	25.0	inverse_cdf	24.0
22	150.0	40.0	inverse_cdf	39.0
22	97.5	23.0	inverse_cdf	22.5
22	67.5	17.5	inverse_cdf	20.0
22	22.5	7.0	inverse_cdf	4.0
22	142.5	26.0	inverse_cdf	36.5
22	82.5	21.0	inverse_cdf	21.5
22	75.0	19.5	inverse_cdf	21.0
22	45.0	16.0	inverse_cdf	11.5
22	172.5	42.0	inverse_cdf	41.5
22	120.0	25.5	inverse_cdf	25.5
22	52.5	18.5	inverse_cdf	16.0
22	135.0	28.5	inverse_cdf	32.5
22	60.0	17.0	inverse_cdf	18.5
22	37.5	16.0	inverse_cdf	7.5
22	142.5	26.0	inverse_cdf	36.5
22	7.5	3.5	inverse_cdf	2.5
22	97.5	22.0	inverse_cdf	22.5
22	67.5	18.5	inverse_cdf	20.0
22	90.0	22.5	inverse_cdf	22.0
22	150.0	32.5	inverse_cdf	39.0
22	112.5	26.5	inverse_cdf	24.0
22	30.0	11.0	inverse_cdf	5.0
22	22.5	8.5	inverse_cdf	4.0
22	157.5	40.0	inverse_cdf	40.0
22	165.0	42.0	inverse_cdf	41.0
22	15.0	10.0	inverse_cdf	3.0
22	75.0	21.0	inverse_cdf	21.0
22	45.0	16.5	inverse_cdf	11.5
22	127.5	24.0	inverse_cdf	28.0
22	82.5	21.0	inverse_cdf	21.5
22	105.0	24.0	inverse_cdf	23.0
23	30.0	7.5	inverse_cdf	5.0
23	165.0	40.0	inverse_cdf	41.0
23	142.5	26.0	inverse_cdf	36.5
23	60.0	12.5	inverse_cdf	18.5
23	67.5	19.0	inverse_cdf	20.0
23	120.0	24.0	inverse_cdf	25.5
23	45.0	4.0	inverse_cdf	11.5
23	150.0	24.5	inverse_cdf	39.0
23	37.5	5.5	inverse_cdf	7.5
23	97.5	23.0	inverse_cdf	22.5
23	22.5	5.0	inverse_cdf	4.0
23	75.0	19.0	inverse_cdf	21.0
23	52.5	6.5	inverse_cdf	16.0
23	172.5	41.5	inverse_cdf	41.5
23	135.0	25.0	inverse_cdf	32.5
23	157.5	35.5	inverse_cdf	40.0
23	90.0	22.5	inverse_cdf	22.0
23	112.5	23.5	inverse_cdf	24.0
23	67.5	17.0	inverse_cdf	20.0
23	142.5	24.5	inverse_cdf	36.5
23	15.0	3.5	inverse_cdf	3.0
23	60.0	19.0	inverse_cdf	18.5
23	30.0	5.5	inverse_cdf	5.0
23	112.5	23.5	inverse_cdf	24.0
23	157.5	39.5	inverse_cdf	40.0
23	165.0	39.5	inverse_cdf	41.0
23	22.5	3.5	inverse_cdf	4.0
23	75.0	21.0	inverse_cdf	21.0
23	52.5	3.5	inverse_cdf	16.0
23	120.0	24.0	inverse_cdf	25.5
23	105.0	23.5	inverse_cdf	23.0
23	127.5	34.0	inverse_cdf	28.0
23	37.5	7.0	inverse_cdf	7.5
23	97.5	23.0	inverse_cdf	22.5
23	45.0	5.0	inverse_cdf	11.5
23	150.0	32.5	inverse_cdf	39.0
23	172.5	42.0	inverse_cdf	41.5
23	82.5	21.0	inverse_cdf	21.5
23	45.0	8.0	inverse_cdf	11.5
23	22.5	2.0	inverse_cdf	4.0
23	127.5	25.0	inverse_cdf	28.0
23	142.5	29.5	inverse_cdf	36.5
23	82.5	21.0	inverse_cdf	21.5
23	7.5	2.5	inverse_cdf	2.5
23	135.0	34.5	inverse_cdf	32.5
23	15.0	5.5	inverse_cdf	3.0
23	172.5	40.5	inverse_cdf	41.5
23	90.0	22.0	inverse_cdf	22.0
23	67.5	25.5	inverse_cdf	20.0
23	157.5	33.0	inverse_cdf	40.0
23	105.0	23.5	inverse_cdf	23.0
23	97.5	23.5	inverse_cdf	22.5
23	120.0	24.5	inverse_cdf	25.5
23	30.0	4.0	inverse_cdf	5.0
23	150.0	33.0	inverse_cdf	39.0
23	37.5	7.0	inverse_cdf	7.5
23	112.5	23.0	inverse_cdf	24.0
23	52.5	8.5	inverse_cdf	16.0
23	15.0	2.5	inverse_cdf	3.0
23	22.5	4.0	inverse_cdf	4.0
23	82.5	20.5	inverse_cdf	21.5
23	120.0	26.5	inverse_cdf	25.5
23	172.5	23.0	inverse_cdf	41.5
23	142.5	36.0	inverse_cdf	36.5
23	150.0	35.5	inverse_cdf	39.0
23	45.0	7.5	inverse_cdf	11.5
23	67.5	21.0	inverse_cdf	20.0
23	60.0	18.5	inverse_cdf	18.5
23	52.5	8.5	inverse_cdf	16.0
23	112.5	25.0	inverse_cdf	24.0
23	157.5	35.5	inverse_cdf	40.0
23	7.5	2.5	inverse_cdf	2.5
23	97.5	22.0	inverse_cdf	22.5
23	75.0	19.5	inverse_cdf	21.0
23	90.0	21.5	inverse_cdf	22.0
23	105.0	24.5	inverse_cdf	23.0
23	127.5	30.0	inverse_cdf	28.0
23	165.0	39.0	inverse_cdf	41.0
23	30.0	6.5	inverse_cdf	5.0
23	37.5	11.5	inverse_cdf	7.5
23	135.0	36.0	inverse_cdf	32.5
23	37.5	5.5	inverse_cdf	7.5
23	75.0	21.5	inverse_cdf	21.0
23	112.5	24.5	inverse_cdf	24.0
23	120.0	31.0	inverse_cdf	25.5
23	52.5	6.0	inverse_cdf	16.0
23	90.0	21.5	inverse_cdf	22.0
23	172.5	41.0	inverse_cdf	41.5
23	82.5	21.0	inverse_cdf	21.5
23	30.0	5.0	inverse_cdf	5.0
23	142.5	41.0	inverse_cdf	36.5
23	157.5	18.5	inverse_cdf	40.0
23	105.0	23.5	inverse_cdf	23.0
23	127.5	34.5	inverse_cdf	28.0
23	15.0	5.0	inverse_cdf	3.0
23	165.0	39.5	inverse_cdf	41.0
23	60.0	11.0	inverse_cdf	18.5
23	22.5	3.0	inverse_cdf	4.0
23	97.5	24.0	inverse_cdf	22.5
23	67.5	11.5	inverse_cdf	20.0
23	7.5	4.0	inverse_cdf	2.5
23	45.0	18.5	inverse_cdf	11.5
23	52.5	4.5	inverse_cdf	16.0
23	165.0	39.5	inverse_cdf	41.0
23	90.0	22.0	inverse_cdf	22.0
23	45.0	15.5	inverse_cdf	11.5
23	30.0	15.0	inverse_cdf	5.0
23	135.0	33.0	inverse_cdf	32.5
23	150.0	27.5	inverse_cdf	39.0
23	15.0	4.5	inverse_cdf	3.0
23	157.5	41.0	inverse_cdf	40.0
23	105.0	24.0	inverse_cdf	23.0
23	75.0	5.0	inverse_cdf	21.0
23	82.5	20.5	inverse_cdf	21.5
23	120.0	24.5	inverse_cdf	25.5
23	97.5	24.5	inverse_cdf	22.5
23	142.5	35.0	inverse_cdf	36.5
23	7.5	16.0	inverse_cdf	2.5
23	67.5	14.0	inverse_cdf	20.0
23	22.5	6.0	inverse_cdf	4.0
23	37.5	7.0	inverse_cdf	7.5
23	112.5	29.0	inverse_cdf	24.0
23	172.5	42.0	inverse_cdf	41.5
23	15.0	5.0	inverse_cdf	3.0
23	157.5	32.0	inverse_cdf	40.0
23	165.0	42.0	inverse_cdf	41.0
23	45.0	11.5	inverse_cdf	11.5
23	135.0	23.0	inverse_cdf	32.5
23	82.5	21.0	inverse_cdf	21.5
23	37.5	8.0	inverse_cdf	7.5
23	105.0	23.5	inverse_cdf	23.0
23	22.5	4.0	inverse_cdf	4.0
23	142.5	37.0	inverse_cdf	36.5
23	75.0	23.0	inverse_cdf	21.0
23	67.5	16.5	inverse_cdf	20.0
23	97.5	23.0	inverse_cdf	22.5
23	172.5	42.0	inverse_cdf	41.5
23	52.5	18.0	inverse_cdf	16.0
23	7.5	2.5	inverse_cdf	2.5
23	90.0	22.0	inverse_cdf	22.0
23	127.5	25.5	inverse_cdf	28.0
23	30.0	4.0	inverse_cdf	5.0
23	60.0	11.5	inverse_cdf	18.5
23	112.5	24.5	inverse_cdf	24.0
23	120.0	25.0	inverse_cdf	25.5
23	7.5	2.5	inverse_cdf	2.5
23	30.0	5.0	inverse_cdf	5.0
23	150.0	27.0	inverse_cdf	39.0
23	52.5	14.0	inverse_cdf	16.0
23	37.5	7.0	inverse_cdf	7.5
23	67.5	16.0	inverse_cdf	20.0
23	112.5	25.0	inverse_cdf	24.0
23	82.5	18.0	inverse_cdf	21.5
23	45.0	11.0	inverse_cdf	11.5
23	97.5	24.0	inverse_cdf	22.5
23	22.5	3.5	inverse_cdf	4.0
23	120.0	33.0	inverse_cdf	25.5
23	15.0	3.5	inverse_cdf	3.0
23	60.0	8.0	inverse_cdf	18.5
23	172.5	42.0	inverse_cdf	41.5
23	157.5	41.5	inverse_cdf	40.0
23	165.0	40.0	inverse_cdf	41.0
23	75.0	20.5	inverse_cdf	21.0
23	105.0	24.0	inverse_cdf	23.0
23	135.0	33.5	inverse_cdf	32.5
23	127.5	35.5	inverse_cdf	28.0
23	142.5	36.5	inverse_cdf	36.5
23	37.5	11.0	cdf	11.5
23	15.0	4.0	cdf	8.0
23	90.0	22.0	cdf	22.0
23	75.0	11.0	cdf	16.0
23	45.0	10.0	cdf	12.0
23	120.0	31.0	cdf	31.0
23	157.5	36.0	cdf	34.0
23	22.5	10.0	cdf	10.0
23	60.0	10.0	cdf	13.0
23	15.0	9.0	cdf	8.0
23	52.5	14.5	cdf	12.5
23	37.5	14.0	cdf	11.5
23	60.0	16.0	cdf	13.0
23	75.0	18.5	cdf	16.0
23	112.5	25.0	cdf	30.0
23	67.5	16.0	cdf	14.0
23	120.0	30.0	cdf	31.0
23	45.0	13.0	cdf	12.0
23	165.0	35.0	cdf	36.0
23	30.0	9.5	cdf	11.0
23	97.5	25.0	cdf	25.5
23	105.0	25.5	cdf	28.0
23	22.5	9.0	cdf	10.0
23	90.0	22.0	cdf	22.0
23	90.0	22.0	cdf	22.0
23	112.5	28.0	cdf	30.0
23	82.5	19.5	cdf	18.5
23	75.0	18.5	cdf	16.0
23	67.5	14.0	cdf	14.0
23	142.5	33.0	cdf	32.5
23	7.5	5.5	cdf	5.5
23	165.0	38.5	cdf	36.0
23	105.0	28.5	cdf	28.0
23	127.5	34.0	cdf	31.5
23	157.5	34.5	cdf	34.0
23	97.5	25.0	cdf	25.5
23	30.0	11.0	cdf	11.0
23	172.5	38.5	cdf	38.5
23	15.0	8.0	cdf	8.0
23	45.0	13.5	cdf	12.0
23	120.0	32.0	cdf	31.0
23	150.0	36.0	cdf	33.0
23	37.5	10.5	cdf	11.5
23	67.5	13.5	cdf	14.0
23	75.0	19.0	cdf	16.0
23	142.5	34.5	cdf	32.5
23	105.0	24.0	cdf	28.0
23	30.0	9.0	cdf	11.0
23	157.5	31.5	cdf	34.0
23	120.0	30.0	cdf	31.0
23	112.5	33.0	cdf	30.0
23	37.5	15.0	cdf	11.5
23	82.5	19.0	cdf	18.5
23	97.5	26.0	cdf	25.5
23	15.0	5.5	cdf	8.0
23	45.0	10.5	cdf	12.0
23	60.0	12.0	cdf	13.0
23	52.5	8.5	cdf	12.5
23	150.0	31.0	cdf	33.0
23	90.0	22.5	cdf	22.0
23	7.5	5.0	cdf	5.5
23	127.5	32.0	cdf	31.5
23	165.0	35.0	cdf	36.0
23	97.5	26.0	cdf	25.5
23	150.0	37.5	cdf	33.0
23	112.5	31.5	cdf	30.0
23	75.0	10.5	cdf	16.0
23	82.5	18.5	cdf	18.5
23	165.0	38.0	cdf	36.0
23	172.5	38.5	cdf	38.5
23	52.5	12.5	cdf	12.5
23	90.0	22.0	cdf	22.0
23	127.5	32.0	cdf	31.5
23	60.0	12.0	cdf	13.0
23	157.5	36.5	cdf	34.0
23	15.0	8.0	cdf	8.0
23	67.5	12.0	cdf	14.0
23	7.5	5.5	cdf	5.5
23	135.0	34.5	cdf	32.0
23	45.0	15.0	cdf	12.0
23	142.5	34.5	cdf	32.5
23	30.0	8.5	cdf	11.0
23	120.0	33.5	cdf	31.0
23	22.5	8.5	cdf	10.0
23	105.0	25.0	cdf	28.0
23	37.5	13.5	cdf	11.5
23	165.0	36.0	cdf	36.0
23	15.0	10.0	cdf	8.0
23	7.5	5.5	cdf	5.5
23	97.5	25.0	cdf	25.5
23	52.5	13.5	cdf	12.5
23	172.5	38.5	cdf	38.5
23	112.5	34.0	cdf	30.0
23	90.0	22.0	cdf	22.0
23	75.0	19.5	cdf	16.0
23	67.5	17.0	cdf	14.0
23	157.5	35.5	cdf	34.0
23	120.0	34.5	cdf	31.0
23	30.0	8.0	cdf	11.0
23	150.0	36.0	cdf	33.0
23	82.5	19.0	cdf	18.5
23	135.0	34.0	cdf	32.0
23	105.0	30.0	cdf	28.0
23	22.5	7.5	cdf	10.0
23	45.0	10.5	cdf	12.0
23	142.5	35.0	cdf	32.5
23	127.5	33.5	cdf	31.5
23	60.0	13.5	cdf	13.0
23	37.5	10.0	cdf	11.5
23	15.0	8.5	cdf	8.0
23	45.0	10.0	cdf	12.0
23	112.5	35.5	cdf	30.0
23	165.0	38.0	cdf	36.0
23	7.5	5.5	cdf	5.5
23	157.5	39.0	cdf	34.0
23	135.0	35.5	cdf	32.0
23	67.5	14.0	cdf	14.0
23	60.0	12.5	cdf	13.0
23	82.5	18.0	cdf	18.5
23	30.0	9.5	cdf	11.0
23	75.0	19.5	cdf	16.0
23	105.0	24.0	cdf	28.0
23	22.5	10.5	cdf	10.0
23	150.0	30.5	cdf	33.0
23	120.0	33.0	cdf	31.0
23	90.0	21.5	cdf	22.0
23	172.5	38.0	cdf	38.5
