subject	session	condition	space	value	value_deg	sd_E	mean_error	mean_abs_error
03	1		orientation	1.9635000228881836	112.50025939941406	0.26444029808044434	-0.0002844124974217266	0.20191818475723267
03	1		orientation	2.094399929046631	120.0002670288086	0.2777601182460785	0.019464271143078804	0.2127648890018463
03	1		orientation	2.225290060043335	127.49972534179688	0.23681312799453735	0.031605180352926254	0.18790000677108765
03	1		orientation	2.3561899662017822	134.99974060058594	0.20245066285133362	0.036975961178541183	0.15959976613521576
03	1		orientation	2.4870901107788086	142.499755859375	0.16841979324817657	-0.00041109396261163056	0.12606583535671234
03	1		orientation	2.617990016937256	149.99977111816406	0.15464113652706146	-0.04719691723585129	0.12135223299264908
03	1		orientation	2.748889923095703	157.49978637695312	0.17159894108772278	-0.1075640320777893	0.1526404768228531
03	1		orientation	2.8797900676727295	164.9998016357422	0.20524722337722778	-0.13460958003997803	0.18045273423194885
03	1		orientation	3.0106899738311768	172.49981689453125	0.2863645851612091	-0.12193775177001953	0.22227832674980164
03	2		orientation	0.13089999556541443	7.500016689300537	0.21206530928611755	0.07662207633256912	0.15840284526348114
03	2		orientation	0.26179999113082886	15.000033378601074	0.15575093030929565	0.07704506069421768	0.12089918553829193
03	2		orientation	0.3926999866962433	22.500051498413086	0.15119218826293945	0.03188897669315338	0.11381635814905167
03	2		orientation	0.5235999822616577	30.00006675720215	0.1480213701725006	0.014616500586271286	0.11560460180044174
03	2		orientation	0.6545000076293945	37.50008773803711	0.15602567791938782	-0.005142721347510815	0.12272115051746368
03	2		orientation	0.7853999733924866	45.00010299682617	0.17085441946983337	-0.012433800846338272	0.12857139110565186
03	2		orientation	0.9162999987602234	52.500118255615234	0.17894169688224792	-0.012929556891322136	0.1348622739315033
03	2		orientation	1.0471999645233154	60.0001335144043	0.2047583907842636	-0.003824946703389287	0.15069574117660522
03	2		orientation	1.1780999898910522	67.50015258789062	0.21814292669296265	0.026699889451265335	0.16318070888519287
03	2		orientation	1.309000015258789	75.00017547607422	0.22003556787967682	0.0632781907916069	0.17463254928588867
03	2		orientation	1.4399000406265259	82.50019073486328	0.21035219728946686	0.06427046656608582	0.16555851697921753
03	2		orientation	1.5707999467849731	90.00020599365234	0.2014450579881668	0.03094777651131153	0.14398790895938873
03	2		orientation	1.70169997215271	97.5002212524414	0.2158041000366211	0.005808662623167038	0.15991565585136414
03	2		orientation	1.8325999975204468	105.00023651123047	0.24010536074638367	-0.029042648151516914	0.18399575352668762
03	2		orientation	1.9635000228881836	112.50025939941406	0.25597381591796875	-0.024004727602005005	0.1936376392841339
03	2		orientation	2.094399929046631	120.0002670288086	0.24931558966636658	0.012100017629563808	0.1903037428855896
03	2		orientation	2.225290060043335	127.49972534179688	0.22118298709392548	0.03801390901207924	0.17466002702713013
03	2		orientation	2.3561899662017822	134.99974060058594	0.18863460421562195	0.03640063479542732	0.14910124242305756
03	2		orientation	2.4870901107788086	142.499755859375	0.1625686138868332	0.0045675612054765224	0.12558023631572723
03	2		orientation	2.617990016937256	149.99977111816406	0.1475667804479599	-0.039284225553274155	0.11131858825683594
03	2		orientation	2.748889923095703	157.49978637695312	0.1665673404932022	-0.09335707128047943	0.13953088223934174
03	2		orientation	2.8797900676727295	164.9998016357422	0.19614075124263763	-0.12697075307369232	0.1688932180404663
03	2		orientation	3.0106899738311768	172.49981689453125	0.22630290687084198	-0.09749836474657059	0.17226910591125488
27	1		orientation	0.13089999556541443	7.500016689300537	0.19911831617355347	0.07665839791297913	0.13548916578292847
27	1		orientation	0.26179999113082886	15.000033378601074	0.16242708265781403	0.013991301879286766	0.10167977958917618
27	1		orientation	0.3926999866962433	22.500051498413086	0.1583849936723709	-0.0129625853151083	0.11737728863954544
27	1		orientation	0.5235999822616577	30.00006675720215	0.19708271324634552	0.014406828209757805	0.13918505609035492
27	1		orientation	0.6545000076293945	37.50008773803711	0.20732514560222626	0.00990818627178669	0.14200855791568756
27	1		orientation	0.7853999733924866	45.00010299682617	0.30084264278411865	-0.0370270311832428	0.1859622448682785
27	1		orientation	0.9162999987602234	52.500118255615234	0.37722325325012207	-0.0029587307944893837	0.252175897359848
27	1		orientation	1.0471999645233154	60.0001335144043	0.40657469630241394	0.046482909470796585	0.28532201051712036
27	1		orientation	1.1780999898910522	67.50015258789062	0.34783846139907837	0.04615068808197975	0.2513854503631592
27	1		orientation	1.309000015258789	75.00017547607422	0.2645201086997986	0.12040717899799347	0.2269739955663681
27	1		orientation	1.4399000406265259	82.50019073486328	0.14812114834785461	0.11364374309778214	0.1506294459104538
27	1		orientation	1.5707999467849731	90.00020599365234	0.10300149023532867	0.02803902141749859	0.06960021704435349
27	1		orientation	1.70169997215271	97.5002212524414	0.13039787113666534	-0.07740144431591034	0.1003088653087616
27	1		orientation	1.8325999975204468	105.00023651123047	0.17191314697265625	-0.13348081707954407	0.17560714483261108
27	1		orientation	1.9635000228881836	112.50025939941406	0.27510395646095276	-0.11494800448417664	0.22008326649665833
27	1		orientation	2.094399929046631	120.0002670288086	0.3469027578830719	-0.03365859016776085	0.24692711234092712
27	1		orientation	2.225290060043335	127.49972534179688	0.33636417984962463	-0.006974802818149328	0.2463187575340271
27	1		orientation	2.3561899662017822	134.99974060058594	0.2303527444601059	0.029149632900953293	0.15650130808353424
27	1		orientation	2.4870901107788086	142.499755859375	0.1975223422050476	-0.011772957630455494	0.11174724996089935
27	1		orientation	2.617990016937256	149.99977111816406	0.21706271171569824	-0.052108947187662125	0.16032706201076508
27	1		orientation	2.748889923095703	157.49978637695312	0.2669387757778168	-0.09719168394804001	0.2066086232662201
27	1		orientation	2.8797900676727295	164.9998016357422	0.332889586687088	-0.004950168542563915	0.22687870264053345
27	1		orientation	3.0106899738311768	172.49981689453125	0.32475757598876953	0.0531669482588768	0.22550353407859802
27	2		orientation	0.13089999556541443	7.500016689300537	0.19464337825775146	0.06715686619281769	0.1346484124660492
27	2		orientation	0.26179999113082886	15.000033378601074	0.159885972738266	0.009870501235127449	0.10259110480546951
27	2		orientation	0.3926999866962433	22.500051498413086	0.17904819548130035	-0.012594452127814293	0.1290213167667389
27	2		orientation	0.5235999822616577	30.00006675720215	0.18372100591659546	-0.0103713758289814	0.13637389242649078
27	2		orientation	0.6545000076293945	37.50008773803711	0.21959540247917175	-0.0022599392104893923	0.14997930824756622
27	2		orientation	0.7853999733924866	45.00010299682617	0.31717467308044434	-0.029175925999879837	0.2041223645210266
27	2		orientation	0.9162999987602234	52.500118255615234	0.3606104552745819	-0.026571443304419518	0.2444174587726593
27	2		orientation	1.0471999645233154	60.0001335144043	0.40045854449272156	0.04873856529593468	0.28454315662384033
27	2		orientation	1.1780999898910522	67.50015258789062	0.3867248296737671	0.08617685735225677	0.2865179479122162
27	2		orientation	1.309000015258789	75.00017547607422	0.2625477910041809	0.13590912520885468	0.2338576316833496
27	2		orientation	1.4399000406265259	82.50019073486328	0.16031940281391144	0.11293638497591019	0.15688973665237427
27	2		orientation	1.5707999467849731	90.00020599365234	0.10897913575172424	0.02736029028892517	0.07118354737758636
27	2		orientation	1.70169997215271	97.5002212524414	0.09971363097429276	-0.07083087414503098	0.09217003732919693
27	2		orientation	1.8325999975204468	105.00023651123047	0.1701299399137497	-0.1313147097826004	0.17620378732681274
27	2		orientation	1.9635000228881836	112.50025939941406	0.2906431555747986	-0.10493549704551697	0.23642030358314514
27	2		orientation	2.094399929046631	120.0002670288086	0.36912211775779724	-0.062065210193395615	0.26841676235198975
27	2		orientation	2.225290060043335	127.49972534179688	0.3507474660873413	0.01050791796296835	0.2642137110233307
27	2		orientation	2.3561899662017822	134.99974060058594	0.22928130626678467	0.042361751198768616	0.161824032664299
27	2		orientation	2.4870901107788086	142.499755859375	0.20998895168304443	-0.011237985454499722	0.11984426528215408
27	2		orientation	2.617990016937256	149.99977111816406	0.22450818121433258	-0.05563492700457573	0.16416271030902863
27	2		orientation	2.748889923095703	157.49978637695312	0.2630458176136017	-0.06466855853796005	0.1974196434020996
27	2		orientation	2.8797900676727295	164.9998016357422	0.3411848545074463	-0.011346021667122841	0.23349356651306152
27	2		orientation	3.0106899738311768	172.49981689453125	0.33115023374557495	0.03216077759861946	0.2351115643978119
23	1		orientation	0.13089999556541443	7.500016689300537	0.5437590479850769	0.040150199085474014	0.41986387968063354
23	1		orientation	0.26179999113082886	15.000033378601074	0.4743095338344574	0.09745470434427261	0.3663685917854309
23	1		orientation	0.3926999866962433	22.500051498413086	0.39469316601753235	0.09847590327262878	0.3053651452064514
23	1		orientation	0.5235999822616577	30.00006675720215	0.3643222749233246	0.05783695727586746	0.2768237590789795
23	1		orientation	0.6545000076293945	37.50008773803711	0.3261783719062805	0.030490893870592117	0.22534391283988953
23	1		orientation	0.7853999733924866	45.00010299682617	0.346222460269928	0.001547040417790413	0.2377798706293106
23	1		orientation	0.9162999987602234	52.500118255615234	0.3889506459236145	-0.04846926033496857	0.292026162147522
23	1		orientation	1.0471999645233154	60.0001335144043	0.4864729046821594	-0.022662602365016937	0.38018524646759033
23	1		orientation	1.1780999898910522	67.50015258789062	0.5425707101821899	0.024206824600696564	0.4228214621543884
23	1		orientation	1.309000015258789	75.00017547607422	0.6036754250526428	0.07039639353752136	0.48024895787239075
23	1		orientation	1.4399000406265259	82.50019073486328	0.45496904850006104	0.12152931839227676	0.36430972814559937
23	1		orientation	1.5707999467849731	90.00020599365234	0.44138380885124207	0.09002581983804703	0.3356578052043915
23	1		orientation	1.70169997215271	97.5002212524414	0.39075255393981934	0.058445923030376434	0.28022855520248413
23	1		orientation	1.8325999975204468	105.00023651123047	0.3577205538749695	-0.0026565613225102425	0.2563152015209198
23	1		orientation	1.9635000228881836	112.50025939941406	0.36796292662620544	-0.025215843692421913	0.27312731742858887
23	1		orientation	2.094399929046631	120.0002670288086	0.38989293575286865	-0.07907117158174515	0.29317912459373474
23	1		orientation	2.225290060043335	127.49972534179688	0.47243407368659973	-0.0551782101392746	0.35299378633499146
23	1		orientation	2.3561899662017822	134.99974060058594	0.4901541769504547	-0.058729562908411026	0.37078553438186646
23	1		orientation	2.4870901107788086	142.499755859375	0.4629477858543396	-0.0283794142305851	0.34834161400794983
23	1		orientation	2.617990016937256	149.99977111816406	0.4706612527370453	-0.038324031978845596	0.3575775623321533
23	1		orientation	2.748889923095703	157.49978637695312	0.4703769087791443	-0.050274867564439774	0.35550859570503235
23	1		orientation	2.8797900676727295	164.9998016357422	0.4820587635040283	-0.1374335139989853	0.3695758581161499
23	1		orientation	3.0106899738311768	172.49981689453125	0.5235704183578491	-0.10477238893508911	0.40274542570114136
23	2		orientation	0.13089999556541443	7.500016689300537	0.5513637661933899	0.003844813909381628	0.4307281970977783
23	2		orientation	0.26179999113082886	15.000033378601074	0.5383491516113281	0.0673026517033577	0.41835248470306396
23	2		orientation	0.3926999866962433	22.500051498413086	0.43972867727279663	0.07820142805576324	0.3412628471851349
23	2		orientation	0.5235999822616577	30.00006675720215	0.36933600902557373	0.06411450356245041	0.278382271528244
23	2		orientation	0.6545000076293945	37.50008773803711	0.3603043258190155	0.029789738357067108	0.2505585849285126
23	2		orientation	0.7853999733924866	45.00010299682617	0.3427107036113739	0.0018570933025330305	0.2299748808145523
23	2		orientation	0.9162999987602234	52.500118255615234	0.4319199025630951	-0.009032298810780048	0.31766262650489807
23	2		orientation	1.0471999645233154	60.0001335144043	0.5101475715637207	-0.05206228792667389	0.40603503584861755
23	2		orientation	1.1780999898910522	67.50015258789062	0.5819604396820068	-0.002563177142292261	0.45701178908348083
23	2		orientation	1.309000015258789	75.00017547607422	0.6097661256790161	0.0617835707962513	0.48618534207344055
23	2		orientation	1.4399000406265259	82.50019073486328	0.5408844947814941	0.11568266898393631	0.43747225403785706
23	2		orientation	1.5707999467849731	90.00020599365234	0.4757918417453766	0.08956118673086166	0.3693212568759918
23	2		orientation	1.70169997215271	97.5002212524414	0.4004640281200409	0.07129969447851181	0.2885891795158386
23	2		orientation	1.8325999975204468	105.00023651123047	0.36956697702407837	0.03116004914045334	0.26817089319229126
23	2		orientation	1.9635000228881836	112.50025939941406	0.37447091937065125	-0.04949619993567467	0.28088414669036865
23	2		orientation	2.094399929046631	120.0002670288086	0.40906667709350586	-0.049482446163892746	0.3077941834926605
23	2		orientation	2.225290060043335	127.49972534179688	0.4237052798271179	-0.1076863631606102	0.32118701934814453
23	2		orientation	2.3561899662017822	134.99974060058594	0.5041930079460144	-0.07604731619358063	0.38412341475486755
23	2		orientation	2.4870901107788086	142.499755859375	0.5116819739341736	-0.02067258022725582	0.3914921283721924
23	2		orientation	2.617990016937256	149.99977111816406	0.5055583715438843	-0.027981311082839966	0.3857653737068176
23	2		orientation	2.748889923095703	157.49978637695312	0.5030619502067566	-0.0164786446839571	0.38361403346061707
23	2		orientation	2.8797900676727295	164.9998016357422	0.5090019702911377	-0.10957208275794983	0.3863891065120697
23	2		orientation	3.0106899738311768	172.49981689453125	0.5735931992530823	-0.07955349236726761	0.4391392767429352
21	1		orientation	0.13089999556541443	7.500016689300537	0.1857650727033615	0.01614171452820301	0.14583608508110046
21	1		orientation	0.26179999113082886	15.000033378601074	0.19419078528881073	-0.01410439983010292	0.14661462604999542
21	1		orientation	0.3926999866962433	22.500051498413086	0.20904392004013062	-0.03436310589313507	0.1608801931142807
21	1		orientation	0.5235999822616577	30.00006675720215	0.23788005113601685	-0.03117663599550724	0.1785704642534256
21	1		orientation	0.6545000076293945	37.50008773803711	0.27980053424835205	-0.04029764607548714	0.20635797083377838
21	1		orientation	0.7853999733924866	45.00010299682617	0.31103092432022095	-0.03306983411312103	0.2255314439535141
21	1		orientation	0.9162999987602234	52.500118255615234	0.36245590448379517	0.022859463468194008	0.26555362343788147
21	1		orientation	1.0471999645233154	60.0001335144043	0.36542677879333496	0.06749144941568375	0.2768915295600891
21	1		orientation	1.1780999898910522	67.50015258789062	0.37092775106430054	0.1377575695514679	0.29566338658332825
21	1		orientation	1.309000015258789	75.00017547607422	0.33554092049598694	0.12444119155406952	0.28037700057029724
21	1		orientation	1.4399000406265259	82.50019073486328	0.30842095613479614	0.15939608216285706	0.2752285897731781
21	1		orientation	1.5707999467849731	90.00020599365234	0.26497378945350647	0.13517388701438904	0.2420646697282791
21	1		orientation	1.70169997215271	97.5002212524414	0.21676647663116455	0.07361027598381042	0.18186026811599731
21	1		orientation	1.8325999975204468	105.00023651123047	0.20319269597530365	-3.337383168400265e-05	0.1468553990125656
21	1		orientation	1.9635000228881836	112.50025939941406	0.18504786491394043	-0.08591128140687943	0.15032699704170227
21	1		orientation	2.094399929046631	120.0002670288086	0.21691732108592987	-0.1750677525997162	0.21855440735816956
21	1		orientation	2.225290060043335	127.49972534179688	0.27336961030960083	-0.24140682816505432	0.2894296944141388
21	1		orientation	2.3561899662017822	134.99974060058594	0.3537431061267853	-0.27482858300209045	0.3520420491695404
21	1		orientation	2.4870901107788086	142.499755859375	0.4231957197189331	-0.19334110617637634	0.3460901379585266
21	1		orientation	2.617990016937256	149.99977111816406	0.40228691697120667	0.005090896040201187	0.28691405057907104
21	1		orientation	2.748889923095703	157.49978637695312	0.32322949171066284	0.06351542472839355	0.22998875379562378
21	1		orientation	2.8797900676727295	164.9998016357422	0.23337936401367188	0.10532134771347046	0.1792047768831253
21	1		orientation	3.0106899738311768	172.49981689453125	0.2037041187286377	0.08002170920372009	0.16628018021583557
21	2		orientation	0.13089999556541443	7.500016689300537	0.18609383702278137	0.017110619693994522	0.14827384054660797
21	2		orientation	0.26179999113082886	15.000033378601074	0.18522438406944275	-0.004160726442933083	0.1390540450811386
21	2		orientation	0.3926999866962433	22.500051498413086	0.20533938705921173	-0.040232595056295395	0.15759170055389404
21	2		orientation	0.5235999822616577	30.00006675720215	0.23399992287158966	-0.05063336342573166	0.17793884873390198
21	2		orientation	0.6545000076293945	37.50008773803711	0.27755510807037354	-0.042920663952827454	0.20395022630691528
21	2		orientation	0.7853999733924866	45.00010299682617	0.3009761869907379	0.004157029092311859	0.21785889565944672
21	2		orientation	0.9162999987602234	52.500118255615234	0.3288692235946655	0.02313230186700821	0.23790374398231506
21	2		orientation	1.0471999645233154	60.0001335144043	0.3445786237716675	0.0797346755862236	0.25845062732696533
21	2		orientation	1.1780999898910522	67.50015258789062	0.32707396149635315	0.1283455789089203	0.26265180110931396
21	2		orientation	1.309000015258789	75.00017547607422	0.3262096345424652	0.15674453973770142	0.2706068456172943
21	2		orientation	1.4399000406265259	82.50019073486328	0.29737040400505066	0.15491171181201935	0.2672525942325592
21	2		orientation	1.5707999467849731	90.00020599365234	0.25551319122314453	0.12457827478647232	0.2269853800535202
21	2		orientation	1.70169997215271	97.5002212524414	0.22098010778427124	0.08191840350627899	0.18695366382598877
21	2		orientation	1.8325999975204468	105.00023651123047	0.19058340787887573	0.006698441691696644	0.14137041568756104
21	2		orientation	1.9635000228881836	112.50025939941406	0.18578140437602997	-0.08425368368625641	0.1512855887413025
21	2		orientation	2.094399929046631	120.0002670288086	0.20316608250141144	-0.15724855661392212	0.19926433265209198
21	2		orientation	2.225290060043335	127.49972534179688	0.2586376368999481	-0.23965631425380707	0.2787308990955353
21	2		orientation	2.3561899662017822	134.99974060058594	0.3430204391479492	-0.23845049738883972	0.3184080123901367
21	2		orientation	2.4870901107788086	142.499755859375	0.38223037123680115	-0.1555895060300827	0.2990683615207672
21	2		orientation	2.617990016937256	149.99977111816406	0.3481144309043884	0.00782958883792162	0.24336527287960052
21	2		orientation	2.748889923095703	157.49978637695312	0.27089837193489075	0.0765790119767189	0.1919216364622116
21	2		orientation	2.8797900676727295	164.9998016357422	0.21896950900554657	0.09128253161907196	0.16630592942237854
21	2		orientation	3.0106899738311768	172.49981689453125	0.19197635352611542	0.07119826972484589	0.15266235172748566
04	1		orientation	0.13089999556541443	7.500016689300537	0.26502466201782227	0.10166827589273453	0.19889260828495026
04	1		orientation	0.26179999113082886	15.000033378601074	0.2041684091091156	0.10758534073829651	0.1653539091348648
04	1		orientation	0.3926999866962433	22.500051498413086	0.16194365918636322	0.07002396881580353	0.13062281906604767
04	1		orientation	0.5235999822616577	30.00006675720215	0.16008411347866058	0.02247547172009945	0.11522984504699707
04	1		orientation	0.6545000076293945	37.50008773803711	0.16240136325359344	-0.012135050259530544	0.12103449553251266
04	1		orientation	0.7853999733924866	45.00010299682617	0.19472487270832062	-0.04477548599243164	0.15237441658973694
04	1		orientation	0.9162999987602234	52.500118255615234	0.2159363329410553	-0.037197045981884	0.16531895101070404
04	1		orientation	1.0471999645233154	60.0001335144043	0.23912425339221954	-0.0051141902804374695	0.17469622194766998
04	1		orientation	1.1780999898910522	67.50015258789062	0.22213271260261536	-0.009627222083508968	0.15937002003192902
04	1		orientation	1.309000015258789	75.00017547607422	0.22413942217826843	-0.004010030534118414	0.15622539818286896
04	1		orientation	1.4399000406265259	82.50019073486328	0.2351384162902832	0.00313472468405962	0.1626785844564438
04	1		orientation	1.5707999467849731	90.00020599365234	0.25773128867149353	0.01327784638851881	0.18140384554862976
04	1		orientation	1.70169997215271	97.5002212524414	0.2558770477771759	0.059969253838062286	0.1871936321258545
04	1		orientation	1.8325999975204468	105.00023651123047	0.24606135487556458	0.04711424931883812	0.182756707072258
04	1		orientation	1.9635000228881836	112.50025939941406	0.23078249394893646	0.04967120662331581	0.1749403476715088
04	1		orientation	2.094399929046631	120.0002670288086	0.20012928545475006	0.035494592040777206	0.15368810296058655
04	1		orientation	2.225290060043335	127.49972534179688	0.19357357919216156	0.0033257980830967426	0.14333145320415497
04	1		orientation	2.3561899662017822	134.99974060058594	0.18470384180545807	-0.005357927177101374	0.13877426087856293
04	1		orientation	2.4870901107788086	142.499755859375	0.18111862242221832	-0.050363119691610336	0.14417718350887299
04	1		orientation	2.617990016937256	149.99977111816406	0.19996684789657593	-0.07433172315359116	0.16000093519687653
04	1		orientation	2.748889923095703	157.49978637695312	0.22098828852176666	-0.08385449647903442	0.16114504635334015
04	1		orientation	2.8797900676727295	164.9998016357422	0.27403101325035095	-0.11271131783723831	0.19503358006477356
04	1		orientation	3.0106899738311768	172.49981689453125	0.3199000954627991	-0.06386522948741913	0.2265223264694214
04	2		orientation	0.13089999556541443	7.500016689300537	0.23047994077205658	0.07217051833868027	0.1712835133075714
04	2		orientation	0.26179999113082886	15.000033378601074	0.1877547651529312	0.08247917890548706	0.145132914185524
04	2		orientation	0.3926999866962433	22.500051498413086	0.14800694584846497	0.06374527513980865	0.12267938256263733
04	2		orientation	0.5235999822616577	30.00006675720215	0.13303785026073456	0.032671425491571426	0.10368144512176514
04	2		orientation	0.6545000076293945	37.50008773803711	0.14753861725330353	-0.02111494354903698	0.11288769543170929
04	2		orientation	0.7853999733924866	45.00010299682617	0.17534056305885315	-0.045931294560432434	0.13733774423599243
04	2		orientation	0.9162999987602234	52.500118255615234	0.19360743463039398	-0.02784241922199726	0.14698588848114014
04	2		orientation	1.0471999645233154	60.0001335144043	0.21496377885341644	-0.021724587306380272	0.1561119258403778
04	2		orientation	1.1780999898910522	67.50015258789062	0.21980328857898712	-0.010054809972643852	0.15579724311828613
04	2		orientation	1.309000015258789	75.00017547607422	0.23917469382286072	-0.003209324786439538	0.16368351876735687
04	2		orientation	1.4399000406265259	82.50019073486328	0.23104417324066162	0.013450779020786285	0.15928120911121368
04	2		orientation	1.5707999467849731	90.00020599365234	0.2196303755044937	0.017369166016578674	0.1540663093328476
04	2		orientation	1.70169997215271	97.5002212524414	0.24740120768547058	0.025012191385030746	0.17796511948108673
04	2		orientation	1.8325999975204468	105.00023651123047	0.2362651377916336	0.051701292395591736	0.1769232302904129
04	2		orientation	1.9635000228881836	112.50025939941406	0.2199452668428421	0.06590612977743149	0.16912969946861267
04	2		orientation	2.094399929046631	120.0002670288086	0.20332461595535278	0.055525414645671844	0.16044113039970398
04	2		orientation	2.225290060043335	127.49972534179688	0.18000705540180206	0.012693674303591251	0.13326193392276764
04	2		orientation	2.3561899662017822	134.99974060058594	0.16795195639133453	-0.016159888356924057	0.1278829425573349
04	2		orientation	2.4870901107788086	142.499755859375	0.17480510473251343	-0.05130579322576523	0.13823147118091583
04	2		orientation	2.617990016937256	149.99977111816406	0.19247731566429138	-0.08569502085447311	0.16038638353347778
04	2		orientation	2.748889923095703	157.49978637695312	0.21384473145008087	-0.0856943130493164	0.16131530702114105
04	2		orientation	2.8797900676727295	164.9998016357422	0.24754098057746887	-0.09056343138217926	0.16949264705181122
04	2		orientation	3.0106899738311768	172.49981689453125	0.28133612871170044	-0.052112676203250885	0.1938750445842743
15	1		orientation	0.13089999556541443	7.500016689300537	0.24444986879825592	-0.017061574384570122	0.16913709044456482
15	1		orientation	0.26179999113082886	15.000033378601074	0.27789539098739624	-0.005209950264543295	0.19443893432617188
15	1		orientation	0.3926999866962433	22.500051498413086	0.3213905394077301	-0.001000698539428413	0.2332686185836792
15	1		orientation	0.5235999822616577	30.00006675720215	0.3180390000343323	0.040023356676101685	0.2326858788728714
15	1		orientation	0.6545000076293945	37.50008773803711	0.2955739498138428	0.03554852306842804	0.21793372929096222
15	1		orientation	0.7853999733924866	45.00010299682617	0.27093178033828735	0.05486202985048294	0.19066378474235535
15	1		orientation	0.9162999987602234	52.500118255615234	0.27193376421928406	0.02986302599310875	0.18241159617900848
15	1		orientation	1.0471999645233154	60.0001335144043	0.3208085596561432	-0.0038332855328917503	0.22447536885738373
15	1		orientation	1.1780999898910522	67.50015258789062	0.3656370937824249	-0.022698238492012024	0.2743832468986511
15	1		orientation	1.309000015258789	75.00017547607422	0.44325336813926697	0.03503260761499405	0.3411674201488495
15	1		orientation	1.4399000406265259	82.50019073486328	0.45364683866500854	0.11625965684652328	0.36430540680885315
15	1		orientation	1.5707999467849731	90.00020599365234	0.4133074879646301	0.15797200798988342	0.34380337595939636
15	1		orientation	1.70169997215271	97.5002212524414	0.32872274518013	0.1288936734199524	0.2636646628379822
15	1		orientation	1.8325999975204468	105.00023651123047	0.2772674858570099	0.08526719361543655	0.2089800089597702
15	1		orientation	1.9635000228881836	112.50025939941406	0.24389031529426575	0.03435416519641876	0.17764142155647278
15	1		orientation	2.094399929046631	120.0002670288086	0.23811697959899902	-0.031483910977840424	0.1768644154071808
15	1		orientation	2.225290060043335	127.49972534179688	0.2840017080307007	-0.09391210973262787	0.21369031071662903
15	1		orientation	2.3561899662017822	134.99974060058594	0.3171387016773224	-0.14885303378105164	0.253357470035553
15	1		orientation	2.4870901107788086	142.499755859375	0.39135682582855225	-0.17895744740962982	0.3294312059879303
15	1		orientation	2.617990016937256	149.99977111816406	0.4514911472797394	-0.15514181554317474	0.37210142612457275
15	1		orientation	2.748889923095703	157.49978637695312	0.47551941871643066	-0.031631357967853546	0.36075031757354736
15	1		orientation	2.8797900676727295	164.9998016357422	0.4239603579044342	0.025006581097841263	0.3164431154727936
15	1		orientation	3.0106899738311768	172.49981689453125	0.319875031709671	0.0200656671077013	0.2369682937860489
15	2		orientation	0.13089999556541443	7.500016689300537	0.2237067073583603	-0.0008112983778119087	0.15847079455852509
15	2		orientation	0.26179999113082886	15.000033378601074	0.2748434841632843	-0.010949322953820229	0.18662728369235992
15	2		orientation	0.3926999866962433	22.500051498413086	0.3198641240596771	-0.0029937957879155874	0.22851763665676117
15	2		orientation	0.5235999822616577	30.00006675720215	0.32562175393104553	0.049847058951854706	0.23900490999221802
15	2		orientation	0.6545000076293945	37.50008773803711	0.3069705665111542	0.08514662086963654	0.23650112748146057
15	2		orientation	0.7853999733924866	45.00010299682617	0.2755831778049469	0.06782346218824387	0.19910532236099243
15	2		orientation	0.9162999987602234	52.500118255615234	0.2717261016368866	0.02571759931743145	0.18220920860767365
15	2		orientation	1.0471999645233154	60.0001335144043	0.3168577551841736	0.02328740432858467	0.21918252110481262
15	2		orientation	1.1780999898910522	67.50015258789062	0.35727816820144653	0.0036948081105947495	0.2641112208366394
15	2		orientation	1.309000015258789	75.00017547607422	0.4650046229362488	0.048042427748441696	0.3569500744342804
15	2		orientation	1.4399000406265259	82.50019073486328	0.4617915153503418	0.11846204102039337	0.3692971169948578
15	2		orientation	1.5707999467849731	90.00020599365234	0.40129730105400085	0.1378495842218399	0.3297458589076996
15	2		orientation	1.70169997215271	97.5002212524414	0.3417392671108246	0.12885183095932007	0.27036499977111816
15	2		orientation	1.8325999975204468	105.00023651123047	0.29655641317367554	0.08048472553491592	0.22528961300849915
15	2		orientation	1.9635000228881836	112.50025939941406	0.23621603846549988	0.023837048560380936	0.17426460981369019
15	2		orientation	2.094399929046631	120.0002670288086	0.2597869038581848	-0.05432998761534691	0.19121623039245605
15	2		orientation	2.225290060043335	127.49972534179688	0.28665798902511597	-0.10421290248632431	0.21656301617622375
15	2		orientation	2.3561899662017822	134.99974060058594	0.34571829438209534	-0.16942983865737915	0.28434550762176514
15	2		orientation	2.4870901107788086	142.499755859375	0.3626942038536072	-0.1826547235250473	0.312560498714447
15	2		orientation	2.617990016937256	149.99977111816406	0.44502249360084534	-0.14366388320922852	0.36276158690452576
15	2		orientation	2.748889923095703	157.49978637695312	0.467822790145874	-0.05310041457414627	0.357418954372406
15	2		orientation	2.8797900676727295	164.9998016357422	0.4177904725074768	-0.007020612712949514	0.30924510955810547
15	2		orientation	3.0106899738311768	172.49981689453125	0.30455073714256287	0.012615802697837353	0.22328494489192963
25	1		orientation	0.13089999556541443	7.500016689300537	0.35174158215522766	0.08121165633201599	0.2858189642429352
25	1		orientation	0.26179999113082886	15.000033378601074	0.2706955671310425	0.11521284282207489	0.2309463769197464
25	1		orientation	0.3926999866962433	22.500051498413086	0.1988029032945633	0.07204396277666092	0.1648414433002472
25	1		orientation	0.5235999822616577	30.00006675720215	0.16762641072273254	0.004094607662409544	0.11905217170715332
25	1		orientation	0.6545000076293945	37.50008773803711	0.16287142038345337	-0.06774044036865234	0.12241832911968231
