subject	roi	train_condition	voxel	train_r2	r_value	r_orientation	r_advantage	predicted_gap
13	NPCr	inverse_cdf	356	0.08276391	0.23598458	0.19518864	0.040795937	0.22384569
13	NPCr	inverse_cdf	930	0.082534075	0.5731031	0.43956894	0.13353413	0.118248485
13	NPCr	inverse_cdf	306	0.081619024	0.3884007	0.4299251	-0.04152441	0.1429138
13	NPCr	inverse_cdf	246	0.0814051	0.53780895	0.37547612	0.16233283	0.13697773
13	NPCr	inverse_cdf	287	0.081097305	0.55981576	0.38559422	0.17422155	0.13689348
13	NPCr	inverse_cdf	299	0.080857396	0.334834	0.14315568	0.19167833	0.7472248
13	NPCr	inverse_cdf	773	0.08064371	0.61721027	0.5419177	0.07529259	0.19474736
14	BensonV1	cdf	586	0.16133446	0.6045568	0.57244855	0.032108247	0.28351393
14	BensonV1	cdf	362	0.15410215	0.16121677	0.32323825	-0.16202149	0.42934564
14	BensonV1	cdf	572	0.15137607	0.36048722	0.6972118	-0.33672458	0.24791522
14	BensonV1	cdf	493	0.15136802	0.6703592	0.8500751	-0.17971593	0.36704984
14	BensonV1	cdf	577	0.14885217	0.2658106	0.5101408	-0.24433017	0.21635772
14	BensonV1	cdf	478	0.14392757	0.24616243	0.45591727	-0.20975484	0.24283959
14	BensonV1	cdf	416	0.13920736	0.364704	0.4811234	-0.116419375	1.5311028
14	BensonV1	cdf	372	0.13794082	0.4109004	0.59109175	-0.18019134	0.19865522
14	BensonV1	cdf	23	0.13380885	0.37585184	0.6601834	-0.2843316	0.37756398
14	BensonV1	cdf	140	0.12289274	0.48554254	0.5961425	-0.110599935	0.18396464
14	BensonV1	cdf	226	0.121472776	0.4204343	0.1778944	0.2425399	0.22993596
14	BensonV1	cdf	541	0.12101352	0.3471359	0.46098703	-0.11385113	0.14969562
14	BensonV1	cdf	324	0.11846602	0.50437635	0.47681367	0.027562678	0.47114998
14	BensonV1	cdf	249	0.11821985	0.6742415	0.6704355	0.003805995	0.16048026
14	BensonV1	cdf	319	0.11373758	0.37026182	0.43525714	-0.06499532	0.5361164
14	BensonV1	cdf	459	0.111703455	0.3368895	0.23473747	0.102152035	0.23024802
14	BensonV1	cdf	192	0.110153615	0.08060765	0.31923422	-0.23862657	0.13754278
14	BensonV1	cdf	210	0.10981101	0.19365866	-0.057911202	0.25156987	0.18055883
14	BensonV1	cdf	360	0.10957742	0.26517752	0.4574313	-0.19225377	0.21334855
14	BensonV1	cdf	540	0.10894984	0.419017	0.31866747	0.100349516	0.14479458
14	BensonV1	cdf	576	0.10864109	0.35728696	0.5444112	-0.18712422	0.22337824
14	BensonV1	cdf	115	0.108189225	0.5362421	0.8727339	-0.33649176	0.27510646
14	BensonV1	cdf	521	0.10610044	0.40343288	0.39029735	0.013135523	0.14834155
14	BensonV1	cdf	408	0.10167408	0.52328247	0.5604727	-0.03719026	0.24696974
14	BensonV1	cdf	361	0.099743485	0.32824743	0.60303783	-0.2747904	0.2542781
14	BensonV1	cdf	538	0.09835863	0.63272136	0.5952598	0.03746158	0.22538799
14	BensonV1	cdf	387	0.097922266	0.24535649	0.2691869	-0.023830429	0.37397298
14	BensonV1	cdf	318	0.094973445	0.37352931	0.52167034	-0.14814103	0.25802192
14	BensonV1	cdf	490	0.09221786	0.49695435	0.5460464	-0.049092025	0.1510632
14	BensonV1	cdf	397	0.09215146	0.42595696	0.2819956	0.14396137	0.3242487
14	BensonV1	cdf	270	0.090580344	0.4273232	0.3586945	0.0686287	0.17885038
14	BensonV1	cdf	99	0.089779615	0.11269584	0.13979913	-0.02710329	0.30098054
14	BensonV1	cdf	20	0.08925915	0.49061117	0.6545198	-0.16390863	0.4154735
14	BensonV1	cdf	366	0.08835238	0.23944978	0.42838326	-0.18893348	0.24286503
14	BensonV1	cdf	112	0.08817905	0.46522915	0.6543515	-0.18912232	0.21046156
14	BensonV1	cdf	466	0.08817184	0.25746328	0.29807216	-0.040608883	0.27600518
14	BensonV1	cdf	39	0.08686334	0.450773	0.7322928	-0.28151977	0.41924554
14	BensonV1	cdf	314	0.086541176	0.15895328	0.21039407	-0.05144079	0.42566508
14	BensonV1	cdf	19	0.08639097	0.5658574	0.5726371	-0.0067796707	0.20057952
14	BensonV1	cdf	571	0.08581138	0.4236974	0.4735208	-0.049823374	0.21818152
14	BensonV1	cdf	22	0.08501357	0.6127781	0.72840095	-0.11562282	0.44585928
14	BensonV1	cdf	328	0.08495265	0.46102658	0.37747762	0.08354896	0.27403036
14	BensonV1	cdf	496	0.08386326	0.07250441	0.0960738	-0.02356939	0.12111139
14	BensonV1	cdf	310	0.083503366	0.3590741	0.40603215	-0.04695806	0.4670734
14	BensonV1	cdf	187	0.082932174	0.41458467	0.43325973	-0.01867506	0.19742289
14	BensonV1	cdf	410	0.08230406	0.18471915	0.15355568	0.031163469	0.1341164
14	BensonV1	cdf	442	0.08190566	0.50865936	0.5977649	-0.08910555	0.26389575
14	BensonV1	cdf	35	0.081765294	0.46593812	0.43175262	0.0341855	0.1625851
14	BensonV1	cdf	461	0.08162236	0.13327625	0.08665236	0.046623893	0.2006198
14	BensonV1	cdf	354	0.08024156	-0.041817605	0.038810123	-0.080627725	0.29093623
14	BensonV1	cdf	137	0.08020836	0.32348907	0.3769395	-0.053450435	0.16685237
14	BensonV1	cdf	78	0.07852739	0.2229199	0.63675857	-0.41383868	0.25677338
14	BensonV1	cdf	621	0.07710463	0.3742983	0.49723524	-0.122936934	0.13224436
14	BensonV1	cdf	49	0.07671237	0.52419233	0.41544238	0.108749956	0.17675188
14	BensonV1	cdf	42	0.07660389	0.17860703	0.49849403	-0.31988698	0.24017107
14	BensonV1	cdf	585	0.07562184	-0.024858257	0.17855717	-0.20341542	0.09194663
14	BensonV1	cdf	441	0.074961126	0.42020056	0.6639177	-0.24371716	0.1971002
14	BensonV1	cdf	40	0.07441783	0.06315162	0.42516991	-0.3620183	0.3068433
14	BensonV1	cdf	421	0.07440996	0.21539608	0.23304462	-0.017648548	0.23908654
14	BensonV1	cdf	145	0.07426518	0.23110722	0.35045367	-0.119346455	0.21212308
14	BensonV1	cdf	209	0.07421613	0.52329886	0.35041	0.17288885	0.12924056
14	BensonV1	cdf	494	0.07351762	0.5144659	0.5976409	-0.083174944	0.14102896
14	BensonV1	cdf	425	0.07350874	0.2309672	0.5736421	-0.34267488	0.4465576
14	BensonV1	cdf	491	0.072243035	0.5762396	0.49244794	0.08379164	0.076383114
14	BensonV1	cdf	382	0.07221383	0.4048019	0.23868509	0.16611682	0.27812776
14	BensonV1	cdf	377	0.07210171	0.377642	0.4121209	-0.034478903	0.24939208
14	BensonV1	cdf	450	0.070090175	0.22396256	0.37130556	-0.147343	0.20122932
14	BensonV1	cdf	391	0.06916767	0.26108053	0.2806428	-0.019562274	0.19726029
14	BensonV1	cdf	369	0.068371356	0.086190306	0.17099282	-0.084802516	0.15429215
14	BensonV1	cdf	294	0.06829268	0.4902189	0.4149983	0.075220615	0.13793664
14	BensonV1	cdf	685	0.06819594	-0.17818683	-0.48226702	0.3040802	0.19912243
14	BensonV1	cdf	474	0.06790662	0.030555146	-0.33366123	0.3642164	0.1775883
14	BensonV1	cdf	383	0.067720294	0.23404689	0.32207593	-0.08802904	0.13025688
14	BensonV1	cdf	343	0.06694317	0.08790689	0.059269708	0.028637182	0.14675686
14	BensonV1	cdf	584	0.066376925	0.27460858	0.37191835	-0.09730977	1.2807865
14	BensonV1	cdf	404	0.066269994	0.5184471	0.2561635	0.2622836	0.17222019
14	BensonV1	cdf	529	0.06621617	-0.11157735	-0.19123362	0.07965627	0.21994723
14	BensonV1	cdf	386	0.06620151	0.5884512	0.3869937	0.2014575	0.11656459
14	BensonV1	cdf	495	0.06604493	0.25119698	0.22922213	0.021974847	0.096721806
14	BensonV1	cdf	503	0.06598747	0.15569758	0.17268774	-0.016990155	0.09769371
14	BensonV1	cdf	26	0.06587446	0.26915297	0.49481392	-0.22566095	0.15002245
14	BensonV1	cdf	596	0.06583357	0.3642737	0.33693713	0.027336568	0.11694219
14	BensonV1	cdf	632	0.0657627	0.053702645	-0.15052131	0.20422396	0.238488
14	BensonV1	cdf	197	0.065449715	0.15455239	-0.037835658	0.19238804	0.093982466
14	BensonV1	cdf	191	0.06451827	-0.07308448	0.3160389	-0.38912338	0.1538215
14	BensonV1	cdf	73	0.06447142	0.22468112	0.24968408	-0.025002956	0.23935647
14	BensonV1	cdf	688	0.06433046	0.26619396	0.2881425	-0.021948546	0.11964933
14	BensonV1	cdf	380	0.06356424	0.07661666	0.027189795	0.049426865	0.14775757
14	BensonV1	cdf	331	0.06266856	0.38948584	0.19360664	0.19587919	0.19173332
14	BensonV1	cdf	687	0.06265324	-0.02713769	-0.056625627	0.029487938	0.09621334
14	BensonV1	cdf	573	0.061590433	0.5789185	0.6108178	-0.031899273	0.4754402
14	BensonV1	cdf	456	0.061575472	0.061242994	0.15858272	-0.09733972	0.18912427
14	BensonV1	cdf	306	0.06135273	0.120392844	0.07129689	0.04909595	0.1693392
14	BensonV1	cdf	302	0.06119269	-0.22840841	0.060561754	-0.28897017	0.1253685
14	BensonV1	cdf	624	0.06063944	0.088214844	-0.086752184	0.17496702	0.22749153
14	BensonV1	cdf	392	0.060146213	0.48301265	0.3430748	0.13993785	0.22838406
14	BensonV1	cdf	320	0.059731364	0.08477363	0.3616894	-0.27691576	0.1435781
14	BensonV1	cdf	290	0.059112728	0.552224	0.5216649	0.030559063	0.12563853
14	BensonV1	cdf	590	0.05880344	0.08211286	0.08115438	0.00095847994	0.072007634
14	BensonV1	cdf	313	0.058735907	0.24621019	0.27090883	-0.024698645	0.25238678
14	BensonV1	inverse_cdf	115	0.21608818	0.55832887	0.5750236	-0.016694725	0.31017402
14	BensonV1	inverse_cdf	493	0.17600858	0.6307857	0.74270743	-0.11192173	0.2621395
14	BensonV1	inverse_cdf	193	0.17027825	0.28211075	0.32236224	-0.040251493	0.11225668
14	BensonV1	inverse_cdf	39	0.15273416	0.31520152	0.23352882	0.0816727	0.31931943
14	BensonV1	inverse_cdf	23	0.12856084	0.31340635	0.22584632	0.08756003	0.35700923
14	BensonV1	inverse_cdf	20	0.12731206	0.3831576	0.26547322	0.117684394	0.32038522
14	BensonV1	inverse_cdf	494	0.1212548	0.49044123	0.56967753	-0.0792363	0.10158191
14	BensonV1	inverse_cdf	262	0.11118549	0.23022412	0.36329228	-0.13306816	0.10688798
14	BensonV1	inverse_cdf	447	0.11019713	0.279384	0.29766202	-0.018278033	0.26266506
14	BensonV1	inverse_cdf	469	0.107988596	-0.162378	-0.23197529	0.06959729	0.16063546
14	BensonV1	inverse_cdf	22	0.10639244	0.47960916	0.42825678	0.05135238	0.39133197
14	BensonV1	inverse_cdf	437	0.1032874	0.31570017	0.2808808	0.034819365	0.08373849
14	BensonV1	inverse_cdf	361	0.10264236	0.7553888	0.62401694	0.13137186	0.14156415
14	BensonV1	inverse_cdf	442	0.10004282	0.53760445	0.5229654	0.01463908	0.16608709
14	BensonV1	inverse_cdf	261	0.098189354	-0.014710309	0.25023633	-0.26494664	0.25890788
14	BensonV1	inverse_cdf	491	0.09781289	0.5546336	0.5904016	-0.035767972	0.078597605
14	BensonV1	inverse_cdf	243	0.09431112	0.6214042	0.46136487	0.1600393	0.121295005
14	BensonV1	inverse_cdf	249	0.092322946	0.6591372	0.765716	-0.10657883	0.12159028
14	BensonV1	inverse_cdf	366	0.0892756	0.5410078	0.49464852	0.0463593	0.23411548
14	BensonV1	inverse_cdf	26	0.08912766	0.3448645	0.1536479	0.19121659	0.17700228
14	BensonV1	inverse_cdf	336	0.08898139	0.2525756	0.45076713	-0.19819152	0.4627128
14	BensonV1	inverse_cdf	540	0.0889343	0.17979036	0.34949094	-0.16970058	0.11983259
14	BensonV1	inverse_cdf	406	0.086943924	-0.008739064	0.22296369	-0.23170276	1.3010217
14	BensonV1	inverse_cdf	586	0.08647108	0.55446285	0.5807855	-0.026322663	0.1712902
14	BensonV1	inverse_cdf	538	0.085710466	0.625663	0.49576116	0.12990183	0.15495157
14	BensonV1	inverse_cdf	7	0.08338171	0.5994007	0.3943537	0.20504701	0.41174823
14	BensonV1	inverse_cdf	38	0.08316088	0.0914561	0.040007006	0.051449094	0.72237825
14	BensonV1	inverse_cdf	386	0.0827868	0.55120367	0.48518482	0.06601885	0.1102119
14	BensonV1	inverse_cdf	37	0.08238226	-0.091563754	-0.0487198	-0.042843953	0.18369691
14	BensonV1	inverse_cdf	42	0.081673026	0.18236461	0.13533321	0.047031403	0.19305389
14	BensonV1	inverse_cdf	577	0.08109033	0.25317925	0.21198967	0.04118958	0.08561955
14	BensonV1	inverse_cdf	266	0.08004373	0.15910414	0.31987166	-0.16076753	0.087602265
14	BensonV1	inverse_cdf	576	0.07888138	0.30834693	0.29315272	0.015194207	0.14555205
14	BensonV1	inverse_cdf	303	0.0780617	0.2671889	0.40652812	-0.13933921	0.12776768
14	BensonV1	inverse_cdf	522	0.07769483	0.45450467	0.17952007	0.2749846	0.33990413
14	BensonV1	inverse_cdf	405	0.07721788	-0.13906084	0.19133545	-0.3303963	0.14053132
14	BensonV1	inverse_cdf	40	0.07646263	0.15156241	0.090644464	0.060917944	0.0967469
14	BensonV1	inverse_cdf	521	0.07625872	0.6551751	0.34841338	0.3067617	0.07815246
14	BensonV1	inverse_cdf	517	0.074997425	-0.034657657	-0.029900763	-0.004756894	0.16884337
14	BensonV1	inverse_cdf	110	0.07468158	0.3083773	0.29477143	0.013605863	0.14622566
14	BensonV1	inverse_cdf	362	0.07429987	0.5532191	0.52489805	0.028321028	0.462036
14	BensonV1	inverse_cdf	450	0.073633194	0.4084956	0.5438145	-0.13531888	0.23821825
14	BensonV1	inverse_cdf	294	0.073121846	0.2283448	0.36251563	-0.13417083	0.14259025
14	BensonV1	inverse_cdf	290	0.07265586	0.46511966	0.5354574	-0.07033771	0.10666394
14	BensonV1	inverse_cdf	571	0.0710507	0.46760255	0.45779145	0.009811103	0.11282608
14	BensonV1	inverse_cdf	21	0.07086074	0.021757383	-0.0269904	0.048747785	0.1518403
14	BensonV1	inverse_cdf	575	0.07038432	0.21859014	0.22381863	-0.0052284896	0.12259171
14	BensonV1	inverse_cdf	417	0.07007271	-0.10337801	-0.21680382	0.113425806	0.18429391
14	BensonV1	inverse_cdf	420	0.06993544	-0.25002584	-0.36622322	0.11619738	0.2451252
14	BensonV1	inverse_cdf	192	0.06977445	0.4242066	0.44573703	-0.02153042	0.07198161
14	BensonV1	inverse_cdf	74	0.06947839	0.17235388	0.13733019	0.03502369	0.17348617
14	BensonV1	inverse_cdf	227	0.06927055	0.1410823	0.3629005	-0.2218182	0.06889353
14	BensonV1	inverse_cdf	332	0.06869465	0.33360294	0.3171747	0.016428232	0.5496213
14	BensonV1	inverse_cdf	544	0.068418205	0.16723002	0.019275155	0.14795487	0.053738233
14	BensonV1	inverse_cdf	466	0.0680303	0.21423677	0.50453746	-0.2903007	0.20718597
14	BensonV1	inverse_cdf	319	0.06705612	0.66385096	0.6048462	0.059004784	0.3667511
14	BensonV1	inverse_cdf	111	0.0669592	0.43574643	0.35220197	0.08354446	0.13573746
14	BensonV1	inverse_cdf	142	0.06630921	0.54944766	0.5805521	-0.031104445	0.08926224
14	BensonV1	inverse_cdf	64	0.06596857	0.09749875	-0.07392299	0.17142174	0.74432456
14	BensonV1	inverse_cdf	674	0.064924955	0.11999461	0.15358575	-0.033591136	0.22761583
14	BensonV1	inverse_cdf	572	0.06435573	0.4760208	0.42795947	0.04806134	0.09115177
14	BensonV1	inverse_cdf	104	0.06357139	0.48015448	0.43228567	0.047868818	0.12504117
14	BensonV1	inverse_cdf	112	0.06354207	0.54860026	0.7735089	-0.22490865	0.15020423
14	BensonV1	inverse_cdf	408	0.063421965	0.44597295	0.71307915	-0.2671062	0.15808792
14	BensonV1	inverse_cdf	570	0.06332177	0.2778406	0.2850493	-0.007208675	0.14235148
14	BensonV1	inverse_cdf	480	0.06318253	0.2880997	-0.016637672	0.3047374	0.1562309
14	BensonV1	inverse_cdf	320	0.06297004	0.17529099	0.19340001	-0.018109024	0.0889167
14	BensonV1	inverse_cdf	551	0.06295639	0.06737584	0.050565116	0.016810723	0.12072396
14	BensonV1	inverse_cdf	242	0.06264627	-0.12508254	0.017847015	-0.14292955	0.10489238
14	BensonV1	inverse_cdf	418	0.062425792	0.18106274	0.18504854	-0.0039857924	0.16217266
14	BensonV1	inverse_cdf	573	0.06139922	0.54583234	0.48201224	0.063820094	0.34466037
14	BensonV1	inverse_cdf	421	0.0613814	0.20646171	0.46311137	-0.25664967	0.08698277
14	BensonV1	inverse_cdf	310	0.06114286	0.65023786	0.46895152	0.18128633	0.42053887
14	BensonV1	inverse_cdf	324	0.061038733	0.69868374	0.6249129	0.07377082	0.30427685
14	BensonV1	inverse_cdf	378	0.060964406	0.2641987	0.41158167	-0.14738297	0.094608545
14	BensonV1	inverse_cdf	539	0.060457468	0.41058144	0.39743537	0.013146073	0.105920136
14	BensonV1	inverse_cdf	248	0.06024432	0.2391455	0.32398415	-0.08483864	0.1562329
14	BensonV1	inverse_cdf	19	0.059538722	0.6553429	0.65728104	-0.0019381642	0.1644587
14	BensonV1	inverse_cdf	25	0.059290767	0.47585437	0.22642036	0.24943401	0.40580875
14	BensonV1	inverse_cdf	519	0.05888796	0.2305754	0.42123044	-0.19065504	0.11531739
14	BensonV1	inverse_cdf	12	0.058314025	0.3750032	0.1689818	0.20602138	0.15521567
14	BensonV1	inverse_cdf	35	0.05820626	0.5840777	0.65905267	-0.074974954	0.17821313
14	BensonV1	inverse_cdf	377	0.057944953	0.48612952	0.5203285	-0.034199	0.22235288
14	BensonV1	inverse_cdf	77	0.057635486	0.18567023	-0.015701052	0.20137128	0.11224448
14	BensonV1	inverse_cdf	318	0.05734843	0.609784	0.551548	0.058236003	0.22357957
14	BensonV1	inverse_cdf	431	0.057124972	0.3781658	0.25390586	0.12425995	0.32015604
14	BensonV1	inverse_cdf	83	0.05665368	0.07928913	0.40102077	-0.32173163	0.09337497
14	BensonV1	inverse_cdf	138	0.056278586	0.25087574	0.093878105	0.15699764	0.22857831
14	BensonV1	inverse_cdf	334	0.05616927	0.2040754	0.26533973	-0.061264336	0.10895827
14	BensonV1	inverse_cdf	384	0.056061506	0.2448376	0.31557298	-0.07073538	0.14504188
14	BensonV1	inverse_cdf	477	0.056010544	0.3335574	0.14531171	0.18824568	0.05271728
14	BensonV1	inverse_cdf	269	0.05592382	-0.012156207	0.07050166	-0.08265787	0.18241602
14	BensonV1	inverse_cdf	351	0.05576569	-0.2017374	-0.16432053	-0.037416875	0.32725945
14	BensonV1	inverse_cdf	523	0.054923654	0.06774816	0.019394197	0.048353963	0.11013349
14	BensonV1	inverse_cdf	620	0.054250777	0.4906341	0.17813984	0.31249428	0.14975245
14	BensonV1	inverse_cdf	65	0.054023802	0.30044994	0.17934956	0.12110038	0.41570306
14	BensonV1	inverse_cdf	329	0.053771973	0.3963919	0.38150495	0.0148869455	0.30416772
14	BensonV1	inverse_cdf	520	0.053628266	0.21524413	0.20292996	0.012314171	0.10837693
14	BensonV1	inverse_cdf	630	0.053474426	0.043569352	0.20678444	-0.16321509	0.14750792
14	BensonV1	inverse_cdf	41	0.052767575	0.23107551	0.1626283	0.06844722	0.22711535
14	NPCr	cdf	304	0.109692276	0.66088665	0.49698374	0.16390291	0.32348764
14	NPCr	cdf	167	0.103266776	0.57581645	0.66460514	-0.08878869	0.65405643
14	NPCr	cdf	116	0.10319781	0.1679288	0.56643754	-0.39850873	0.43396005
14	NPCr	cdf	303	0.10255402	0.5041637	0.64108145	-0.13691777	0.25862643
14	NPCr	cdf	679	0.09779328	0.29060805	0.1794467	0.11116135	0.058439597
14	NPCr	cdf	138	0.09776777	0.40411928	0.6747629	-0.27064362	0.6040135
14	NPCr	cdf	206	0.09536785	0.65105885	0.63033134	0.020727515	0.14075062
14	NPCr	cdf	386	0.09515482	0.4219948	0.76296204	-0.34096724	0.30352643
14	NPCr	cdf	205	0.09262216	0.59876674	0.59298044	0.0057862997	0.13981666
14	NPCr	cdf	302	0.09167129	0.38388342	0.5539856	-0.17010218	0.17126119
14	NPCr	cdf	143	0.09061366	0.6360407	0.6067066	0.029334068	0.5803923
14	NPCr	cdf	411	0.09032047	0.51782703	0.51466674	0.0031602979	0.1882621
14	NPCr	cdf	465	0.089366496	0.6486013	0.65171665	-0.003115356	0.19330493
14	NPCr	cdf	182	0.08923775	0.44568416	0.5048176	-0.05913344	0.1052289
14	NPCr	cdf	329	0.086496234	0.67778623	0.6464912	0.031295	0.21399726
14	NPCr	cdf	166	0.08619887	0.55317384	0.5525746	0.0005992651	0.6443525
14	NPCr	cdf	241	0.08504212	0.36198878	0.30747202	0.054516762	0.20735624
14	NPCr	cdf	327	0.08332622	0.033617053	0.4472633	-0.41364625	0.1248698
14	NPCr	cdf	513	0.083031595	0.6349313	0.63832253	-0.0033912063	0.24417743
14	NPCr	cdf	187	0.080275476	0.27529222	0.4328326	-0.15754038	0.079319164
14	NPCr	cdf	171	0.0789668	0.5090361	0.5774178	-0.06838167	0.7639438
14	NPCr	cdf	172	0.0773474	0.5991936	0.6950635	-0.0958699	0.32955015
14	NPCr	cdf	569	0.07534325	0.2627528	0.25269097	0.01006183	0.12875688
14	NPCr	cdf	195	0.07532877	0.49221188	0.3441931	0.14801878	0.3173704
14	NPCr	cdf	240	0.075267434	0.6546585	0.616596	0.038062513	0.52049124
14	NPCr	cdf	115	0.074983954	0.46891195	0.56305677	-0.09414482	0.26468533
14	NPCr	cdf	163	0.07365447	0.54442066	0.5311971	0.0132235885	0.48999786
14	NPCr	cdf	276	0.072013676	0.6664976	0.48801732	0.17848027	0.10600009
14	NPCr	cdf	113	0.07194799	0.12762728	0.25213954	-0.124512255	0.16654529
14	NPCr	cdf	339	0.07158673	0.7284062	0.70676476	0.021641433	0.17182574
14	NPCr	cdf	145	0.07019919	-0.0077162297	0.20167574	-0.20939197	0.12273238
14	NPCr	cdf	235	0.069377065	0.5059002	0.4244337	0.081466496	0.04355872
14	NPCr	cdf	158	0.06937188	0.026801655	0.110200524	-0.08339887	0.19368182
14	NPCr	cdf	53	0.06925541	0.46351016	0.43095627	0.03255388	0.15942708
14	NPCr	cdf	489	0.0688104	0.44577196	0.34105885	0.10471311	0.1536084
14	NPCr	cdf	34	0.068807065	0.18301377	0.0037335928	0.17928018	0.05924919
14	NPCr	cdf	14	0.06872326	0.2827972	0.20010331	0.082693875	0.19160394
14	NPCr	cdf	181	0.06837517	0.3137211	0.3646019	-0.05088082	0.14589743
14	NPCr	cdf	460	0.06833309	0.7403289	0.6797673	0.060561597	0.22481309
14	NPCr	cdf	104	0.067457855	0.23251592	0.6288895	-0.39637357	0.11460774
14	NPCr	cdf	178	0.06736225	0.3877705	0.46592435	-0.07815385	0.052626055
14	NPCr	cdf	515	0.067258894	0.5399318	0.53869635	0.0012354255	0.16027261
14	NPCr	cdf	17	0.06538516	0.43459865	0.5032859	-0.06868723	0.19965823
14	NPCr	cdf	198	0.06521469	0.50297725	0.54790974	-0.044932485	0.6873851
14	NPCr	cdf	40	0.06484491	0.5633052	0.30549115	0.25781405	0.39062646
14	NPCr	cdf	258	0.06481403	0.34179598	0.31977332	0.022022665	0.14798823
14	NPCr	cdf	287	0.06433374	-0.14708737	0.15889707	-0.30598444	0.07365434
14	NPCr	cdf	580	0.06367195	0.58963984	0.36459652	0.22504333	0.20059972
14	NPCr	cdf	192	0.0634886	-0.106305264	0.18649316	-0.29279843	0.16537686
14	NPCr	cdf	599	0.06334442	0.65149885	0.2514452	0.40005365	0.36679915
14	NPCr	cdf	404	0.063108146	0.40421802	0.17326371	0.2309543	0.093615584
14	NPCr	cdf	57	0.06293088	0.37931412	0.4475923	-0.06827816	0.1481249
14	NPCr	cdf	169	0.06255454	0.34121782	0.2915993	0.049618512	0.093429536
14	NPCr	cdf	345	0.061834455	0.40900117	0.68336815	-0.27436697	0.1883696
14	NPCr	cdf	777	0.06108123	0.35628772	0.34276742	0.0135203	0.12965265
14	NPCr	cdf	58	0.060215473	0.57158226	0.7606109	-0.18902862	0.3168395
14	NPCr	cdf	346	0.06011671	0.10669443	0.031100046	0.07559438	0.07104161
14	NPCr	cdf	545	0.06006062	0.19684742	0.14143798	0.055409446	0.095365584
14	NPCr	cdf	478	0.05982077	0.26319483	0.5436725	-0.28047767	0.23924398
14	NPCr	cdf	543	0.05952698	0.68862903	0.6051152	0.083513856	0.23907132
14	NPCr	cdf	553	0.0588243	0.33506823	0.37904733	-0.04397911	0.2042845
14	NPCr	cdf	56	0.058718503	0.30723017	0.67169863	-0.36446846	0.17357759
14	NPCr	cdf	430	0.05823618	0.36438054	0.4427062	-0.07832566	0.13078333
14	NPCr	cdf	90	0.058131218	0.45884138	0.65895975	-0.20011836	0.13042894
14	NPCr	cdf	344	0.058048904	0.07832669	0.0511578	0.027168889	0.0661987
14	NPCr	cdf	480	0.05800402	0.3709123	0.60403764	-0.23312533	0.2950847
14	NPCr	cdf	309	0.05788648	0.38789776	0.47391385	-0.08601609	0.20630851
14	NPCr	cdf	91	0.057653964	0.45542535	0.28712684	0.16829851	0.38226396
14	NPCr	cdf	223	0.057212114	0.10930285	-0.23836331	0.34766614	0.09235319
14	NPCr	cdf	176	0.056944072	0.09303542	0.20597883	-0.1129434	0.074091226
14	NPCr	cdf	93	0.056696475	0.26487333	0.4415706	-0.17669728	0.18871847
14	NPCr	cdf	136	0.05643809	0.3604187	0.55262893	-0.19221023	0.20452975
14	NPCr	cdf	310	0.056313097	0.5519819	0.72001505	-0.16803312	0.18683253
14	NPCr	cdf	11	0.056205392	0.23903196	0.20437837	0.03465359	0.11504979
14	NPCr	cdf	550	0.05608332	0.34264868	0.4775849	-0.13493621	0.18573351
14	NPCr	cdf	558	0.056079924	0.42821127	0.3601279	0.068083376	0.10483422
14	NPCr	cdf	476	0.0557943	-0.09749874	0.08527506	-0.1827738	0.1970744
14	NPCr	cdf	482	0.055280447	0.5998085	0.60545355	-0.0056450367	0.2742108
14	NPCr	cdf	89	0.05467367	0.37457615	0.6166641	-0.24208796	0.16720994
14	NPCr	cdf	160	0.054598212	0.39626276	0.47013777	-0.07387501	0.20965359
14	NPCr	cdf	754	0.054385245	0.35223123	0.15616828	0.19606295	0.056317173
14	NPCr	cdf	175	0.054242253	0.59290737	0.5180481	0.07485926	0.08432437
14	NPCr	cdf	119	0.054123938	0.1852388	0.54196966	-0.35673088	0.28592175
14	NPCr	cdf	774	0.054115355	0.12944236	0.046700306	0.08274206	0.061342746
14	NPCr	cdf	575	0.054054618	0.50333685	0.3516656	0.15167126	0.18288703
14	NPCr	cdf	100	0.053818405	0.45096976	0.6448354	-0.19386566	0.1481632
14	NPCr	cdf	268	0.053807557	0.2153948	0.3018896	-0.0864948	0.06988623
14	NPCr	cdf	541	0.053531766	0.1296664	0.39818636	-0.26851994	0.079337105
14	NPCr	cdf	32	0.053414702	0.108116224	0.17377494	-0.06565872	0.12732232
14	NPCr	cdf	264	0.053315878	0.31149438	0.38536313	-0.07386875	0.12153859
14	NPCr	cdf	579	0.053182423	0.5707429	0.32414782	0.24659508	0.25328064
14	NPCr	cdf	452	0.052992582	-0.25176477	-0.27360818	0.021843404	0.06559446
14	NPCr	cdf	608	0.05293107	-0.038729943	0.07040512	-0.10913506	0.14886379
14	NPCr	cdf	118	0.05277729	0.47176555	0.41492867	0.056836873	0.4997658
14	NPCr	cdf	554	0.052506685	0.09118454	0.1477648	-0.05658026	0.06281903
14	NPCr	cdf	81	0.05216205	0.3110439	0.29453713	0.016506761	0.10790811
14	NPCr	cdf	340	0.052002788	0.60101414	0.5181099	0.08290422	0.104831636
14	NPCr	cdf	15	0.0516454	0.136405	0.36837658	-0.23197158	0.10534449
