subject	mode_1	mode_2	fwhm	amplitude	r2_shift	r2_joint	voxel	ses1_cond	mode_cdf	mode_inv	dshift	bin
19	17.883282	0.3975491	47.21013	1.219727	0.0697701	0.049066305	330	inverse_cdf	0.3975491	17.883282	17.485732900000002	5.0
19	21.625599	21.76767	0.85543865	0.9055238	0.049427867	0.04872465	821	inverse_cdf	21.76767	21.625599	-0.14207099999999784	22.0
19	23.443008	29.09969	2.9533932	0.6602443	0.071225345	0.048724473	575	inverse_cdf	29.09969	23.443008	-5.656682	30.0
19	30.930243	35.283703	7.4326396	0.65359145	0.054817855	0.046127975	359	inverse_cdf	35.283703	30.930243	-4.353460000000002	39.5
19	11.048183	0.5744614	30.684711	1.2029608	0.06674105	0.04593873	198	inverse_cdf	0.5744614	11.048183	10.4737216	5.0
19	6.754675	37.01155	2.0355148	1.6712	0.07072586	0.045811117	938	inverse_cdf	37.01155	6.754675	-30.256875	39.5
19	7.71977	7.380586	20.494879	0.9828172	0.045543253	0.045514405	50	inverse_cdf	7.380586	7.71977	0.3391839999999995	5.0
19	52.56647	0.9031516	17.276165	1.4409511	0.10550088	0.04450333	119	inverse_cdf	0.9031516	52.56647	51.6633184	5.0
19	52.84008	12.808983	23.541414	0.67210454	0.07755029	0.044124663	76	inverse_cdf	12.808983	52.84008	40.031097	14.0
19	6.6375318	7.5464296	3.791387	0.74354434	0.046237648	0.043984592	46	inverse_cdf	7.5464296	6.6375318	-0.9088978000000001	5.0
19	23.728899	21.416973	46.907887	0.7858112	0.025684476	0.043735564	306	inverse_cdf	21.416973	23.728899	2.3119259999999997	22.0
19	37.442207	26.698452	1.4920989	3.6208582	0.060068488	0.04372841	714	inverse_cdf	26.698452	37.442207	10.743755000000004	30.0
19	22.952288	21.674776	2.0420508	0.97709054	0.04488337	0.043102443	238	inverse_cdf	21.674776	22.952288	1.277511999999998	22.0
19	16.49211	30.422268	0.60952896	3.0052853	0.058179915	0.043020785	357	inverse_cdf	30.422268	16.49211	-13.930157999999999	30.0
19	7.227056	6.943681	4.2152653	0.6357844	0.04306531	0.042883754	180	inverse_cdf	6.943681	7.227056	0.2833750000000004	5.0
19	8.01043	24.71895	0.9689378	2.1412368	0.049622536	0.042840123	97	inverse_cdf	24.71895	8.01043	-16.70852	22.0
19	16.187048	33.572792	47.549305	0.5203383	0.06527054	0.042601287	818	inverse_cdf	33.572792	16.187048	-17.385744	30.0
19	30.211477	9.657023	3.6444185	1.0226779	0.05141872	0.0422765	35	inverse_cdf	9.657023	30.211477	20.554454	5.0
19	24.616114	0.04389036	47.043068	1.8582685	0.05001378	0.04145688	373	inverse_cdf	0.04389036	24.616114	24.57222364	5.0
19	12.998838	33.69214	5.647159	1.0547901	0.04685545	0.041219354	534	inverse_cdf	33.69214	12.998838	-20.693302000000003	30.0
19	43.236347	24.354069	5.9753203	0.90474	0.059684932	0.040846348	701	inverse_cdf	24.354069	43.236347	18.882278000000003	22.0
19	12.48529	7.3985496	5.22709	0.6935204	0.05319786	0.040670514	891	inverse_cdf	7.3985496	12.48529	5.086740400000001	5.0
19	30.691587	34.102337	4.291253	0.8207612	0.044569254	0.040385604	378	inverse_cdf	34.102337	30.691587	-3.41075	39.5
19	9.518156	9.617135	5.1568666	0.48512316	0.04038322	0.040373027	795	inverse_cdf	9.617135	9.518156	-0.09897899999999993	5.0
19	24.542088	27.704594	4.439801	0.7758388	0.044911087	0.040345192	508	inverse_cdf	27.704594	24.542088	-3.1625060000000005	30.0
19	29.94435	25.288366	3.4853213	1.1071851	0.04899627	0.040177703	750	inverse_cdf	25.288366	29.94435	4.655984	22.0
19	25.607336	0.1985753	45.827972	0.7895607	0.053296804	0.040102005	422	inverse_cdf	0.1985753	25.607336	25.4087607	5.0
19	19.834915	18.682503	26.245634	0.65771574	0.039916933	0.039713025	663	inverse_cdf	18.682503	19.834915	1.1524119999999982	22.0
19	22.31108	0.7440744	47.08061	1.110035	0.049909055	0.039674103	325	inverse_cdf	0.7440744	22.31108	21.5670056	5.0
19	7.6874137	0.6392851	5.295332	1.3892072	0.048419535	0.039642513	111	inverse_cdf	0.6392851	7.6874137	7.048128599999999	5.0
19	22.314007	21.816664	0.93251354	1.0519994	0.03957677	0.039324164	817	inverse_cdf	21.816664	22.314007	0.49734300000000076	22.0
19	15.493211	16.837158	1.7883604	1.1792922	0.041321516	0.038939953	281	inverse_cdf	16.837158	15.493211	-1.3439469999999982	14.0
19	28.214804	25.560059	47.604893	0.9049083	0.039289296	0.038783908	433	inverse_cdf	25.560059	28.214804	2.654745000000002	22.0
19	22.240208	22.16355	0.5047981	1.1281867	0.039515376	0.03859496	674	inverse_cdf	22.16355	22.240208	0.07665799999999834	22.0
19	29.110683	33.330906	6.4139824	0.67197275	0.047205746	0.03854817	358	inverse_cdf	33.330906	29.110683	-4.220222999999997	30.0
19	31.523762	0.037536923	9.981815	0.9224569	0.0483495	0.038449526	636	inverse_cdf	0.037536923	31.523762	31.486225077	5.0
19	19.025997	20.954203	6.255202	0.50732285	0.041633487	0.03829199	437	inverse_cdf	20.954203	19.025997	-1.9282059999999994	22.0
19	11.878485	11.8280115	2.1806624	0.6257278	0.038238704	0.038237154	351	inverse_cdf	11.8280115	11.878485	0.05047349999999895	14.0
19	30.73407	50.713017	6.0130143	2.5033374	0.05653107	0.03768462	100	inverse_cdf	50.713017	30.73407	-19.978947	
19	32.099598	46.947723	15.007769	1.2375989	0.076678395	0.037611127	471	inverse_cdf	46.947723	32.099598	-14.848125000000003	
19	9.732385	0.7397784	7.127263	0.7504377	0.04282099	0.03749901	250	inverse_cdf	0.7397784	9.732385	8.9926066	5.0
19	11.060303	30.449802	0.7290746	3.1512241	0.042828918	0.037055135	379	inverse_cdf	30.449802	11.060303	-19.389499	30.0
19	13.119004	35.745407	5.510724	0.8582381	0.04998845	0.03690374	525	inverse_cdf	35.745407	13.119004	-22.626403	39.5
19	51.95661	12.138175	32.59011	0.84773505	0.06243801	0.036671877	561	inverse_cdf	12.138175	51.95661	39.818434999999994	14.0
19	20.577747	0.09553865	47.869194	1.0935804	0.06389648	0.036606193	375	inverse_cdf	0.09553865	20.577747	20.482208349999997	5.0
19	7.0645847	2.071204	4.545954	0.8667473	0.038351238	0.03655058	186	inverse_cdf	2.071204	7.0645847	4.9933807	5.0
19	9.35211	0.7378565	34.536	1.3848214	0.051831305	0.03648591	199	inverse_cdf	0.7378565	9.35211	8.6142535	5.0
19	8.480492	8.531397	2.1520174	1.1796516	0.03634292	0.036327958	44	inverse_cdf	8.531397	8.480492	-0.0509050000000002	5.0
19	24.261145	20.044346	47.35196	1.7734289	0.03772056	0.036147952	367	inverse_cdf	20.044346	24.261145	4.216798999999998	22.0
19	7.6387963	48.56417	16.210842	0.8296831	0.1275835	0.036133707	56	inverse_cdf	48.56417	7.6387963	-40.925373699999994	
19	3.8366952	2.8864145	5.906334	0.7009352	0.036532998	0.036120534	484	inverse_cdf	2.8864145	3.8366952	0.9502807	5.0
19	8.781981	5.989393	6.814191	0.59149283	0.04169303	0.035898685	197	inverse_cdf	5.989393	8.781981	2.7925880000000003	5.0
19	21.766092	21.787436	1.1234722	0.75517315	0.035869062	0.03586769	784	inverse_cdf	21.787436	21.766092	-0.02134399999999914	22.0
19	9.609645	34.841957	6.6711926	0.6777446	0.047336817	0.0358333	370	inverse_cdf	34.841957	9.609645	-25.232312	39.5
19	26.310137	0.052692458	47.342903	1.5425656	0.048395336	0.035641313	296	inverse_cdf	0.052692458	26.310137	26.257444542	5.0
19	33.062523	30.435331	0.721418	8.220344	0.04986477	0.03556019	480	inverse_cdf	30.435331	33.062523	2.6271919999999973	30.0
19	51.768604	2.069641	25.618383	0.7859672	0.04498321	0.035486937	282	inverse_cdf	2.069641	51.768604	49.698963000000006	5.0
19	30.799742	31.47484	5.4318533	0.41299677	0.035474837	0.03521782	528	inverse_cdf	31.47484	30.799742	-0.675098000000002	30.0
19	41.318394	38.820335	0.6833459	1.1227688	0.04615462	0.03504145	9	inverse_cdf	38.820335	41.318394	2.498058999999998	39.5
19	28.281603	1.4003241	14.097673	0.6717709	0.01695174	0.034897625	61	inverse_cdf	1.4003241	28.281603	26.8812789	5.0
19	10.475955	0.33627722	8.068308	0.80306405	0.050922394	0.03479153	385	inverse_cdf	0.33627722	10.475955	10.139677780000001	5.0
19	19.52789	23.539396	26.791523	0.4441687	0.029334843	0.034646213	632	inverse_cdf	23.539396	19.52789	-4.011506000000001	22.0
19	34.48574	8.472202	6.2210827	0.84508705	0.062262535	0.03433609	19	inverse_cdf	8.472202	34.48574	26.013538	5.0
19	28.340218	21.162178	14.579064	0.6778196	0.04222673	0.034169078	474	inverse_cdf	21.162178	28.340218	7.178039999999999	22.0
19	31.375872	24.703697	1.1194596	4.370587	0.030991554	0.034031928	548	inverse_cdf	24.703697	31.375872	6.672175000000003	22.0
19	10.397765	50.91178	22.481256	1.6726307	0.12616158	0.033812046	25	inverse_cdf	50.91178	10.397765	-40.514015	
19	22.309525	21.698458	0.396028	2.0987098	0.033764243	0.03373319	816	inverse_cdf	21.698458	22.309525	0.611067000000002	22.0
19	21.679153	1.0987544	47.687763	0.7360432	0.055443287	0.033693314	369	inverse_cdf	1.0987544	21.679153	20.5803986	5.0
19	15.400261	4.7389264	45.57001	0.87281674	0.04150158	0.033532858	830	inverse_cdf	4.7389264	15.400261	10.6613346	5.0
19	31.839699	48.835873	19.800495	0.5212868	0.032803357	0.03352952	655	inverse_cdf	48.835873	31.839699	-16.996174	
19	10.555661	6.2096157	9.242833	0.44499934	0.042843163	0.03348589	165	inverse_cdf	6.2096157	10.555661	4.346045300000001	5.0
19	10.96769	30.445248	0.71178025	5.7135153	0.048583925	0.033453524	360	inverse_cdf	30.445248	10.96769	-19.477558000000002	30.0
19	24.709024	24.825111	0.9660037	2.6752102	0.034767687	0.033415556	140	inverse_cdf	24.825111	24.709024	-0.11608700000000027	22.0
19	10.909825	34.18684	6.9060135	0.83324575	0.038066983	0.033338428	533	inverse_cdf	34.18684	10.909825	-23.277015	39.5
19	38.526886	30.447023	1.0138471	1.4791085	0.036015928	0.033322453	324	inverse_cdf	30.447023	38.526886	8.079862999999996	30.0
19	26.771694	26.13939	5.2916484	0.9174311	0.033523142	0.033207893	649	inverse_cdf	26.13939	26.771694	0.6323040000000013	30.0
19	30.909658	23.938261	47.856403	0.5115992	0.03596747	0.03313005	289	inverse_cdf	23.938261	30.909658	6.971397	22.0
19	21.646812	22.0	1.2904369	0.5288785	0.034174442	0.033118844	737	inverse_cdf	22.0	21.646812	-0.3531879999999994	22.0
19	13.773539	7.77732	3.8951933	0.56002855	0.040780663	0.033086836	162	inverse_cdf	7.77732	13.773539	5.996219	5.0
19	30.458157	34.879444	4.935232	1.3612643	0.044851422	0.03303504	246	inverse_cdf	34.879444	30.458157	-4.4212869999999995	39.5
19	31.377218	24.690828	1.1371014	5.6421933	0.038009167	0.032966197	396	inverse_cdf	24.690828	31.377218	6.686389999999999	22.0
19	8.54189	6.9536715	6.3110385	0.5765849	0.03466451	0.032772303	291	inverse_cdf	6.9536715	8.54189	1.5882185000000009	5.0
19	31.624502	25.437916	6.9469495	1.0906508	0.052329183	0.032744408	702	inverse_cdf	25.437916	31.624502	6.186585999999998	22.0
19	21.698723	21.99386	1.353449	1.0600153	0.032868683	0.032679796	491	inverse_cdf	21.99386	21.698723	-0.2951370000000004	22.0
19	7.8875422	40.74354	4.220824	1.7575026	0.042341053	0.03262651	774	inverse_cdf	40.74354	7.8875422	-32.855997800000004	39.5
20	2.9184227	3.9687693	11.286452	0.888037	0.08615124	0.085752845	282	cdf	2.9184227	3.9687693	1.0503466000000001	5.0
20	7.442452	1.9535003	11.446352	1.2650845	0.08352387	0.07949811	281	cdf	7.442452	1.9535003	-5.4889517	5.0
20	8.696789	1.49267	15.977699	1.5395904	0.0768227	0.06669873	276	cdf	8.696789	1.49267	-7.204119	5.0
20	22.26403	21.845573	0.6141882	1.4777802	0.059952974	0.05838746	439	cdf	22.26403	21.845573	-0.4184570000000001	22.0
20	16.527637	21.857693	0.95008206	1.7237134	0.06855148	0.05672878	407	cdf	16.527637	21.857693	5.330056000000003	14.0
20	0.11243347	0.06310811	2.1197026	12.172091	0.0583151	0.056078255	224	cdf	0.11243347	0.06310811	-0.04932536	5.0
20	15.866436	13.509318	22.765171	0.68961173	0.054051995	0.0538013	198	cdf	15.866436	13.509318	-2.357118	14.0
20	6.652729	0.93796396	7.814326	0.9087036	0.065998375	0.053633332	280	cdf	6.652729	0.93796396	-5.71476504	5.0
20	13.740141	9.567894	3.7955854	0.8779313	0.059203804	0.052996755	309	cdf	13.740141	9.567894	-4.172246999999999	14.0
20	8.934387	42.73546	1.525235	8.2696705	0.05568236	0.049517572	83	cdf	8.934387	42.73546	33.801073	5.0
20	13.788872	34.736122	3.539709	0.86492175	0.047985375	0.04817885	373	cdf	13.788872	34.736122	20.947250000000004	14.0
20	31.240192	27.035004	2.277893	0.64989275	0.06428939	0.04786873	360	cdf	31.240192	27.035004	-4.205188	30.0
20	19.596132	13.673547	14.120642	0.675105	0.050668836	0.047806084	525	cdf	19.596132	13.673547	-5.9225850000000015	22.0
20	1.8869733	8.419963	46.664417	1.3442501	0.056491196	0.047621727	196	cdf	1.8869733	8.419963	6.532989699999999	5.0
20	3.3651142	6.488778	43.296097	1.6113985	0.04863113	0.047469437	235	cdf	3.3651142	6.488778	3.1236638	5.0
20	12.033062	0.90951353	7.9516406	0.49366966	0.055152357	0.046155095	166	cdf	12.033062	0.90951353	-11.12354847	14.0
20	13.440728	13.597069	4.0597367	0.91401166	0.04546827	0.04541409	100	cdf	13.440728	13.597069	0.1563409999999994	14.0
20	24.75707	35.95466	0.988925	3.9234483	0.04452598	0.043618202	210	cdf	24.75707	35.95466	11.197589999999998	22.0
20	8.874974	15.203586	9.369844	0.4606585	0.05614662	0.04360169	197	cdf	8.874974	15.203586	6.328612	5.0
20	14.4385605	16.860537	4.60727	0.9073977	0.045211077	0.043274224	199	cdf	14.4385605	16.860537	2.4219765000000013	14.0
20	13.056936	17.637867	3.6144073	0.4798155	0.053774655	0.042802393	233	cdf	13.056936	17.637867	4.580931	14.0
20	13.493314	35.7897	4.0946007	0.63918597	0.05054623	0.04263079	263	cdf	13.493314	35.7897	22.296386000000005	14.0
20	8.100957	18.8403	0.587832	3.5911484	0.03607577	0.042365253	168	cdf	8.100957	18.8403	10.739343	5.0
20	17.719868	11.213451	12.533511	1.0561483	0.052763283	0.0423553	501	cdf	17.719868	11.213451	-6.506417000000003	14.0
20	13.98895	12.066911	3.0291765	0.93687475	0.051822484	0.042023122	339	cdf	13.98895	12.066911	-1.9220390000000016	14.0
20	26.782965	9.647444	1.7468383	4.8660345	0.06167078	0.04150468	103	cdf	26.782965	9.647444	-17.135521	30.0
20	15.700823	13.438409	13.80156	0.6185435	0.041935027	0.041139066	203	cdf	15.700823	13.438409	-2.2624139999999997	14.0
20	22.077148	28.522362	13.171429	1.1206577	0.03488654	0.040805936	420	cdf	22.077148	28.522362	6.445214	22.0
20	14.317852	13.93174	6.1387644	0.53202903	0.040278375	0.040153682	238	cdf	14.317852	13.93174	-0.3861120000000007	14.0
20	9.288262	0.7526371	25.382135	0.8607851	0.051526546	0.0401448	81	cdf	9.288262	0.7526371	-8.5356249	5.0
20	16.226685	20.92006	13.754275	0.49049523	0.04404366	0.04012817	190	cdf	16.226685	20.92006	4.693375	14.0
20	4.9033313	13.397309	46.408672	1.223175	0.0495376	0.039858222	320	cdf	4.9033313	13.397309	8.4939777	5.0
20	12.617207	11.048201	0.8833154	0.6758808	0.04513687	0.039764643	227	cdf	12.617207	11.048201	-1.569006	14.0
20	2.5966952	1.2434802	9.240792	0.8873079	0.039426744	0.038625598	174	cdf	2.5966952	1.2434802	-1.353215	5.0
20	21.323874	13.814678	47.21339	1.08532	0.04985112	0.038021564	401	cdf	21.323874	13.814678	-7.509195999999999	22.0
20	6.7326484	0.2746188	2.148035	6.937697	0.05182427	0.037410557	27	cdf	6.7326484	0.2746188	-6.458029600000001	5.0
20	17.274872	12.265404	12.448076	0.7192989	0.03743124	0.03665161	470	cdf	17.274872	12.265404	-5.009467999999998	14.0
20	15.599899	17.236717	10.380126	0.5857089	0.037749827	0.036529303	133	cdf	15.599899	17.236717	1.636817999999998	14.0
20	3.0977035	10.824448	13.3018875	0.6060863	0.041339874	0.036309898	327	cdf	3.0977035	10.824448	7.726744500000001	5.0
20	0.035439633	13.413776	35.66293	1.067302	0.049918413	0.036197543	343	cdf	0.035439633	13.413776	13.378336367000001	5.0
20	6.9585624	2.21346	6.1944923	0.43854737	0.044891596	0.03613168	229	cdf	6.9585624	2.21346	-4.7451024	5.0
20	10.769015	2.6820545	0.64948654	4.787834	0.043585062	0.0359751	176	cdf	10.769015	2.6820545	-8.0869605	14.0
20	30.3282	19.022953	0.9678599	1.6761259	0.048317134	0.035537004	376	cdf	30.3282	19.022953	-11.305246999999998	30.0
20	15.030281	13.035411	47.85768	0.9868675	0.036018908	0.035220206	201	cdf	15.030281	13.035411	-1.9948700000000006	14.0
20	18.501373	23.016039	1.5989587	1.065482	0.04786539	0.034912825	530	cdf	18.501373	23.016039	4.514665999999998	22.0
20	16.61614	10.69004	15.531554	0.5182647	0.042052805	0.034897804	204	cdf	16.61614	10.69004	-5.926100000000002	14.0
20	14.246062	16.42811	4.8726077	0.5609687	0.041499257	0.034594715	79	cdf	14.246062	16.42811	2.182048	14.0
20	14.9702835	17.11287	2.8476717	1.1546113	0.03561318	0.03449762	367	cdf	14.9702835	17.11287	2.1425865	14.0
20	14.992095	11.052322	8.427512	0.50429404	0.037883043	0.034412146	160	cdf	14.992095	11.052322	-3.9397730000000006	14.0
20	10.49816	6.2474375	2.0032408	4.437421	0.037562966	0.034321666	95	cdf	10.49816	6.2474375	-4.2507225	14.0
20	4.8368454	7.3525915	47.80041	1.2316209	0.035409212	0.034313202	256	cdf	4.8368454	7.3525915	2.5157461000000003	5.0
20	36.087223	8.882414	3.568884	0.80248505	0.053059876	0.033928037	245	cdf	36.087223	8.882414	-27.204809	39.5
20	41.5	35.92857	1.0	2.5787706	0.033916235	0.0339095	258	cdf	41.5	35.92857	-5.571429999999999	39.5
20	17.395247	10.567282	22.04933	1.9055885	0.044251442	0.033714056	99	cdf	17.395247	10.567282	-6.827965000000001	14.0
20	13.336973	13.706456	4.5501947	0.61093706	0.033513665	0.033364773	124	cdf	13.336973	13.706456	0.3694829999999989	14.0
20	8.634404	6.217388	10.519535	0.8058368	0.034673452	0.03334421	105	cdf	8.634404	6.217388	-2.4170160000000003	5.0
20	19.797012	24.04558	5.0561423	0.40066218	0.038012207	0.032507837	532	cdf	19.797012	24.04558	4.248568000000002	22.0
20	22.111506	15.036017	47.444305	1.200891	0.039497674	0.03250712	400	cdf	22.111506	15.036017	-7.075488999999999	22.0
20	41.503456	35.92838	1.0013868	3.0149472	0.032495916	0.032488227	44	cdf	41.503456	35.92838	-5.575076000000003	39.5
20	19.177097	17.89557	9.190487	0.38767776	0.03301859	0.03247422	528	cdf	19.177097	17.89557	-1.2815270000000005	22.0
20	13.515234	5.656735	6.075363	0.5572262	0.040196538	0.03232026	132	cdf	13.515234	5.656735	-7.858498999999999	14.0
20	29.790083	21.979578	1.2347462	1.1370684	0.05704534	0.03216672	536	cdf	29.790083	21.979578	-7.810504999999999	30.0
20	13.016732	15.960541	2.7429826	0.7346861	0.03620082	0.03212607	247	cdf	13.016732	15.960541	2.943809	14.0
20	15.090142	10.389564	20.061808	1.5663276	0.034834564	0.03164661	126	cdf	15.090142	10.389564	-4.700578	14.0
20	13.975777	15.832582	5.6224675	0.61174804	0.0331223	0.031258345	222	cdf	13.975777	15.832582	1.8568049999999996	14.0
20	24.76476	35.947285	0.99257356	6.7420163	0.03999406	0.030994534	53	cdf	24.76476	35.947285	11.182525000000002	22.0
20	2.3599725	5.1465163	8.798675	0.70262396	0.031500995	0.030991852	136	cdf	2.3599725	5.1465163	2.7865438	5.0
20	7.446313	27.247713	5.458735	2.0510516	0.04619956	0.030736506	173	cdf	7.446313	27.247713	19.8014	5.0
20	14.697267	0.57994556	1.5507754	1.6813482	0.044561386	0.030534923	45	cdf	14.697267	0.57994556	-14.11732144	14.0
20	19.698158	11.933692	19.743124	0.7001812	0.04443419	0.030480504	446	cdf	19.698158	11.933692	-7.764465999999999	22.0
20	14.907225	5.842768	8.14956	0.47625226	0.039756715	0.030017018	115	cdf	14.907225	5.842768	-9.064457	14.0
20	18.40143	10.373511	21.891953	0.68736833	0.04012984	0.030014098	195	cdf	18.40143	10.373511	-8.027919	22.0
20	21.135508	18.128656	11.836064	0.69973236	0.03096646	0.030005932	523	cdf	21.135508	18.128656	-3.006852000000002	22.0
20	4.1413608	8.607164	48.765537	0.97985625	0.032457292	0.029851258	312	cdf	4.1413608	8.607164	4.465803199999999	5.0
20	30.50997	10.96752	1.2733973	1.2400382	0.04403317	0.029682994	447	cdf	30.50997	10.96752	-19.54245	30.0
20	26.939568	35.426033	4.458493	0.59440154	0.035532475	0.029530883	421	cdf	26.939568	35.426033	8.486464999999995	30.0
20	10.691649	3.121385	1.3702401	1.4141252	0.039595425	0.02948904	278	cdf	10.691649	3.121385	-7.570264	14.0
20	15.383937	17.482033	6.351898	0.39007452	0.030528784	0.029359102	232	cdf	15.383937	17.482033	2.0980960000000017	14.0
20	13.62234	19.405571	1.1299185	0.913485	0.031150162	0.02928257	151	cdf	13.62234	19.405571	5.783230999999999	14.0
20	27.62801	2.3133883	0.61467403	1.1687081	0.03568554	0.029234648	389	cdf	27.62801	2.3133883	-25.3146217	30.0
20	11.931833	5.1034107	6.2354727	0.36045814	0.03173095	0.029183269	285	cdf	11.931833	5.1034107	-6.828422299999999	14.0
20	45.61049	1.0206342	48.015526	0.48427027	0.020403326	0.029018521	352	cdf	45.61049	1.0206342	-44.589855799999995	
20	8.531218	35.550037	1.2995629	4.720165	0.033604443	0.029007256	184	cdf	8.531218	35.550037	27.018819	5.0
20	20.642584	15.977232	11.40847	0.58555084	0.03404498	0.028980017	517	cdf	20.642584	15.977232	-4.665351999999999	22.0
20	10.406541	1.9751709	1.254518	1.4907087	0.06483817	0.028975487	178	cdf	10.406541	1.9751709	-8.4313701	14.0
20	6.653389	5.8159037	6.9560986	2.1444051	0.028980613	0.02880776	14	cdf	6.653389	5.8159037	-0.8374853	5.0
20	6.486924	3.7713466	4.341155	0.56104404	0.031241834	0.028752029	146	cdf	6.486924	3.7713466	-2.7155774	5.0
20	19.078228	39.939358	1.9157954	21.052294	0.038713872	0.028634608	54	cdf	19.078228	39.939358	20.86113	22.0
20	18.982002	14.028744	5.1021914	0.68786424	0.026230872	0.028607309	390	cdf	18.982002	14.028744	-4.953258000000002	22.0
20	13.958995	14.053455	5.1319933	0.524122	0.028583586	0.028577507	155	cdf	13.958995	14.053455	0.09445999999999977	14.0
20	17.096785	15.761704	40.271626	0.6041094	0.028732598	0.028545499	193	cdf	17.096785	15.761704	-1.3350810000000006	14.0
20	8.559146	8.222993	47.98753	1.0750574	0.028513193	0.028481841	255	cdf	8.559146	8.222993	-0.3361529999999995	5.0
20	14.245451	13.729418	47.313133	0.8604731	0.028347015	0.028332174	127	cdf	14.245451	13.729418	-0.5160329999999984	14.0
20	8.768826	14.179342	38.406303	0.5399346	0.028296411	0.02827537	242	cdf	8.768826	14.179342	5.410515999999999	5.0
20	2.132288	14.761421	7.3005543	0.76826215	0.041857123	0.028217137	329	cdf	2.132288	14.761421	12.629133	5.0
20	17.975124	11.600452	10.938611	0.9589078	0.04347527	0.028135419	487	cdf	17.975124	11.600452	-6.374672	14.0
20	10.179227	15.117636	11.91582	0.40374324	0.03170991	0.02808094	194	cdf	10.179227	15.117636	4.938409	14.0
20	13.343091	11.03439	1.416942	0.89269143	0.04268706	0.02803272	22	cdf	13.343091	11.03439	-2.3087009999999992	14.0
20	3.6294234	0.12940414	41.28043	1.7955751	0.033386767	0.028021991	230	cdf	3.6294234	0.12940414	-3.5000192599999997	5.0
20	4.2058125	35.78661	1.2630019	3.8760855	0.029804587	0.027956605	270	cdf	4.2058125	35.78661	31.580797500000003	5.0
21	1.1367505	6.227238	7.543669	0.7582721	0.070800364	0.06472558	91	inverse_cdf	6.227238	1.1367505	-5.0904875	5.0
21	8.337402	0.53476465	47.813076	4.096769	0.106265485	0.05953592	86	inverse_cdf	0.53476465	8.337402	7.802637350000001	5.0
21	7.729782	8.122738	0.86969775	1.4629159	0.05692762	0.056925356	41	inverse_cdf	8.122738	7.729782	-0.39295599999999986	5.0
21	8.858228	3.175277	48.10166	2.3474064	0.06253487	0.052467525	67	inverse_cdf	3.175277	8.858228	5.682951000000001	5.0
21	8.145937	1.6463203	47.42171	2.4056861	0.0633055	0.04992485	114	inverse_cdf	1.6463203	8.145937	6.4996167	5.0
21	0.028278286	1.679019	10.290549	1.6364038	0.0703904	0.049022615	267	inverse_cdf	1.679019	0.028278286	-1.650740714	5.0
21	8.450623	8.525513	1.3100042	2.0628757	0.050636888	0.048816025	176	inverse_cdf	8.525513	8.450623	-0.0748899999999999	5.0
21	38.018497	7.973477	1.8879722	1.4236753	0.052369237	0.047048867	443	inverse_cdf	7.973477	38.018497	30.045020000000005	5.0
21	33.299885	8.14232	0.97329694	1.3503114	0.046545267	0.04569733	42	inverse_cdf	8.14232	33.299885	25.157565000000005	5.0
21	10.954309	11.063813	1.6573584	0.8257323	0.045135856	0.045051157	378	inverse_cdf	11.063813	10.954309	-0.10950399999999938	14.0
21	9.177349	0.88243353	46.909294	2.3822873	0.07160288	0.04405451	117	inverse_cdf	0.88243353	9.177349	8.29491547	5.0
21	0.015504369	1.2258399	8.447696	1.4435658	0.0726043	0.043622553	415	inverse_cdf	1.2258399	0.015504369	-1.210335531	5.0
21	9.399537	0.2830571	47.828373	3.0256932	0.084225535	0.042682648	84	inverse_cdf	0.2830571	9.399537	9.1164799	5.0
21	33.137257	7.8776574	0.92197686	1.2191072	0.04571259	0.042531073	45	inverse_cdf	7.8776574	33.137257	25.259599599999998	5.0
21	12.93211	38.19311	5.237259	1.084169	0.07838923	0.042450786	286	inverse_cdf	38.19311	12.93211	-25.260999999999996	39.5
21	10.805508	38.657436	0.97335875	2.045276	0.042913377	0.04160279	645	inverse_cdf	38.657436	10.805508	-27.851927999999997	39.5
21	27.428776	7.9717984	0.9178567	1.562727	0.046083808	0.040973067	35	inverse_cdf	7.9717984	27.428776	19.4569776	5.0
21	5.8696322	8.235997	1.74775	1.6688226	0.049199462	0.040718198	139	inverse_cdf	8.235997	5.8696322	-2.3663647999999995	5.0
21	1.660478	6.576305	5.9706907	0.4956354	0.045993686	0.04061836	7	inverse_cdf	6.576305	1.660478	-4.915827	5.0
21	10.133526	8.896379	1.2922546	3.4968908	0.042739034	0.040269792	662	inverse_cdf	8.896379	10.133526	1.2371470000000002	5.0
21	4.4943776	6.073004	3.3005705	0.80101764	0.043234706	0.040044546	671	inverse_cdf	6.073004	4.4943776	-1.5786264	5.0
21	7.3751574	15.660737	8.834133	0.8613204	0.055375397	0.039600313	288	inverse_cdf	15.660737	7.3751574	-8.285579599999998	14.0
21	10.033108	13.580344	29.757273	0.70180106	0.04046917	0.039432824	574	inverse_cdf	13.580344	10.033108	-3.547236	14.0
21	14.828288	38.970215	6.887116	0.8198384	0.05308616	0.03917986	456	inverse_cdf	38.970215	14.828288	-24.141927000000003	39.5
21	19.414478	7.995907	1.1305658	1.531571	0.04805541	0.03900969	526	inverse_cdf	7.995907	19.414478	11.418571	5.0
21	7.2335086	4.668696	47.72744	1.3650726	0.04012561	0.038817465	69	inverse_cdf	4.668696	7.2335086	2.5648126000000007	5.0
