value	fi	subject	session	condition	variant
42.78643	0.0008615795	04	1	cdf	smoothed
43.035175	0.00080164155	04	1	cdf	smoothed
43.28392	0.0007530324	04	1	cdf	smoothed
43.53266	0.0007133793	04	1	cdf	smoothed
43.781406	0.0006807983	04	1	cdf	smoothed
44.03015	0.00065380265	04	1	cdf	smoothed
44.278896	0.0006312147	04	1	cdf	smoothed
44.527637	0.0006121047	04	1	cdf	smoothed
44.776382	0.00059573894	04	1	cdf	smoothed
45.025127	0.0005815397	04	1	cdf	smoothed
45.27387	0.0005690548	04	1	cdf	smoothed
45.522614	0.00055792625	04	1	cdf	smoothed
45.77136	0.0005478761	04	1	cdf	smoothed
46.0201	0.0005386868	04	1	cdf	smoothed
46.268845	0.0005301873	04	1	cdf	smoothed
46.51759	0.0005222453	04	1	cdf	smoothed
46.76633	0.00051475735	04	1	cdf	smoothed
47.015076	0.0005076428	04	1	cdf	smoothed
47.26382	0.0005008383	04	1	cdf	smoothed
47.51256	0.0004942956	04	1	cdf	smoothed
47.761307	0.00048797604	04	1	cdf	smoothed
48.01005	0.0004818486	04	1	cdf	smoothed
48.258793	0.0004758901	04	1	cdf	smoothed
48.507538	0.00047008164	04	1	cdf	smoothed
48.756283	0.0004644077	04	1	cdf	smoothed
49.005024	0.00045885617	04	1	cdf	smoothed
49.25377	0.00045341701	04	1	cdf	smoothed
49.502514	0.00044808176	04	1	cdf	smoothed
49.751255	0.00044284432	04	1	cdf	smoothed
50.0	0.0004376982	04	1	cdf	smoothed
0.5	19.563255	04	2	inverse_cdf	smoothed
0.7487437	9.818904	04	2	inverse_cdf	smoothed
0.9974874	5.7507606	04	2	inverse_cdf	smoothed
1.2462312	3.7463548	04	2	inverse_cdf	smoothed
1.4949749	2.6348124	04	2	inverse_cdf	smoothed
1.7437186	1.9428865	04	2	inverse_cdf	smoothed
1.9924623	1.4697036	04	2	inverse_cdf	smoothed
2.241206	1.1779327	04	2	inverse_cdf	smoothed
2.4899497	1.3088132	04	2	inverse_cdf	smoothed
2.7386935	2.044367	04	2	inverse_cdf	smoothed
2.9874372	2.4651217	04	2	inverse_cdf	smoothed
3.236181	1.6461021	04	2	inverse_cdf	smoothed
3.4849246	0.5136447	04	2	inverse_cdf	smoothed
3.7336683	0.27005094	04	2	inverse_cdf	smoothed
3.982412	0.6738292	04	2	inverse_cdf	smoothed
4.231156	0.9392979	04	2	inverse_cdf	smoothed
4.4798994	0.82523304	04	2	inverse_cdf	smoothed
4.7286434	0.5352191	04	2	inverse_cdf	smoothed
4.977387	0.2796585	04	2	inverse_cdf	smoothed
5.2261305	0.12669343	04	2	inverse_cdf	smoothed
5.4748745	0.058479056	04	2	inverse_cdf	smoothed
5.723618	0.041235313	04	2	inverse_cdf	smoothed
5.972362	0.052588236	04	2	inverse_cdf	smoothed
6.2211056	0.08227022	04	2	inverse_cdf	smoothed
6.469849	0.12597786	04	2	inverse_cdf	smoothed
6.718593	0.18044028	04	2	inverse_cdf	smoothed
6.9673367	0.2410135	04	2	inverse_cdf	smoothed
7.21608	0.30124688	04	2	inverse_cdf	smoothed
7.464824	0.35371664	04	2	inverse_cdf	smoothed
7.7135677	0.39149302	04	2	inverse_cdf	smoothed
7.9623117	0.40968394	04	2	inverse_cdf	smoothed
8.211055	0.4065865	04	2	inverse_cdf	smoothed
8.459799	0.38416114	04	2	inverse_cdf	smoothed
8.708543	0.3477374	04	2	inverse_cdf	smoothed
8.957287	0.30504173	04	2	inverse_cdf	smoothed
9.20603	0.26478377	04	2	inverse_cdf	smoothed
9.454774	0.23516944	04	2	inverse_cdf	smoothed
9.703518	0.2227833	04	2	inverse_cdf	smoothed
9.952261	0.23221374	04	2	inverse_cdf	smoothed
10.201005	0.26648325	04	2	inverse_cdf	smoothed
10.449749	0.32783002	04	2	inverse_cdf	smoothed
10.698492	0.41796243	04	2	inverse_cdf	smoothed
10.947236	0.5369693	04	2	inverse_cdf	smoothed
11.19598	0.6808181	04	2	inverse_cdf	smoothed
11.444724	0.8385342	04	2	inverse_cdf	smoothed
11.693467	0.99096173	04	2	inverse_cdf	smoothed
11.942211	1.1128129	04	2	inverse_cdf	smoothed
12.190955	1.1783047	04	2	inverse_cdf	smoothed
12.439698	1.1688268	04	2	inverse_cdf	smoothed
12.688442	1.0797083	04	2	inverse_cdf	smoothed
12.937186	0.9231819	04	2	inverse_cdf	smoothed
13.185929	0.7261085	04	2	inverse_cdf	smoothed
13.434673	0.52312607	04	2	inverse_cdf	smoothed
13.683417	0.34769553	04	2	inverse_cdf	smoothed
13.93216	0.2240811	04	2	inverse_cdf	smoothed
14.180904	0.16269886	04	2	inverse_cdf	smoothed
14.429648	0.15976468	04	2	inverse_cdf	smoothed
14.678392	0.20061775	04	2	inverse_cdf	smoothed
14.927135	0.26507917	04	2	inverse_cdf	smoothed
15.1758795	0.33296517	04	2	inverse_cdf	smoothed
15.4246235	0.38826248	04	2	inverse_cdf	smoothed
15.673367	0.42128983	04	2	inverse_cdf	smoothed
15.922111	0.42886955	04	2	inverse_cdf	smoothed
16.170855	0.41307116	04	2	inverse_cdf	smoothed
16.419598	0.37926498	04	2	inverse_cdf	smoothed
16.668343	0.3341438	04	2	inverse_cdf	smoothed
16.917086	0.28415883	04	2	inverse_cdf	smoothed
17.165829	0.23454055	04	2	inverse_cdf	smoothed
17.414574	0.18889639	04	2	inverse_cdf	smoothed
17.663317	0.1492427	04	2	inverse_cdf	smoothed
17.91206	0.11629331	04	2	inverse_cdf	smoothed
18.160805	0.089850076	04	2	inverse_cdf	smoothed
18.409548	0.069180965	04	2	inverse_cdf	smoothed
18.65829	0.053323675	04	2	inverse_cdf	smoothed
18.907036	0.041294698	04	2	inverse_cdf	smoothed
19.155779	0.032210805	04	2	inverse_cdf	smoothed
19.404522	0.02534176	04	2	inverse_cdf	smoothed
19.653267	0.020117955	04	2	inverse_cdf	smoothed
19.90201	0.016113244	04	2	inverse_cdf	smoothed
20.150753	0.013017153	04	2	inverse_cdf	smoothed
20.399498	0.010606423	04	2	inverse_cdf	smoothed
20.648241	0.00872043	04	2	inverse_cdf	smoothed
20.896984	0.007241887	04	2	inverse_cdf	smoothed
21.14573	0.0060831765	04	2	inverse_cdf	smoothed
21.394472	0.005208394	04	2	inverse_cdf	smoothed
21.643215	0.51994437	04	2	inverse_cdf	smoothed
21.89196	38.00705	04	2	inverse_cdf	smoothed
22.140703	67.7847	04	2	inverse_cdf	smoothed
22.389448	67.90233	04	2	inverse_cdf	smoothed
22.638191	1.04817	04	2	inverse_cdf	smoothed
22.886934	0.0027860692	04	2	inverse_cdf	smoothed
23.13568	0.0025764368	04	2	inverse_cdf	smoothed
23.384422	0.0024595778	04	2	inverse_cdf	smoothed
23.633165	0.0023677384	04	2	inverse_cdf	smoothed
23.88191	0.0022946321	04	2	inverse_cdf	smoothed
24.130653	0.0022354273	04	2	inverse_cdf	smoothed
24.379396	0.002186458	04	2	inverse_cdf	smoothed
24.628141	0.0021449374	04	2	inverse_cdf	smoothed
24.876884	0.0021087448	04	2	inverse_cdf	smoothed
25.125628	0.002076261	04	2	inverse_cdf	smoothed
25.374372	0.0020462489	04	2	inverse_cdf	smoothed
25.623116	0.002017756	04	2	inverse_cdf	smoothed
25.871859	0.001990045	04	2	inverse_cdf	smoothed
26.120604	0.001962559	04	2	inverse_cdf	smoothed
26.369347	0.0019348693	04	2	inverse_cdf	smoothed
26.61809	0.0019066676	04	2	inverse_cdf	smoothed
26.866835	0.0018777321	04	2	inverse_cdf	smoothed
27.115578	0.0018479256	04	2	inverse_cdf	smoothed
27.36432	0.0018171859	04	2	inverse_cdf	smoothed
27.613066	0.0017855188	04	2	inverse_cdf	smoothed
27.861809	0.001752987	04	2	inverse_cdf	smoothed
28.110552	0.0017197217	04	2	inverse_cdf	smoothed
28.359297	0.0016859035	04	2	inverse_cdf	smoothed
28.60804	0.0016517737	04	2	inverse_cdf	smoothed
28.856785	0.001617626	04	2	inverse_cdf	smoothed
29.105528	0.0015838037	04	2	inverse_cdf	smoothed
29.35427	0.0015507041	04	2	inverse_cdf	smoothed
29.603016	0.0015187724	04	2	inverse_cdf	smoothed
29.851759	0.0014884995	04	2	inverse_cdf	smoothed
30.100502	0.0014604167	04	2	inverse_cdf	smoothed
30.349247	0.0014351001	04	2	inverse_cdf	smoothed
30.59799	0.0014131527	04	2	inverse_cdf	smoothed
30.846733	0.0013952154	04	2	inverse_cdf	smoothed
31.095478	0.0013819456	04	2	inverse_cdf	smoothed
31.344221	0.0013740219	04	2	inverse_cdf	smoothed
31.592964	0.0013721272	04	2	inverse_cdf	smoothed
31.84171	0.0013769503	04	2	inverse_cdf	smoothed
32.090454	0.001389169	04	2	inverse_cdf	smoothed
32.339195	0.0014094397	04	2	inverse_cdf	smoothed
32.58794	0.0014383955	04	2	inverse_cdf	smoothed
32.836685	0.0014766268	04	2	inverse_cdf	smoothed
33.085426	0.0015246728	04	2	inverse_cdf	smoothed
33.33417	0.0015830178	04	2	inverse_cdf	smoothed
33.582916	0.001652068	04	2	inverse_cdf	smoothed
33.831657	0.0017321492	04	2	inverse_cdf	smoothed
34.080402	0.0018235005	04	2	inverse_cdf	smoothed
34.329147	0.0019262555	04	2	inverse_cdf	smoothed
34.57789	0.0020404344	04	2	inverse_cdf	smoothed
34.826633	0.002165953	04	2	inverse_cdf	smoothed
35.07538	0.0023025973	04	2	inverse_cdf	smoothed
35.32412	0.0024500275	04	2	inverse_cdf	smoothed
35.572865	0.0026077793	04	2	inverse_cdf	smoothed
35.82161	0.00277526	04	2	inverse_cdf	smoothed
36.07035	0.0029517289	04	2	inverse_cdf	smoothed
36.319096	0.0031363524	04	2	inverse_cdf	smoothed
36.56784	0.0033281452	04	2	inverse_cdf	smoothed
36.81658	0.003526017	04	2	inverse_cdf	smoothed
37.065327	0.0037287772	04	2	inverse_cdf	smoothed
37.31407	0.0039351266	04	2	inverse_cdf	smoothed
37.562813	0.0041436753	04	2	inverse_cdf	smoothed
37.811558	0.004352977	04	2	inverse_cdf	smoothed
38.060303	0.0045615016	04	2	inverse_cdf	smoothed
38.309044	0.0047676987	04	2	inverse_cdf	smoothed
38.55779	0.0049699675	04	2	inverse_cdf	smoothed
38.806534	0.0051667104	04	2	inverse_cdf	smoothed
39.055275	0.0053563216	04	2	inverse_cdf	smoothed
39.30402	0.005537237	04	2	inverse_cdf	smoothed
39.552765	0.0057079177	04	2	inverse_cdf	smoothed
39.801506	0.005866875	04	2	inverse_cdf	smoothed
40.05025	0.006012716	04	2	inverse_cdf	smoothed
40.298996	0.0061441273	04	2	inverse_cdf	smoothed
40.547737	0.0062598907	04	2	inverse_cdf	smoothed
40.796482	0.006358917	04	2	inverse_cdf	smoothed
41.045227	0.006440249	04	2	inverse_cdf	smoothed
41.29397	0.0065030586	04	2	inverse_cdf	smoothed
41.542713	0.0065466883	04	2	inverse_cdf	smoothed
41.79146	0.006570623	04	2	inverse_cdf	smoothed
42.0402	0.006574511	04	2	inverse_cdf	smoothed
42.288944	0.0065581775	04	2	inverse_cdf	smoothed
42.53769	0.006521615	04	2	inverse_cdf	smoothed
42.78643	0.0064649824	04	2	inverse_cdf	smoothed
43.035175	0.006388603	04	2	inverse_cdf	smoothed
43.28392	0.0062929625	04	2	inverse_cdf	smoothed
43.53266	0.006178728	04	2	inverse_cdf	smoothed
43.781406	0.006046675	04	2	inverse_cdf	smoothed
44.03015	0.005897759	04	2	inverse_cdf	smoothed
44.278896	0.005733051	04	2	inverse_cdf	smoothed
44.527637	0.005553741	04	2	inverse_cdf	smoothed
44.776382	0.0053611333	04	2	inverse_cdf	smoothed
45.025127	0.005156624	04	2	inverse_cdf	smoothed
45.27387	0.004941689	04	2	inverse_cdf	smoothed
45.522614	0.004717868	04	2	inverse_cdf	smoothed
45.77136	0.0044867615	04	2	inverse_cdf	smoothed
46.0201	0.0042500054	04	2	inverse_cdf	smoothed
46.268845	0.004009236	04	2	inverse_cdf	smoothed
46.51759	0.0037661283	04	2	inverse_cdf	smoothed
46.76633	0.003522326	04	2	inverse_cdf	smoothed
47.015076	0.0032794543	04	2	inverse_cdf	smoothed
47.26382	0.0030391105	04	2	inverse_cdf	smoothed
47.51256	0.0028028435	04	2	inverse_cdf	smoothed
47.761307	0.0025721244	04	2	inverse_cdf	smoothed
48.01005	0.0023483734	04	2	inverse_cdf	smoothed
48.258793	0.0021329324	04	2	inverse_cdf	smoothed
48.507538	0.0019270275	04	2	inverse_cdf	smoothed
48.756283	0.0017318142	04	2	inverse_cdf	smoothed
49.005024	0.0015483319	04	2	inverse_cdf	smoothed
49.25377	0.0013775124	04	2	inverse_cdf	smoothed
49.502514	0.0012201768	04	2	inverse_cdf	smoothed
49.751255	0.0010770271	04	2	inverse_cdf	smoothed
50.0	0.0009486497	04	2	inverse_cdf	smoothed
0.5	0.25129363	05	1	inverse_cdf	smoothed
0.7487437	0.24606907	05	1	inverse_cdf	smoothed
0.9974874	0.22983618	05	1	inverse_cdf	smoothed
1.2462312	0.20627569	05	1	inverse_cdf	smoothed
1.4949749	0.18071817	05	1	inverse_cdf	smoothed
1.7437186	0.15608646	05	1	inverse_cdf	smoothed
1.9924623	0.13367787	05	1	inverse_cdf	smoothed
2.241206	0.11391131	05	1	inverse_cdf	smoothed
2.4899497	0.09675791	05	1	inverse_cdf	smoothed
2.7386935	0.08197392	05	1	inverse_cdf	smoothed
2.9874372	0.069260456	05	1	inverse_cdf	smoothed
3.236181	0.058484778	05	1	inverse_cdf	smoothed
3.4849246	0.05004266	05	1	inverse_cdf	smoothed
3.7336683	0.045262724	05	1	inverse_cdf	smoothed
3.982412	0.046534922	05	1	inverse_cdf	smoothed
4.231156	0.05682951	05	1	inverse_cdf	smoothed
4.4798994	0.07850756	05	1	inverse_cdf	smoothed
4.7286434	0.11169443	05	1	inverse_cdf	smoothed
4.977387	0.15288165	05	1	inverse_cdf	smoothed
5.2261305	0.19463676	05	1	inverse_cdf	smoothed
5.4748745	0.22697303	05	1	inverse_cdf	smoothed
5.723618	0.24014005	05	1	inverse_cdf	smoothed
5.972362	0.2282221	05	1	inverse_cdf	smoothed
6.2211056	0.19380471	05	1	inverse_cdf	smoothed
6.469849	0.15528251	05	1	inverse_cdf	smoothed
6.718593	0.15821815	05	1	inverse_cdf	smoothed
6.9673367	0.28846738	05	1	inverse_cdf	smoothed
7.21608	0.66672814	05	1	inverse_cdf	smoothed
7.464824	1.3674581	05	1	inverse_cdf	smoothed
7.7135677	2.2416508	05	1	inverse_cdf	smoothed
7.9623117	2.8326988	05	1	inverse_cdf	smoothed
8.211055	2.6662464	05	1	inverse_cdf	smoothed
8.459799	1.7577322	05	1	inverse_cdf	smoothed
8.708543	0.7149895	05	1	inverse_cdf	smoothed
8.957287	0.21079561	05	1	inverse_cdf	smoothed
9.20603	0.4116569	05	1	inverse_cdf	smoothed
9.454774	0.9616384	05	1	inverse_cdf	smoothed
9.703518	1.4006716	05	1	inverse_cdf	smoothed
9.952261	1.5076844	05	1	inverse_cdf	smoothed
10.201005	1.3282651	05	1	inverse_cdf	smoothed
10.449749	1.0190758	05	1	inverse_cdf	smoothed
10.698492	0.71162784	05	1	inverse_cdf	smoothed
10.947236	0.46844798	05	1	inverse_cdf	smoothed
11.19598	0.29956216	05	1	inverse_cdf	smoothed
11.444724	0.19140533	05	1	inverse_cdf	smoothed
11.693467	0.12578401	05	1	inverse_cdf	smoothed
11.942211	0.087515205	05	1	inverse_cdf	smoothed
12.190955	0.06589934	05	1	inverse_cdf	smoothed
12.439698	0.054064818	05	1	inverse_cdf	smoothed
12.688442	0.047969244	05	1	inverse_cdf	smoothed
12.937186	0.045543022	05	1	inverse_cdf	smoothed
13.185929	0.046020515	05	1	inverse_cdf	smoothed
13.434673	0.049420442	05	1	inverse_cdf	smoothed
13.683417	0.056136902	05	1	inverse_cdf	smoothed
13.93216	0.066614546	05	1	inverse_cdf	smoothed
14.180904	0.08109298	05	1	inverse_cdf	smoothed
14.429648	0.099417605	05	1	inverse_cdf	smoothed
14.678392	0.120922536	05	1	inverse_cdf	smoothed
14.927135	0.14439858	05	1	inverse_cdf	smoothed
15.1758795	0.16817297	05	1	inverse_cdf	smoothed
15.4246235	0.19034548	05	1	inverse_cdf	smoothed
15.673367	0.2092359	05	1	inverse_cdf	smoothed
15.922111	0.22404543	05	1	inverse_cdf	smoothed
16.170855	0.23559439	05	1	inverse_cdf	smoothed
16.419598	0.24677864	05	1	inverse_cdf	smoothed
16.668343	0.262129	05	1	inverse_cdf	smoothed
16.917086	0.2858497	05	1	inverse_cdf	smoothed
17.165829	0.3184871	05	1	inverse_cdf	smoothed
17.414574	0.35461944	05	1	inverse_cdf	smoothed
17.663317	0.3865606	05	1	inverse_cdf	smoothed
17.91206	0.41670477	05	1	inverse_cdf	smoothed
18.160805	0.46805632	05	1	inverse_cdf	smoothed
18.409548	0.5690537	05	1	inverse_cdf	smoothed
18.65829	0.7068207	05	1	inverse_cdf	smoothed
18.907036	0.7979158	05	1	inverse_cdf	smoothed
19.155779	0.7429666	05	1	inverse_cdf	smoothed
19.404522	0.53970903	05	1	inverse_cdf	smoothed
19.653267	0.32198963	05	1	inverse_cdf	smoothed
19.90201	0.24981633	05	1	inverse_cdf	smoothed
20.150753	0.3599504	05	1	inverse_cdf	smoothed
20.399498	0.5428681	05	1	inverse_cdf	smoothed
20.648241	0.65424794	05	1	inverse_cdf	smoothed
20.896984	0.627527	05	1	inverse_cdf	smoothed
21.14573	0.6229947	05	1	inverse_cdf	smoothed
21.394472	33.48529	05	1	inverse_cdf	smoothed
21.643215	116.771034	05	1	inverse_cdf	smoothed
21.89196	237.02946	05	1	inverse_cdf	smoothed
22.140703	13.777545	05	1	inverse_cdf	smoothed
22.389448	16.757467	05	1	inverse_cdf	smoothed
22.638191	11.286708	05	1	inverse_cdf	smoothed
22.886934	5.786681	05	1	inverse_cdf	smoothed
23.13568	4.0468516	05	1	inverse_cdf	smoothed
23.384422	2.1055403	05	1	inverse_cdf	smoothed
23.633165	5.1835546	05	1	inverse_cdf	smoothed
23.88191	10.922377	05	1	inverse_cdf	smoothed
24.130653	10.504604	05	1	inverse_cdf	smoothed
24.379396	2.7685463	05	1	inverse_cdf	smoothed
24.628141	3.366335	05	1	inverse_cdf	smoothed
24.876884	10.471976	05	1	inverse_cdf	smoothed
25.125628	9.435752	05	1	inverse_cdf	smoothed
25.374372	3.9095378	05	1	inverse_cdf	smoothed
25.623116	1.0755484	05	1	inverse_cdf	smoothed
25.871859	0.5888857	05	1	inverse_cdf	smoothed
26.120604	0.698041	05	1	inverse_cdf	smoothed
26.369347	0.81365556	05	1	inverse_cdf	smoothed
26.61809	0.85658896	05	1	inverse_cdf	smoothed
26.866835	0.8782563	05	1	inverse_cdf	smoothed
27.115578	1.0846355	05	1	inverse_cdf	smoothed
27.36432	1.8193207	05	1	inverse_cdf	smoothed
27.613066	3.6972501	05	1	inverse_cdf	smoothed
27.861809	10.870524	05	1	inverse_cdf	smoothed
28.110552	23.076096	05	1	inverse_cdf	smoothed
28.359297	16.474892	05	1	inverse_cdf	smoothed
28.60804	14.372504	05	1	inverse_cdf	smoothed
28.856785	24.342789	05	1	inverse_cdf	smoothed
29.105528	16.12697	05	1	inverse_cdf	smoothed
29.35427	12.65469	05	1	inverse_cdf	smoothed
29.603016	13.145928	05	1	inverse_cdf	smoothed
29.851759	9.659812	05	1	inverse_cdf	smoothed
30.100502	5.4494343	05	1	inverse_cdf	smoothed
30.349247	3.2201757	05	1	inverse_cdf	smoothed
30.59799	2.692875	05	1	inverse_cdf	smoothed
30.846733	2.8746152	05	1	inverse_cdf	smoothed
31.095478	3.1104093	05	1	inverse_cdf	smoothed
31.344221	3.1454859	05	1	inverse_cdf	smoothed
31.592964	2.9691432	05	1	inverse_cdf	smoothed
31.84171	2.6674976	05	1	inverse_cdf	smoothed
32.090454	2.328781	05	1	inverse_cdf	smoothed
32.339195	2.0036566	05	1	inverse_cdf	smoothed
32.58794	1.7036425	05	1	inverse_cdf	smoothed
32.836685	1.4171495	05	1	inverse_cdf	smoothed
33.085426	1.1294477	05	1	inverse_cdf	smoothed
33.33417	0.8391403	05	1	inverse_cdf	smoothed
33.582916	0.56559354	05	1	inverse_cdf	smoothed
33.831657	0.34353545	05	1	inverse_cdf	smoothed
34.080402	0.20679444	05	1	inverse_cdf	smoothed
34.329147	0.16987489	05	1	inverse_cdf	smoothed
34.57789	0.21819226	05	1	inverse_cdf	smoothed
34.826633	0.31285387	05	1	inverse_cdf	smoothed
35.07538	0.40684924	05	1	inverse_cdf	smoothed
35.32412	0.4631942	05	1	inverse_cdf	smoothed
35.572865	0.46585023	05	1	inverse_cdf	smoothed
35.82161	0.41983414	05	1	inverse_cdf	smoothed
36.07035	0.34328476	05	1	inverse_cdf	smoothed
36.319096	0.25726932	05	1	inverse_cdf	smoothed
36.56784	0.17825747	05	1	inverse_cdf	smoothed
36.81658	0.11512686	05	1	inverse_cdf	smoothed
37.065327	0.0699376	05	1	inverse_cdf	smoothed
37.31407	0.040640414	05	1	inverse_cdf	smoothed
37.562813	0.024504026	05	1	inverse_cdf	smoothed
37.811558	0.022775117	05	1	inverse_cdf	smoothed
38.060303	0.04771798	05	1	inverse_cdf	smoothed
38.309044	0.12743515	05	1	inverse_cdf	smoothed
38.55779	0.29023698	05	1	inverse_cdf	smoothed
38.806534	0.51299834	05	1	inverse_cdf	smoothed
39.055275	0.67525613	05	1	inverse_cdf	smoothed
39.30402	0.6218965	05	1	inverse_cdf	smoothed
39.552765	0.3427759	05	1	inverse_cdf	smoothed
39.801506	0.05830602	05	1	inverse_cdf	smoothed
40.05025	0.02660969	05	1	inverse_cdf	smoothed
40.298996	0.26404303	05	1	inverse_cdf	smoothed
40.547737	0.5382694	05	1	inverse_cdf	smoothed
40.796482	0.62917256	05	1	inverse_cdf	smoothed
41.045227	0.5162905	05	1	inverse_cdf	smoothed
41.29397	0.32143927	05	1	inverse_cdf	smoothed
41.542713	0.15788189	05	1	inverse_cdf	smoothed
41.79146	0.06260518	05	1	inverse_cdf	smoothed
42.0402	0.02036368	05	1	inverse_cdf	smoothed
42.288944	0.005529146	05	1	inverse_cdf	smoothed
42.53769	0.0013198495	05	1	inverse_cdf	smoothed
42.78643	0.00034875062	05	1	inverse_cdf	smoothed
43.035175	0.00016872435	05	1	inverse_cdf	smoothed
43.28392	0.00014299412	05	1	inverse_cdf	smoothed
43.53266	0.0001399256	05	1	inverse_cdf	smoothed
43.781406	0.00013863624	05	1	inverse_cdf	smoothed
44.03015	0.00013709832	05	1	inverse_cdf	smoothed
44.278896	0.00013545655	05	1	inverse_cdf	smoothed
44.527637	0.00013384312	05	1	inverse_cdf	smoothed
44.776382	0.00013228628	05	1	inverse_cdf	smoothed
45.025127	0.00013077624	05	1	inverse_cdf	smoothed
45.27387	0.00012929703	05	1	inverse_cdf	smoothed
45.522614	0.00012783584	05	1	inverse_cdf	smoothed
45.77136	0.000126384	05	1	inverse_cdf	smoothed
46.0201	0.00012493673	05	1	inverse_cdf	smoothed
46.268845	0.00012349142	05	1	inverse_cdf	smoothed
46.51759	0.00012204767	05	1	inverse_cdf	smoothed
46.76633	0.00012060548	05	1	inverse_cdf	smoothed
47.015076	0.00011916571	05	1	inverse_cdf	smoothed
47.26382	0.00011773007	05	1	inverse_cdf	smoothed
47.51256	0.0001162999	05	1	inverse_cdf	smoothed
47.761307	0.00011487655	05	1	inverse_cdf	smoothed
48.01005	0.0001134613	05	1	inverse_cdf	smoothed
48.258793	0.000112055655	05	1	inverse_cdf	smoothed
48.507538	0.00011066066	05	1	inverse_cdf	smoothed
48.756283	0.000109277156	05	1	inverse_cdf	smoothed
49.005024	0.000107906126	05	1	inverse_cdf	smoothed
49.25377	0.00010654815	05	1	inverse_cdf	smoothed
49.502514	0.000105204046	05	1	inverse_cdf	smoothed
49.751255	0.00010387401	05	1	inverse_cdf	smoothed
50.0	0.00010255857	05	1	inverse_cdf	smoothed
0.5	0.09950168	05	2	cdf	smoothed
0.7487437	0.06230738	05	2	cdf	smoothed
0.9974874	0.04964719	05	2	cdf	smoothed
1.2462312	0.044548277	05	2	cdf	smoothed
1.4949749	0.04194025	05	2	cdf	smoothed
1.7437186	0.040070076	05	2	cdf	smoothed
1.9924623	0.0383304	05	2	cdf	smoothed
2.241206	0.03654144	05	2	cdf	smoothed
2.4899497	0.034680307	05	2	cdf	smoothed
2.7386935	0.03277504	05	2	cdf	smoothed
2.9874372	0.030863201	05	2	cdf	smoothed
3.236181	0.028981745	05	2	cdf	smoothed
3.4849246	0.027397335	05	2	cdf	smoothed
3.7336683	0.04428288	05	2	cdf	smoothed
3.982412	0.48281974	05	2	cdf	smoothed
4.231156	2.9113998	05	2	cdf	smoothed
4.4798994	5.4859667	05	2	cdf	smoothed
4.7286434	11.433089	05	2	cdf	smoothed
4.977387	19.06825	05	2	cdf	smoothed
5.2261305	0.9331969	05	2	cdf	smoothed
5.4748745	14.375456	05	2	cdf	smoothed
5.723618	5.0060663	05	2	cdf	smoothed
5.972362	1.7817466	05	2	cdf	smoothed
6.2211056	0.77912676	05	2	cdf	smoothed
6.469849	0.2269365	05	2	cdf	smoothed
6.718593	0.054754227	05	2	cdf	smoothed
6.9673367	0.022971919	05	2	cdf	smoothed
7.21608	0.022918068	05	2	cdf	smoothed
7.464824	0.028048638	05	2	cdf	smoothed
7.7135677	0.033805043	05	2	cdf	smoothed
7.9623117	0.038991027	05	2	cdf	smoothed
8.211055	0.04293052	05	2	cdf	smoothed
8.459799	0.0454813	05	2	cdf	smoothed
8.708543	0.047161847	05	2	cdf	smoothed
8.957287	0.048961487	05	2	cdf	smoothed
9.20603	0.051853992	05	2	cdf	smoothed
9.454774	0.056235224	05	2	cdf	smoothed
9.703518	0.061572835	05	2	cdf	smoothed
9.952261	0.06646379	05	2	cdf	smoothed
10.201005	0.06909924	05	2	cdf	smoothed
10.449749	0.06793916	05	2	cdf	smoothed
10.698492	0.062310904	05	2	cdf	smoothed
10.947236	0.05269392	05	2	cdf	smoothed
11.19598	0.040602338	05	2	cdf	smoothed
11.444724	0.028140904	05	2	cdf	smoothed
11.693467	0.017420191	05	2	cdf	smoothed
11.942211	0.010035203	05	2	cdf	smoothed
12.190955	0.006753027	05	2	cdf	smoothed
12.439698	0.0074608084	05	2	cdf	smoothed
12.688442	0.011335385	05	2	cdf	smoothed
12.937186	0.01714146	05	2	cdf	smoothed
13.185929	0.023554394	05	2	cdf	smoothed
13.434673	0.029424898	05	2	cdf	smoothed
13.683417	0.033941202	05	2	cdf	smoothed
13.93216	0.03668226	05	2	cdf	smoothed
14.180904	0.03758322	05	2	cdf	smoothed
14.429648	0.036846705	05	2	cdf	smoothed
14.678392	0.034834694	05	2	cdf	smoothed
14.927135	0.031967774	05	2	cdf	smoothed
15.1758795	0.028647577	05	2	cdf	smoothed
15.4246235	0.02520814	05	2	cdf	smoothed
15.673367	0.021894313	05	2	cdf	smoothed
15.922111	0.018860936	05	2	cdf	smoothed
16.170855	0.016185323	05	2	cdf	smoothed
16.419598	0.01388601	05	2	cdf	smoothed
16.668343	0.011942382	05	2	cdf	smoothed
16.917086	0.010312165	05	2	cdf	smoothed
17.165829	0.008944635	05	2	cdf	smoothed
17.414574	0.007789784	05	2	cdf	smoothed
17.663317	0.0068035843	05	2	cdf	smoothed
17.91206	0.0059501748	05	2	cdf	smoothed
18.160805	0.005202173	05	2	cdf	smoothed
18.409548	0.004539733	05	2	cdf	smoothed
18.65829	0.003949007	05	2	cdf	smoothed
18.907036	0.0034205867	05	2	cdf	smoothed
19.155779	0.0029480369	05	2	cdf	smoothed
19.404522	0.0025270106	05	2	cdf	smoothed
19.653267	0.002174144	05	2	cdf	smoothed
19.90201	0.0031957894	05	2	cdf	smoothed
