subject	mask	nvoxels	noise	smoothed	lambda	decoder	n_trials	pearson_r	spearman_rho	label	unit
13	BensonV1	100	full	False	0.1	gabor	368	0.5172321370924489	0.4964632764375145	V1 orientation (vonmises)	rad
13	BensonV1	100	full	False	0	gabor	368	0.3257518225843672	0.31318899958733226	V1 orientation (vonmises)	rad
13	BensonV1	100	full	True	0.1	gabor	368	0.529908735189898	0.5216680206510563	V1 orientation (vonmises)	rad
13	BensonV1	100	full	True	0	gabor	368	0.42291493702451666	0.4176637441150673	V1 orientation (vonmises)	rad
13	BensonV1	250	full	False	0.1	gabor	368	0.36008712717185154	0.3599234388657768	V1 orientation (vonmises)	rad
13	BensonV1	250	full	False	0	gabor	368	0.5201840231073248	0.5123704933715506	V1 orientation (vonmises)	rad
13	BensonV1	250	full	True	0.1	gabor	368	0.3662226891214093	0.36494819126942507	V1 orientation (vonmises)	rad
13	BensonV1	250	full	True	0	gabor	368	0.45530125160215007	0.44835599613397487	V1 orientation (vonmises)	rad
13	BensonV1	500	full	False	0.1	gabor	368	0.27351043970170014	0.27491141527527335	V1 orientation (vonmises)	rad
13	BensonV1	500	full	False	0	gabor	368	0.5316826997911936	0.525497321600268	V1 orientation (vonmises)	rad
13	BensonV1	500	full	True	0.1	gabor	368	0.3880890124927765	0.3888880707182727	V1 orientation (vonmises)	rad
13	BensonV1	500	full	True	0	gabor	368	0.4840268923308408	0.48026683737740494	V1 orientation (vonmises)	rad
13	BensonV1	50	full	False	0.1	gabor	368	0.40544054001645846	0.3846114395474009	V1 orientation (vonmises)	rad
13	BensonV1	50	full	False	0	gabor	368	0.2536022614425052	0.24698412678162737	V1 orientation (vonmises)	rad
13	BensonV1	50	full	True	0.1	gabor	368	0.5662849311314313	0.5573194680583688	V1 orientation (vonmises)	rad
13	BensonV1	50	full	True	0	gabor	368	0.4072359887334914	0.4012822028942708	V1 orientation (vonmises)	rad
14	BensonV1	0	full	False	0.1	gabor	368	0.41874761561323404	0.42045184541041475	V1 orientation (vonmises)	rad
14	BensonV1	0	full	False	0	gabor	368	0.3876233553716584	0.38283754384081753	V1 orientation (vonmises)	rad
14	BensonV1	0	full	True	0.1	gabor	368	0.3659022424114959	0.3777048151767685	V1 orientation (vonmises)	rad
14	BensonV1	0	full	True	0	gabor	368	0.45930196406035845	0.4550235302137199	V1 orientation (vonmises)	rad
14	BensonV1	100	full	False	0.1	gabor	368	0.3791999915833669	0.37551058331362513	V1 orientation (vonmises)	rad
14	BensonV1	100	full	False	0	gabor	368	0.5332854575504888	0.535762778928366	V1 orientation (vonmises)	rad
14	BensonV1	100	full	True	0.1	gabor	368	0.4479776110100799	0.45269047173006133	V1 orientation (vonmises)	rad
14	BensonV1	100	full	True	0	gabor	368	0.4221317807961607	0.419688298997581	V1 orientation (vonmises)	rad
14	BensonV1	250	full	False	0.1	gabor	368	0.20668024102709343	0.2058644530440207	V1 orientation (vonmises)	rad
14	BensonV1	250	full	False	0	gabor	368	0.5588370520980837	0.5571960666179109	V1 orientation (vonmises)	rad
14	BensonV1	250	full	True	0.1	gabor	368	0.29750800050796666	0.2977059751048704	V1 orientation (vonmises)	rad
14	BensonV1	250	full	True	0	gabor	368	0.46935645936742987	0.4666926789270274	V1 orientation (vonmises)	rad
14	BensonV1	500	full	False	0.1	gabor	368	0.2862818371952365	0.29152047790191427	V1 orientation (vonmises)	rad
14	BensonV1	500	full	False	0	gabor	368	0.43584473808384416	0.4340877045810212	V1 orientation (vonmises)	rad
14	BensonV1	500	full	True	0.1	gabor	368	0.32951448781334486	0.3281976997830337	V1 orientation (vonmises)	rad
14	BensonV1	500	full	True	0	gabor	368	0.5107394455931958	0.5092353255249151	V1 orientation (vonmises)	rad
14	BensonV1	50	full	False	0.1	gabor	368	0.44241822600324654	0.4454792000532983	V1 orientation (vonmises)	rad
14	BensonV1	50	full	False	0	gabor	368	0.45762895680821547	0.45615342465291325	V1 orientation (vonmises)	rad
14	BensonV1	50	full	True	0.1	gabor	368	0.469487042967339	0.46692405662788616	V1 orientation (vonmises)	rad
14	BensonV1	50	full	True	0	gabor	368	0.4101637829052355	0.40707050171075276	V1 orientation (vonmises)	rad
pil01	BensonV1	0	full	False	0.1	gabor	368	0.4530704165959878	0.4540787379352136	V1 orientation (vonmises)	rad
pil01	BensonV1	0	full	False	0	gabor	368	0.4115394500666799	0.4102172384424312	V1 orientation (vonmises)	rad
pil01	BensonV1	0	full	True	0.1	gabor	368	0.32985029402073596	0.31103718696934624	V1 orientation (vonmises)	rad
pil01	BensonV1	0	full	True	0	gabor	368	0.2259185414713849	0.219423186314341	V1 orientation (vonmises)	rad
pil01	BensonV1	100	full	False	0.1	gabor	368	0.5404804270674927	0.5366574393716863	V1 orientation (vonmises)	rad
pil01	BensonV1	100	full	False	0	gabor	368	0.5067524335338471	0.507280183952659	V1 orientation (vonmises)	rad
pil01	BensonV1	100	full	True	0.1	gabor	368	0.47755866049633433	0.473094128650785	V1 orientation (vonmises)	rad
pil01	BensonV1	100	full	True	0	gabor	368	0.3875101140854438	0.38744196008790577	V1 orientation (vonmises)	rad
pil01	BensonV1	250	full	False	0.1	gabor	368	0.30667664311990184	0.31011938875594003	V1 orientation (vonmises)	rad
pil01	BensonV1	250	full	False	0	gabor	368	0.4681755946287732	0.4629482164681306	V1 orientation (vonmises)	rad
pil01	BensonV1	250	full	True	0.1	gabor	368	0.41945724020942604	0.42109199038279044	V1 orientation (vonmises)	rad
pil01	BensonV1	250	full	True	0	gabor	368	0.3996749878640468	0.39700557172339906	V1 orientation (vonmises)	rad
pil01	BensonV1	500	full	False	0.1	gabor	368	0.34051296078252435	0.3407460837596043	V1 orientation (vonmises)	rad
pil01	BensonV1	500	full	False	0	gabor	368	0.46209045271407645	0.458251249140699	V1 orientation (vonmises)	rad
pil01	BensonV1	500	full	True	0.1	gabor	368	0.3286612252440479	0.33442947252616156	V1 orientation (vonmises)	rad
pil01	BensonV1	500	full	True	0	gabor	368	0.39781476730591747	0.39909568362115605	V1 orientation (vonmises)	rad
pil01	BensonV1	50	full	False	0.1	gabor	368	0.5511950564494703	0.5483497258550797	V1 orientation (vonmises)	rad
pil01	BensonV1	50	full	False	0	gabor	368	0.4788030725859078	0.47680002815953865	V1 orientation (vonmises)	rad
pil01	BensonV1	50	full	True	0.1	gabor	368	0.4729531745048665	0.48046736471814916	V1 orientation (vonmises)	rad
pil01	BensonV1	50	full	True	0	gabor	368	0.34011483855630775	0.341397797617023	V1 orientation (vonmises)	rad
pil01	BensonV1	fdr05	full	False	0.1	gabor	368	0.3128301520967648	0.3138484260347795	V1 orientation (vonmises)	rad
pil01	BensonV1	psig95	full	False	0.1	gabor	368	0.3256396331305906	0.3255831317633303	V1 orientation (vonmises)	rad
pil02	BensonV1	0	full	False	0.1	gabor	368	0.7026611329740896	0.6984984285323236	V1 orientation (vonmises)	rad
pil02	BensonV1	0	full	False	0	gabor	368	0.6553234145174864	0.6560483330147793	V1 orientation (vonmises)	rad
pil02	BensonV1	0	full	True	0.1	gabor	368	0.638021588531912	0.6357680775345137	V1 orientation (vonmises)	rad
pil02	BensonV1	0	full	True	0	gabor	368	0.5319723217697038	0.5319527594542259	V1 orientation (vonmises)	rad
pil02	BensonV1	100	full	False	0.1	gabor	368	0.7429510402096582	0.7391437779831698	V1 orientation (vonmises)	rad
pil02	BensonV1	100	full	False	0	gabor	368	0.6784340517350322	0.6803622730800152	V1 orientation (vonmises)	rad
pil02	BensonV1	100	full	True	0.1	gabor	368	0.6974156547392908	0.6971294438022428	V1 orientation (vonmises)	rad
pil02	BensonV1	100	full	True	0	gabor	368	0.6099397035864947	0.6078716394009822	V1 orientation (vonmises)	rad
pil02	BensonV1	250	full	False	0.1	gabor	368	0.5088619432180984	0.5093895773254875	V1 orientation (vonmises)	rad
pil02	BensonV1	250	full	False	0	gabor	368	0.6934171081612899	0.6934968138987613	V1 orientation (vonmises)	rad
pil02	BensonV1	250	full	True	0.1	gabor	368	0.5019916979328105	0.5034046074632756	V1 orientation (vonmises)	rad
pil02	BensonV1	250	full	True	0	gabor	368	0.6001912421997784	0.5951227280836674	V1 orientation (vonmises)	rad
pil02	BensonV1	500	full	False	0.1	gabor	368	0.45226853657688076	0.4564040838288435	V1 orientation (vonmises)	rad
pil02	BensonV1	500	full	False	0	gabor	368	0.7080417802465161	0.7067817502230653	V1 orientation (vonmises)	rad
pil02	BensonV1	500	full	True	0.1	gabor	368	0.4438467605385731	0.44353948366109947	V1 orientation (vonmises)	rad
pil02	BensonV1	500	full	True	0	gabor	368	0.6088325918285121	0.6044163990681588	V1 orientation (vonmises)	rad
pil02	BensonV1	50	full	False	0.1	gabor	368	0.7420983944013975	0.7383763752753219	V1 orientation (vonmises)	rad
pil02	BensonV1	50	full	False	0	gabor	368	0.6860132468182305	0.6868524175891019	V1 orientation (vonmises)	rad
pil02	BensonV1	50	full	True	0.1	gabor	368	0.7547186062448643	0.7525983912881038	V1 orientation (vonmises)	rad
pil02	BensonV1	50	full	True	0	gabor	368	0.5804006317227889	0.5789802771537582	V1 orientation (vonmises)	rad
pil02	BensonV1	fdr05	full	False	0.1	gabor	368	0.7046885005493504	0.6995666222512879	V1 orientation (vonmises)	rad
pil02	BensonV1	psig95	full	False	0.1	gabor	368	0.7046885005493504	0.6995666222512879	V1 orientation (vonmises)	rad
