session	run	trial_nr	true_value_chf	decoded_mean	error	condition	subject	model	mask
2	7	159	5.5	11.897378318044511	6.397378318044511	cdf	03	Linear	V1
2	7	160	31.5	38.757066385920055	7.257066385920055	cdf	03	Linear	V1
2	7	161	31.0	10.002553131520559	-20.997446868479443	cdf	03	Linear	V1
2	8	162	16.0	18.608453376903345	2.608453376903345	cdf	03	Linear	V1
2	8	163	31.0	18.022786794001107	-12.977213205998893	cdf	03	Linear	V1
2	8	164	12.0	7.240639719272447	-4.759360280727553	cdf	03	Linear	V1
2	8	165	14.0	12.207081430203905	-1.792918569796095	cdf	03	Linear	V1
2	8	166	12.5	20.14274482825781	7.642744828257811	cdf	03	Linear	V1
2	8	167	11.5	12.748669609749214	1.2486696097492143	cdf	03	Linear	V1
2	8	168	33.0	24.194336752763803	-8.805663247236197	cdf	03	Linear	V1
2	8	169	18.5	26.56569942812196	8.06569942812196	cdf	03	Linear	V1
2	8	170	32.5	40.320167581310244	7.820167581310244	cdf	03	Linear	V1
2	8	171	32.0	30.952197888486793	-1.0478021115132066	cdf	03	Linear	V1
2	8	172	22.0	12.393447239736208	-9.606552760263792	cdf	03	Linear	V1
2	8	173	13.0	13.503650570634585	0.5036505706345853	cdf	03	Linear	V1
2	8	174	10.0	11.555936981008497	1.5559369810084966	cdf	03	Linear	V1
2	8	175	34.0	40.252711099332984	6.252711099332984	cdf	03	Linear	V1
2	8	176	36.0	9.735296356375288	-26.264703643624713	cdf	03	Linear	V1
2	8	177	8.0	13.895529039509363	5.895529039509363	cdf	03	Linear	V1
2	8	178	31.5	34.0075916703677	2.5075916703677024	cdf	03	Linear	V1
2	8	179	38.5	10.959355568830324	-27.540644431169675	cdf	03	Linear	V1
2	8	180	11.0	10.699550993413638	-0.3004490065863621	cdf	03	Linear	V1
2	8	181	28.0	20.34754517066232	-7.652454829337682	cdf	03	Linear	V1
2	8	182	5.5	6.8595289234477494	1.3595289234477494	cdf	03	Linear	V1
2	8	183	25.5	29.39745704073715	3.8974570407371516	cdf	03	Linear	V1
2	8	184	30.0	32.3768520797529	2.3768520797529007	cdf	03	Linear	V1
1	1	1	22.5	32.267909723578406	9.767909723578406	inverse_cdf	03	Linear	NPCr
1	1	2	20.0	4.883151634063044	-15.116848365936956	inverse_cdf	03	Linear	NPCr
1	1	3	18.5	37.46699755724453	18.966997557244532	inverse_cdf	03	Linear	NPCr
1	1	4	11.5	26.73807645290846	15.238076452908459	inverse_cdf	03	Linear	NPCr
1	1	5	40.0	4.16192784555928	-35.838072154440724	inverse_cdf	03	Linear	NPCr
1	1	6	7.5	8.508935981382692	1.0089359813826917	inverse_cdf	03	Linear	NPCr
1	1	7	28.0	35.179640388306204	7.179640388306204	inverse_cdf	03	Linear	NPCr
1	1	8	39.0	18.42496677162265	-20.57503322837735	inverse_cdf	03	Linear	NPCr
1	1	9	21.5	34.561662147655774	13.061662147655774	inverse_cdf	03	Linear	NPCr
1	1	10	2.5	9.121161392073953	6.621161392073953	inverse_cdf	03	Linear	NPCr
1	1	11	16.0	17.603143608953605	1.603143608953605	inverse_cdf	03	Linear	NPCr
1	1	12	36.5	6.099753453490851	-30.40024654650915	inverse_cdf	03	Linear	NPCr
1	1	13	4.0	5.515023169244904	1.5150231692449037	inverse_cdf	03	Linear	NPCr
1	1	14	3.0	38.450680871414484	35.450680871414484	inverse_cdf	03	Linear	NPCr
1	1	15	23.0	4.7043314727343635	-18.295668527265637	inverse_cdf	03	Linear	NPCr
1	1	16	32.5	37.29800489331105	4.798004893311052	inverse_cdf	03	Linear	NPCr
1	1	17	25.5	28.214635512316278	2.7146355123162778	inverse_cdf	03	Linear	NPCr
1	1	18	24.0	30.14070719213279	6.1407071921327905	inverse_cdf	03	Linear	NPCr
1	1	19	22.0	8.635933685183389	-13.364066314816611	inverse_cdf	03	Linear	NPCr
1	1	20	21.0	37.47627410960717	16.476274109607168	inverse_cdf	03	Linear	NPCr
1	1	21	41.5	19.70368548330003	-21.79631451669997	inverse_cdf	03	Linear	NPCr
1	1	22	5.0	5.545392877127966	0.5453928771279664	inverse_cdf	03	Linear	NPCr
1	1	23	41.0	28.694651441054777	-12.305348558945223	inverse_cdf	03	Linear	NPCr
1	2	24	4.0	4.8376490814602855	0.8376490814602855	inverse_cdf	03	Linear	NPCr
1	2	25	22.0	4.966985869583757	-17.03301413041624	inverse_cdf	03	Linear	NPCr
1	2	26	25.5	37.03613480919608	11.536134809196078	inverse_cdf	03	Linear	NPCr
1	2	27	39.0	23.816420504078216	-15.183579495921784	inverse_cdf	03	Linear	NPCr
1	2	28	18.5	6.810284856463618	-11.689715143536382	inverse_cdf	03	Linear	NPCr
1	2	29	2.5	39.5919907931731	37.0919907931731	inverse_cdf	03	Linear	NPCr
1	2	30	41.0	33.26692269425253	-7.7330773057474715	inverse_cdf	03	Linear	NPCr
1	2	31	21.0	20.737916490216545	-0.26208350978345507	inverse_cdf	03	Linear	NPCr
1	2	32	40.0	29.5316522462832	-10.468347753716799	inverse_cdf	03	Linear	NPCr
1	2	33	32.5	31.566417630098492	-0.933582369901508	inverse_cdf	03	Linear	NPCr
1	2	34	24.0	6.741994258730274	-17.258005741269727	inverse_cdf	03	Linear	NPCr
1	2	35	23.0	28.881811508538973	5.8818115085389735	inverse_cdf	03	Linear	NPCr
1	2	36	7.5	5.4830689082389545	-2.0169310917610455	inverse_cdf	03	Linear	NPCr
1	2	37	5.0	36.34589041945782	31.345890419457817	inverse_cdf	03	Linear	NPCr
1	2	38	22.5	36.22931424258354	13.729314242583541	inverse_cdf	03	Linear	NPCr
1	2	39	20.0	5.1381898788524625	-14.861810121147538	inverse_cdf	03	Linear	NPCr
1	2	40	28.0	28.75465970296161	0.7546597029616109	inverse_cdf	03	Linear	NPCr
1	2	41	21.5	37.85062887049364	16.350628870493637	inverse_cdf	03	Linear	NPCr
1	2	42	11.5	4.567521159727975	-6.932478840272025	inverse_cdf	03	Linear	NPCr
1	2	43	36.5	9.335105885039841	-27.16489411496016	inverse_cdf	03	Linear	NPCr
1	2	44	41.5	18.29818117965849	-23.20181882034151	inverse_cdf	03	Linear	NPCr
1	2	45	3.0	32.77329420713882	29.773294207138818	inverse_cdf	03	Linear	NPCr
1	2	46	16.0	36.84353234083869	20.843532340838692	inverse_cdf	03	Linear	NPCr
1	3	47	32.5	8.799357304467241	-23.700642695532757	inverse_cdf	03	Linear	NPCr
1	3	48	41.0	22.93070078969538	-18.06929921030462	inverse_cdf	03	Linear	NPCr
1	3	49	25.5	27.913599818385006	2.4135998183850056	inverse_cdf	03	Linear	NPCr
1	3	50	21.0	20.8619622165995	-0.13803778340049888	inverse_cdf	03	Linear	NPCr
1	3	51	28.0	11.523663190434839	-16.47633680956516	inverse_cdf	03	Linear	NPCr
1	3	52	3.0	19.560686984996792	16.560686984996792	inverse_cdf	03	Linear	NPCr
1	3	53	4.0	30.022473939244154	26.022473939244154	inverse_cdf	03	Linear	NPCr
1	3	54	21.5	32.41451223622424	10.91451223622424	inverse_cdf	03	Linear	NPCr
1	3	55	24.0	24.940931850146995	0.9409318501469954	inverse_cdf	03	Linear	NPCr
1	3	56	11.5	36.91000157031041	25.410001570310413	inverse_cdf	03	Linear	NPCr
1	3	57	41.5	26.629873741594256	-14.870126258405744	inverse_cdf	03	Linear	NPCr
1	3	58	5.0	25.413482770920087	20.413482770920087	inverse_cdf	03	Linear	NPCr
1	3	59	22.0	8.443131487493648	-13.556868512506352	inverse_cdf	03	Linear	NPCr
1	3	60	16.0	35.88367777428223	19.883677774282233	inverse_cdf	03	Linear	NPCr
1	3	61	20.0	39.916715168218076	19.916715168218076	inverse_cdf	03	Linear	NPCr
1	3	62	39.0	31.231925320669628	-7.768074679330372	inverse_cdf	03	Linear	NPCr
1	3	63	40.0	9.474012994755205	-30.525987005244794	inverse_cdf	03	Linear	NPCr
1	3	64	22.5	27.414356410729084	4.914356410729084	inverse_cdf	03	Linear	NPCr
1	3	65	36.5	6.029276627494543	-30.470723372505457	inverse_cdf	03	Linear	NPCr
1	3	66	18.5	34.607124189969994	16.107124189969994	inverse_cdf	03	Linear	NPCr
1	3	67	7.5	26.040679543714546	18.540679543714546	inverse_cdf	03	Linear	NPCr
1	3	68	23.0	34.51709544077129	11.517095440771293	inverse_cdf	03	Linear	NPCr
1	3	69	2.5	6.6700193289081895	4.1700193289081895	inverse_cdf	03	Linear	NPCr
1	4	70	20.0	17.392273610732477	-2.6077263892675226	inverse_cdf	03	Linear	NPCr
1	4	71	18.5	11.645733019244675	-6.854266980755325	inverse_cdf	03	Linear	NPCr
1	4	72	25.5	29.35431699279517	3.8543169927951695	inverse_cdf	03	Linear	NPCr
1	4	73	22.5	34.664845467068254	12.164845467068254	inverse_cdf	03	Linear	NPCr
1	4	74	41.0	5.847484672338658	-35.15251532766134	inverse_cdf	03	Linear	NPCr
1	4	75	7.5	20.167555323831625	12.667555323831625	inverse_cdf	03	Linear	NPCr
1	4	76	22.0	7.160086709859706	-14.839913290140295	inverse_cdf	03	Linear	NPCr
1	4	77	41.5	37.51282167713611	-3.9871783228638904	inverse_cdf	03	Linear	NPCr
1	4	78	39.0	39.77134671121601	0.7713467112160117	inverse_cdf	03	Linear	NPCr
1	4	79	24.0	38.39128853417349	14.39128853417349	inverse_cdf	03	Linear	NPCr
1	4	80	4.0	20.850492937006187	16.850492937006187	inverse_cdf	03	Linear	NPCr
1	4	81	5.0	7.961664831639715	2.961664831639715	inverse_cdf	03	Linear	NPCr
1	4	82	32.5	34.31522209534636	1.815222095346357	inverse_cdf	03	Linear	NPCr
1	4	83	28.0	6.55263344428594	-21.447366555714062	inverse_cdf	03	Linear	NPCr
1	4	84	16.0	27.711922458184212	11.711922458184212	inverse_cdf	03	Linear	NPCr
1	4	85	3.0	10.313883475087984	7.313883475087984	inverse_cdf	03	Linear	NPCr
1	4	86	40.0	16.120757081975327	-23.879242918024673	inverse_cdf	03	Linear	NPCr
1	4	87	11.5	35.88238038003187	24.38238038003187	inverse_cdf	03	Linear	NPCr
1	4	88	36.5	40.21044828624587	3.710448286245871	inverse_cdf	03	Linear	NPCr
1	4	89	21.0	23.880558356501396	2.880558356501396	inverse_cdf	03	Linear	NPCr
1	4	90	2.5	6.025444335434232	3.5254443354342317	inverse_cdf	03	Linear	NPCr
1	4	91	21.5	24.66769113581578	3.1676911358157795	inverse_cdf	03	Linear	NPCr
1	4	92	23.0	37.40403494612765	14.404034946127652	inverse_cdf	03	Linear	NPCr
1	5	93	21.0	19.419247106798124	-1.5807528932018755	inverse_cdf	03	Linear	NPCr
1	5	94	21.5	10.356159476139172	-11.143840523860828	inverse_cdf	03	Linear	NPCr
1	5	95	28.0	22.52556722919124	-5.474432770808761	inverse_cdf	03	Linear	NPCr
1	5	96	11.5	12.648147280676701	1.1481472806767012	inverse_cdf	03	Linear	NPCr
1	5	97	41.5	33.900870586962675	-7.599129413037325	inverse_cdf	03	Linear	NPCr
1	5	98	25.5	23.47555977429477	-2.0244402257052307	inverse_cdf	03	Linear	NPCr
1	5	99	40.0	39.010676179977494	-0.9893238200225056	inverse_cdf	03	Linear	NPCr
1	5	100	39.0	26.248371539334254	-12.751628460665746	inverse_cdf	03	Linear	NPCr
1	5	101	20.0	20.257116310953936	0.2571163109539363	inverse_cdf	03	Linear	NPCr
1	5	102	22.5	5.0819126960664756	-17.418087303933525	inverse_cdf	03	Linear	NPCr
1	5	103	7.5	6.130646944183519	-1.3693530558164806	inverse_cdf	03	Linear	NPCr
1	5	104	22.0	38.53728746384427	16.537287463844272	inverse_cdf	03	Linear	NPCr
1	5	105	24.0	7.759966649014808	-16.240033350985193	inverse_cdf	03	Linear	NPCr
1	5	106	5.0	36.390397372580644	31.390397372580644	inverse_cdf	03	Linear	NPCr
1	5	107	23.0	35.13688653627461	12.13688653627461	inverse_cdf	03	Linear	NPCr
1	5	108	16.0	10.31289876922401	-5.6871012307759905	inverse_cdf	03	Linear	NPCr
1	5	109	18.5	6.527450123870777	-11.972549876129223	inverse_cdf	03	Linear	NPCr
1	5	110	32.5	19.506814583724925	-12.993185416275075	inverse_cdf	03	Linear	NPCr
1	5	111	41.0	18.038098547820493	-22.961901452179507	inverse_cdf	03	Linear	NPCr
1	5	112	36.5	37.40369718239786	0.9036971823978632	inverse_cdf	03	Linear	NPCr
1	5	113	2.5	30.799605324549194	28.299605324549194	inverse_cdf	03	Linear	NPCr
1	5	114	4.0	28.549236398913106	24.549236398913106	inverse_cdf	03	Linear	NPCr
1	5	115	3.0	9.16676290252711	6.166762902527109	inverse_cdf	03	Linear	NPCr
1	6	116	40.0	31.112536429637323	-8.887463570362677	inverse_cdf	03	Linear	NPCr
1	6	117	24.0	27.18765351690339	3.1876535169033886	inverse_cdf	03	Linear	NPCr
1	6	118	22.0	14.81089072595788	-7.189109274042121	inverse_cdf	03	Linear	NPCr
1	6	119	4.0	8.568416422423558	4.568416422423558	inverse_cdf	03	Linear	NPCr
1	6	120	32.5	10.242492185074893	-22.257507814925106	inverse_cdf	03	Linear	NPCr
1	6	121	39.0	32.542473298908824	-6.457526701091176	inverse_cdf	03	Linear	NPCr
1	6	122	16.0	31.252596438873066	15.252596438873066	inverse_cdf	03	Linear	NPCr
1	6	123	18.5	4.364554584540897	-14.135445415459102	inverse_cdf	03	Linear	NPCr
1	6	124	2.5	4.882874861012192	2.3828748610121924	inverse_cdf	03	Linear	NPCr
1	6	125	41.5	17.16548718855561	-24.33451281144439	inverse_cdf	03	Linear	NPCr
1	6	126	3.0	35.73919332592945	32.73919332592945	inverse_cdf	03	Linear	NPCr
1	6	127	23.0	37.185454791538035	14.185454791538035	inverse_cdf	03	Linear	NPCr
1	6	128	11.5	8.76052963695834	-2.7394703630416597	inverse_cdf	03	Linear	NPCr
1	6	129	25.5	33.69885018558467	8.198850185584668	inverse_cdf	03	Linear	NPCr
1	6	130	7.5	20.24811569783833	12.74811569783833	inverse_cdf	03	Linear	NPCr
1	6	131	20.0	35.526245811227696	15.526245811227696	inverse_cdf	03	Linear	NPCr
1	6	132	41.0	6.289031425407639	-34.71096857459236	inverse_cdf	03	Linear	NPCr
1	6	133	21.5	25.588095874068856	4.0880958740688556	inverse_cdf	03	Linear	NPCr
1	6	134	36.5	38.26425390546912	1.7642539054691184	inverse_cdf	03	Linear	NPCr
1	6	135	22.5	6.509679553419167	-15.990320446580833	inverse_cdf	03	Linear	NPCr
1	6	136	5.0	17.130168188888607	12.130168188888607	inverse_cdf	03	Linear	NPCr
1	6	137	28.0	20.465555818198826	-7.534444181801174	inverse_cdf	03	Linear	NPCr
1	6	138	21.0	26.95379701308042	5.953797013080418	inverse_cdf	03	Linear	NPCr
1	7	139	18.5	10.69065368585666	-7.80934631414334	inverse_cdf	03	Linear	NPCr
1	7	140	3.0	33.510776081711384	30.510776081711384	inverse_cdf	03	Linear	NPCr
1	7	141	36.5	14.947688608243261	-21.55231139175674	inverse_cdf	03	Linear	NPCr
1	7	142	28.0	37.410204184171626	9.410204184171626	inverse_cdf	03	Linear	NPCr
1	7	143	22.5	5.72731643636677	-16.77268356363323	inverse_cdf	03	Linear	NPCr
1	7	144	21.0	36.731809530546684	15.731809530546684	inverse_cdf	03	Linear	NPCr
1	7	145	11.5	22.41476705176035	10.91476705176035	inverse_cdf	03	Linear	NPCr
1	7	146	4.0	38.86308620666445	34.86308620666445	inverse_cdf	03	Linear	NPCr
1	7	147	41.0	19.806572210203058	-21.193427789796942	inverse_cdf	03	Linear	NPCr
1	7	148	23.0	21.72529218075866	-1.274707819241339	inverse_cdf	03	Linear	NPCr
1	7	149	20.0	5.147200656651397	-14.852799343348604	inverse_cdf	03	Linear	NPCr
1	7	150	24.0	31.34124861615343	7.341248616153429	inverse_cdf	03	Linear	NPCr
1	7	151	40.0	24.294758201374485	-15.705241798625515	inverse_cdf	03	Linear	NPCr
1	7	152	22.0	16.080341041624308	-5.919658958375692	inverse_cdf	03	Linear	NPCr
1	7	153	25.5	24.216620641508896	-1.2833793584911035	inverse_cdf	03	Linear	NPCr
1	7	154	7.5	19.738653657553975	12.238653657553975	inverse_cdf	03	Linear	NPCr
1	7	155	16.0	7.461284802152262	-8.538715197847738	inverse_cdf	03	Linear	NPCr
1	7	156	41.5	25.34490250954078	-16.15509749045922	inverse_cdf	03	Linear	NPCr
1	7	157	2.5	8.120699485290658	5.6206994852906575	inverse_cdf	03	Linear	NPCr
1	7	158	21.5	33.31724300909327	11.817243009093268	inverse_cdf	03	Linear	NPCr
1	7	159	5.0	13.539780305733942	8.539780305733942	inverse_cdf	03	Linear	NPCr
1	7	160	32.5	26.71712933816105	-5.782870661838949	inverse_cdf	03	Linear	NPCr
1	7	161	39.0	37.604766499819846	-1.3952335001801544	inverse_cdf	03	Linear	NPCr
1	8	162	28.0	6.909759147765979	-21.09024085223402	inverse_cdf	03	Linear	NPCr
1	8	163	25.5	16.441546584235684	-9.058453415764316	inverse_cdf	03	Linear	NPCr
1	8	164	41.5	25.35931058044298	-16.14068941955702	inverse_cdf	03	Linear	NPCr
1	8	165	22.5	6.484007802928568	-16.015992197071434	inverse_cdf	03	Linear	NPCr
1	8	166	2.5	4.10948351103403	1.6094835110340302	inverse_cdf	03	Linear	NPCr
1	8	167	18.5	36.31540585941672	17.81540585941672	inverse_cdf	03	Linear	NPCr
1	8	168	41.0	15.147380575446075	-25.852619424553925	inverse_cdf	03	Linear	NPCr
1	8	169	7.5	22.705617067055368	15.205617067055368	inverse_cdf	03	Linear	NPCr
1	8	170	3.0	32.69080067275803	29.69080067275803	inverse_cdf	03	Linear	NPCr
1	8	171	40.0	40.011529830028906	0.011529830028905508	inverse_cdf	03	Linear	NPCr
1	8	172	16.0	30.678318149990677	14.678318149990677	inverse_cdf	03	Linear	NPCr
1	8	173	36.5	17.257001281755297	-19.242998718244703	inverse_cdf	03	Linear	NPCr
1	8	174	21.0	38.92368476101752	17.92368476101752	inverse_cdf	03	Linear	NPCr
1	8	175	4.0	19.57045509927198	15.570455099271982	inverse_cdf	03	Linear	NPCr
1	8	176	24.0	36.61139345300474	12.611393453004737	inverse_cdf	03	Linear	NPCr
1	8	177	20.0	37.74263498039698	17.74263498039698	inverse_cdf	03	Linear	NPCr
1	8	178	32.5	11.621274958100487	-20.878725041899514	inverse_cdf	03	Linear	NPCr
1	8	179	23.0	18.803191790551214	-4.196808209448786	inverse_cdf	03	Linear	NPCr
1	8	180	39.0	14.455830679604968	-24.54416932039503	inverse_cdf	03	Linear	NPCr
1	8	181	5.0	5.195909362254475	0.19590936225447475	inverse_cdf	03	Linear	NPCr
1	8	182	11.5	32.84686356910546	21.34686356910546	inverse_cdf	03	Linear	NPCr
1	8	183	21.5	16.707735302188514	-4.792264697811486	inverse_cdf	03	Linear	NPCr
1	8	184	22.0	5.2957765848555525	-16.704223415144448	inverse_cdf	03	Linear	NPCr
2	1	1	14.0	35.97493616673694	21.97493616673694	cdf	03	Linear	NPCr
2	1	2	25.5	4.657963525520185	-20.842036474479816	cdf	03	Linear	NPCr
2	1	3	13.0	11.724838472779068	-1.2751615272209325	cdf	03	Linear	NPCr
2	1	4	30.0	39.844450766773036	9.844450766773036	cdf	03	Linear	NPCr
2	1	5	32.0	35.21845644714549	3.218456447145492	cdf	03	Linear	NPCr
2	1	6	10.0	4.132483330014507	-5.867516669985493	cdf	03	Linear	NPCr
2	1	7	33.0	35.456237964028894	2.456237964028894	cdf	03	Linear	NPCr
2	1	8	34.0	38.10139060120654	4.101390601206539	cdf	03	Linear	NPCr
2	1	9	31.5	32.135602758680086	0.6356027586800863	cdf	03	Linear	NPCr
2	1	10	8.0	15.854498535896003	7.854498535896003	cdf	03	Linear	NPCr
2	1	11	12.5	19.125070262706195	6.6250702627061955	cdf	03	Linear	NPCr
2	1	12	22.0	10.614700481381538	-11.385299518618462	cdf	03	Linear	NPCr
2	1	13	28.0	38.32686313457809	10.32686313457809	cdf	03	Linear	NPCr
2	1	14	11.5	13.908990582045643	2.408990582045643	cdf	03	Linear	NPCr
2	1	15	18.5	30.023566873769447	11.523566873769447	cdf	03	Linear	NPCr
2	1	16	36.0	10.331369176324289	-25.668630823675713	cdf	03	Linear	NPCr
2	1	17	12.0	14.111313378183247	2.1113133781832474	cdf	03	Linear	NPCr
2	1	18	5.5	25.030453736181812	19.530453736181812	cdf	03	Linear	NPCr
2	1	19	11.0	38.31738315384804	27.31738315384804	cdf	03	Linear	NPCr
2	1	20	16.0	29.500664966773527	13.500664966773527	cdf	03	Linear	NPCr
2	1	21	32.5	5.899294462006906	-26.600705537993093	cdf	03	Linear	NPCr
2	1	22	31.0	12.891303820853212	-18.10869617914679	cdf	03	Linear	NPCr
2	1	23	38.5	30.82794138170621	-7.672058618293789	cdf	03	Linear	NPCr
2	2	24	5.5	20.446096354119714	14.946096354119714	cdf	03	Linear	NPCr
2	2	25	33.0	27.27831011743975	-5.7216898825602485	cdf	03	Linear	NPCr
2	2	26	13.0	12.50920805306773	-0.49079194693226924	cdf	03	Linear	NPCr
2	2	27	11.0	29.460889767264906	18.460889767264906	cdf	03	Linear	NPCr
2	2	28	16.0	10.881877258268199	-5.118122741731801	cdf	03	Linear	NPCr
2	2	29	32.5	37.77983806062947	5.279838060629473	cdf	03	Linear	NPCr
2	2	30	31.5	25.926430604876646	-5.573569395123354	cdf	03	Linear	NPCr
2	2	31	11.5	6.488166472563174	-5.011833527436826	cdf	03	Linear	NPCr
2	2	32	36.0	33.07220097245925	-2.9277990275407504	cdf	03	Linear	NPCr
2	2	33	10.0	35.410265455917106	25.410265455917106	cdf	03	Linear	NPCr
2	2	34	12.5	35.72466556695146	23.224665566951458	cdf	03	Linear	NPCr
2	2	35	31.0	30.216013046613	-0.7839869533870001	cdf	03	Linear	NPCr
2	2	36	18.5	11.553281914532874	-6.9467180854671255	cdf	03	Linear	NPCr
2	2	37	22.0	27.44142329867588	5.441423298675879	cdf	03	Linear	NPCr
2	2	38	34.0	23.056156395855666	-10.943843604144334	cdf	03	Linear	NPCr
2	2	39	28.0	27.748570605312015	-0.2514293946879853	cdf	03	Linear	NPCr
2	2	40	14.0	32.073883785577934	18.073883785577934	cdf	03	Linear	NPCr
2	2	41	25.5	10.295246504232695	-15.204753495767305	cdf	03	Linear	NPCr
2	2	42	8.0	12.94381312544231	4.943813125442309	cdf	03	Linear	NPCr
2	2	43	12.0	20.884393674999902	8.884393674999902	cdf	03	Linear	NPCr
2	2	44	32.0	16.126304009782388	-15.873695990217612	cdf	03	Linear	NPCr
2	2	45	38.5	15.853642430510417	-22.64635756948958	cdf	03	Linear	NPCr
2	2	46	30.0	8.107181325611645	-21.892818674388355	cdf	03	Linear	NPCr
2	3	47	14.0	25.172274813667507	11.172274813667507	cdf	03	Linear	NPCr
2	3	48	12.0	23.267366847023176	11.267366847023176	cdf	03	Linear	NPCr
2	3	49	36.0	17.978422235358618	-18.021577764641382	cdf	03	Linear	NPCr
2	3	50	32.0	38.14252934186027	6.142529341860268	cdf	03	Linear	NPCr
2	3	51	5.5	13.713018843221757	8.213018843221757	cdf	03	Linear	NPCr
2	3	52	13.0	18.95533913590555	5.95533913590555	cdf	03	Linear	NPCr
2	3	53	22.0	18.9913770138664	-3.0086229861335987	cdf	03	Linear	NPCr
2	3	54	30.0	27.40505585147808	-2.5949441485219182	cdf	03	Linear	NPCr
2	3	55	34.0	26.58947446180193	-7.410525538198069	cdf	03	Linear	NPCr
2	3	56	18.5	22.03891201818965	3.5389120181896487	cdf	03	Linear	NPCr
2	3	57	25.5	20.91619526500996	-4.583804734990039	cdf	03	Linear	NPCr
2	3	58	12.5	18.917817158277124	6.417817158277124	cdf	03	Linear	NPCr
2	3	59	11.0	35.92039763314286	24.920397633142862	cdf	03	Linear	NPCr
2	3	60	33.0	30.028548026307806	-2.9714519736921936	cdf	03	Linear	NPCr
2	3	61	8.0	13.643440744610949	5.643440744610949	cdf	03	Linear	NPCr
2	3	62	31.5	28.565364844128784	-2.9346351558712165	cdf	03	Linear	NPCr
2	3	63	32.5	36.34399148964843	3.843991489648431	cdf	03	Linear	NPCr
2	3	64	28.0	11.02280637579593	-16.97719362420407	cdf	03	Linear	NPCr
2	3	65	38.5	9.128427808194735	-29.371572191805264	cdf	03	Linear	NPCr
2	3	66	10.0	17.929898549697988	7.929898549697988	cdf	03	Linear	NPCr
2	3	67	11.5	12.413266808461511	0.9132668084615112	cdf	03	Linear	NPCr
2	3	68	31.0	9.592315732029968	-21.407684267970033	cdf	03	Linear	NPCr
2	3	69	16.0	25.610653246783258	9.610653246783258	cdf	03	Linear	NPCr
2	4	70	5.5	24.935175541152798	19.435175541152798	cdf	03	Linear	NPCr
2	4	71	36.0	10.620603695425944	-25.37939630457406	cdf	03	Linear	NPCr
2	4	72	12.5	10.154923895241136	-2.3450761047588635	cdf	03	Linear	NPCr
2	4	73	33.0	35.81064249177191	2.810642491771908	cdf	03	Linear	NPCr
2	4	74	31.0	12.66577354744258	-18.33422645255742	cdf	03	Linear	NPCr
2	4	75	32.0	29.199888352286138	-2.8001116477138623	cdf	03	Linear	NPCr
2	4	76	31.5	8.382452004134215	-23.117547995865785	cdf	03	Linear	NPCr
2	4	77	13.0	10.605460000434872	-2.3945399995651275	cdf	03	Linear	NPCr
2	4	78	25.5	37.20449547997608	11.704495479976082	cdf	03	Linear	NPCr
2	4	79	11.0	9.695505828878067	-1.3044941711219327	cdf	03	Linear	NPCr
2	4	80	12.0	24.417559512845145	12.417559512845145	cdf	03	Linear	NPCr
2	4	81	22.0	31.44368672922854	9.443686729228538	cdf	03	Linear	NPCr
2	4	82	16.0	9.109502667918935	-6.890497332081065	cdf	03	Linear	NPCr
2	4	83	38.5	20.332471721094674	-18.167528278905326	cdf	03	Linear	NPCr
2	4	84	14.0	5.8500921069548815	-8.149907893045118	cdf	03	Linear	NPCr
2	4	85	11.5	7.863416620474641	-3.6365833795253586	cdf	03	Linear	NPCr
2	4	86	28.0	27.05295939251396	-0.9470406074860414	cdf	03	Linear	NPCr
2	4	87	32.5	38.79995393859516	6.299953938595159	cdf	03	Linear	NPCr
2	4	88	8.0	22.886928947096806	14.886928947096806	cdf	03	Linear	NPCr
2	4	89	34.0	5.950923655749668	-28.04907634425033	cdf	03	Linear	NPCr
2	4	90	18.5	35.51132614178241	17.011326141782412	cdf	03	Linear	NPCr
2	4	91	30.0	36.955814466256356	6.955814466256356	cdf	03	Linear	NPCr
2	4	92	10.0	6.848281957535979	-3.1517180424640214	cdf	03	Linear	NPCr
2	5	93	13.0	15.045289566518601	2.0452895665186013	cdf	03	Linear	NPCr
2	5	94	31.5	17.09329522872862	-14.406704771271379	cdf	03	Linear	NPCr
2	5	95	8.0	22.45124926433712	14.451249264337122	cdf	03	Linear	NPCr
2	5	96	12.5	34.64320167551481	22.14320167551481	cdf	03	Linear	NPCr
2	5	97	30.0	6.804675615813633	-23.195324384186367	cdf	03	Linear	NPCr
2	5	98	11.5	4.271768780035637	-7.228231219964363	cdf	03	Linear	NPCr
2	5	99	36.0	31.72368715182685	-4.2763128481731485	cdf	03	Linear	NPCr
2	5	100	16.0	37.83047730734781	21.830477307347813	cdf	03	Linear	NPCr
2	5	101	18.5	36.19690473396584	17.696904733965837	cdf	03	Linear	NPCr
2	5	102	32.0	36.90617288068036	4.906172880680359	cdf	03	Linear	NPCr
2	5	103	5.5	30.802537895456588	25.302537895456588	cdf	03	Linear	NPCr
2	5	104	34.0	36.81733661626515	2.817336616265152	cdf	03	Linear	NPCr
2	5	105	28.0	10.437911886148319	-17.56208811385168	cdf	03	Linear	NPCr
2	5	106	11.0	20.351140722725606	9.351140722725606	cdf	03	Linear	NPCr
2	5	107	14.0	23.497316172085835	9.497316172085835	cdf	03	Linear	NPCr
2	5	108	10.0	5.947818366508996	-4.052181633491004	cdf	03	Linear	NPCr
